RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.72254944E-08   4.53157691E-06   6.24371125E-07   6.65010930E-07   3.14700969E-07   1.28132058E-07   1.00241166E-04   9.94169903E+00   -3.02783512E-02   7.22288946E-03   1.05701163E-01   9.94727898E+00   -5.81919262E-03   7.12916953E-03   1.05643257E-01   9.93998528E+00   -2.69439593E-02   6.52432488E-03   1.05718680E-01   1.68640387E+00   2.15214600E+06   9.69694710E+00   1.68640661E+00   2.15191025E+06   9.69458103E+00   1.68640232E+00   2.15227025E+06   9.69819355E+00 
0 10 2.66198498E-07   3.77184369E-06   1.83923419E-06   1.29128773E-06   9.16440513E-07   1.02589182E-09   9.09665516E-07   9.52593136E+00   -1.47587582E-01   5.23054674E-02   1.10305160E-01   9.51834393E+00   -1.06348619E-01   1.30611546E-02   1.10421978E-01   9.53165245E+00   -1.25548065E-01   3.38408537E-02   1.10182963E-01   1.67907226E+00   2.08524512E+06   9.02531242E+00   1.67918301E+00   2.08572538E+06   9.03013515E+00   1.67913842E+00   2.08553175E+06   9.02819061E+00 
0 20 2.53398241E-07   3.46570528E-06   2.18379751E-06   1.80406312E-06   8.48498019E-07   1.35368428E-09   1.06119865E-06   9.73528194E+00   -2.91867375E-01   8.10552314E-02   1.07931696E-01   9.69691372E+00   -2.21524745E-01   -1.29356037E-03   1.08418673E-01   9.73167992E+00   -2.10970238E-01   4.28324901E-02   1.07883900E-01   1.67568302E+00   2.07198012E+06   8.89214325E+00   1.67633665E+00   2.07435400E+06   8.91597462E+00   1.67552984E+00   2.07106125E+06   8.88459110E+00 
0 30 1.89905904E-07   3.02421040E-06   2.19580647E-06   1.76245021E-06   6.10468760E-07   1.69666814E-09   1.24533585E-06   1.00663290E+01   -3.84960294E-01   9.85426009E-02   1.04429707E-01   1.00710831E+01   -2.94529468E-01   -2.46345997E-02   1.04459263E-01   1.00099249E+01   -2.32070446E-01   3.81454680E-04   1.04991518E-01   1.67695546E+00   2.05771862E+06   8.83420849E+00   1.67652977E+00   2.06182738E+06   8.84972382E+00   1.67684877E+00   2.05875975E+06   8.83813953E+00 
0 40 1.40674160E-07   2.62833623E-06   1.87436342E-06   1.55756891E-06   4.54276687E-07   1.23394273E-09   9.64515152E-07   1.01882029E+01   -4.08927113E-01   1.01344943E-01   1.03244804E-01   1.02124424E+01   -3.48575354E-01   -6.51701689E-02   1.03060968E-01   1.00631247E+01   -2.40612641E-01   -4.32009883E-02   1.04539029E-01   1.68079388E+00   2.01343675E+06   8.66699600E+00   1.68051386E+00   2.01729775E+06   8.68157578E+00   1.68046868E+00   2.01790612E+06   8.68387318E+00 
0 50 1.15554904E-07   2.48068272E-06   1.57178749E-06   1.38402106E-06   3.72251122E-07   9.66250746E-10   7.80873165E-07   1.02018442E+01   -3.70191067E-01   1.07466504E-01   1.03172757E-01   1.02041597E+01   -3.57573003E-01   -9.20036957E-02   1.03169888E-01   1.00282450E+01   -2.15948492E-01   -3.83918323E-02   1.04968078E-01   1.68337941E+00   1.96608450E+06   8.48819065E+00   1.68314087E+00   1.97202988E+06   8.51064110E+00   1.68325520E+00   1.96925638E+06   8.50016785E+00 
0 60 9.80737909E-08   2.47653475E-06   1.36087658E-06   1.21669666E-06   3.13105431E-07   8.85574947E-10   6.77628520E-07   1.01877079E+01   -3.06130230E-01   1.17775097E-01   1.03385314E-01   1.01785870E+01   -3.44565779E-01   -1.08851798E-01   1.03470549E-01   1.00050678E+01   -1.63708106E-01   -1.71648897E-02   1.05292290E-01   1.68435490E+00   1.92453988E+06   8.33131504E+00   1.68426549E+00   1.93222838E+06   8.36034679E+00   1.68436611E+00   1.92323138E+06   8.32637310E+00 
0 70 8.29540312E-08   2.39472183E-06   1.20415439E-06   1.08328754E-06   2.60886253E-07   8.78199957E-10   6.10914071E-07   1.01466894E+01   -2.32441917E-01   1.01831645E-01   1.03903443E-01   1.01492882E+01   -3.03323388E-01   -1.26481742E-01   1.03858747E-01   9.96220398E+00   -1.16824970E-01   -1.60760432E-02   1.05857290E-01   1.68416905E+00   1.88542388E+06   8.18360901E+00   1.68431509E+00   1.89513375E+06   8.22027493E+00   1.68408322E+00   1.88112562E+06   8.16737843E+00 
0 80 7.08758776E-08   2.21391451E-06   1.08024494E-06   9.89488626E-07   2.14289756E-07   9.05597874E-10   5.69161273E-07   1.00843096E+01   -1.67309254E-01   8.49187300E-02   1.04661532E-01   1.01024647E+01   -2.46314570E-01   -1.39617637E-01   1.04442671E-01   9.88766193E+00   -8.00656378E-02   -2.27919277E-02   1.06771357E-01   1.68306041E+00   1.84963488E+06   8.04846668E+00   1.68355763E+00   1.86236750E+06   8.09654617E+00   1.68291223E+00   1.84631512E+06   8.03593159E+00 
0 90 6.43169855E-08   2.02027104E-06   9.78961907E-07   9.19554736E-07   1.89194523E-07   9.24817223E-10   5.35090521E-07   1.00200596E+01   -1.13184221E-01   7.90265724E-02   1.05456114E-01   1.00533648E+01   -1.85968429E-01   -1.40227020E-01   1.05063461E-01   9.81541538E+00   -5.49827032E-02   -2.36213058E-02   1.07663848E-01   1.68155098E+00   1.82136775E+06   7.94172812E+00   1.68244827E+00   1.83687288E+06   8.00027657E+00   1.68155181E+00   1.82138075E+06   7.94177723E+00 
0 100 5.91608860E-08   1.85537419E-06   9.06779746E-07   8.66100606E-07   1.75788458E-07   9.33899402E-10   5.00797455E-07   9.98003769E+00   -7.85851926E-02   7.53786787E-02   1.06004894E-01   1.00295887E+01   -1.38018921E-01   -1.32019326E-01   1.05432406E-01   9.77642822E+00   -3.78648564E-02   -2.40247454E-02   1.08190246E-01   1.68032038E+00   1.80365912E+06   7.87485838E+00   1.68154168E+00   1.82121938E+06   7.94116783E+00   1.68055522E+00   1.80680775E+06   7.88674831E+00 
0 110 5.00367889E-08   1.71669444E-06   8.68302436E-07   8.32557078E-07   1.48680485E-07   9.42724676E-10   4.67600103E-07   9.97500706E+00   -6.34898841E-02   6.91059530E-02   1.06180459E-01   1.00324907E+01   -1.06511228E-01   -1.24415286E-01   1.05520897E-01   9.76507759E+00   -2.94688195E-02   -2.87952982E-02   1.08404383E-01   1.67966938E+00   1.79537612E+06   7.84358120E+00   1.68101335E+00   1.81323862E+06   7.91103172E+00   1.68005395E+00   1.80019388E+06   7.86177397E+00 
0 120 4.13826484E-08   1.59186436E-06   8.41754741E-07   8.16060719E-07   1.21050320E-07   9.57970703E-10   4.40470728E-07   9.98522663E+00   -6.15864731E-02   6.22900091E-02   1.06184706E-01   1.00394239E+01   -8.88197199E-02   -1.22756109E-01   1.05560333E-01   9.76028728E+00   -3.23105268E-02   -3.52755226E-02   1.08541720E-01   1.67933452E+00   1.79133588E+06   7.82832527E+00   1.68056619E+00   1.80695612E+06   7.88730860E+00   1.67969286E+00   1.79566438E+06   7.84466982E+00 
0 130 3.77059948E-08   1.47981029E-06   7.99845566E-07   7.89596129E-07   1.10347436E-07   9.81791315E-10   4.23553445E-07   9.98516560E+00   -6.60220608E-02   6.09435923E-02   1.06289923E-01   1.00286942E+01   -8.15332755E-02   -1.22956827E-01   1.05781905E-01   9.74557400E+00   -4.45553549E-02   -3.90493460E-02   1.08784690E-01   1.67884278E+00   1.78563912E+06   7.80681372E+00   1.67988741E+00   1.79808312E+06   7.85380363E+00   1.67900181E+00   1.78745325E+06   7.81366396E+00 
0 140 3.55810528E-08   1.38505311E-06   7.41361760E-07   7.46034914E-07   1.04554466E-07   9.97259386E-10   4.06305276E-07   9.96558952E+00   -7.29698464E-02   6.72091618E-02   1.06595650E-01   9.99640656E+00   -8.29300806E-02   -1.19330801E-01   1.06232144E-01   9.71940422E+00   -5.95668741E-02   -3.67773212E-02   1.09145798E-01   1.67790210E+00   1.77540238E+06   7.76815891E+00   1.67894411E+00   1.78679262E+06   7.81116915E+00   1.67779088E+00   1.77424212E+06   7.76377773E+00 
0 150 3.25521832E-08   1.30129911E-06   6.77807577E-07   6.98642054E-07   9.49479926E-08   9.93404470E-10   3.82822861E-07   9.93183231E+00   -7.90269598E-02   7.75882825E-02   1.07046604E-01   9.95806408E+00   -9.14140940E-02   -1.11755140E-01   1.06744424E-01   9.69373512E+00   -6.85286596E-02   -2.92959176E-02   1.09486088E-01   1.67653477E+00   1.76176312E+06   7.71665573E+00   1.67794836E+00   1.77588850E+06   7.76999474E+00   1.67626750E+00   1.75923938E+06   7.70712614E+00 
0 160 2.99573877E-08   1.21676919E-06   6.18630622E-07   6.51072696E-07   8.66667236E-08   9.78696124E-10   3.57740845E-07   9.89784431E+00   -8.20612907E-02   8.58924240E-02   1.07490428E-01   9.93184757E+00   -1.02115773E-01   -1.04748122E-01   1.07116289E-01   9.67820263E+00   -6.76525012E-02   -2.16535162E-02   1.09693028E-01   1.67599237E+00   1.74510525E+06   7.66506910E+00   1.67711592E+00   1.76740275E+06   7.73795176E+00   1.67617273E+00   1.74244325E+06   7.65925407E+00 
0 170 2.81164265E-08   1.12789917E-06   5.68728353E-07   6.01136719E-07   8.09445382E-08   9.65317049E-10   3.37699419E-07   9.87594604E+00   -8.07529688E-02   8.74476507E-02   1.07786819E-01   9.92361546E+00   -1.04305960E-01   -1.02429099E-01   1.07276313E-01   9.67033672E+00   -6.09328598E-02   -1.89294629E-02   1.09793633E-01   1.67717230E+00   1.72704912E+06   7.62562466E+00   1.67647314E+00   1.76117712E+06   7.71444368E+00   1.67714882E+00   1.72742500E+06   7.62644625E+00 
0 180 2.59331525E-08   1.03783304E-06   5.29779527E-07   5.53053098E-07   7.36812851E-08   9.55507895E-10   3.24229148E-07   9.86790180E+00   -7.63815716E-02   8.22777972E-02   1.07909061E-01   9.92318630E+00   -9.07371044E-02   -1.05209939E-01   1.07328400E-01   9.66227436E+00   -5.50481044E-02   -2.19872743E-02   1.09880626E-01   1.67784882E+00   1.71592362E+06   7.60132074E+00   1.67589450E+00   1.75578600E+06   7.69408560E+00   1.67782915E+00   1.71625575E+06   7.60204649E+00 
0 190 2.39523743E-08   9.52263008E-07   4.96606049E-07   5.10905295E-07   6.74616984E-08   9.46639100E-10   3.15885870E-07   9.86720467E+00   -7.09357560E-02   7.47331306E-02   1.07926123E-01   9.91652870E+00   -6.39404133E-02   -1.09701186E-01   1.07424565E-01   9.64942551E+00   -5.52622192E-02   -2.71722507E-02   1.10012867E-01   1.67819607E+00   1.70995188E+06   7.58827543E+00   1.67574859E+00   1.74865375E+06   7.67282104E+00   1.67849636E+00   1.70462688E+06   7.57664251E+00 
0 200 2.31116459E-08   8.75488467E-07   4.61570977E-07   4.72332431E-07   6.63087079E-08   9.35700406E-10   3.09674903E-07   9.86388397E+00   -6.60620853E-02   7.09452257E-02   1.07952207E-01   9.89484787E+00   -3.54097411E-02   -1.11503921E-01   1.07663818E-01   9.63280296E+00   -6.24519587E-02   -2.90105920E-02   1.10186152E-01   1.67844331E+00   1.70557812E+06   7.57872057E+00   1.67642486E+00   1.73866588E+06   7.65100241E+00   1.67928326E+00   1.68985388E+06   7.54437065E+00 
0 210 2.20959055E-08   8.10071526E-07   4.25888601E-07   4.35646825E-07   6.44054552E-08   9.20975518E-10   3.01945249E-07   9.85016537E+00   -6.35435879E-02   7.46540129E-02   1.08082272E-01   9.85796928E+00   -1.58102326E-02   -1.08827822E-01   1.08056329E-01   9.61543846E+00   -7.33733773E-02   -2.38120910E-02   1.10371247E-01   1.67877448E+00   1.69954975E+06   7.56555128E+00   1.67702103E+00   1.72945462E+06   7.63087988E+00   1.68015027E+00   1.67185325E+06   7.50504732E+00 
