RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.64599770E-08   4.39557198E-06   5.97175301E-07   6.39964981E-07   3.14972851E-07   1.23922632E-07   9.69737885E-05   9.93386459E+00   -5.23231085E-03   1.49331661E-03   1.05785169E-01   9.95440102E+00   -1.00912321E-02   -5.99153154E-03   1.05567001E-01   9.94413567E+00   -8.97571445E-03   -8.44779890E-04   1.05675571E-01   1.68640399E+00   2.15213775E+06   9.69686413E+00   1.68639958E+00   2.15248275E+06   9.70032787E+00   1.68639982E+00   2.15246275E+06   9.70012665E+00 
0 10 2.53124171E-07   3.64440689E-06   1.74269746E-06   1.24897724E-06   8.71724922E-07   9.96852045E-10   2.08567189E-06   9.51662064E+00   -1.02761455E-01   3.24178077E-02   1.10435434E-01   9.54640770E+00   -1.18750453E-01   -3.11593208E-02   1.10053197E-01   9.51053619E+00   -7.41241127E-02   1.82922296E-02   1.10488102E-01   1.67905903E+00   2.08518788E+06   9.02473831E+00   1.67954350E+00   2.08731562E+06   9.04609871E+00   1.67954648E+00   2.08732900E+06   9.04623318E+00 
0 20 2.41727207E-07   3.32844684E-06   2.08819370E-06   1.73977855E-06   8.11134782E-07   1.34295042E-09   1.84168880E-06   9.80349350E+00   -1.63586557E-01   5.77934384E-02   1.07244506E-01   9.67227650E+00   -1.68285161E-01   -5.63625656E-02   1.08604118E-01   9.69682217E+00   -1.50970533E-01   2.72607654E-02   1.08405560E-01   1.67551708E+00   2.07138888E+06   8.88620758E+00   1.67615235E+00   2.07367725E+06   8.90918064E+00   1.67603505E+00   2.07324950E+06   8.90488625E+00 
0 30 1.82401195E-07   2.91564038E-06   2.10289022E-06   1.70350586E-06   5.87190016E-07   1.63932956E-09   1.72227942E-06   1.01020327E+01   -2.58308053E-01   5.80789521E-02   1.04118943E-01   9.98531055E+00   -2.00857222E-01   -6.49046749E-02   1.05291024E-01   1.00830879E+01   -2.17584267E-01   2.09819842E-02   1.04333118E-01   1.67700255E+00   2.05725712E+06   8.83246613E+00   1.67656505E+00   2.06149088E+06   8.84845257E+00   1.67665112E+00   2.06066825E+06   8.84534645E+00 
0 40 1.35504024E-07   2.52060363E-06   1.78047810E-06   1.50542098E-06   4.36911677E-07   1.22253452E-09   1.38707480E-06   1.01792946E+01   -3.26202542E-01   5.47813997E-02   1.03391208E-01   1.00928431E+01   -2.57295549E-01   -7.81910494E-02   1.04268581E-01   1.02043295E+01   -2.92480081E-01   2.49005649E-02   1.03142150E-01   1.68074727E+00   2.01408925E+06   8.66946030E+00   1.68070400E+00   2.01469175E+06   8.67173576E+00   1.68054557E+00   2.01686650E+06   8.67994690E+00 
0 50 1.09989102E-07   2.37822474E-06   1.49729567E-06   1.33405183E-06   3.52480015E-07   9.73477299E-10   1.14320187E-06   1.01794252E+01   -3.17819059E-01   6.27488047E-02   1.03459947E-01   1.00602789E+01   -2.47507587E-01   -7.11202994E-02   1.04648642E-01   1.02079754E+01   -3.13450068E-01   5.38337342E-02   1.03136547E-01   1.68336570E+00   1.96644362E+06   8.48954678E+00   1.68346429E+00   1.96380375E+06   8.47957802E+00   1.68331110E+00   1.96785038E+06   8.49485779E+00 
0 60 9.29796542E-08   2.36814958E-06   1.30023079E-06   1.17474190E-06   2.95376736E-07   9.05591435E-10   9.82147185E-07   1.01740971E+01   -2.75102407E-01   7.86410794E-02   1.03588194E-01   1.00132198E+01   -1.90544665E-01   -4.55387272E-02   1.05200715E-01   1.01767664E+01   -2.95628428E-01   8.44653994E-02   1.03495404E-01   1.68435633E+00   1.92438725E+06   8.33073807E+00   1.68438542E+00   1.92048238E+06   8.31599331E+00   1.68435538E+00   1.92449825E+06   8.33115673E+00 
0 70 7.93363313E-08   2.28124327E-06   1.15624221E-06   1.05063191E-06   2.49670990E-07   8.94933294E-10   8.58614499E-07   1.01544237E+01   -2.19946310E-01   7.85014480E-02   1.03890099E-01   9.98676395E+00   -1.42450914E-01   -3.74931172E-02   1.05577797E-01   1.01396494E+01   -2.52655625E-01   9.03530493E-02   1.03957966E-01   1.68418038E+00   1.88604388E+06   8.18595028E+00   1.68409657E+00   1.88175062E+06   8.16973877E+00   1.68417835E+00   1.88593400E+06   8.18553543E+00 
0 80 6.74930547E-08   2.11566112E-06   1.04042442E-06   9.57485099E-07   2.04670641E-07   9.21924592E-10   7.65483492E-07   1.01047916E+01   -1.74488351E-01   7.30487034E-02   1.04510076E-01   9.94508076E+00   -1.04876243E-01   -3.34250405E-02   1.06131837E-01   1.00910311E+01   -1.97909176E-01   9.05815139E-02   1.04569152E-01   1.68315375E+00   1.85181825E+06   8.05671215E+00   1.68296468E+00   1.84747038E+06   8.04029369E+00   1.68317711E+00   1.85237750E+06   8.05882359E+00 
0 90 6.04061228E-08   1.94541735E-06   9.42104919E-07   8.84405608E-07   1.77455533E-07   9.38277900E-10   6.86803105E-07   1.00393410E+01   -1.33717522E-01   7.43506476E-02   1.05300643E-01   9.88722801E+00   -6.68188035E-02   -2.88775247E-02   1.06861956E-01   1.00326929E+01   -1.44798055E-01   9.59286764E-02   1.05298884E-01   1.68175209E+00   1.82460288E+06   7.95394421E+00   1.68151259E+00   1.82076250E+06   7.93944263E+00   1.68184328E+00   1.82610912E+06   7.95963144E+00 
0 100 5.53567823E-08   1.79744575E-06   8.66020741E-07   8.29770499E-07   1.63700562E-07   9.39080258E-10   6.14955695E-07   9.99124050E+00   -1.02404028E-01   7.72018954E-02   1.05916522E-01   9.84730911E+00   -4.13732715E-02   -3.13445814E-02   1.07403353E-01   9.99519920E+00   -1.01429902E-01   9.49947163E-02   1.05821155E-01   1.68059814E+00   1.80739212E+06   7.88895512E+00   1.68034506E+00   1.80398462E+06   7.87608814E+00   1.68074501E+00   1.80942212E+06   7.89662027E+00 
0 110 4.74619171E-08   1.66487348E-06   8.15272131E-07   7.90304227E-07   1.40620273E-07   9.43251033E-10   5.52368988E-07   9.97254944E+00   -8.41669217E-02   7.28263929E-02   1.06220789E-01   9.83499622E+00   -2.88378708E-02   -4.29360680E-02   1.07641913E-01   9.98478317E+00   -7.48518407E-02   8.20675865E-02   1.06054120E-01   1.67995882E+00   1.79898388E+06   7.85720444E+00   1.67969346E+00   1.79567125E+06   7.84469557E+00   1.68012261E+00   1.80107712E+06   7.86510897E+00 
0 120 4.05257055E-08   1.54040208E-06   7.80982816E-07   7.65615596E-07   1.19256185E-07   9.58503277E-10   5.03346655E-07   9.96930027E+00   -7.40621313E-02   6.40143603E-02   1.06357411E-01   9.83262253E+00   -2.26433463E-02   -5.57681061E-02   1.07764214E-01   9.98303223E+00   -6.15689456E-02   6.71655238E-02   1.06185116E-01   1.67956853E+00   1.79414400E+06   7.83892870E+00   1.67928076E+00   1.79070125E+06   7.82592869E+00   1.67970979E+00   1.79587262E+06   7.84545660E+00 
