RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.60833964E-08   4.46787226E-06   6.06904393E-07   6.37544247E-07   3.12423055E-07   1.24292711E-07   9.72391426E-05   9.94439125E+00   -3.17582153E-02   1.35121485E-02   1.05672568E-01   9.94208527E+00   -9.02139489E-03   1.75523455E-03   1.05697826E-01   9.94637394E+00   -1.35904457E-02   -9.96503746E-04   1.05651900E-01   1.68640590E+00   2.15197225E+06   9.69520378E+00   1.68640184E+00   2.15230550E+06   9.69854641E+00   1.68640149E+00   2.15233875E+06   9.69888210E+00 
0 10 2.61575906E-07   3.72677528E-06   1.79709150E-06   1.27200065E-06   9.01411966E-07   9.92765758E-10   1.83148211E-06   9.52564621E+00   -1.70068622E-01   8.74498338E-02   1.10301293E-01   9.50584507E+00   -1.25316948E-01   2.22735777E-02   1.10511459E-01   9.54635334E+00   -1.18128605E-01   -3.15028150E-03   1.10064812E-01   1.67883885E+00   2.08424412E+06   9.01526356E+00   1.67947173E+00   2.08699562E+06   9.04288673E+00   1.67930138E+00   2.08624338E+06   9.03533459E+00 
0 20 2.48735574E-07   3.40821589E-06   2.15409545E-06   1.77540790E-06   8.34343496E-07   1.39216638E-09   1.68865006E-06   9.76331997E+00   -3.17062080E-01   1.39399976E-01   1.07578963E-01   9.71672916E+00   -2.22199962E-01   4.83934581E-02   1.08061455E-01   9.73287106E+00   -2.01488286E-01   -6.62216311E-03   1.07940309E-01   1.67554009E+00   2.07147050E+06   8.88702679E+00   1.67608583E+00   2.07343412E+06   8.90673923E+00   1.67607427E+00   2.07339225E+06   8.90631866E+00 
0 30 1.87071208E-07   2.99016006E-06   2.16837202E-06   1.73240687E-06   6.02658758E-07   1.68977898E-09   1.62970616E-06   1.01190681E+01   -3.34760129E-01   1.46115720E-01   1.03890225E-01   9.99099731E+00   -2.68557876E-01   3.59113701E-02   1.05183378E-01   1.00387726E+01   -2.06703603E-01   -2.81876214E-02   1.04722358E-01   1.67699075E+00   2.05737312E+06   8.83290386E+00   1.67656660E+00   2.06147625E+06   8.84839725E+00   1.67655480E+00   2.06158925E+06   8.84882450E+00 
0 40 1.39240484E-07   2.58246405E-06   1.84816247E-06   1.54308634E-06   4.50235262E-07   1.22461841E-09   1.29331090E-06   1.01937904E+01   -3.49549025E-01   1.48605317E-01   1.03219807E-01   1.01107540E+01   -2.75248975E-01   2.40777843E-02   1.04043081E-01   1.01183376E+01   -2.25787088E-01   -4.65801358E-02   1.03986837E-01   1.68086219E+00   2.01247175E+06   8.66335297E+00   1.68050539E+00   2.01741075E+06   8.68200302E+00   1.68070722E+00   2.01464625E+06   8.67156315E+00 
0 50 1.14131637E-07   2.42952592E-06   1.55129931E-06   1.36769984E-06   3.66985006E-07   9.79574977E-10   1.06933032E-06   1.01646357E+01   -3.48633409E-01   1.50492907E-01   1.03565194E-01   1.01048632E+01   -2.72362441E-01   3.31169479E-02   1.04169376E-01   1.01020451E+01   -2.15827227E-01   -3.76414768E-02   1.04210161E-01   1.68346441E+00   1.96380038E+06   8.47956467E+00   1.68329394E+00   1.96828588E+06   8.49650288E+00   1.68348229E+00   1.96330750E+06   8.47770405E+00 
0 60 9.60775850E-08   2.42888132E-06   1.34475533E-06   1.19316269E-06   3.04860265E-07   9.13146114E-10   9.23751429E-07   1.01518307E+01   -3.04814130E-01   1.42463624E-01   1.03764899E-01   1.00552769E+01   -2.49822065E-01   5.27875498E-02   1.04743168E-01   1.00678034E+01   -1.82539463E-01   -2.97199693E-02   1.04619831E-01   1.68438077E+00   1.92121975E+06   8.31877708E+00   1.68435729E+00   1.92427450E+06   8.33031273E+00   1.68439388E+00   1.91896088E+06   8.31024742E+00 
0 70 8.18521499E-08   2.34447521E-06   1.19261620E-06   1.06487266E-06   2.56569223E-07   8.99134545E-10   8.10946631E-07   1.01422405E+01   -2.38682643E-01   1.17590733E-01   1.03973456E-01   1.00109749E+01   -2.00410232E-01   5.45400865E-02   1.05302580E-01   1.00301714E+01   -1.45003989E-01   -2.75136121E-02   1.05091251E-01   1.68411314E+00   1.88254875E+06   8.17275238E+00   1.68416619E+00   1.88527300E+06   8.18303967E+00   1.68405819E+00   1.87997625E+06   8.16303921E+00 
0 80 6.99526197E-08   2.16549211E-06   1.07406890E-06   9.78103230E-07   2.11550002E-07   9.23438326E-10   7.28316650E-07   1.00977173E+01   -1.79041445E-01   9.33138356E-02   1.04547642E-01   9.96097088E+00   -1.46119922E-01   5.12796529E-02   1.05941810E-01   9.98553658E+00   -1.13614753E-01   -1.97612587E-02   1.05656266E-01   1.68300331E+00   1.84833500E+06   8.04355812E+00   1.68318820E+00   1.85264525E+06   8.05983448E+00   1.68295753E+00   1.84731325E+06   8.03970051E+00 
0 90 6.21269933E-08   1.98356156E-06   9.77703507E-07   9.07625861E-07   1.81903232E-07   9.43865319E-10   6.59906846E-07   1.00354662E+01   -1.30829930E-01   7.85622448E-02   1.05308935E-01   9.91460228E+00   -1.03816673E-01   5.58109507E-02   1.06549539E-01   9.93724918E+00   -8.99089202E-02   -1.21385381E-02   1.06269784E-01   1.68155873E+00   1.82148950E+06   7.94218779E+00   1.68193805E+00   1.82770438E+06   7.96565533E+00   1.68165827E+00   1.82307900E+06   7.94818974E+00 
0 100 5.63011824E-08   1.83718794E-06   9.03836337E-07   8.50797051E-07   1.65616896E-07   9.49590628E-10   5.96781888E-07   9.99210739E+00   -9.90064442E-02   6.88803494E-02   1.05878010E-01   9.88946056E+00   -7.47649968E-02   5.94584122E-02   1.06933407E-01   9.90489388E+00   -6.68713599E-02   -1.05690714E-02   1.06724359E-01   1.68038762E+00   1.80455050E+06   7.87822485E+00   1.68089139E+00   1.81148575E+06   7.90441275E+00   1.68067491E+00   1.80844925E+06   7.89294672E+00 
0 110 4.80576823E-08   1.71083980E-06   8.48717434E-07   8.11374775E-07   1.41491256E-07   9.54208490E-10   5.39886855E-07   9.97321987E+00   -8.40142369E-02   6.10483065E-02   1.06186055E-01   9.88606834E+00   -5.83592281E-02   5.49078621E-02   1.07082382E-01   9.89809036E+00   -4.70829532E-02   -1.69209186E-02   1.06906213E-01   1.67973018E+00   1.79612400E+06   7.84640551E+00   1.68027461E+00   1.80305512E+06   7.87257767E+00   1.68013752E+00   1.80126988E+06   7.86583662E+00 
0 120 4.09550296E-08   1.58588307E-06   8.06358855E-07   7.87087913E-07   1.19486955E-07   9.69366809E-10   4.95008067E-07   9.96501827E+00   -7.89853558E-02   5.59006669E-02   1.06375009E-01   9.89344311E+00   -5.33545054E-02   4.64111678E-02   1.07111521E-01   9.90429306E+00   -3.39563340E-02   -2.60543730E-02   1.06944688E-01   1.67930412E+00   1.79097638E+06   7.82696772E+00   1.67988110E+00   1.79800288E+06   7.85350037E+00   1.67975581E+00   1.79644125E+06   7.84760380E+00 
