RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.59325269E-08   4.32979459E-06   5.90899162E-07   6.31105991E-07   3.12677969E-07   1.25534115E-07   9.82424172E-05   9.96041012E+00   -8.33141059E-03   -5.50371036E-03   1.05503693E-01   9.94823933E+00   -1.79457627E-02   4.88082971E-03   1.05632491E-01   9.96298218E+00   -1.84508320E-02   -4.05315048E-04   1.05476327E-01   1.68640292E+00   2.15221850E+06   9.69767475E+00   1.68639946E+00   2.15249150E+06   9.70041370E+00   1.68640518E+00   2.15203475E+06   9.69583035E+00 
0 10 2.51244842E-07   3.60940203E-06   1.72252896E-06   1.23013149E-06   8.65251366E-07   1.00734365E-09   2.56927842E-06   9.56132889E+00   -6.86194822E-02   -3.47104706E-02   1.09901540E-01   9.53990364E+00   -1.60758883E-01   5.91523387E-02   1.10121243E-01   9.59344196E+00   -1.58267856E-01   2.90736323E-03   1.09527990E-01   1.67913246E+00   2.08550575E+06   9.02793026E+00   1.67962754E+00   2.08769212E+06   9.04988003E+00   1.67892647E+00   2.08461788E+06   9.01901531E+00 
0 20 2.39260771E-07   3.29584896E-06   2.06182949E-06   1.71644547E-06   8.01762042E-07   1.32390965E-09   2.17881075E-06   9.76710415E+00   -1.53660759E-01   -5.81632257E-02   1.07498623E-01   9.76673412E+00   -2.71301776E-01   9.18958783E-02   1.07557781E-01   9.74181557E+00   -2.14033201E-01   -8.24062526E-03   1.07830554E-01   1.67559993E+00   2.07168375E+06   8.88916779E+00   1.67626238E+00   2.07408075E+06   8.91323185E+00   1.67550874E+00   2.07135938E+06   8.88591099E+00 
0 30 1.80158779E-07   2.87667058E-06   2.06842492E-06   1.68060546E-06   5.80748690E-07   1.62231506E-09   1.94963945E-06   1.01019106E+01   -2.31511310E-01   -8.67845342E-02   1.04029961E-01   1.00392427E+01   -3.27322125E-01   7.31744170E-02   1.04712769E-01   1.00440798E+01   -2.14767128E-01   -1.52729675E-02   1.04686387E-01   1.67696714E+00   2.05760450E+06   8.83377743E+00   1.67655981E+00   2.06154138E+06   8.84864330E+00   1.67687392E+00   2.05851538E+06   8.83721733E+00 
0 40 1.33733622E-07   2.48838637E-06   1.76224933E-06   1.48849892E-06   4.31459313E-07   1.22427302E-09   1.57127090E-06   1.02033215E+01   -3.04740578E-01   -1.22095205E-01   1.03073433E-01   1.01295652E+01   -3.40387940E-01   4.14062813E-02   1.03883266E-01   1.01292391E+01   -2.44037539E-01   -1.73272472E-02   1.03878520E-01   1.68072569E+00   2.01439012E+06   8.67059612E+00   1.68053699E+00   2.01698375E+06   8.68039036E+00   1.68057847E+00   2.01641962E+06   8.67825985E+00 
0 50 1.09291037E-07   2.34479785E-06   1.47542539E-06   1.31494835E-06   3.50902042E-07   9.83285120E-10   1.29512580E-06   1.01963310E+01   -3.12975466E-01   -1.25508130E-01   1.03183500E-01   1.01305599E+01   -3.19298834E-01   5.06285951E-02   1.03946745E-01   1.01292572E+01   -2.44831279E-01   -1.26625998E-02   1.03904016E-01   1.68337297E+00   1.96625212E+06   8.48882294E+00   1.68324924E+00   1.96940450E+06   8.50072670E+00   1.68326795E+00   1.96893900E+06   8.49896908E+00 
0 60 9.23548811E-08   2.33974492E-06   1.28215913E-06   1.15545026E-06   2.93784609E-07   9.13369935E-10   1.10437315E-06   1.01800642E+01   -2.99166471E-01   -1.06660843E-01   1.03404887E-01   1.01159315E+01   -2.66072661E-01   7.56234750E-02   1.04172818E-01   1.01201010E+01   -2.15651199E-01   9.82940663E-03   1.04056805E-01   1.68436456E+00   1.92341488E+06   8.32706642E+00   1.68431735E+00   1.92821938E+06   8.34520817E+00   1.68433774E+00   1.92633725E+06   8.33810139E+00 
0 70 7.82131053E-08   2.26144675E-06   1.14016245E-06   1.02915567E-06   2.46159914E-07   9.03221553E-10   9.58826263E-07   1.01691446E+01   -2.68855482E-01   -1.02986038E-01   1.03618033E-01   1.00934172E+01   -1.96033195E-01   7.97207505E-02   1.04511902E-01   1.00922556E+01   -1.59855843E-01   2.76573319E-02   1.04443893E-01   1.68414903E+00   1.88436138E+06   8.17959690E+00   1.68426609E+00   1.89135625E+06   8.20601082E+00   1.68420339E+00   1.88735875E+06   8.19091511E+00 
0 80 6.68085534E-08   2.09577411E-06   1.02587330E-06   9.41259202E-07   2.02785984E-07   9.27456001E-10   8.47802880E-07   1.01294136E+01   -2.23756343E-01   -1.00888081E-01   1.04156584E-01   1.00451660E+01   -1.39908463E-01   7.48011768E-02   1.05127260E-01   1.00380106E+01   -1.11082114E-01   3.99356857E-02   1.05128646E-01   1.68306339E+00   1.84970362E+06   8.04872704E+00   1.68342948E+00   1.85879350E+06   8.08305073E+00   1.68320179E+00   1.85297288E+06   8.06107140E+00 
0 90 6.00972641E-08   1.91860272E-06   9.31946431E-07   8.75951287E-07   1.76575526E-07   9.42606215E-10   7.54567907E-07   1.00677195E+01   -1.75419465E-01   -9.84980986E-02   1.04939044E-01   9.97907829E+00   -1.04220748E-01   7.64809176E-02   1.05935767E-01   9.97396469E+00   -8.16226825E-02   4.74740863E-02   1.05927065E-01   1.68163431E+00   1.82269400E+06   7.94673634E+00   1.68222845E+00   1.83279175E+06   7.98486614E+00   1.68184614E+00   1.82615675E+06   7.95981169E+00 
