RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.12935355E-08   4.32339311E-06   5.88140381E-07   6.20211722E-07   2.94171770E-07   1.27958316E-07   1.00184618E-04   9.95368290E+00   -1.90149602E-02   6.94862008E-03   1.05574913E-01   9.95312691E+00   -9.39443521E-03   4.39546350E-03   1.05580360E-01   9.93002987E+00   -1.74098741E-02   -8.26489739E-03   1.05826631E-01   1.68640232E+00   2.15227025E+06   9.69819546E+00   1.68640077E+00   2.15238850E+06   9.69937992E+00   1.68640065E+00   2.15239550E+06   9.69945049E+00 
0 10 2.51818562E-07   3.60760555E-06   1.71830152E-06   1.22337599E-06   8.66621576E-07   1.01858810E-09   1.54570876E-06   9.57041550E+00   -1.28711000E-01   5.39556257E-02   1.09786190E-01   9.56771851E+00   -9.22354832E-02   4.33502384E-02   1.09794110E-01   9.49614143E+00   -1.56932637E-01   -2.89308187E-02   1.10645957E-01   1.67916167E+00   2.08563275E+06   9.02920532E+00   1.67957938E+00   2.08747625E+06   9.04771233E+00   1.67953074E+00   2.08725875E+06   9.04552841E+00 
0 20 2.39447218E-07   3.31227329E-06   2.07728954E-06   1.71768420E-06   8.03172497E-07   1.34842970E-09   1.45053070E-06   9.75143528E+00   -2.39358649E-01   7.85431042E-02   1.07712388E-01   9.74383354E+00   -1.67662203E-01   6.38971552E-02   1.07793197E-01   9.73572731E+00   -2.73372501E-01   -4.04404439E-02   1.07902087E-01   1.67564929E+00   2.07185950E+06   8.89093208E+00   1.67627347E+00   2.07412125E+06   8.91363716E+00   1.67619288E+00   2.07382550E+06   8.91066933E+00 
0 30 1.81280555E-07   2.89802597E-06   2.08409324E-06   1.68615543E-06   5.83975066E-07   1.63250169E-09   1.44338662E-06   1.00967331E+01   -3.25242639E-01   6.49406463E-02   1.04127482E-01   1.00432034E+01   -2.29684487E-01   4.16379869E-02   1.04704142E-01   1.00260506E+01   -3.11222881E-01   -5.22679165E-02   1.04860187E-01   1.67677319E+00   2.05949238E+06   8.84090614E+00   1.67633855E+00   2.06363638E+06   8.85655403E+00   1.67641926E+00   2.06287575E+06   8.85368252E+00 
0 40 1.34457323E-07   2.50727953E-06   1.77365837E-06   1.48655147E-06   4.34145079E-07   1.21190047E-09   1.14079842E-06   1.02282591E+01   -3.52861792E-01   5.39674200E-02   1.02874510E-01   1.01305418E+01   -2.46112555E-01   3.35398950E-02   1.03873044E-01   1.00998869E+01   -3.09657663E-01   -5.90748303E-02   1.04175217E-01   1.68056858E+00   2.01655338E+06   8.67876530E+00   1.68031144E+00   2.02000250E+06   8.69178963E+00   1.68040931E+00   2.01870300E+06   8.68688202E+00 
0 50 1.09711067E-07   2.36725464E-06   1.48936408E-06   1.31471381E-06   3.52379629E-07   9.78701897E-10   9.34324930E-07   1.02052746E+01   -3.36802989E-01   6.80505857E-02   1.03153318E-01   1.00976353E+01   -2.18417659E-01   3.93699594E-02   1.04275838E-01   1.00603838E+01   -2.78772205E-01   -5.38335331E-02   1.04650892E-01   1.68331671E+00   1.96770862E+06   8.49432373E+00   1.68317115E+00   1.97130775E+06   8.50791359E+00   1.68322492E+00   1.97000562E+06   8.50299644E+00 
0 60 9.28383201E-08   2.35903440E-06   1.29310820E-06   1.15802322E-06   2.95190432E-07   8.99604058E-10   8.00419969E-07   1.01684475E+01   -2.88238466E-01   8.72464105E-02   1.03591464E-01   1.00395670E+01   -1.86997876E-01   5.29303588E-02   1.04944944E-01   1.00143270E+01   -2.12556139E-01   -3.68596874E-02   1.05210558E-01   1.68435252E+00   1.92480650E+06   8.33232117E+00   1.68431735E+00   1.92821675E+06   8.34519863E+00   1.68433166E+00   1.92692850E+06   8.34033394E+00 
0 70 7.84915670E-08   2.28186650E-06   1.15004752E-06   1.03602702E-06   2.47099081E-07   8.80481243E-10   7.00444104E-07   1.01339636E+01   -2.27890193E-01   8.84341970E-02   1.04050040E-01   9.99075603E+00   -1.45530209E-01   5.26554547E-02   1.05554760E-01   9.96893215E+00   -1.52356714E-01   -2.60926653E-02   1.05785936E-01   1.68418169E+00   1.88611962E+06   8.18623638E+00   1.68424952E+00   1.89022250E+06   8.20172882E+00   1.68421090E+00   1.88780475E+06   8.19259930E+00 
0 80 6.71413218E-08   2.12002578E-06   1.03158982E-06   9.48005038E-07   2.03705042E-07   9.04185726E-10   6.31986325E-07   1.00828848E+01   -1.72684237E-01   8.53989497E-02   1.04701705E-01   9.93465996E+00   -9.44550559E-02   4.94515151E-02   1.06263578E-01   9.90739536E+00   -1.02832846E-01   -1.70206074E-02   1.06544420E-01   1.68315005E+00   1.85173062E+06   8.05638123E+00   1.68336511E+00   1.85708550E+06   8.07660103E+00   1.68324864E+00   1.85412362E+06   8.06541634E+00 
0 90 6.05524022E-08   1.94421136E-06   9.32150328E-07   8.78410276E-07   1.78038619E-07   9.16450416E-10   5.74891260E-07   1.00281420E+01   -1.22311763E-01   8.63721147E-02   1.05399594E-01   9.87559605E+00   -6.07370660E-02   4.99350354E-02   1.07004695E-01   9.84181404E+00   -6.50325492E-02   -1.46364113E-02   1.07355699E-01   1.68176425E+00   1.82480100E+06   7.95469189E+00   1.68211877E+00   1.83083312E+06   7.97747040E+00   1.68197298E+00   1.82830112E+06   7.96790886E+00 
0 100 5.52236443E-08   1.79345329E-06   8.58890132E-07   8.22933089E-07   1.62879545E-07   9.18651655E-10   5.23147662E-07   9.99352264E+00   -8.72354731E-02   8.30904171E-02   1.05890498E-01   9.83705711E+00   -4.53604907E-02   4.43182774E-02   1.07524678E-01   9.79807281E+00   -4.41522561E-02   -2.01155618E-02   1.07935406E-01   1.68065071E+00   1.80811425E+06   7.89168167E+00   1.68105817E+00   1.81389012E+06   7.91349173E+00   1.68094718E+00   1.81228450E+06   7.90742874E+00 
