RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.47570121E-08   4.36385699E-06   5.92181436E-07   6.20689605E-07   3.07840082E-07   1.25706933E-07   9.83194695E-05   9.95972061E+00   -9.38258693E-03   -4.77811974E-03   1.05511047E-01   9.94412613E+00   -3.10748443E-02   5.89173706E-03   1.05675094E-01   9.95446873E+00   -1.25800353E-02   -1.47401541E-03   1.05567068E-01   1.68640292E+00   2.15222150E+06   9.69770527E+00   1.68640184E+00   2.15230575E+06   9.69855022E+00   1.68639946E+00   2.15248925E+06   9.70039368E+00 
0 10 2.52181792E-07   3.62779178E-06   1.74345860E-06   1.24083670E-06   8.68910149E-07   1.01231301E-09   8.68391396E-07   9.55200195E+00   -8.50921571E-02   -2.14192383E-02   1.10010207E-01   9.55755424E+00   -1.67068735E-01   4.72803526E-02   1.09925300E-01   9.56460190E+00   -1.11762978E-01   -8.54619546E-04   1.09875776E-01   1.67915046E+00   2.08558362E+06   9.02871132E+00   1.67935860E+00   2.08649488E+06   9.03785992E+00   1.67956495E+00   2.08741150E+06   9.04706192E+00 
0 20 2.39972223E-07   3.30876355E-06   2.09494669E-06   1.73495584E-06   8.04894626E-07   1.34237133E-09   1.03530158E-06   9.71302891E+00   -2.28562400E-01   -6.44400343E-02   1.08180933E-01   9.75808811E+00   -2.53605992E-01   7.46484324E-02   1.07646666E-01   9.74268341E+00   -2.09086820E-01   1.17195807E-02   1.07853562E-01   1.67554796E+00   2.07149888E+06   8.88731098E+00   1.67605567E+00   2.07332438E+06   8.90563774E+00   1.67622960E+00   2.07396000E+06   8.91201878E+00 
0 30 1.81226667E-07   2.88543038E-06   2.09020527E-06   1.69700547E-06   5.83336714E-07   1.58555857E-09   1.16629712E-06   1.00398874E+01   -3.13620061E-01   -1.15123048E-01   1.04738824E-01   1.00462418E+01   -2.98667729E-01   5.83704300E-02   1.04640119E-01   1.00177174E+01   -2.90317088E-01   -1.23288026E-02   1.04954377E-01   1.67700434E+00   2.05724050E+06   8.83240318E+00   1.67677379E+00   2.05948675E+06   8.84088516E+00   1.67642140E+00   2.06285475E+06   8.85360241E+00 
0 40 1.34202182E-07   2.50312200E-06   1.76893627E-06   1.49684786E-06   4.32259242E-07   1.20109322E-09   9.34756542E-07   1.01474924E+01   -3.55084151E-01   -1.35641038E-01   1.03676729E-01   1.00941191E+01   -3.03675652E-01   4.64333184E-02   1.04224831E-01   1.01177301E+01   -3.12947810E-01   -4.64662537E-02   1.04010008E-01   1.68083155E+00   2.01290538E+06   8.66498947E+00   1.68092668E+00   2.01155325E+06   8.65988445E+00   1.68041015E+00   2.01869175E+06   8.68683910E+00 
0 50 1.09543741E-07   2.36639357E-06   1.48579329E-06   1.32557182E-06   3.50982475E-07   9.50385104E-10   7.57579471E-07   1.01556396E+01   -3.65890652E-01   -1.39544383E-01   1.03635460E-01   1.00657921E+01   -2.73306489E-01   4.00155224E-02   1.04575761E-01   1.00903759E+01   -3.00836921E-01   -4.49072346E-02   1.04338005E-01   1.68346715E+00   1.96372538E+06   8.47928238E+00   1.68357718E+00   1.96060638E+06   8.46750450E+00   1.68322003E+00   1.97012525E+06   8.50344849E+00 
0 60 9.24087757E-08   2.35614903E-06   1.29120099E-06   1.16472359E-06   2.93133411E-07   8.65458705E-10   6.54471535E-07   1.01335821E+01   -3.53113383E-01   -1.27477571E-01   1.03924267E-01   1.00342550E+01   -2.14781091E-01   5.25312163E-02   1.04978457E-01   1.00593500E+01   -2.68441975E-01   -2.32827831E-02   1.04705520E-01   1.68438435E+00   1.92065962E+06   8.31666183E+00   1.68440449E+00   1.91640912E+06   8.30061150E+00   1.68432581E+00   1.92746138E+06   8.34234619E+00 
0 70 7.84638345E-08   2.26716179E-06   1.14662907E-06   1.04076344E-06   2.46662665E-07   8.54793292E-10   5.87783063E-07   1.01150761E+01   -3.07500333E-01   -1.21735372E-01   1.04215667E-01   1.00009995E+01   -1.51064843E-01   5.02437465E-02   1.05430707E-01   1.00424213E+01   -2.09839717E-01   -1.86951514E-02   1.04981698E-01   1.68408895E+00   1.88139125E+06   8.16838169E+00   1.68396306E+00   1.87595800E+06   8.14786530E+00   1.68424487E+00   1.88992262E+06   8.20059681E+00 
0 80 6.70606397E-08   2.09535165E-06   1.03093157E-06   9.51471179E-07   2.02934828E-07   8.82496576E-10   5.47094544E-07   1.00803137E+01   -2.47773573E-01   -1.25745401E-01   1.04697756E-01   9.94977570E+00   -9.54351202E-02   5.01083173E-02   1.06086709E-01   1.00038729E+01   -1.49238840E-01   -2.13606674E-02   1.05507456E-01   1.68292427E+00   1.84658038E+06   8.03693295E+00   1.68263292E+00   1.84048138E+06   8.01390266E+00   1.68340945E+00   1.85825400E+06   8.08101368E+00 
0 90 6.05053074E-08   1.92265134E-06   9.35767105E-07   8.81714982E-07   1.77544550E-07   8.96056951E-10   5.10299230E-07   1.00280333E+01   -1.97921693E-01   -1.23900630E-01   1.05367564E-01   9.89591694E+00   -5.48668243E-02   5.25724329E-02   1.06769525E-01   9.95225430E+00   -9.91710871E-02   -1.75855290E-02   1.06176287E-01   1.68144834E+00   1.81976000E+06   7.93565702E+00   1.68103349E+00   1.81353088E+06   7.91213512E+00   1.68230152E+00   1.83412550E+06   7.98990250E+00 
0 100 5.50959065E-08   1.78018081E-06   8.62568470E-07   8.28287853E-07   1.62833743E-07   8.97859564E-10   4.72299092E-07   9.99218082E+00   -1.58516198E-01   -1.21743865E-01   1.05869584E-01   9.86105156E+00   -3.42693962E-02   4.78530563E-02   1.07249543E-01   9.92294788E+00   -6.77595288E-02   -1.98375061E-02   1.06607355E-01   1.68030071E+00   1.80339925E+06   7.87387753E+00   1.67983818E+00   1.79746500E+06   7.85146952E+00   1.68140864E+00   1.81914488E+06   7.93333435E+00 
0 110 4.68580730E-08   1.65657514E-06   8.12571614E-07   7.90763806E-07   1.38900660E-07   9.04719244E-10   4.38635936E-07   9.98459911E+00   -1.34744987E-01   -1.27978161E-01   1.06067225E-01   9.85027599E+00   -2.78334301E-02   3.49185504E-02   1.07468657E-01   9.92234707E+00   -5.45586199E-02   -3.46730687E-02   1.06725425E-01   1.67970097E+00   1.79576375E+06   7.84504509E+00   1.67924917E+00   1.79032850E+06   7.82452106E+00   1.68089771E+00   1.81157600E+06   7.90475368E+00 
0 120 4.03570155E-08   1.53512678E-06   7.77626212E-07   7.65206266E-07   1.19306733E-07   9.23645327E-10   4.15471789E-07   9.98801231E+00   -1.24369413E-01   -1.36320397E-01   1.06138125E-01   9.84564304E+00   -2.96652559E-02   2.33149026E-02   1.07616693E-01   9.92873001E+00   -5.07328212E-02   -5.19275554E-02   1.06759846E-01   1.67932725E+00   1.79125100E+06   7.82800436E+00   1.67888391E+00   1.78610625E+06   7.80857754E+00   1.68050718E+00   1.80615612E+06   7.88428783E+00 
