RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.52936708E-08   4.41923021E-06   6.01602892E-07   6.29833835E-07   3.10046090E-07   1.24025192E-07   9.70250985E-05   9.95212746E+00   3.71102942E-03   4.01818752E-03   1.05592027E-01   9.94499969E+00   -2.92379297E-02   4.40681062E-04   1.05666466E-01   9.94546700E+00   -8.90221260E-03   -8.52288271E-04   1.05662152E-01   1.68640280E+00   2.15223675E+06   9.69785690E+00   1.68640172E+00   2.15231925E+06   9.69868660E+00   1.68639898E+00   2.15252150E+06   9.70071697E+00 
0 10 2.55913335E-07   3.68242718E-06   1.76773017E-06   1.24816256E-06   8.81679114E-07   9.91377092E-10   1.79716380E-06   9.54760647E+00   -5.74795976E-02   -1.68794598E-02   1.10083461E-01   9.52234364E+00   -1.49362057E-01   3.05415154E-03   1.10331051E-01   9.52427483E+00   -5.26954085E-02   1.34641947E-02   1.10335790E-01   1.67925000E+00   2.08601800E+06   9.03307247E+00   1.67941236E+00   2.08673262E+06   9.04024696E+00   1.67949224E+00   2.08708712E+06   9.04380512E+00 
0 20 2.44624090E-07   3.37104575E-06   2.12693226E-06   1.75187733E-06   8.21130243E-07   1.36575729E-09   1.65069378E-06   9.73335457E+00   -1.56654328E-01   -6.62490278E-02   1.07941017E-01   9.71089458E+00   -2.69271553E-01   7.52950087E-03   1.08111516E-01   9.73699570E+00   -1.28962338E-01   3.08088288E-02   1.07920095E-01   1.67567921E+00   2.07196650E+06   8.89200592E+00   1.67611861E+00   2.07355375E+06   8.90794086E+00   1.67614615E+00   2.07365450E+06   8.90895271E+00 
0 30 1.85481568E-07   2.95322411E-06   2.12946611E-06   1.71422118E-06   5.97218218E-07   1.66980241E-09   1.59805109E-06   1.00317783E+01   -2.15456873E-01   -1.03405684E-01   1.04804829E-01   1.00351496E+01   -3.31763059E-01   -2.66596824E-02   1.04706764E-01   1.01048088E+01   -1.87920257E-01   2.30200365E-02   1.04068130E-01   1.67696786E+00   2.05759738E+06   8.83375072E+00   1.67656422E+00   2.06149850E+06   8.84848118E+00   1.67658985E+00   2.06125438E+06   8.84755993E+00 
0 40 1.37686612E-07   2.55456075E-06   1.81598966E-06   1.51441748E-06   4.43816049E-07   1.22559995E-09   1.26921248E-06   1.01520748E+01   -2.66378045E-01   -1.46207944E-01   1.03636056E-01   1.01172543E+01   -3.37901324E-01   -4.94969413E-02   1.03963055E-01   1.01717815E+01   -2.21989602E-01   1.62485633E-02   1.03466190E-01   1.68076766E+00   2.01380462E+06   8.66838551E+00   1.68051505E+00   2.01728088E+06   8.68151188E+00   1.68074489E+00   2.01412275E+06   8.66958714E+00 
0 50 1.12003981E-07   2.40478516E-06   1.52388066E-06   1.33929757E-06   3.59198282E-07   9.73853775E-10   1.04524850E-06   1.01848450E+01   -2.74594396E-01   -1.67599723E-01   1.03358462E-01   1.00955791E+01   -3.04069221E-01   -4.71703745E-02   1.04239836E-01   1.01312494E+01   -2.23611936E-01   2.47179884E-02   1.03931673E-01   1.68340206E+00   1.96548625E+06   8.48593140E+00   1.68324733E+00   1.96945200E+06   8.50090694E+00   1.68346894E+00   1.96367738E+06   8.47910118E+00 
0 60 9.43955811E-08   2.40001805E-06   1.32029777E-06   1.17921115E-06   2.99338097E-07   9.05978015E-10   9.05017657E-07   1.01933708E+01   -2.63435841E-01   -1.60839707E-01   1.03330776E-01   1.00623922E+01   -2.51603663E-01   -2.78639942E-02   1.04637869E-01   1.00990047E+01   -1.96854502E-01   4.36039940E-02   1.04324915E-01   1.68436658E+00   1.92316975E+06   8.32614040E+00   1.68432307E+00   1.92771112E+06   8.34328938E+00   1.68438184E+00   1.92105800E+06   8.31816673E+00 
0 70 8.05306470E-08   2.31983950E-06   1.17707930E-06   1.05736819E-06   2.53221458E-07   8.90977403E-10   7.96259997E-07   1.01828413E+01   -2.22878516E-01   -1.57565266E-01   1.03534088E-01   1.00326548E+01   -1.91166133E-01   -1.95728932E-02   1.05035461E-01   1.00697107E+01   -1.52400494E-01   5.09004444E-02   1.04729265E-01   1.68416584E+00   1.88525412E+06   8.18296814E+00   1.68425369E+00   1.89050612E+06   8.20279980E+00   1.68411922E+00   1.88285300E+06   8.17390156E+00 
0 80 6.87955506E-08   2.14887905E-06   1.06060145E-06   9.67540018E-07   2.09467714E-07   9.15115483E-10   7.14920475E-07   1.01485701E+01   -1.80988178E-01   -1.54668227E-01   1.03999138E-01   9.99004936E+00   -1.28590301E-01   -1.82455406E-02   1.05600059E-01   1.00075417E+01   -1.15328155E-01   5.52119501E-02   1.05493039E-01   1.68313491E+00   1.85137150E+06   8.05502510E+00   1.68340814E+00   1.85822150E+06   8.08089066E+00   1.68304563E+00   1.84929375E+06   8.04717922E+00 
0 90 6.10881727E-08   1.97299232E-06   9.60013040E-07   8.97229199E-07   1.79477652E-07   9.35229338E-10   6.48231605E-07   1.01002960E+01   -1.48116305E-01   -1.42663509E-01   1.04621120E-01   9.93948936E+00   -7.87486881E-02   -1.74853671E-02   1.06260546E-01   9.93585110E+00   -8.50398913E-02   5.94357662E-02   1.06369644E-01   1.68173420E+00   1.82430950E+06   7.95283604E+00   1.68220568E+00   1.83238150E+06   7.98331690E+00   1.68164384E+00   1.82284700E+06   7.94731379E+00 
