RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.89838745E-08   4.35905804E-06   5.91195601E-07   6.32427088E-07   3.24193024E-07   1.25463956E-07   9.82011552E-05   9.95500469E+00   -1.97465774E-02   7.36915180E-03   1.05559900E-01   9.96258259E+00   -1.36157069E-02   7.19787227E-03   1.05479345E-01   9.95059109E+00   -2.73827855E-02   -9.32418462E-03   1.05606228E-01   1.68640411E+00   2.15212800E+06   9.69676685E+00   1.68640351E+00   2.15217775E+06   9.69726562E+00   1.68640029E+00   2.15242250E+06   9.69972420E+00 
0 10 2.51209315E-07   3.59599426E-06   1.72235536E-06   1.23286509E-06   8.65574634E-07   1.01322595E-09   1.24843348E-06   9.56110859E+00   -7.72778243E-02   6.91594258E-02   1.09895721E-01   9.60138798E+00   -9.25813168E-02   4.69434820E-02   1.09394617E-01   9.55420589E+00   -1.29006416E-01   -1.86944492E-02   1.09968692E-01   1.67914832E+00   2.08557475E+06   9.02862263E+00   1.67908347E+00   2.08529350E+06   9.02579975E+00   1.67949283E+00   2.08708988E+06   9.04383278E+00 
0 20 2.39286209E-07   3.29876775E-06   2.06862933E-06   1.71578210E-06   8.02030058E-07   1.31598299E-09   1.26656778E-06   9.70934772E+00   -1.90756157E-01   9.79337618E-02   1.08226679E-01   9.68966675E+00   -2.01822370E-01   6.54329136E-02   1.08363278E-01   9.68856907E+00   -2.09598675E-01   -3.39296274E-02   1.08439945E-01   1.67580819E+00   2.07242900E+06   8.89664841E+00   1.67552137E+00   2.07113712E+06   8.88487720E+00   1.67587042E+00   2.07265312E+06   8.89889908E+00 
0 30 1.80540269E-07   2.88731076E-06   2.08440429E-06   1.67699591E-06   5.82092923E-07   1.57120916E-09   1.32491368E-06   1.00317268E+01   -2.67287254E-01   1.12222299E-01   1.04836382E-01   1.00047550E+01   -2.80878752E-01   5.33656292E-02   1.05062395E-01   9.99926472E+00   -3.13363373E-01   -6.81280196E-02   1.05135225E-01   1.67670751E+00   2.06012625E+06   8.84329987E+00   1.67695749E+00   2.05769900E+06   8.83413410E+00   1.67650628E+00   2.06205025E+06   8.85056496E+00 
0 40 1.34065161E-07   2.49716481E-06   1.76497031E-06   1.48188974E-06   4.34126122E-07   1.19043664E-09   1.08331994E-06   1.01651163E+01   -3.02405715E-01   1.12619907E-01   1.03518315E-01   1.01586428E+01   -3.22523445E-01   3.95350121E-02   1.03563637E-01   1.00990896E+01   -3.29923689E-01   -7.67735243E-02   1.04175620E-01   1.68052793E+00   2.01710625E+06   8.68085289E+00   1.68065107E+00   2.01542250E+06   8.67449474E+00   1.68014288E+00   2.02220450E+06   8.70010376E+00 
0 50 1.09305866E-07   2.34836398E-06   1.48052209E-06   1.31345257E-06   3.51520072E-07   9.62753655E-10   9.08644495E-07   1.01603022E+01   -2.99069554E-01   1.17960051E-01   1.03605516E-01   1.01491985E+01   -2.94027209E-01   4.66040634E-02   1.03711024E-01   1.00740166E+01   -2.96415031E-01   -6.76630139E-02   1.04483463E-01   1.68325102E+00   1.96936088E+06   8.50056267E+00   1.68336642E+00   1.96642312E+06   8.48946857E+00   1.68300486E+00   1.97517288E+06   8.52250862E+00 
0 60 9.23914740E-08   2.33786500E-06   1.28936927E-06   1.15781279E-06   2.93537909E-07   8.85020113E-10   7.93967729E-07   1.01369114E+01   -2.60277271E-01   1.29268661E-01   1.03904918E-01   1.01058655E+01   -2.42175251E-01   6.93999827E-02   1.04227595E-01   1.00269403E+01   -2.45477930E-01   -4.26881686E-02   1.05031677E-01   1.68433022E+00   1.92706000E+06   8.34083080E+00   1.68437207E+00   1.92245412E+06   8.32343864E+00   1.68426061E+00   1.93256988E+06   8.36163616E+00 
0 70 7.86863126E-08   2.26284305E-06   1.14740055E-06   1.03354773E-06   2.47740928E-07   8.68217276E-10   7.09582139E-07   1.01132746E+01   -2.22354621E-01   1.17088266E-01   1.04244217E-01   1.00677538E+01   -2.03403056E-01   7.21968785E-02   1.04731843E-01   9.99065113E+00   -1.86220750E-01   -3.52673084E-02   1.05501465E-01   1.68422174E+00   1.88845375E+06   8.19505024E+00   1.68413281E+00   1.88353062E+06   8.17646027E+00   1.68431032E+00   1.89472562E+06   8.21873379E+00 
0 80 6.72451463E-08   2.10138614E-06   1.02926276E-06   9.44127635E-07   2.04646241E-07   8.90709007E-10   6.49249216E-07   1.00727577E+01   -1.78382382E-01   9.95753258E-02   1.04779206E-01   1.00157585E+01   -1.57363251E-01   6.36661947E-02   1.05399497E-01   9.93910122E+00   -1.26345962E-01   -3.00404876E-02   1.06149212E-01   1.68324065E+00   1.85392638E+06   8.06467247E+00   1.68306386E+00   1.84971362E+06   8.04876423E+00   1.68353152E+00   1.86161875E+06   8.09371948E+00 
0 90 5.98092385E-08   1.92920106E-06   9.32990986E-07   8.76619538E-07   1.75719165E-07   9.08190356E-10   5.98385213E-07   1.00210094E+01   -1.32669330E-01   8.94541815E-02   1.05439521E-01   9.94799805E+00   -1.01976171E-01   6.30397126E-02   1.06244154E-01   9.88054562E+00   -7.66121522E-02   -2.03457009E-02   1.06883727E-01   1.68185687E+00   1.82633700E+06   7.96049261E+00   1.68165350E+00   1.82300188E+06   7.94789839E+00   1.68234956E+00   1.83501288E+06   7.99325323E+00 
