RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.42497594E-08   2.06886216E-06   6.88555929E-07   2.88376526E-07   1.58442148E-07   6.07998203E-08   5.96491627E-05   7.39914465E+00   -2.42375016E+00   -4.50656898E-02   1.07970163E-01   7.39235973E+00   -2.41416621E+00   3.24824825E-02   1.08103387E-01   1.67845082E+00   1.70544450E+06   7.57842875E+00   1.67816019E+00   1.71057788E+06   7.58964300E+00 
0 10 6.06099206E-08   1.25018130E-06   6.94086282E-07   6.10428344E-07   2.01402571E-07   6.51505738E-10   7.08623588E-07   7.07674074E+00   -2.39843988E+00   -2.65264571E-01   1.12422764E-01   7.08203840E+00   -2.38982868E+00   2.30492026E-01   1.12514645E-01   1.67929053E+00   1.36235900E+06   6.82894421E+00   1.67912078E+00   1.35905800E+06   6.82173300E+00 
0 20 3.71834368E-08   9.07574588E-07   5.07305060E-07   3.60557493E-07   1.38803756E-07   7.36776362E-10   7.85021598E-07   7.43249702E+00   -2.54594898E+00   -3.86453122E-01   1.07362956E-01   7.42797852E+00   -2.51269174E+00   3.53828996E-01   1.07585818E-01   1.67541015E+00   1.29968250E+06   6.69207811E+00   1.67610455E+00   1.30861588E+06   6.71154022E+00 
0 30 3.03229371E-08   7.31783302E-07   4.01967270E-07   3.24844791E-07   9.72748069E-08   5.34199018E-10   6.83572921E-07   7.23118448E+00   -2.46728849E+00   -3.70332479E-01   1.10658951E-01   7.24001503E+00   -2.46906304E+00   4.24944788E-01   1.10456079E-01   1.58129406E+00   1.11883812E+06   6.35328436E+00   1.58440721E+00   1.12485075E+06   6.36454868E+00 
0 40 1.92029930E-08   6.31970067E-07   3.53279802E-07   3.25534501E-07   6.34406021E-08   4.59902505E-10   5.66709900E-07   7.19567585E+00   -2.44596744E+00   -2.88626462E-01   1.11541741E-01   7.19472504E+00   -2.39136219E+00   4.58670199E-01   1.11662455E-01   1.53911746E+00   1.03717131E+06   6.20029020E+00   1.53932011E+00   1.03756475E+06   6.20102692E+00 
0 50 1.46708734E-08   5.55492420E-07   3.08621480E-07   2.82220896E-07   4.39543513E-08   4.26343932E-10   4.62020949E-07   7.17670679E+00   -2.42653322E+00   -2.95497358E-01   1.12185106E-01   7.19034243E+00   -2.36040759E+00   4.15123075E-01   1.12178735E-01   1.51330614E+00   9.86998500E+05   6.10629654E+00   1.51205015E+00   9.84553375E+05   6.10171556E+00 
0 60 1.25678667E-08   4.74419267E-07   2.67218780E-07   2.50248206E-07   3.58414098E-08   4.04173445E-10   3.98984184E-07   7.08391857E+00   -2.37470865E+00   -3.00265104E-01   1.13941200E-01   7.11862516E+00   -2.29703379E+00   3.60817075E-01   1.13723956E-01   1.49353111E+00   9.48458500E+05   6.03409576E+00   1.49344635E+00   9.48293188E+05   6.03378582E+00 
0 70 8.91071483E-09   4.04810550E-07   2.36362055E-07   2.21325095E-07   2.54888661E-08   3.95481314E-10   3.49102777E-07   7.05506277E+00   -2.36160493E+00   -2.96098709E-01   1.14596710E-01   7.10748148E+00   -2.26895189E+00   3.37860435E-01   1.14163809E-01   1.48789680E+00   9.37461625E+05   6.01349401E+00   1.48808789E+00   9.37834750E+05   6.01419306E+00 
0 80 7.10532211E-09   3.67377339E-07   2.14948074E-07   2.06909675E-07   1.93563405E-08   3.78591353E-10   3.03024279E-07   7.03016138E+00   -2.35302925E+00   -2.90482879E-01   1.15126535E-01   7.09303665E+00   -2.27265668E+00   3.33788902E-01   1.14412673E-01   1.48587620E+00   9.33516000E+05   6.00610209E+00   1.48537350E+00   9.32534250E+05   6.00426292E+00 
0 90 6.22370067E-09   3.34095205E-07   1.94218401E-07   1.93866768E-07   1.64569336E-08   3.65275338E-10   2.67394398E-07   6.99924564E+00   -2.35053992E+00   -2.85175472E-01   1.15671970E-01   7.07054520E+00   -2.27581954E+00   3.31960559E-01   1.14714570E-01   1.48033929E+00   9.22699688E+05   5.98583889E+00   1.48050785E+00   9.23029062E+05   5.98645592E+00 
