RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.34339746E-08   2.02804017E-06   7.18910599E-07   2.97164490E-07   1.55269802E-07   6.11494997E-08   6.00014901E-05   7.35881042E+00   -2.56604028E+00   -1.53891658E-02   1.07869029E-01   7.35839939E+00   -2.54979610E+00   -4.94099280E-04   1.07944429E-01   1.67829919E+00   1.70814088E+06   7.58431911E+00   1.67832601E+00   1.70766800E+06   7.58328581E+00 
0 10 5.91519083E-08   1.22176095E-06   6.92910078E-07   6.00512863E-07   1.96700014E-07   6.56062593E-10   6.74447790E-07   7.02367020E+00   -2.52651024E+00   -1.68272525E-01   1.12737671E-01   7.14055443E+00   -2.56942105E+00   -1.23371907E-01   1.10760033E-01   1.67878687E+00   1.35275025E+06   6.80795336E+00   1.67898107E+00   1.35638862E+06   6.81590176E+00 
0 20 3.65773687E-08   8.90869273E-07   5.04400134E-07   3.58220291E-07   1.36563315E-07   8.04456390E-10   8.01099532E-07   7.50290585E+00   -2.83694649E+00   -2.81285554E-01   1.05311371E-01   7.41024208E+00   -2.66164136E+00   -1.68118998E-01   1.07201234E-01   1.67392993E+00   1.29685300E+06   6.68677759E+00   1.67526090E+00   1.29939712E+06   6.69154358E+00 
0 30 2.96631306E-08   7.09455833E-07   4.00056223E-07   3.20598986E-07   9.50985211E-08   5.58685709E-10   6.81826748E-07   7.26000023E+00   -2.70596194E+00   -3.13776881E-01   1.09178975E-01   7.25358486E+00   -2.64960551E+00   -2.17950895E-01   1.09536111E-01   1.57879150E+00   1.11400338E+06   6.34422684E+00   1.58177042E+00   1.11975838E+06   6.35500860E+00 
0 40 1.91516207E-08   6.06942876E-07   3.54780553E-07   3.19846180E-07   6.32635206E-08   4.66240602E-10   5.62712330E-07   7.20909595E+00   -2.63098669E+00   -3.36332321E-01   1.10436238E-01   7.17307186E+00   -2.54241705E+00   -1.64959446E-01   1.11391746E-01   1.53506005E+00   1.02929431E+06   6.18553305E+00   1.53948390E+00   1.03788250E+06   6.20162249E+00 
0 50 1.42772665E-08   5.41500697E-07   3.06073247E-07   2.75801170E-07   4.28981224E-08   4.33320380E-10   4.61432535E-07   7.17831373E+00   -2.61530828E+00   -3.56158435E-01   1.11178398E-01   7.12231874E+00   -2.50841427E+00   -1.72810405E-01   1.12528361E-01   1.51052964E+00   9.81592562E+05   6.09616899E+00   1.51599145E+00   9.92225250E+05   6.11608839E+00 
0 60 1.22143549E-08   4.64330810E-07   2.65487273E-07   2.39782565E-07   3.46581324E-08   4.09437373E-10   3.98100156E-07   7.06034088E+00   -2.53783655E+00   -3.94518316E-01   1.13352902E-01   7.03612232E+00   -2.45372987E+00   -1.97869971E-01   1.14203483E-01   1.49069381E+00   9.42921625E+05   6.02372265E+00   1.49567103E+00   9.52633188E+05   6.04191637E+00 
0 70 8.78249917E-09   3.94467520E-07   2.33113923E-07   2.18682828E-07   2.50087524E-08   3.94818456E-10   3.48108330E-07   7.00693178E+00   -2.51788688E+00   -3.87020379E-01   1.14393637E-01   6.98059082E+00   -2.43370962E+00   -1.91637605E-01   1.15264803E-01   1.48477304E+00   9.31361562E+05   6.00206614E+00   1.48778677E+00   9.37246688E+05   6.01309109E+00 
0 80 6.89030077E-09   3.59575381E-07   2.10914692E-07   2.01145426E-07   1.88045970E-08   3.78426679E-10   3.04168566E-07   6.96087933E+00   -2.52068830E+00   -3.75025570E-01   1.15182251E-01   6.94263840E+00   -2.44811511E+00   -1.89795405E-01   1.15862131E-01   1.48328340E+00   9.28451812E+05   5.99661493E+00   1.48544669E+00   9.32677375E+05   6.00453138E+00 
0 90 6.02550232E-09   3.26252632E-07   1.90849192E-07   1.86293093E-07   1.56600475E-08   3.64948821E-10   2.68668458E-07   6.91416931E+00   -2.51186371E+00   -3.73848498E-01   1.16007522E-01   6.91149664E+00   -2.44959307E+00   -1.90911472E-01   1.16391070E-01   1.47829962E+00   9.18713562E+05   5.97837162E+00   1.48152494E+00   9.25016562E+05   5.99017954E+00 
0 100 5.10705522E-09   2.94709224E-07   1.65222772E-07   1.71634895E-07   1.33169040E-08   3.51535578E-10   2.42220580E-07   6.86997604E+00   -2.50626898E+00   -3.77879262E-01   1.16757132E-01   6.87539911E+00   -2.44622040E+00   -1.95159256E-01   1.16997801E-01   1.47102380E+00   9.04486188E+05   5.95171785E+00   1.47478211E+00   9.11836875E+05   5.96548843E+00 
0 110 4.30706093E-09   2.66729558E-07   1.42916036E-07   1.56772984E-07   1.11186944E-08   3.35670131E-10   2.21913169E-07   6.83613205E+00   -2.49941897E+00   -3.83933008E-01   1.17342211E-01   6.84105158E+00   -2.44043112E+00   -1.96507856E-01   1.17575385E-01   1.46459258E+00   8.94149000E+05   5.92842436E+00   1.46780074E+00   8.98896000E+05   5.93999434E+00 
0 120 3.73495013E-09   2.40297254E-07   1.26204355E-07   1.40897768E-07   9.24677579E-09   3.19216320E-10   2.05548290E-07   6.81805849E+00   -2.49049759E+00   -3.84230763E-01   1.17693961E-01   6.81636381E+00   -2.43213463E+00   -1.92357391E-01   1.18010797E-01   1.46015191E+00   8.87575062E+05   5.91240120E+00   1.46313882E+00   8.91997438E+05   5.92318010E+00 
0 130 3.30334293E-09   2.15311374E-07   1.11422857E-07   1.23954308E-07   8.04625611E-09   3.02241288E-10   1.91328127E-07   6.80301857E+00   -2.48393822E+00   -3.76841456E-01   1.17987916E-01   6.79971981E+00   -2.42533731E+00   -1.83876202E-01   1.18310601E-01   1.45630419E+00   8.81875750E+05   5.89850950E+00   1.46027482E+00   8.87757062E+05   5.91284466E+00 
0 140 2.88086799E-09   1.92477358E-07   9.88056001E-08   1.08306899E-07   7.07446590E-09   2.84666790E-10   1.78306465E-07   6.78771162E+00   -2.48046637E+00   -3.64037335E-01   1.18273281E-01   6.78720665E+00   -2.41834831E+00   -1.73020422E-01   1.18547678E-01   1.45250881E+00   8.76251000E+05   5.88479996E+00   1.45783138E+00   8.84138125E+05   5.90402412E+00 
0 150 2.53557264E-09   1.72005144E-07   8.81596236E-08   9.55321653E-08   6.45768283E-09   2.67935479E-10   1.65865373E-07   6.77339697E+00   -2.47705150E+00   -3.51961970E-01   1.18541352E-01   6.77631474E+00   -2.41219378E+00   -1.63312644E-01   1.18755631E-01   1.44920647E+00   8.71354688E+05   5.87286615E+00   1.45547068E+00   8.80640688E+05   5.89549923E+00 
0 160 2.21489516E-09   1.54619414E-07   7.89054582E-08   8.60255653E-08   5.53002577E-09   2.53643884E-10   1.54048976E-07   6.76091099E+00   -2.47272563E+00   -3.45835090E-01   1.18778460E-01   6.76632166E+00   -2.40791750E+00   -1.58500090E-01   1.18938193E-01   1.44664574E+00   8.67556438E+05   5.86360836E+00   1.45326269E+00   8.77368562E+05   5.88752413E+00 
