RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.66919090E-08   2.15870728E-06   6.76150705E-07   3.03937412E-07   1.66657159E-07   6.00377916E-08   5.88880248E-05   7.47462416E+00   2.10221124E+00   -1.29695432E-02   1.08273976E-01   7.51636314E+00   2.14855766E+00   -2.41544414E-02   1.07546844E-01   1.67888939E+00   1.69740675E+06   7.56087017E+00   1.67834246E+00   1.70737500E+06   7.58264637E+00 
0 10 6.29036663E-08   1.29787668E-06   7.19690888E-07   6.50448555E-07   2.09039015E-07   6.44507947E-10   7.05759760E-07   7.29070187E+00   2.00288534E+00   -2.09740281E-01   1.11308143E-01   7.19734478E+00   2.06572747E+00   -1.83610499E-01   1.12430796E-01   1.67905402E+00   1.35777862E+06   6.81893826E+00   1.67907763E+00   1.35822988E+06   6.81992435E+00 
0 20 3.83928374E-08   9.50310380E-07   5.16002615E-07   3.73951877E-07   1.42676186E-07   7.54803609E-10   8.06123921E-07   7.65735865E+00   1.98020971E+00   -2.66928881E-01   1.06716469E-01   7.57737350E+00   2.15112472E+00   -2.24187210E-01   1.07138336E-01   1.66964126E+00   1.28865212E+06   6.67141390E+00   1.67263627E+00   1.29437950E+06   6.68214369E+00 
0 30 3.17185531E-08   7.54996620E-07   4.19731435E-07   3.46413856E-07   1.01993237E-07   5.31650279E-10   6.97501378E-07   7.41497898E+00   1.98946345E+00   -3.10428053E-01   1.10152967E-01   7.33542585E+00   2.03327632E+00   -2.30287537E-01   1.11136444E-01   1.57330465E+00   1.10339812E+06   6.32435942E+00   1.57899940E+00   1.11440512E+06   6.34497976E+00 
0 40 1.98500061E-08   6.57315638E-07   3.70280276E-07   3.40981103E-07   6.55508003E-08   4.58500876E-10   5.78069773E-07   7.35983372E+00   2.01625538E+00   -3.03419292E-01   1.11116096E-01   7.37409306E+00   2.03221321E+00   -2.23044753E-01   1.10876486E-01   1.52727640E+00   1.01417281E+06   6.15720463E+00   1.53503776E+00   1.02925100E+06   6.18545198E+00 
0 50 1.50408948E-08   5.82430971E-07   3.24695719E-07   2.97233669E-07   4.38685284E-08   4.29998287E-10   4.66376179E-07   7.26034307E+00   2.03586149E+00   -3.53416741E-01   1.12696148E-01   7.33566904E+00   2.01163840E+00   -2.45208800E-01   1.11783795E-01   1.49791026E+00   9.57000625E+05   6.05009842E+00   1.50496185E+00   9.70746875E+05   6.07585049E+00 
0 60 1.29590596E-08   4.88531100E-07   2.87347717E-07   2.58904208E-07   3.70050408E-08   4.13636236E-10   3.99870345E-07   7.15129089E+00   2.03237605E+00   -3.85435730E-01   1.14486054E-01   7.27745962E+00   1.99113715E+00   -2.77859837E-01   1.12920567E-01   1.47888815E+00   9.19863688E+05   5.98052597E+00   1.48394454E+00   9.29743312E+05   5.99903440E+00 
0 70 9.29825550E-09   4.11299965E-07   2.55961481E-07   2.32564119E-07   2.59141952E-08   4.02521266E-10   3.50356316E-07   7.09427834E+00   2.03158808E+00   -3.76061022E-01   1.15520202E-01   7.25518990E+00   1.99395597E+00   -2.69414127E-01   1.13468066E-01   1.47150028E+00   9.05418250E+05   5.95346403E+00   1.47893703E+00   9.19959188E+05   5.98070478E+00 
0 80 7.34014760E-09   3.76995047E-07   2.34616010E-07   2.15766747E-07   2.03920543E-08   3.87355981E-10   3.03827960E-07   7.03189898E+00   2.03090739E+00   -3.47820729E-01   1.16610110E-01   7.24232626E+00   1.98540771E+00   -2.44654343E-01   1.13886572E-01   1.46185923E+00   8.90103062E+05   5.91856289E+00   1.47915792E+00   9.20390938E+05   5.98151398E+00 
0 90 6.69508493E-09   3.48559297E-07   2.13055571E-07   2.02187408E-07   1.91474765E-08   3.74988568E-10   2.65483919E-07   6.94797659E+00   2.03688121E+00   -3.30905437E-01   1.17964625E-01   7.22498894E+00   1.97428155E+00   -2.32786015E-01   1.14332236E-01   1.44513750E+00   8.65318812E+05   5.85815430E+00   1.47628570E+00   9.14776750E+05   5.97099590E+00 
0 100 5.42383694E-09   3.14956480E-07   1.82937669E-07   1.87450098E-07   1.47093910E-08   3.60196650E-10   2.37185091E-07   6.86388922E+00   2.05579734E+00   -3.36681247E-01   1.19238108E-01   7.19319296E+00   1.95961392E+00   -2.38315910E-01   1.14952028E-01   1.42712390E+00   8.38558000E+05   5.79292822E+00   1.46886039E+00   9.00463562E+05   5.94381523E+00 
0 110 4.82472640E-09   2.81773310E-07   1.57180949E-07   1.68398898E-07   1.22775781E-08   3.44991397E-10   2.17028742E-07   6.79184961E+00   2.08182740E+00   -3.44446957E-01   1.20274410E-01   7.16755295E+00   1.94914341E+00   -2.45204151E-01   1.15424126E-01   1.41330302E+00   8.17982000E+05   5.74277687E+00   1.46057951E+00   8.88208250E+05   5.91394424E+00 
0 120 4.48733362E-09   2.54931791E-07   1.38668497E-07   1.49038641E-07   1.13141292E-08   3.29993033E-10   2.02019990E-07   6.72945833E+00   2.10602403E+00   -3.39042425E-01   1.21181622E-01   7.15503788E+00   1.94547486E+00   -2.44772702E-01   1.15656801E-01   1.40238893E+00   8.01706625E+05   5.70310783E+00   1.45493543E+00   8.79847625E+05   5.89356661E+00 
0 130 3.61880503E-09   2.32262337E-07   1.22845876E-07   1.30735884E-07   8.80011175E-09   3.12963405E-10   1.88661247E-07   6.65913725E+00   2.12177801E+00   -3.19135785E-01   1.22293063E-01   7.14535189E+00   1.94396806E+00   -2.38055900E-01   1.15837485E-01   1.39047158E+00   7.83907812E+05   5.65972519E+00   1.45082641E+00   8.73756875E+05   5.87872124E+00 
0 140 3.01534331E-09   2.09744726E-07   1.08261169E-07   1.14512424E-07   7.74023690E-09   2.94023916E-10   1.75369934E-07   6.58306408E+00   2.13275123E+00   -2.93551981E-01   1.23557203E-01   7.13512945E+00   1.94220459E+00   -2.27534905E-01   1.16031222E-01   1.37804031E+00   7.65310688E+05   5.61439753E+00   1.44751835E+00   8.68851000E+05   5.86676359E+00 
0 150 2.77830181E-09   1.87981229E-07   9.58139026E-08   1.02052617E-07   7.41994421E-09   2.76143414E-10   1.62852373E-07   6.51459360E+00   2.14169526E+00   -2.70039588E-01   1.24727510E-01   7.12570095E+00   1.93942845E+00   -2.17727676E-01   1.16216138E-01   1.36777663E+00   7.49932875E+05   5.57691574E+00   1.44518661E+00   8.65391750E+05   5.85833216E+00 
0 160 2.53829513E-09   1.70737209E-07   8.53421085E-08   9.31767090E-08   6.50921583E-09   2.61582644E-10   1.51486319E-07   6.45737457E+00   2.14731884E+00   -2.46880367E-01   1.25738546E-01   7.11520720E+00   1.93630826E+00   -2.11509019E-01   1.16410382E-01   1.35988653E+00   7.38096562E+05   5.54806614E+00   1.44333017E+00   8.62636812E+05   5.85161734E+00 
0 170 2.22852981E-09   1.58169286E-07   7.59198144E-08   8.60147935E-08   5.46694601E-09   2.50971272E-10   1.41344245E-07   6.40713453E+00   2.15036297E+00   -2.21069813E-01   1.26653954E-01   7.10323000E+00   1.93340385E+00   -2.08044201E-01   1.16615526E-01   1.35273314E+00   7.27354500E+05   5.52188396E+00   1.44146669E+00   8.59870625E+05   5.84487486E+00 
0 180 1.88428584E-09   1.47953543E-07   6.79070311E-08   7.90567114E-08   4.67296069E-09   2.43261439E-10   1.32004573E-07   6.36216831E+00   2.15141273E+00   -1.94173306E-01   1.27494559E-01   7.09166861E+00   1.93132722E+00   -2.05366641E-01   1.16803318E-01   1.34568381E+00   7.16758500E+05   5.49605751E+00   1.43955851E+00   8.57037625E+05   5.83796978E+00 
0 190 1.63982905E-09   1.38643216E-07   6.14862685E-08   7.11623684E-08   4.22243218E-09   2.37352665E-10   1.23132352E-07   6.32646751E+00   2.14953852E+00   -1.68871865E-01   1.28189936E-01   7.08257294E+00   1.92980158E+00   -2.01716885E-01   1.16948977E-01   1.33942437E+00   7.07341250E+05   5.47310400E+00   1.43782520E+00   8.54463438E+05   5.83169556E+00 
0 200 1.46555001E-09   1.30412275E-07   5.61086715E-08   6.29611279E-08   3.88633614E-09   2.32759229E-10   1.14700228E-07   6.30339098E+00   2.14352441E+00   -1.45490661E-01   1.28682941E-01   7.07645082E+00   1.92832196E+00   -1.97237283E-01   1.17050551E-01   1.33464026E+00   7.00138062E+05   5.45554733E+00   1.43642354E+00   8.52381438E+05   5.82662106E+00 
0 210 1.34566713E-09   1.23499092E-07   5.13858112E-08   5.51852608E-08   3.61000074E-09   2.28961766E-10   1.06782551E-07   6.29220915E+00   2.13299108E+00   -1.24114938E-01   1.28986090E-01   7.07160664E+00   1.92683578E+00   -1.93473846E-01   1.17134899E-01   1.33125722E+00   6.95041562E+05   5.44312525E+00   1.43513262E+00   8.50463562E+05   5.82194662E+00 
0 220 1.21305499E-09   1.17355604E-07   4.73793627E-08   4.79867346E-08   3.19381077E-09   2.25302041E-10   9.92550326E-08   6.29026031E+00   2.11862779E+00   -1.06245056E-01   1.29142210E-01   7.06564283E+00   1.92540455E+00   -1.91265792E-01   1.17237106E-01   1.32878792E+00   6.91320188E+05   5.43405485E+00   1.43356752E+00   8.48137875E+05   5.81627798E+00 
0 230 1.07943898E-09   1.11435448E-07   4.39982131E-08   4.19318056E-08   2.76537393E-09   2.21397581E-10   9.21215744E-08   6.29574680E+00   2.10118675E+00   -9.40065756E-02   1.29179209E-01   7.05785179E+00   1.92403126E+00   -1.90214947E-01   1.17366627E-01   1.32694745E+00   6.88545500E+05   5.42729187E+00   1.43170822E+00   8.45374500E+05   5.80954266E+00 
0 240 1.01923237E-09   1.05710761E-07   4.10855563E-08   3.71171858E-08   2.69976752E-09   2.17232426E-10   8.55334363E-08   6.30809402E+00   2.08169293E+00   -8.80389288E-02   1.29101798E-01   7.04961729E+00   1.92279637E+00   -1.89458251E-01   1.17501460E-01   1.32572150E+00   6.86697125E+05   5.42278671E+00   1.42994201E+00   8.42748812E+05   5.80314302E+00 
0 250 9.89970328E-10   1.00338767E-07   3.85353722E-08   3.32335439E-08   2.75460144E-09   2.12852375E-10   7.94560151E-08   6.32648516E+00   2.06148267E+00   -8.74947757E-02   1.28918186E-01   7.04264688E+00   1.92174590E+00   -1.88207716E-01   1.17615700E-01   1.32513130E+00   6.85807000E+05   5.42061710E+00   1.42860544E+00   8.40761375E+05   5.79829884E+00 
0 260 9.27690036E-10   9.52852446E-08   3.62589034E-08   3.01325898E-08   2.61027622E-09   2.08364312E-10   7.38381303E-08   6.34942389E+00   2.04195428E+00   -9.13879126E-02   1.28649309E-01   7.03722668E+00   1.92068458E+00   -1.86393872E-01   1.17706530E-01   1.32503629E+00   6.85663688E+05   5.42026806E+00   1.42767870E+00   8.39383125E+05   5.79493952E+00 
0 270 8.46449966E-10   9.04807393E-08   3.42984876E-08   2.76325185E-08   2.36865216E-09   2.04033374E-10   6.87462958E-08   6.37510109E+00   2.02385378E+00   -9.89772975E-02   1.28326043E-01   7.03279972E+00   1.91940963E+00   -1.84601724E-01   1.17784053E-01   1.32519782E+00   6.85907188E+05   5.42086124E+00   1.42693889E+00   8.38282812E+05   5.79225731E+00 
0 280 7.81073761E-10   8.59671800E-08   3.26456835E-08   2.53940904E-08   2.20810481E-09   2.00150993E-10   6.41814708E-08   6.40219831E+00   2.00730467E+00   -1.09154195E-01   1.27974018E-01   7.02882433E+00   1.91789091E+00   -1.83386892E-01   1.17856912E-01   1.32545090E+00   6.86289000E+05   5.42179203E+00   1.42621398E+00   8.37204562E+05   5.78962946E+00 
0 290 7.38754058E-10   8.17654637E-08   3.11387574E-08   2.31991706E-08   2.12028040E-09   1.96881234E-10   6.00751306E-08   6.42949963E+00   1.99227440E+00   -1.20199487E-01   1.27617791E-01   7.02494860E+00   1.91624498E+00   -1.82811856E-01   1.17929712E-01   1.32567012E+00   6.86619500E+05   5.42259741E+00   1.42544532E+00   8.36060938E+05   5.78684187E+00 
0 300 6.92712276E-10   7.78776439E-08   2.96026936E-08   2.11299689E-08   1.97893657E-09   1.94264008E-10   5.62469431E-08   6.45569277E+00   1.97886002E+00   -1.30454004E-01   1.27282500E-01   7.02105904E+00   1.91467035E+00   -1.82570800E-01   1.18002914E-01   1.32573473E+00   6.86716938E+05   5.42283487E+00   1.42464304E+00   8.34867375E+05   5.78393269E+00 
0 310 6.48297027E-10   7.42549773E-08   2.80758314E-08   1.93288212E-08   1.80299775E-09   1.92284189E-10   5.25603951E-08   6.47982025E+00   1.96722078E+00   -1.39028370E-01   1.26985714E-01   7.01714182E+00   1.91330874E+00   -1.82335615E-01   1.18075781E-01   1.32559502E+00   6.86506312E+05   5.42232180E+00   1.42383611E+00   8.33666625E+05   5.78100634E+00 
0 320 6.27581598E-10   7.09017343E-08   2.66280438E-08   1.78547914E-08   1.69545178E-09   1.90897576E-10   4.89628320E-08   6.50138807E+00   1.95755172E+00   -1.45677805E-01   1.26735210E-01   7.01332521E+00   1.91220963E+00   -1.81929573E-01   1.18145987E-01   1.32530463E+00   6.86068375E+05   5.42125416E+00   1.42306185E+00   8.32514500E+05   5.77819777E+00 
0 330 6.23375962E-10   6.77907153E-08   2.52797641E-08   1.65818541E-08   1.63972824E-09   1.90084670E-10   4.55826026E-08   6.52065659E+00   1.94988871E+00   -1.50278836E-01   1.26525164E-01   7.00978231E+00   1.91134143E+00   -1.81392729E-01   1.18210949E-01   1.32496929E+00   6.85562625E+05   5.42002153E+00   1.42236078E+00   8.31471062E+05   5.77565479E+00 
