RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.34508465E-08   2.04745970E-06   6.51958715E-07   2.99100009E-07   1.55343884E-07   6.11340951E-08   5.99863379E-05   7.43744040E+00   -2.30603004E+00   -1.58404857E-02   1.07961155E-01   7.44172096E+00   -2.29282069E+00   1.24681969E-06   1.07954413E-01   1.67826331E+00   1.70877300E+06   7.58570004E+00   1.67827547E+00   1.70855912E+06   7.58523273E+00 
0 10 5.93091087E-08   1.23284622E-06   6.72101578E-07   6.00994724E-07   1.97103702E-07   6.56007748E-10   6.74293801E-07   7.08695078E+00   -2.28257179E+00   -1.77339256E-01   1.13027669E-01   7.21739769E+00   -2.32100749E+00   -1.53281584E-01   1.10857844E-01   1.67881405E+00   1.35325500E+06   6.80905628E+00   1.67896914E+00   1.35616288E+06   6.81540871E+00 
0 20 3.66360560E-08   8.99212978E-07   4.90654998E-07   3.58757063E-07   1.36861885E-07   8.03978051E-10   8.00753014E-07   7.54453707E+00   -2.56467605E+00   -2.91187644E-01   1.06011063E-01   7.50080347E+00   -2.39913702E+00   -1.98493540E-01   1.07172862E-01   1.67517662E+00   1.29923612E+06   6.69124222E+00   1.67528784E+00   1.29944875E+06   6.69164038E+00 
0 30 2.97801996E-08   7.16512375E-07   3.89371991E-07   3.20866633E-07   9.53984056E-08   5.58609048E-10   6.82155019E-07   7.27700520E+00   -2.43515611E+00   -3.06423008E-01   1.10241197E-01   7.35112095E+00   -2.40657449E+00   -2.46412307E-01   1.09324336E-01   1.57948494E+00   1.11534312E+06   6.34673691E+00   1.58131564E+00   1.11887975E+06   6.35336256E+00 
0 40 1.91665901E-08   6.12823953E-07   3.46892165E-07   3.19960037E-07   6.33501642E-08   4.66103267E-10   5.63433673E-07   7.21746826E+00   -2.36194324E+00   -3.28049630E-01   1.11618280E-01   7.28247166E+00   -2.31376529E+00   -1.82427794E-01   1.10896632E-01   1.53585768E+00   1.03084312E+06   6.18843460E+00   1.53924799E+00   1.03742469E+06   6.20076466E+00 
0 50 1.43235068E-08   5.46675949E-07   2.99125333E-07   2.76087945E-07   4.30352713E-08   4.33092645E-10   4.62176132E-07   7.18680429E+00   -2.34288168E+00   -3.50831568E-01   1.12404235E-01   7.23739052E+00   -2.28360653E+00   -1.96290240E-01   1.11888394E-01   1.51074266E+00   9.82007562E+05   6.09694624E+00   1.51541758E+00   9.91108438E+05   6.11399603E+00 
0 60 1.22380657E-08   4.68722874E-07   2.59875463E-07   2.40258402E-07   3.47252431E-08   4.09288353E-10   3.98772016E-07   7.07633257E+00   -2.27449822E+00   -3.92919481E-01   1.14484392E-01   7.15752602E+00   -2.23489952E+00   -2.22071156E-01   1.13361374E-01   1.49064565E+00   9.42827750E+05   6.02354670E+00   1.49521029E+00   9.51734625E+05   6.04023314E+00 
0 70 8.82232332E-09   3.97954295E-07   2.29169075E-07   2.18991516E-07   2.50896512E-08   3.94613481E-10   3.48426454E-07   7.02958632E+00   -2.25660896E+00   -3.94705027E-01   1.15468904E-01   7.10502005E+00   -2.21582484E+00   -2.16837719E-01   1.14287965E-01   1.48455346E+00   9.30932750E+05   6.00126266E+00   1.48737967E+00   9.36452000E+05   6.01160240E+00 
0 80 6.91365543E-09   3.62687757E-07   2.07789640E-07   2.01778448E-07   1.88832878E-08   3.78105436E-10   3.04342564E-07   6.99233484E+00   -2.25729990E+00   -3.89424801E-01   1.16204232E-01   7.07079124E+00   -2.23182774E+00   -2.15640306E-01   1.14748441E-01   1.48274589E+00   9.27401938E+05   5.99464846E+00   1.48501766E+00   9.31839312E+05   6.00296116E+00 
0 90 6.04551520E-09   3.29212895E-07   1.88273134E-07   1.86765561E-07   1.57509135E-08   3.64612562E-10   2.68866529E-07   6.95084286E+00   -2.24512291E+00   -3.91873151E-01   1.17033578E-01   7.04354668E+00   -2.23515272E+00   -2.16231838E-01   1.15136899E-01   1.47767079E+00   9.17484250E+05   5.97606850E+00   1.48109448E+00   9.24175312E+05   5.98860359E+00 
0 100 5.12656717E-09   2.97649109E-07   1.62589487E-07   1.71900069E-07   1.33817011E-08   3.51151608E-10   2.42262360E-07   6.90927410E+00   -2.23655057E+00   -3.97755682E-01   1.17822200E-01   7.00992537E+00   -2.23387527E+00   -2.19725162E-01   1.15646251E-01   1.47032332E+00   9.03115875E+05   5.94915056E+00   1.47432351E+00   9.10940188E+05   5.96380854E+00 
0 110 4.32817604E-09   2.69578379E-07   1.40302447E-07   1.57090469E-07   1.11911982E-08   3.35262290E-10   2.21857007E-07   6.87690306E+00   -2.22832298E+00   -4.02902365E-01   1.18443497E-01   6.97645330E+00   -2.22983789E+00   -2.21187338E-01   1.16176426E-01   1.46375239E+00   8.92905625E+05   5.92539358E+00   1.46724331E+00   8.98071438E+05   5.93798447E+00 
0 120 3.74998077E-09   2.42835767E-07   1.23625668E-07   1.41069862E-07   9.29948385E-09   3.18743504E-10   2.05410643E-07   6.85800695E+00   -2.22008014E+00   -4.01775777E-01   1.18836664E-01   6.95243502E+00   -2.22197413E+00   -2.17156291E-01   1.16591468E-01   1.45918477E+00   8.86142688E+05   5.90890980E+00   1.46249914E+00   8.91050500E+05   5.92087173E+00 
0 130 3.31621774E-09   2.17530072E-07   1.09092703E-07   1.23890814E-07   8.08638223E-09   3.01701053E-10   1.91250066E-07   6.84159708E+00   -2.21472430E+00   -3.93812776E-01   1.19167246E-01   6.93611622E+00   -2.21510124E+00   -2.08931267E-01   1.16889715E-01   1.45516098E+00   8.80181688E+05   5.89438057E+00   1.45958316E+00   8.86732875E+05   5.91034842E+00 
0 140 2.89065927E-09   1.94242574E-07   9.66288809E-08   1.08238083E-07   7.11720327E-09   2.84087948E-10   1.78280089E-07   6.82504892E+00   -2.21288800E+00   -3.80639702E-01   1.19480371E-01   6.92371511E+00   -2.20757055E+00   -1.98133215E-01   1.17133372E-01   1.45120251E+00   8.74314562E+05   5.88008022E+00   1.45708477E+00   8.83032188E+05   5.90132856E+00 
