RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 2.49587345E-07   4.49264326E-06   5.58507054E-07   8.38087033E-07   9.20270452E-07   4.85655278E-07   2.38470253E-04   1.58723135E+01   -1.67763722E+00   -2.90681366E-02   1.05342686E-01   1.58726482E+01   -1.67317986E+00   1.89759415E-02   1.05343305E-01   1.67741644E+00   2.30000000E+06   1.56091566E+01   1.67742038E+00   2.30000000E+06   1.56126347E+01 
0 10 1.11308026E-07   3.04660784E-06   5.69299743E-07   5.70096461E-07   4.02173413E-07   4.94521091E-09   2.70487499E-06   1.56916971E+01   -1.68257892E+00   -1.72220707E-01   1.06607251E-01   1.56899557E+01   -1.69365704E+00   1.51839539E-01   1.06599145E-01   1.67668116E+00   2.30000000E+06   1.53546629E+01   1.67670357E+00   2.30000000E+06   1.53595448E+01 
0 20 5.25068060E-08   2.02677506E-06   4.44464803E-07   4.02569952E-07   2.03845659E-07   4.16516555E-09   2.26136217E-06   1.57662601E+01   -1.69423056E+00   -2.43442580E-01   1.06271751E-01   1.57456827E+01   -1.68552256E+00   2.02351749E-01   1.06390305E-01   1.67655003E+00   2.30000000E+06   1.53273726E+01   1.67658079E+00   2.30000000E+06   1.53335972E+01 
0 30 4.01126563E-08   1.51117649E-06   3.31691382E-07   3.05744038E-07   1.46916562E-07   3.63966213E-09   2.01187868E-06   1.56616898E+01   -1.67666590E+00   -2.59846836E-01   1.07143559E-01   1.56540670E+01   -1.68615985E+00   2.32643783E-01   1.07149191E-01   1.67594087E+00   2.30000000E+06   1.52208748E+01   1.67601871E+00   2.30000000E+06   1.52331057E+01 
0 40 2.86247115E-08   1.23997540E-06   2.79906800E-07   2.74231837E-07   1.05539364E-07   3.23585447E-09   1.77093830E-06   1.56039696E+01   -1.66000402E+00   -2.28087038E-01   1.07689008E-01   1.55959997E+01   -1.67128539E+00   2.58654296E-01   1.07680909E-01   1.67551053E+00   2.30000000E+06   1.51582432E+01   1.67557514E+00   2.30000000E+06   1.51671743E+01 
0 50 2.05534469E-08   1.05391064E-06   2.33460142E-07   2.25508145E-07   7.70062272E-08   2.91229707E-09   1.55469036E-06   1.55742760E+01   -1.64816475E+00   -2.25866407E-01   1.08059563E-01   1.55654860E+01   -1.66193962E+00   2.47224569E-01   1.08036779E-01   1.67588019E+00   2.29995950E+06   1.51109009E+01   1.67579901E+00   2.29996850E+06   1.51210432E+01 
0 60 1.75837442E-08   8.78519302E-07   1.93005476E-07   1.87966734E-07   6.28615666E-08   2.63452393E-09   1.39148506E-06   1.55319014E+01   -1.63449824E+00   -2.32758120E-01   1.08496070E-01   1.55362701E+01   -1.65910578E+00   2.31214151E-01   1.08351372E-01   1.67616224E+00   2.29992675E+06   1.50739460E+01   1.67606533E+00   2.29993825E+06   1.50869665E+01 
0 70 1.36683722E-08   7.60739965E-07   1.59923090E-07   1.52266637E-07   4.93815087E-08   2.39925169E-09   1.25840472E-06   1.55092859E+01   -1.62773466E+00   -2.28985056E-01   1.08780697E-01   1.55199757E+01   -1.65682662E+00   2.27031305E-01   1.08551234E-01   1.67628753E+00   2.29991150E+06   1.50565557E+01   1.67619169E+00   2.29992325E+06   1.50699234E+01 
0 80 1.06621565E-08   6.85195005E-07   1.37671236E-07   1.28479627E-07   3.75547060E-08   2.19686536E-09   1.14406225E-06   1.55048685E+01   -1.62629378E+00   -2.26396680E-01   1.08921736E-01   1.55145416E+01   -1.65829933E+00   2.30188817E-01   1.08652197E-01   1.67631435E+00   2.29990800E+06   1.50527525E+01   1.67624331E+00   2.29991700E+06   1.50627794E+01 
0 90 8.93290864E-09   6.26649978E-07   1.22672773E-07   1.07187887E-07   3.03965564E-08   2.02126338E-09   1.04591311E-06   1.54958601E+01   -1.62517917E+00   -2.21858636E-01   1.09072395E-01   1.55084562E+01   -1.65928292E+00   2.35726148E-01   1.08741336E-01   1.67635345E+00   2.29990325E+06   1.50471277E+01   1.67629480E+00   2.29991050E+06   1.50555267E+01 
0 100 8.01917466E-09   5.77465812E-07   1.04503336E-07   8.68787922E-08   2.71434164E-08   1.86755056E-09   9.60574084E-07   1.54851646E+01   -1.62548792E+00   -2.21066803E-01   1.09216757E-01   1.55002918E+01   -1.65855694E+00   2.41104275E-01   1.08836763E-01   1.67641783E+00   2.29989475E+06   1.50377207E+01   1.67636204E+00   2.29990200E+06   1.50458870E+01 
0 110 7.55047047E-09   5.34788228E-07   8.77788366E-08   7.06069159E-08   2.51043719E-08   1.73443382E-09   8.86099428E-07   1.54790993E+01   -1.62628305E+00   -2.25951254E-01   1.09315179E-01   1.54938421E+01   -1.65685916E+00   2.44060442E-01   1.08915471E-01   1.67647219E+00   2.29988775E+06   1.50296249E+01   1.67642629E+00   2.29989375E+06   1.50364695E+01 
0 120 7.53314477E-09   4.96699045E-07   7.65745298E-08   5.80110289E-08   2.38359199E-08   1.61949509E-09   8.19787147E-07   1.54757767E+01   -1.62598228E+00   -2.28826463E-01   1.09383211E-01   1.54914579E+01   -1.65489042E+00   2.46769920E-01   1.08961366E-01   1.67651463E+00   2.29988200E+06   1.50231857E+01   1.67647123E+00   2.29988775E+06   1.50297775E+01 
0 130 7.61628982E-09   4.62520234E-07   6.83958064E-08   4.82275979E-08   2.33075355E-08   1.51948909E-09   7.59533975E-07   1.54730701E+01   -1.62580490E+00   -2.28242576E-01   1.09438382E-01   1.54913769E+01   -1.65342689E+00   2.49441281E-01   1.08986817E-01   1.67655814E+00   2.29987600E+06   1.50164909E+01   1.67649984E+00   2.29988400E+06   1.50254517E+01 
0 140 7.45022399E-09   4.31492424E-07   6.22391525E-08   4.11321679E-08   2.23751311E-08   1.43277568E-09   7.04124034E-07   1.54698782E+01   -1.62602699E+00   -2.27670163E-01   1.09491125E-01   1.54921913E+01   -1.65271688E+00   2.50919819E-01   1.09002434E-01   1.67660499E+00   2.29986950E+06   1.50091467E+01   1.67652035E+00   2.29988125E+06   1.50223074E+01 
0 150 6.83470835E-09   4.03048944E-07   5.71204204E-08   3.67063322E-08   2.00900647E-08   1.35896150E-09   6.53252584E-07   1.54665785E+01   -1.62653291E+00   -2.28557304E-01   1.09540150E-01   1.54935122E+01   -1.65257263E+00   2.51584470E-01   1.09011702E-01   1.67664886E+00   2.29986350E+06   1.50021429E+01   1.67653692E+00   2.29987900E+06   1.50197725E+01 
0 160 5.94456573E-09   3.76887556E-07   5.26907407E-08   3.30370149E-08   1.70739085E-08   1.29684430E-09   6.06928154E-07   1.54633551E+01   -1.62769675E+00   -2.30444968E-01   1.09584451E-01   1.54951925E+01   -1.65301037E+00   2.51793951E-01   1.09016001E-01   1.67668831E+00   2.29985775E+06   1.49957485E+01   1.67654943E+00   2.29987725E+06   1.50178280E+01 
0 170 5.20154764E-09   3.52684111E-07   4.89495804E-08   2.93698292E-08   1.46833745E-08   1.24455191E-09   5.64891195E-07   1.54587803E+01   -1.62937701E+00   -2.32600436E-01   1.09634429E-01   1.54968987E+01   -1.65392053E+00   2.51574785E-01   1.09017745E-01   1.67673075E+00   2.29985150E+06   1.49887390E+01   1.67655897E+00   2.29987600E+06   1.50163498E+01 
0 180 4.72222617E-09   3.30240482E-07   4.57644482E-08   2.63276636E-08   1.32218485E-08   1.19946941E-09   5.26410247E-07   1.54516535E+01   -1.63105917E+00   -2.34755307E-01   1.09699085E-01   1.54986944E+01   -1.65482855E+00   2.51008093E-01   1.09016970E-01   1.67678273E+00   2.29984375E+06   1.49799623E+01   1.67656481E+00   2.29987525E+06   1.50154457E+01 
