RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 2.51317573E-07   4.37500967E-06   1.29260002E-06   8.39405004E-07   9.26488099E-07   4.84786938E-07   2.38035340E-04   1.53505611E+01   -4.41653824E+00   1.90056656E-02   1.05261147E-01   1.53394547E+01   -4.41130352E+00   -3.48190889E-02   1.05338857E-01   1.67742276E+00   2.30000000E+06   1.56148758E+01   1.67742085E+00   2.30000000E+06   1.56131439E+01 
0 10 1.11089228E-07   2.94436177E-06   9.60872171E-07   5.68678388E-07   4.00748206E-07   4.95496977E-09   2.74436798E-06   1.51736889E+01   -4.40268612E+00   9.76665914E-02   1.06513351E-01   1.51531076E+01   -4.40487337E+00   -1.75297290E-01   1.06607951E-01   1.67670763E+00   2.30000000E+06   1.53604183E+01   1.67670643E+00   2.30000000E+06   1.53601646E+01 
0 20 5.26266177E-08   1.94435961E-06   6.72590431E-07   3.90257838E-07   2.04680504E-07   4.16506074E-09   2.29315947E-06   1.52222328E+01   -4.43791533E+00   1.29741848E-01   1.06297426E-01   1.52242689E+01   -4.41198158E+00   -2.33044684E-01   1.06306754E-01   1.67662430E+00   2.30000000E+06   1.53425751E+01   1.67659461E+00   2.30000000E+06   1.53364172E+01 
0 30 3.81394187E-08   1.45331728E-06   5.06233107E-07   3.05829531E-07   1.40385737E-07   3.63730979E-09   2.03830700E-06   1.51503201E+01   -4.41501665E+00   1.45222753E-01   1.06955238E-01   1.51405077E+01   -4.37404490E+00   -2.38013580E-01   1.07066832E-01   1.67608488E+00   2.30000000E+06   1.52437782E+01   1.67601645E+00   2.30000000E+06   1.52327442E+01 
0 40 2.84661184E-08   1.20364666E-06   4.19394752E-07   2.72026170E-07   1.04617520E-07   3.23547678E-09   1.78875507E-06   1.50946560E+01   -4.38470984E+00   1.75808400E-01   1.07510485E-01   1.50839329E+01   -4.34582186E+00   -2.11522222E-01   1.07622869E-01   1.67564559E+00   2.30000000E+06   1.51770821E+01   1.67556489E+00   2.30000000E+06   1.51657352E+01 
0 50 1.98244798E-08   1.03246634E-06   3.51381431E-07   2.25983172E-07   7.59257119E-08   2.90912294E-09   1.56051647E-06   1.50576153E+01   -4.35964012E+00   1.81437209E-01   1.07960321E-01   1.50585518E+01   -4.33059740E+00   -2.12941855E-01   1.07961126E-01   1.67570662E+00   2.29997850E+06   1.51323509E+01   1.67577136E+00   2.29997150E+06   1.51244631E+01 
0 60 1.74681887E-08   8.59204135E-07   2.92785018E-07   1.81487565E-07   6.21435845E-08   2.63380806E-09   1.39043107E-06   1.50258007E+01   -4.33796024E+00   1.75983280E-01   1.08348742E-01   1.50268869E+01   -4.31233215E+00   -2.14772791E-01   1.08325064E-01   1.67600834E+00   2.29994500E+06   1.50944586E+01   1.67602003E+00   2.29994350E+06   1.50929279E+01 
0 70 1.33970062E-08   7.38883273E-07   2.49562760E-07   1.52605892E-07   4.82448606E-08   2.39727171E-09   1.25556483E-06   1.50029364E+01   -4.32592154E+00   1.82934135E-01   1.08634092E-01   1.50002527E+01   -4.30116272E+00   -2.03920200E-01   1.08625852E-01   1.67616320E+00   2.29992675E+06   1.50738201E+01   1.67617524E+00   2.29992525E+06   1.50721760E+01 
0 80 1.06683329E-08   6.63654987E-07   2.19854257E-07   1.29380311E-07   3.80589569E-08   2.19230678E-09   1.14064403E-06   1.49958668E+01   -4.32299757E+00   1.88698247E-01   1.08776033E-01   1.49872046E+01   -4.29963446E+00   -1.97738454E-01   1.08804464E-01   1.67619169E+00   2.29992325E+06   1.50699224E+01   1.67623198E+00   2.29991825E+06   1.50643482E+01 
0 90 8.91001051E-09   6.06084996E-07   1.98415464E-07   1.06842350E-07   3.00109093E-08   2.01697925E-09   1.04270350E-06   1.49891758E+01   -4.32309771E+00   1.94230542E-01   1.08883150E-01   1.49788609E+01   -4.29895544E+00   -1.98470116E-01   1.08934067E-01   1.67622113E+00   2.29991975E+06   1.50658493E+01   1.67626214E+00   2.29991450E+06   1.50601416E+01 
