RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.65668142E-08   4.34026606E-06   5.88481896E-07   6.18728166E-07   3.14668881E-07   1.26171997E-07   9.86921877E-05   9.94333172E+00   -1.08058974E-02   -2.46546348E-03   1.05684817E-01   9.94461823E+00   -3.09837107E-02   -3.57885403E-03   1.05669379E-01   9.94244480E+00   -3.14126983E-02   2.79243244E-03   1.05693914E-01   1.68640387E+00   2.15214225E+06   9.69690800E+00   1.68640101E+00   2.15236925E+06   9.69918823E+00   1.68640244E+00   2.15226400E+06   9.69813156E+00 
0 10 2.50845261E-07   3.61208095E-06   1.71760485E-06   1.22181825E-06   8.64015590E-07   1.01030351E-09   8.88224406E-07   9.52110767E+00   -8.40088427E-02   -5.30324131E-02   1.10355452E-01   9.52124596E+00   -1.72115713E-01   1.61212794E-02   1.10310882E-01   9.49993420E+00   -1.42576978E-01   -2.16898345E-03   1.10597461E-01   1.67903888E+00   2.08510075E+06   9.02386379E+00   1.67924774E+00   2.08600800E+06   9.03297138E+00   1.67912292E+00   2.08546438E+06   9.02751446E+00 
0 20 2.39283025E-07   3.30233024E-06   2.07617518E-06   1.71356214E-06   8.02282727E-07   1.30583699E-09   1.02285946E-06   9.75561905E+00   -1.92421332E-01   -9.67960581E-02   1.07670255E-01   9.70044804E+00   -2.25042015E-01   3.29095945E-02   1.08242497E-01   9.72962475E+00   -2.17186555E-01   1.62393448E-03   1.07936449E-01   1.67554069E+00   2.07147262E+06   8.88704777E+00   1.67551529E+00   2.07138262E+06   8.88614464E+00   1.67566895E+00   2.06980912E+06   8.87986279E+00 
0 30 1.81883010E-07   2.88498768E-06   2.07464586E-06   1.67522001E-06   5.85687360E-07   1.57298896E-09   1.16196668E-06   1.00659256E+01   -2.77106643E-01   -1.13844216E-01   1.04435042E-01   1.00532217E+01   -2.26765722E-01   -6.96305698E-03   1.04553476E-01   1.00975523E+01   -2.80797094E-01   -4.89705941E-04   1.04089707E-01   1.67691159E+00   2.05814725E+06   8.83582687E+00   1.67708135E+00   2.05648212E+06   8.82953930E+00   1.67714345E+00   2.05586712E+06   8.82721710E+00 
0 40 1.35089380E-07   2.50649873E-06   1.77105937E-06   1.47772550E-06   4.35197421E-07   1.18474042E-09   9.27526969E-07   1.01926756E+01   -3.23052645E-01   -1.50461331E-01   1.03230931E-01   1.01526909E+01   -2.07061827E-01   -2.09169984E-02   1.03651822E-01   1.01801062E+01   -2.94467568E-01   -2.13723071E-02   1.03344880E-01   1.68066680E+00   2.01520588E+06   8.67367649E+00   1.68087852E+00   2.01224075E+06   8.66248035E+00   1.68076575E+00   2.01383062E+06   8.66848373E+00 
0 50 1.09912818E-07   2.35896141E-06   1.48756044E-06   1.30950150E-06   3.52888122E-07   9.46567380E-10   7.60558351E-07   1.02106237E+01   -3.40491444E-01   -1.44658431E-01   1.03094295E-01   1.01051769E+01   -1.94693208E-01   2.87754810E-03   1.04194045E-01   1.01428156E+01   -2.77513891E-01   -2.56588273E-02   1.03776246E-01   1.68331718E+00   1.96769675E+06   8.49427795E+00   1.68348849E+00   1.96313538E+06   8.47705460E+00   1.68337989E+00   1.96607038E+06   8.48813725E+00 
0 60 9.32170110E-08   2.34913864E-06   1.29100385E-06   1.15563864E-06   2.97547928E-07   8.66024474E-10   6.62747937E-07   1.02052689E+01   -3.25893849E-01   -1.27820626E-01   1.03207603E-01   1.00463543E+01   -1.82352185E-01   3.40130143E-02   1.04849890E-01   1.01061764E+01   -2.34696746E-01   -1.71004105E-02   1.04207963E-01   1.68433750E+00   1.92636075E+06   8.33819008E+00   1.68438768E+00   1.92010562E+06   8.31457043E+00   1.68436968E+00   1.92276788E+06   8.32462311E+00 
0 70 7.90587578E-08   2.27528699E-06   1.15175851E-06   1.03674608E-06   2.49960920E-07   8.49873949E-10   5.96231359E-07   1.01927195E+01   -2.70698458E-01   -1.31128386E-01   1.03446439E-01   1.00161972E+01   -1.42376140E-01   3.99105549E-02   1.05257854E-01   1.00698624E+01   -1.79405078E-01   -1.91303808E-02   1.04673162E-01   1.68422127E+00   1.88842688E+06   8.19494820E+00   1.68407047E+00   1.88053512E+06   8.16514874E+00   1.68410969E+00   1.88238038E+06   8.17211628E+00 
0 80 6.78823113E-08   2.11380870E-06   1.03611592E-06   9.47350713E-07   2.06632663E-07   8.75447881E-10   5.55691713E-07   1.01467705E+01   -2.11563334E-01   -1.38684973E-01   1.04044504E-01   9.96741104E+00   -1.02585457E-01   4.04094458E-02   1.05884463E-01   1.00096626E+01   -1.24958500E-01   -2.62859371E-02   1.05409816E-01   1.68324411E+00   1.85401025E+06   8.06498909E+00   1.68286967E+00   1.84539450E+06   8.03245544E+00   1.68291867E+00   1.84645762E+06   8.03646946E+00 
0 90 6.13082420E-08   1.94061886E-06   9.36326558E-07   8.76430306E-07   1.80424408E-07   8.91161978E-10   5.21253412E-07   1.00767412E+01   -1.62578523E-01   -1.33046880E-01   1.04895711E-01   9.90285873E+00   -8.10461342E-02   4.69703004E-02   1.06678002E-01   9.94189644E+00   -7.78421834E-02   -2.84873862E-02   1.06240645E-01   1.68184531E+00   1.82614250E+06   7.95975828E+00   1.68137002E+00   1.81855212E+06   7.93109608E+00   1.68140459E+00   1.81908250E+06   7.93309879E+00 
