RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 2.63876302E-07   4.91025139E-06   6.65691289E-07   8.59599936E-07   9.92260311E-07   5.10078053E-07   2.49518023E-04   1.59989872E+01   -1.89670119E-02   1.08605821E-03   1.05091788E-01   1.59975166E+01   -2.94058723E-03   3.54541466E-03   1.05102204E-01   1.59999456E+01   -1.68657005E-02   7.07643107E-03   1.05085969E-01   1.67745256E+00   2.30000000E+06   1.56504917E+01   1.67745328E+00   2.30000000E+06   1.56516895E+01   1.67745280E+00   2.30000000E+06   1.56510134E+01 
0 10 2.18495870E-07   4.06107347E-06   1.23402856E-06   1.15454259E-06   7.70966665E-07   3.84725762E-09   4.51205278E-06   1.58441477E+01   -7.73163065E-02   5.23397513E-03   1.06114820E-01   1.58414316E+01   -3.97979841E-02   2.60625407E-02   1.06142670E-01   1.58505201E+01   -8.11527520E-02   2.28655897E-02   1.06076129E-01   1.67701137E+00   2.30000000E+06   1.54357967E+01   1.67700374E+00   2.30000000E+06   1.54336300E+01   1.67700744E+00   2.30000000E+06   1.54346743E+01 
0 20 2.06855120E-07   3.36298876E-06   1.37506368E-06   1.31116269E-06   7.10744473E-07   3.38558181E-09   3.67281973E-06   1.58302631E+01   -9.25892442E-02   2.31562438E-03   1.06227987E-01   1.58321199E+01   -6.18061610E-02   3.70459072E-02   1.06222518E-01   1.58420334E+01   -9.92778391E-02   3.43378782E-02   1.06148057E-01   1.67679143E+00   2.30000000E+06   1.53794174E+01   1.67675579E+00   2.30000000E+06   1.53711939E+01   1.67677283E+00   2.30000000E+06   1.53750973E+01 
0 30 1.72111569E-07   3.02920921E-06   1.34821346E-06   1.30168235E-06   5.56949544E-07   3.07626724E-09   3.06180505E-06   1.58689022E+01   -1.03389874E-01   -1.29602011E-02   1.06003568E-01   1.58768368E+01   -7.70027637E-02   2.93692388E-02   1.05953209E-01   1.58810749E+01   -1.14802800E-01   2.67807879E-02   1.05914369E-01   1.67669940E+00   2.30000000E+06   1.53586273E+01   1.67664206E+00   2.30000000E+06   1.53463097E+01   1.67665875E+00   2.30000000E+06   1.53498325E+01 
0 40 1.45579037E-07   2.73494697E-06   1.24444978E-06   1.21658286E-06   4.47741030E-07   2.87307800E-09   2.61719515E-06   1.58732367E+01   -1.15699410E-01   -3.89259160E-02   1.06012478E-01   1.58875217E+01   -8.52097198E-02   7.30577996E-03   1.05917275E-01   1.58824139E+01   -1.25973478E-01   2.34619109E-03   1.05941698E-01   1.67651224E+00   2.30000000E+06   1.53198814E+01   1.67645133E+00   2.30000000E+06   1.53081341E+01   1.67646849E+00   2.30000000E+06   1.53113956E+01 
0 50 1.23905096E-07   2.56070211E-06   1.11971906E-06   1.09764972E-06   3.73308353E-07   2.70663336E-09   2.25776125E-06   1.58459272E+01   -1.25228494E-01   -5.60165830E-02   1.06224597E-01   1.58629704E+01   -8.95886049E-02   -2.61081895E-03   1.06105320E-01   1.58564043E+01   -1.32144541E-01   -9.28128790E-03   1.06145479E-01   1.67627430E+00   2.30000000E+06   1.52758026E+01   1.67623305E+00   2.30000000E+06   1.52686272E+01   1.67625451E+00   2.30000000E+06   1.52723331E+01 
0 60 1.09746189E-07   2.45251817E-06   1.02198157E-06   9.75294029E-07   3.35023941E-07   2.60514876E-09   1.98930206E-06   1.58134031E+01   -1.27208859E-01   -6.07911758E-02   1.06461324E-01   1.58280716E+01   -9.67902541E-02   7.63360923E-03   1.06350295E-01   1.58247499E+01   -1.33865595E-01   1.30161483E-04   1.06375694E-01   1.67603505E+00   2.30000000E+06   1.52357225E+01   1.67600393E+00   2.30000000E+06   1.52307692E+01   1.67602289E+00   2.30000000E+06   1.52337694E+01 
0 70 9.57798250E-08   2.34743084E-06   9.44882629E-07   8.76176273E-07   2.96846991E-07   2.52731791E-09   1.78622258E-06   1.57814808E+01   -1.29506439E-01   -6.71054646E-02   1.06692925E-01   1.57874432E+01   -1.07052557E-01   1.37058683E-02   1.06637314E-01   1.57855940E+01   -1.32875234E-01   7.08760880E-03   1.06655158E-01   1.67577791E+00   2.30000000E+06   1.51962318E+01   1.67571592E+00   2.30000000E+06   1.51871748E+01   1.67572546E+00   2.30000000E+06   1.51885500E+01 
0 80 8.28535107E-08   2.23680308E-06   8.73961142E-07   8.04757860E-07   2.58879368E-07   2.44486587E-09   1.62420645E-06   1.57438326E+01   -1.33210719E-01   -7.91670159E-02   1.06969774E-01   1.57384148E+01   -1.10849336E-01   3.91200976E-03   1.06994458E-01   1.57361050E+01   -1.29863903E-01   -3.81324207E-04   1.07012883E-01   1.67552614E+00   2.29999725E+06   1.51537743E+01   1.67566013E+00   2.29998325E+06   1.51379490E+01   1.67565489E+00   2.29998400E+06   1.51385746E+01 
0 90 7.54300160E-08   2.11371912E-06   8.02361797E-07   7.45325451E-07   2.37950360E-07   2.35026132E-09   1.48067977E-06   1.57033396E+01   -1.32277369E-01   -8.97281840E-02   1.07270934E-01   1.56897640E+01   -1.06475376E-01   -8.00790358E-03   1.07355945E-01   1.56877766E+01   -1.24517150E-01   -1.09509220E-02   1.07369252E-01   1.67586970E+00   2.29996075E+06   1.51122265E+01   1.67601895E+00   2.29994375E+06   1.50930710E+01   1.67601025E+00   2.29994475E+06   1.50942154E+01 
0 100 7.16194393E-08   1.98215980E-06   7.33977913E-07   6.85588816E-07   2.29479994E-07   2.25927854E-09   1.35577000E-06   1.56707716E+01   -1.26704887E-01   -9.43777040E-02   1.07518256E-01   1.56568222E+01   -9.93640870E-02   -1.15232253E-02   1.07607909E-01   1.56549311E+01   -1.16576687E-01   -1.44419624E-02   1.07619725E-01   1.67612100E+00   2.29993175E+06   1.50795279E+01   1.67624414E+00   2.29991675E+06   1.50626602E+01   1.67622757E+00   2.29991900E+06   1.50649624E+01 
0 110 6.65063027E-08   1.85423949E-06   6.74010380E-07   6.23525409E-07   2.16274373E-07   2.17809348E-09   1.24787016E-06   1.56530342E+01   -1.19877085E-01   -9.55370441E-02   1.07662439E-01   1.56450214E+01   -9.33694541E-02   -1.11755170E-02   1.07711360E-01   1.56416426E+01   -1.06889293E-01   -1.28429430E-02   1.07733041E-01   1.67626452E+00   2.29991425E+06   1.50597973E+01   1.67634737E+00   2.29990400E+06   1.50480080E+01   1.67631972E+00   2.29990750E+06   1.50519791E+01 
0 120 5.95770153E-08   1.73853687E-06   6.27894053E-07   5.67863196E-07   1.95517515E-07   2.10409978E-09   1.15455418E-06   1.56478119E+01   -1.13603465E-01   -9.70707387E-02   1.07720524E-01   1.56470718E+01   -8.90261158E-02   -1.28101427E-02   1.07718311E-01   1.56410427E+01   -9.81050208E-02   -1.26806619E-02   1.07757695E-01   1.67632699E+00   2.29990650E+06   1.50509405E+01   1.67637789E+00   2.29990000E+06   1.50435858E+01   1.67633343E+00   2.29990575E+06   1.50500212E+01 
0 130 5.31164659E-08   1.63680602E-06   5.95336587E-07   5.28414773E-07   1.74784290E-07   2.03875850E-09   1.07445749E-06   1.56480389E+01   -1.08572595E-01   -9.99241769E-02   1.07742071E-01   1.56514664E+01   -8.56960714E-02   -1.55199934E-02   1.07708961E-01   1.56429167E+01   -9.28239748E-02   -1.60710812E-02   1.07766092E-01   1.67634857E+00   2.29990375E+06   1.50478401E+01   1.67638636E+00   2.29989900E+06   1.50423441E+01   1.67632210E+00   2.29990700E+06   1.50516481E+01 
0 140 4.79963553E-08   1.54063775E-06   5.65634309E-07   5.00328838E-07   1.57655947E-07   1.98087569E-09   1.00448801E-06   1.56473064E+01   -1.04444630E-01   -1.02405533E-01   1.07771158E-01   1.56499224E+01   -8.27434435E-02   -1.62507854E-02   1.07740521E-01   1.56400852E+01   -9.19404402E-02   -2.07495373E-02   1.07808672E-01   1.67636585E+00   2.29990150E+06   1.50453434E+01   1.67641032E+00   2.29989575E+06   1.50388393E+01   1.67633152E+00   2.29990600E+06   1.50502892E+01 
0 150 4.36440004E-08   1.44965315E-06   5.28695011E-07   4.71413387E-07   1.43617470E-07   1.92385574E-09   9.41376868E-07   1.56421375E+01   -9.97469649E-02   -1.02634594E-01   1.07831731E-01   1.56397018E+01   -8.01687911E-02   -1.39338067E-02   1.07832409E-01   1.56306295E+01   -9.38976109E-02   -2.35334225E-02   1.07898653E-01   1.67640233E+00   2.29989675E+06   1.50400095E+01   1.67646396E+00   2.29988875E+06   1.50308666E+01   1.67638290E+00   2.29989925E+06   1.50428486E+01 
0 160 4.01149443E-08   1.36778181E-06   4.84372265E-07   4.36083013E-07   1.33639759E-07   1.86427984E-09   8.83338544E-07   1.56321917E+01   -9.35949460E-02   -1.00005738E-01   1.07926391E-01   1.56233578E+01   -7.81560317E-02   -9.20650270E-03   1.07967831E-01   1.56171751E+01   -9.55021307E-02   -2.28164345E-02   1.08017266E-01   1.67646301E+00   2.29988900E+06   1.50310020E+01   1.67653596E+00   2.29987900E+06   1.50199070E+01   1.67646456E+00   2.29988875E+06   1.50307741E+01 
