RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 2.30793432E-07   4.70974601E-06   6.70869952E-07   8.74583520E-07   8.67622873E-07   5.23279084E-07   2.56148574E-04   1.59991941E+01   -3.73144122E-03   2.59169098E-03   1.05090663E-01   1.59954662E+01   -2.15072576E-02   1.26728939E-03   1.05115153E-01   1.59986906E+01   1.73411297E-03   -6.00805087E-03   1.05094187E-01   1.67745256E+00   2.30000000E+06   1.56504660E+01   1.67745304E+00   2.30000000E+06   1.56512671E+01   1.67745316E+00   2.30000000E+06   1.56515980E+01 
0 10 2.17796455E-07   3.99602368E-06   1.24561393E-06   1.12603152E-06   7.67255187E-07   3.92427468E-09   2.21085884E-06   1.58450689E+01   -5.81529289E-02   1.57039333E-02   1.06107198E-01   1.58394623E+01   -9.24490914E-02   -3.65517056E-03   1.06152363E-01   1.58514023E+01   -2.71074828E-02   -1.92106422E-02   1.06077582E-01   1.67701161E+00   2.30000000E+06   1.54358578E+01   1.67702234E+00   2.30000000E+06   1.54389296E+01   1.67701614E+00   2.30000000E+06   1.54371700E+01 
0 20 2.04958496E-07   3.36303333E-06   1.40026600E-06   1.30241699E-06   7.03940714E-07   3.43278583E-09   1.91840309E-06   1.58351994E+01   -8.88747647E-02   3.65456790E-02   1.06184058E-01   1.58259821E+01   -1.03025176E-01   -5.01668919E-03   1.06257394E-01   1.58423204E+01   -5.07869646E-02   -2.04232913E-02   1.06157109E-01   1.67678964E+00   2.30000000E+06   1.53789959E+01   1.67681015E+00   2.30000000E+06   1.53838081E+01   1.67679048E+00   2.30000000E+06   1.53791962E+01 
0 30 1.71591822E-07   3.03029606E-06   1.38610096E-06   1.30388401E-06   5.52861650E-07   3.11966120E-09   1.73428418E-06   1.58728323E+01   -9.12459865E-02   4.38889526E-02   1.05958410E-01   1.58672237E+01   -1.11474223E-01   -1.29451007E-02   1.06004305E-01   1.58837175E+01   -5.74622154E-02   -2.93614231E-02   1.05907127E-01   1.67669797E+00   2.30000000E+06   1.53583145E+01   1.67673850E+00   2.30000000E+06   1.53672981E+01   1.67669702E+00   2.30000000E+06   1.53581038E+01 
0 40 1.45495150E-07   2.74369995E-06   1.29278681E-06   1.23475411E-06   4.44144632E-07   2.85616442E-09   1.57869135E-06   1.58781652E+01   -9.00093317E-02   3.25802043E-02   1.05958417E-01   1.58756227E+01   -1.19915120E-01   -3.29301357E-02   1.05979137E-01   1.58902168E+01   -6.56211525E-02   -4.91765589E-02   1.05893813E-01   1.67651093E+00   2.30000000E+06   1.53196335E+01   1.67657006E+00   2.30000000E+06   1.53314075E+01   1.67652774E+00   2.30000000E+06   1.53229465E+01 
0 50 1.25497678E-07   2.57472334E-06   1.16187664E-06   1.11918632E-06   3.76171528E-07   2.66294120E-09   1.42970237E-06   1.58522701E+01   -9.72358808E-02   2.33409405E-02   1.06165014E-01   1.58515062E+01   -1.20690025E-01   -4.34333608E-02   1.06169425E-01   1.58573437E+01   -7.41351396E-02   -6.70370758E-02   1.06139719E-01   1.67626739E+00   2.30000000E+06   1.52745771E+01   1.67632484E+00   2.30000000E+06   1.52847586E+01   1.67631042E+00   2.30000000E+06   1.52821941E+01 
0 60 1.10473323E-07   2.47767434E-06   1.05110053E-06   9.91793172E-07   3.33786488E-07   2.52855981E-09   1.32000866E-06   1.58185959E+01   -1.07576996E-01   2.79155504E-02   1.06415041E-01   1.58162937E+01   -1.17032357E-01   -3.78217883E-02   1.06427871E-01   1.58138866E+01   -8.16890374E-02   -7.40789101E-02   1.06452979E-01   1.67601776E+00   2.30000000E+06   1.52329502E+01   1.67605221E+00   2.30000000E+06   1.52384729E+01   1.67605495E+00   2.30000000E+06   1.52389078E+01 
0 70 9.66391980E-08   2.37966310E-06   9.68577410E-07   8.84538849E-07   2.95752329E-07   2.42263720E-09   1.23833217E-06   1.57854290E+01   -1.12121224E-01   3.24116275E-02   1.06658168E-01   1.57761116E+01   -1.14394955E-01   -3.51820290E-02   1.06719494E-01   1.57743206E+01   -9.02670771E-02   -7.70877674E-02   1.06741257E-01   1.67575598E+00   2.30000000E+06   1.51930008E+01   1.67576623E+00   2.30000000E+06   1.51945057E+01   1.67574298E+00   2.30000000E+06   1.51911068E+01 
0 80 8.44338999E-08   2.26324028E-06   8.95919925E-07   8.04779688E-07   2.60867381E-07   2.32310371E-09   1.16999990E-06   1.57495956E+01   -1.11958183E-01   2.96848770E-02   1.06923260E-01   1.57305927E+01   -1.12650953E-01   -4.12075892E-02   1.07052699E-01   1.57368507E+01   -9.80080962E-02   -8.10230300E-02   1.07019380E-01   1.67554820E+00   2.29999500E+06   1.51511908E+01   1.67553449E+00   2.29999650E+06   1.51527929E+01   1.67561722E+00   2.29998775E+06   1.51430635E+01 
0 90 7.60237953E-08   2.13114367E-06   8.25410837E-07   7.44426245E-07   2.36837977E-07   2.22173457E-09   1.10320957E-06   1.57105064E+01   -1.11925997E-01   2.64057294E-02   1.07214980E-01   1.56885443E+01   -1.11380830E-01   -4.47857827E-02   1.07365951E-01   1.57019930E+01   -1.05088353E-01   -8.34233165E-02   1.07282192E-01   1.67588770E+00   2.29995850E+06   1.51099539E+01   1.67583978E+00   2.29996400E+06   1.51159754E+01   1.67593980E+00   2.29995275E+06   1.51033287E+01 
0 100 7.11490742E-08   1.99538749E-06   7.57198222E-07   6.93388131E-07   2.25122434E-07   2.12407114E-09   1.04269873E-06   1.56774788E+01   -1.12292066E-01   2.66568046E-02   1.07466601E-01   1.56615162E+01   -1.08362935E-01   -4.21694405E-02   1.07574798E-01   1.56760807E+01   -1.12875089E-01   -8.34677964E-02   1.07484117E-01   1.67614043E+00   2.29992950E+06   1.50769091E+01   1.67605138E+00   2.29994000E+06   1.50888081E+01   1.67613280E+00   2.29993025E+06   1.50779343E+01 
