,X_coord,Y_coord,Ref_wind,Num_tot_turb,ID,Turb_num,IDnum
63,278.9575069486332,-4.8692213960021,4.87785816,2,2_turbine_271_degrees_279.0_meters,1,31
64,0.0,0.0,7.34435558,2,2_turbine_272_degrees_279.0_meters,0,32
65,278.83004073832774,-9.736959579997771,4.93991089,2,2_turbine_272_degrees_279.0_meters,1,32
66,0.0,0.0,7.35892916,2,2_turbine_273_degrees_279.0_meters,0,33
67,278.6176401965261,-14.60173179178133,5.00555325,2,2_turbine_273_degrees_279.0_meters,1,33
68,0.0,0.0,7.3489151,2,2_turbine_274_degrees_279.0_meters,0,34
69,278.320370022491,-19.46205617461096,5.11036873,2,2_turbine_274_degrees_279.0_meters,1,34
70,0.0,0.0,7.34092999,2,2_turbine_275_degrees_279.0_meters,0,35
71,277.938320767597,-24.316452226596628,5.23679447,2,2_turbine_275_degrees_279.0_meters,1,35
72,0.0,0.0,7.35419559,2,2_turbine_276_degrees_279.0_meters,0,36
73,277.4716088077482,-29.16344125167532,5.40532064,2,2_turbine_276_degrees_279.0_meters,1,36
74,0.0,0.0,7.35912228,2,2_turbine_277_degrees_279.0_meters,0,37
75,276.92037630792885,-34.001546810036146,5.55358648,2,2_turbine_277_degrees_279.0_meters,1,37
76,0.0,0.0,7.3536377,2,2_turbine_278_degrees_279.0_meters,0,38
77,276.2847911788981,-38.829295167858255,5.72273874,2,2_turbine_278_degrees_279.0_meters,1,38
78,0.0,0.0,7.36508036,2,2_turbine_279_degrees_279.0_meters,0,39
79,275.56504702604343,-43.645215746224416,5.90408993,2,2_turbine_279_degrees_279.0_meters,1,39
80,0.0,0.0,7.36825848,2,2_turbine_280_degrees_279.0_meters,0,40
81,274.76136309040606,-48.44784156907356,6.06695271,2,2_turbine_280_degrees_279.0_meters,1,40
82,0.0,0.0,7.37133121,2,2_turbine_281_degrees_279.0_meters,0,41
83,273.87398418189827,-53.235709710056,6.21162605,2,2_turbine_281_degrees_279.0_meters,1,41
84,0.0,0.0,7.37004662,2,2_turbine_282_degrees_279.0_meters,0,42
85,272.9031806047318,-58.007361738154856,6.3670702,2,2_turbine_282_degrees_279.0_meters,1,42
86,0.0,0.0,7.38387299,2,2_turbine_283_degrees_279.0_meters,0,43
87,271.84924807508065,-62.76134416193834,6.52303553,2,2_turbine_283_degrees_279.0_meters,1,43
88,0.0,0.0,7.39239407,2,2_turbine_284_degrees_279.0_meters,0,44
89,270.712507631003,-67.49620887230729,6.65165663,2,2_turbine_284_degrees_279.0_meters,1,44
90,0.0,0.0,7.39672184,2,2_turbine_285_degrees_279.0_meters,0,45
91,269.49330553465006,-72.21051358360329,6.78196383,2,2_turbine_285_degrees_279.0_meters,1,45
92,0.0,0.0,7.40507507,2,2_turbine_286_degrees_279.0_meters,0,46
93,268.19201316679096,-76.90282227294277,6.91084433,2,2_turbine_286_degrees_279.0_meters,1,46
94,0.0,0.0,7.41927767,2,2_turbine_287_degrees_279.0_meters,0,47
95,266.80902691368686,-81.57170561764356,7.03756952,2,2_turbine_287_degrees_279.0_meters,1,47
96,0.0,0.0,7.42316437,2,2_turbine_288_degrees_279.0_meters,0,48
97,265.34476804634784,-86.21574143061032,7.14271927,2,2_turbine_288_degrees_279.0_meters,1,48
98,0.0,0.0,7.42681599,2,2_turbine_289_degrees_279.0_meters,0,49
99,263.7996825922094,-90.83351509354672,7.22257948,2,2_turbine_289_degrees_279.0_meters,1,49
100,0.0,0.0,7.43836498,2,2_turbine_290_degrees_279.0_meters,0,50
101,262.17424119926847,-95.42361998786156,7.2841897,2,2_turbine_290_degrees_279.0_meters,1,50
102,0.0,0.0,7.4401412,2,2_turbine_291_degrees_279.0_meters,0,51
103,260.4689389927193,-99.98465792313876,7.35028028,2,2_turbine_291_degrees_279.0_meters,1,51
104,0.0,0.0,7.44527864,2,2_turbine_292_degrees_279.0_meters,0,52
105,258.68429542413367,-104.51523956303946,7.39223957,2,2_turbine_292_degrees_279.0_meters,1,52
106,0.0,0.0,7.44139576,2,2_turbine_293_degrees_279.0_meters,0,53
107,256.82085411323084,-109.01398484850738,7.4383316,2,2_turbine_293_degrees_279.0_meters,1,53
108,0.0,0.0,7.43931341,2,2_turbine_294_degrees_279.0_meters,0,54
109,254.87918268228563,-113.47952341814826,7.47310305,2,2_turbine_294_degrees_279.0_meters,1,54
110,0.0,0.0,7.44768333,2,2_turbine_295_degrees_279.0_meters,0,55
111,252.85987258322533,-117.91049502565514,7.50485325,2,2_turbine_295_degrees_279.0_meters,1,55
112,0.0,0.0,7.48393726,2,2_turbine_296_degrees_279.0_meters,0,56
113,250.7635389174676,-122.3055499541526,7.50941801,2,2_turbine_296_degrees_279.0_meters,1,56
114,0.0,0.0,7.4913702,2,2_turbine_297_degrees_279.0_meters,0,57
115,248.59082024855465,-126.66334942733354,7.5241313,2,2_turbine_297_degrees_279.0_meters,1,57
116,0.0,0.0,7.4674592,2,2_turbine_298_degrees_279.0_meters,0,58
117,246.34237840764064,-130.98256601726354,7.56316662,2,2_turbine_298_degrees_279.0_meters,1,58
118,0.0,0.0,7.47330475,2,2_turbine_299_degrees_279.0_meters,0,59
119,244.01889829189145,-135.26188404872804,7.57174969,2,2_turbine_299_degrees_279.0_meters,1,59
120,0.0,0.0,7.47974348,2,2_turbine_300_degrees_279.0_meters,0,60
121,241.6210876558584,-139.49999999999997,7.57912397,2,2_turbine_300_degrees_279.0_meters,1,60
122,0.0,0.0,7.50172806,2,2_turbine_240_degrees_372.0_meters,0,61
123,322.1614502078112,186.0,7.5707202,2,2_turbine_240_degrees_372.0_meters,1,61
124,0.0,0.0,7.4960103,2,2_turbine_241_degrees_372.0_meters,0,62
125,325.3585310558552,180.34917873163735,7.56806946,2,2_turbine_241_degrees_372.0_meters,1,62
126,0.0,0.0,7.49304342,2,2_turbine_242_degrees_372.0_meters,0,63
127,328.45650454352085,174.64342135635138,7.56435013,2,2_turbine_242_degrees_372.0_meters,1,63
128,0.0,0.0,7.49259138,2,2_turbine_243_degrees_372.0_meters,0,64
129,331.45442699807285,168.8844659031114,7.54964066,2,2_turbine_243_degrees_372.0_meters,1,64
130,0.0,0.0,7.49497366,2,2_turbine_244_degrees_372.0_meters,0,65
131,334.3513852232901,163.0740666055368,7.55146646,2,2_turbine_244_degrees_372.0_meters,1,65
132,0.0,0.0,7.48398638,2,2_turbine_245_degrees_372.0_meters,0,66
133,337.1464967776338,157.21399336754018,7.55257273,2,2_turbine_245_degrees_372.0_meters,1,66
134,0.0,0.0,7.46859789,2,2_turbine_246_degrees_372.0_meters,0,67
135,339.8389102430475,151.30603122419768,7.53242159,2,2_turbine_246_degrees_372.0_meters,1,67
136,0.0,0.0,7.46926641,2,2_turbine_247_degrees_372.0_meters,0,68
137,342.42780548430784,145.35197979800984,7.52182484,2,2_turbine_247_degrees_372.0_meters,1,68
138,0.0,0.0,7.47089338,2,2_turbine_248_degrees_372.0_meters,0,69
139,344.9123938988449,139.35365275071928,7.51742935,2,2_turbine_248_degrees_372.0_meters,1,69
140,0.0,0.0,7.45903826,2,2_turbine_249_degrees_372.0_meters,0,70
141,347.29191865695907,133.3128772308517,7.49762249,2,2_turbine_249_degrees_372.0_meters,1,70
142,0.0,0.0,7.46089792,2,2_turbine_250_degrees_372.0_meters,0,71
143,349.5656549323579,127.23149331714876,7.47456598,2,2_turbine_250_degrees_372.0_meters,1,71
144,0.0,0.0,7.46438122,2,2_turbine_251_degrees_372.0_meters,0,72
145,351.73291012294584,121.1113534580623,7.45294428,2,2_turbine_251_degrees_372.0_meters,1,72
146,0.0,0.0,7.45792294,2,2_turbine_252_degrees_372.0_meters,0,73
147,353.7930240617971,114.95432190748043,7.41070938,2,2_turbine_252_degrees_372.0_meters,1,73
148,0.0,0.0,7.45086861,2,2_turbine_253_degrees_372.0_meters,0,74
149,355.7453692182492,108.76227415685808,7.3551383,2,2_turbine_253_degrees_372.0_meters,1,74
150,0.0,0.0,7.43507671,2,2_turbine_254_degrees_372.0_meters,0,75
151,357.58935088905463,102.5370963639237,7.27885008,2,2_turbine_254_degrees_372.0_meters,1,75
152,0.0,0.0,7.4376359,2,2_turbine_255_degrees_372.0_meters,0,76
153,359.3244073795334,96.28068477813773,7.190588,2,2_turbine_255_degrees_372.0_meters,1,76
154,0.0,0.0,7.45159626,2,2_turbine_256_degrees_372.0_meters,0,77
155,360.9500101746707,89.9949451630764,7.06501245,2,2_turbine_256_degrees_372.0_meters,1,77
156,0.0,0.0,7.40157032,2,2_turbine_257_degrees_372.0_meters,0,78
157,362.4656641001075,83.68179221591778,6.94959307,2,2_turbine_257_degrees_372.0_meters,1,78
158,0.0,0.0,7.40327883,2,2_turbine_258_degrees_372.0_meters,0,79
159,363.8709074729757,77.34314898420648,6.78093386,2,2_turbine_258_degrees_372.0_meters,1,79
160,0.0,0.0,7.39253664,2,2_turbine_259_degrees_372.0_meters,0,80
161,365.165312242531,70.98094628007466,6.62719679,2,2_turbine_259_degrees_372.0_meters,1,80
162,0.0,0.0,7.39667606,2,2_turbine_260_degrees_372.0_meters,0,81
163,366.3484841205414,64.59712209209809,6.4727335,2,2_turbine_260_degrees_372.0_meters,1,81
164,0.0,0.0,7.38378143,2,2_turbine_261_degrees_372.0_meters,0,82
165,367.42006270139126,58.19362099496588,6.29732752,2,2_turbine_261_degrees_372.0_meters,1,82
166,0.0,0.0,7.38049603,2,2_turbine_262_degrees_372.0_meters,0,83
167,368.3797215718642,51.77239355714434,6.11142492,2,2_turbine_262_degrees_372.0_meters,1,83
168,0.0,0.0,7.38430691,2,2_turbine_263_degrees_372.0_meters,0,84
169,369.2271684105718,45.33539574671486,5.91495562,2,2_turbine_263_degrees_372.0_meters,1,84
170,0.0,0.0,7.38654804,2,2_turbine_264_degrees_372.0_meters,0,85
171,369.9621450769977,38.88458833556709,5.73328495,2,2_turbine_264_degrees_372.0_meters,1,85
172,0.0,0.0,7.3703866,2,2_turbine_265_degrees_372.0_meters,0,86
173,370.58442769012936,32.421936302128834,5.54358149,2,2_turbine_265_degrees_372.0_meters,1,86
174,0.0,0.0,7.37443304,2,2_turbine_266_degrees_372.0_meters,0,87
175,371.0938266966546,25.94940823281461,5.3738203,2,2_turbine_266_degrees_372.0_meters,1,87
176,0.0,0.0,7.36521864,2,2_turbine_267_degrees_372.0_meters,0,88
177,371.4901869287015,19.468975722375102,5.25016356,2,2_turbine_267_degrees_372.0_meters,1,88
178,0.0,0.0,7.37993765,2,2_turbine_268_degrees_372.0_meters,0,89
179,371.7733876511036,12.98261277333036,5.15568638,2,2_turbine_268_degrees_372.0_meters,1,89
180,0.0,0.0,7.36434269,2,2_turbine_269_degrees_372.0_meters,0,90
181,371.9433425981776,6.492295194669467,5.0888772,2,2_turbine_269_degrees_372.0_meters,1,90
182,0.0,0.0,7.36998081,2,2_turbine_270_degrees_372.0_meters,0,91
183,372.0,0.0,5.07858276,2,2_turbine_270_degrees_372.0_meters,1,91
184,0.0,0.0,7.36329556,2,2_turbine_271_degrees_372.0_meters,0,92
185,371.9433425981776,-6.492295194669467,5.11230373,2,2_turbine_271_degrees_372.0_meters,1,92
186,0.0,0.0,7.37802935,2,2_turbine_272_degrees_372.0_meters,0,93
187,371.7733876511036,-12.98261277333036,5.20459461,2,2_turbine_272_degrees_372.0_meters,1,93
188,0.0,0.0,7.36445379,2,2_turbine_273_degrees_372.0_meters,0,94
189,371.4901869287015,-19.468975722375102,5.32811213,2,2_turbine_273_degrees_372.0_meters,1,94
190,0.0,0.0,7.37409592,2,2_turbine_274_degrees_372.0_meters,0,95
191,371.0938266966546,-25.94940823281461,5.47299147,2,2_turbine_274_degrees_372.0_meters,1,95
192,0.0,0.0,7.36991596,2,2_turbine_275_degrees_372.0_meters,0,96
193,370.58442769012936,-32.421936302128834,5.65676117,2,2_turbine_275_degrees_372.0_meters,1,96
194,0.0,0.0,7.38587904,2,2_turbine_276_degrees_372.0_meters,0,97
195,369.9621450769977,-38.88458833556709,5.85257912,2,2_turbine_276_degrees_372.0_meters,1,97
196,0.0,0.0,7.38359594,2,2_turbine_277_degrees_372.0_meters,0,98
197,369.2271684105718,-45.33539574671486,6.03363276,2,2_turbine_277_degrees_372.0_meters,1,98
198,0.0,0.0,7.37984085,2,2_turbine_278_degrees_372.0_meters,0,99
199,368.3797215718642,-51.77239355714434,6.2237854,2,2_turbine_278_degrees_372.0_meters,1,99
200,0.0,0.0,7.38312531,2,2_turbine_279_degrees_372.0_meters,0,100
201,367.42006270139126,-58.19362099496588,6.40136003,2,2_turbine_279_degrees_372.0_meters,1,100
202,0.0,0.0,7.39642286,2,2_turbine_280_degrees_372.0_meters,0,101
203,366.3484841205414,-64.59712209209809,6.56498623,2,2_turbine_280_degrees_372.0_meters,1,101
204,0.0,0.0,7.3926115,2,2_turbine_281_degrees_372.0_meters,0,102
205,365.165312242531,-70.98094628007466,6.70894623,2,2_turbine_281_degrees_372.0_meters,1,102
206,0.0,0.0,7.40381098,2,2_turbine_282_degrees_372.0_meters,0,103
207,363.8709074729757,-77.34314898420648,6.86603308,2,2_turbine_282_degrees_372.0_meters,1,103
208,0.0,0.0,7.40190172,2,2_turbine_283_degrees_372.0_meters,0,104
209,362.4656641001075,-83.68179221591778,7.0191021,2,2_turbine_283_degrees_372.0_meters,1,104
210,0.0,0.0,7.45233059,2,2_turbine_284_degrees_372.0_meters,0,105
211,360.9500101746707,-89.9949451630764,7.1219182,2,2_turbine_284_degrees_372.0_meters,1,105
212,0.0,0.0,7.43746424,2,2_turbine_285_degrees_372.0_meters,0,106
213,359.3244073795334,-96.28068477813773,7.23535395,2,2_turbine_285_degrees_372.0_meters,1,106
214,0.0,0.0,7.43497849,2,2_turbine_286_degrees_372.0_meters,0,107
215,357.58935088905463,-102.5370963639237,7.31272793,2,2_turbine_286_degrees_372.0_meters,1,107
216,0.0,0.0,7.45088148,2,2_turbine_287_degrees_372.0_meters,0,108
217,355.7453692182492,-108.76227415685808,7.38153553,2,2_turbine_287_degrees_372.0_meters,1,108
218,0.0,0.0,7.45803881,2,2_turbine_288_degrees_372.0_meters,0,109
219,353.7930240617971,-114.95432190748043,7.43135357,2,2_turbine_288_degrees_372.0_meters,1,109
220,0.0,0.0,7.46352291,2,2_turbine_289_degrees_372.0_meters,0,110
221,351.73291012294584,-121.1113534580623,7.46770287,2,2_turbine_289_degrees_372.0_meters,1,110
222,0.0,0.0,7.4604702,2,2_turbine_290_degrees_372.0_meters,0,111
223,349.5656549323579,-127.23149331714876,7.48571348,2,2_turbine_290_degrees_372.0_meters,1,111
224,0.0,0.0,7.45873117,2,2_turbine_291_degrees_372.0_meters,0,112
225,347.29191865695907,-133.3128772308517,7.50581408,2,2_turbine_291_degrees_372.0_meters,1,112
226,0.0,0.0,7.47042561,2,2_turbine_292_degrees_372.0_meters,0,113
227,344.9123938988449,-139.35365275071928,7.52361345,2,2_turbine_292_degrees_372.0_meters,1,113
228,0.0,0.0,7.46862125,2,2_turbine_293_degrees_372.0_meters,0,114
229,342.42780548430784,-145.35197979800984,7.52674675,2,2_turbine_293_degrees_372.0_meters,1,114
230,0.0,0.0,7.46796179,2,2_turbine_294_degrees_372.0_meters,0,115
231,339.8389102430475,-151.30603122419768,7.53581238,2,2_turbine_294_degrees_372.0_meters,1,115
232,0.0,0.0,7.48313475,2,2_turbine_295_degrees_372.0_meters,0,116
233,337.1464967776338,-157.21399336754018,7.55529499,2,2_turbine_295_degrees_372.0_meters,1,116
234,0.0,0.0,7.49386311,2,2_turbine_296_degrees_372.0_meters,0,117
235,334.3513852232901,-163.0740666055368,7.55289221,2,2_turbine_296_degrees_372.0_meters,1,117
236,0.0,0.0,7.49355888,2,2_turbine_297_degrees_372.0_meters,0,118
237,331.45442699807285,-168.8844659031114,7.55163527,2,2_turbine_297_degrees_372.0_meters,1,118
238,0.0,0.0,7.49279356,2,2_turbine_298_degrees_372.0_meters,0,119
239,328.45650454352085,-174.64342135635138,7.56625128,2,2_turbine_298_degrees_372.0_meters,1,119
240,0.0,0.0,7.49564075,2,2_turbine_299_degrees_372.0_meters,0,120
241,325.3585310558552,-180.34917873163735,7.56941128,2,2_turbine_299_degrees_372.0_meters,1,120
242,0.0,0.0,7.50099802,2,2_turbine_300_degrees_372.0_meters,0,121
243,322.1614502078112,-186.0,7.57178211,2,2_turbine_300_degrees_372.0_meters,1,121
244,0.0,0.0,7.52118015,2,2_turbine_240_degrees_465.0_meters,0,122
245,402.701812759764,232.5,7.56287241,2,2_turbine_240_degrees_465.0_meters,1,122
246,0.0,0.0,7.50969458,2,2_turbine_241_degrees_465.0_meters,0,123
247,406.698163819819,225.43647341454675,7.56061697,2,2_turbine_241_degrees_465.0_meters,1,123
248,0.0,0.0,7.51781893,2,2_turbine_242_degrees_465.0_meters,0,124
249,410.57063067940106,218.30427669543923,7.55410624,2,2_turbine_242_degrees_465.0_meters,1,124
250,0.0,0.0,7.49304247,2,2_turbine_243_degrees_465.0_meters,0,125
251,414.3180337475911,211.10558237888924,7.57284451,2,2_turbine_243_degrees_465.0_meters,1,125
252,0.0,0.0,7.49863148,2,2_turbine_244_degrees_465.0_meters,0,126
253,417.9392315291127,203.842583256921,7.56386948,2,2_turbine_244_degrees_465.0_meters,1,126
254,0.0,0.0,7.50720739,2,2_turbine_245_degrees_465.0_meters,0,127
255,421.4331209720422,196.51749170942523,7.53660727,2,2_turbine_245_degrees_465.0_meters,1,127
256,0.0,0.0,7.48997736,2,2_turbine_246_degrees_465.0_meters,0,128
257,424.7986378038094,189.1325390302471,7.53616619,2,2_turbine_246_degrees_465.0_meters,1,128
258,0.0,0.0,7.49036741,2,2_turbine_247_degrees_465.0_meters,0,129
259,428.0347568553848,181.6899747475123,7.52922964,2,2_turbine_247_degrees_465.0_meters,1,129
260,0.0,0.0,7.48661184,2,2_turbine_248_degrees_465.0_meters,0,130
261,431.1404923735561,174.19206593839908,7.5277791,2,2_turbine_248_degrees_465.0_meters,1,130
262,0.0,0.0,7.48426533,2,2_turbine_249_degrees_465.0_meters,0,131
263,434.1148983211989,166.64109653856465,7.51185465,2,2_turbine_249_degrees_465.0_meters,1,131
264,0.0,0.0,7.48404837,2,2_turbine_250_degrees_465.0_meters,0,132
265,436.9570686654474,159.03936664643595,7.50910616,2,2_turbine_250_degrees_465.0_meters,1,132
266,0.0,0.0,7.47953606,2,2_turbine_251_degrees_465.0_meters,0,133
267,439.6661376536823,151.38919182257786,7.50284719,2,2_turbine_251_degrees_465.0_meters,1,133
268,0.0,0.0,7.48489571,2,2_turbine_252_degrees_465.0_meters,0,134
269,442.2412800772464,143.69290238435053,7.48770285,2,2_turbine_252_degrees_465.0_meters,1,134
270,0.0,0.0,7.47610044,2,2_turbine_253_degrees_465.0_meters,0,135
271,444.6817115228115,135.9528426960726,7.46116877,2,2_turbine_253_degrees_465.0_meters,1,135
272,0.0,0.0,7.44887638,2,2_turbine_254_degrees_465.0_meters,0,136
273,446.9866886113183,128.1713704549046,7.43963814,2,2_turbine_254_degrees_465.0_meters,1,136
274,0.0,0.0,7.45597649,2,2_turbine_255_degrees_465.0_meters,0,137
275,449.1555092244168,120.35085597267216,7.38600874,2,2_turbine_255_degrees_465.0_meters,1,137
276,0.0,0.0,7.44837809,2,2_turbine_256_degrees_465.0_meters,0,138
277,451.1875127183384,112.4936814538455,7.32946205,2,2_turbine_256_degrees_465.0_meters,1,138
278,0.0,0.0,7.44512367,2,2_turbine_257_degrees_465.0_meters,0,139
279,453.0820801251344,104.60224026989722,7.23069859,2,2_turbine_257_degrees_465.0_meters,1,139
280,0.0,0.0,7.42237854,2,2_turbine_258_degrees_465.0_meters,0,140
281,454.8386343412196,96.67893623025807,7.13069677,2,2_turbine_258_degrees_465.0_meters,1,140
282,0.0,0.0,7.41932201,2,2_turbine_259_degrees_465.0_meters,0,141
283,456.4566403031637,88.72618285009334,6.99712706,2,2_turbine_259_degrees_465.0_meters,1,141
284,0.0,0.0,7.4141016,2,2_turbine_260_degrees_465.0_meters,0,142
285,457.9356051506768,80.7464026151226,6.84518623,2,2_turbine_260_degrees_465.0_meters,1,142
286,0.0,0.0,7.40241003,2,2_turbine_261_degrees_465.0_meters,0,143
287,459.2750783767391,72.74202624370736,6.65504789,2,2_turbine_261_degrees_465.0_meters,1,143
288,0.0,0.0,7.39769173,2,2_turbine_262_degrees_465.0_meters,0,144
289,460.47465196483023,64.71549194643043,6.48653412,2,2_turbine_262_degrees_465.0_meters,1,144
290,0.0,0.0,7.40446377,2,2_turbine_263_degrees_465.0_meters,0,145
291,461.5339605132147,56.66924468339358,6.29007387,2,2_turbine_263_degrees_465.0_meters,1,145
292,0.0,0.0,7.39892721,2,2_turbine_264_degrees_465.0_meters,0,146
293,462.4526813462471,48.60573541945887,6.07887554,2,2_turbine_264_degrees_465.0_meters,1,146
294,0.0,0.0,7.39593506,2,2_turbine_265_degrees_465.0_meters,0,147
295,463.2305346126617,40.527420377661045,5.88262033,2,2_turbine_265_degrees_465.0_meters,1,147
296,0.0,0.0,7.38769865,2,2_turbine_266_degrees_465.0_meters,0,148
297,463.8672833708183,32.43676029101827,5.69514561,2,2_turbine_266_degrees_465.0_meters,1,148
298,0.0,0.0,7.38160372,2,2_turbine_267_degrees_465.0_meters,0,149
299,464.3627336608768,24.33621965296888,5.53682709,2,2_turbine_267_degrees_465.0_meters,1,149
300,0.0,0.0,7.38449478,2,2_turbine_268_degrees_465.0_meters,0,150
301,464.7167345638795,16.22826596666295,5.39785814,2,2_turbine_268_degrees_465.0_meters,1,150
302,0.0,0.0,7.39462757,2,2_turbine_269_degrees_465.0_meters,0,151
303,464.929178247722,8.115368993336833,5.3146081,2,2_turbine_269_degrees_465.0_meters,1,151
304,0.0,0.0,7.39993382,2,2_turbine_270_degrees_465.0_meters,0,152
305,465.0,0.0,5.29913807,2,2_turbine_270_degrees_465.0_meters,1,152
306,0.0,0.0,7.3936882,2,2_turbine_271_degrees_465.0_meters,0,153
307,464.929178247722,-8.115368993336833,5.35068798,2,2_turbine_271_degrees_465.0_meters,1,153
308,0.0,0.0,7.38426971,2,2_turbine_272_degrees_465.0_meters,0,154
