,Fingerprint(G2),Fingerprint(G4),Ref_Wind_Speed
938,1.0,1.0,7.45903826
939,1.0,1.0,7.49762249
940,1.0,1.0,7.46089792
941,1.0,1.0,7.47456598
942,1.0,1.0,7.46438122
943,1.0,1.0,7.45294428
944,1.0,1.0,7.45792294
945,0.9980645767521731,0.9991376398384741,7.41070938
946,1.0,1.0,7.45086861
947,0.9648251006167593,0.9831939724880181,7.3551383
948,1.0,1.0,7.43507671
949,0.9024867957474159,0.9500408422239698,7.27885008
950,1.0,1.0,7.4376359
951,0.8243886591700752,0.9035230169196635,7.190588
952,1.0,1.0,7.45159626
953,0.7409922565970182,0.8474179737023954,7.06501245
954,1.0,1.0,7.40157032
955,0.6601092729124546,0.7852914095797385,6.94959307
956,1.0,1.0,7.40327883
957,0.5871568855843987,0.7203501281677974,6.78093386
958,1.0,1.0,7.39253664
959,0.5254380429605697,0.6552994519941908,6.62719679
960,1.0,1.0,7.39667606
961,0.47644352274344914,0.5922142316127426,6.4727335
962,1.0,1.0,7.38378143
963,0.44017246584391023,0.5324347167869348,6.29732752
964,1.0,1.0,7.38049603
965,0.4154679286884482,0.4765010420414122,6.11142492
966,1.0,1.0,7.38430691
967,0.40036387408551666,0.4241428794991293,5.91495562
968,1.0,1.0,7.38654804
969,0.39243992789567417,0.37434394616963396,5.73328495
970,1.0,1.0,7.3703866
971,0.3891801667147985,0.3255045399578642,5.54358149
972,1.0,1.0,7.37443304
973,0.38833217104372453,0.2757291366561774,5.3738203
974,1.0,1.0,7.36521864
975,0.3882625792092915,0.22327032549847026,5.25016356
976,1.0,1.0,7.37993765
977,0.3882625776381413,0.16710669126221533,5.15568638
978,1.0,1.0,7.36434269
979,0.3882625776381413,0.10688198902186197,5.0888772
980,1.0,1.0,7.36998081
981,0.3882625776381413,0.04230256965043011,5.07858276
982,1.0,1.0,7.36329556
983,0.3882625776381413,0.10688198902186197,5.11230373
984,1.0,1.0,7.37802935
985,0.3882625776381413,0.16710669126221533,5.20459461
986,1.0,1.0,7.36445379
987,0.3882625792092915,0.22327032549847026,5.32811213
988,1.0,1.0,7.37409592
989,0.38833217104372453,0.2757291366561774,5.47299147
990,1.0,1.0,7.36991596
991,0.3891801667147985,0.3255045399578642,5.65676117
992,1.0,1.0,7.38587904
993,0.39243992789567417,0.37434394616963396,5.85257912
994,1.0,1.0,7.38359594
995,0.40036387408551666,0.4241428794991293,6.03363276
996,1.0,1.0,7.37984085
997,0.4154679286884482,0.4765010420414122,6.2237854
998,1.0,1.0,7.38312531
999,0.44017246584391023,0.5324347167869348,6.40136003
1000,1.0,1.0,7.39642286
1001,0.47644352274344914,0.5922142316127426,6.56498623
1002,1.0,1.0,7.3926115
1003,0.5254380429605697,0.6552994519941908,6.70894623
1004,1.0,1.0,7.40381098
1005,0.5871568855843987,0.7203501281677974,6.86603308
1006,1.0,1.0,7.40190172
1007,0.6601092729124546,0.7852914095797385,7.0191021
1008,1.0,1.0,7.45233059
1009,0.7409922565970182,0.8474179737023954,7.1219182
1010,1.0,1.0,7.43746424
1011,0.8243886591700752,0.9035230169196635,7.23535395
1012,1.0,1.0,7.43497849
1013,0.9024867957474159,0.9500408422239698,7.31272793
1014,1.0,1.0,7.45088148
1015,0.9648251006167593,0.9831939724880181,7.38153553
1016,1.0,1.0,7.45803881
1017,0.9980645767521731,0.9991376398384741,7.43135357
1018,1.0,1.0,7.46352291
1019,1.0,1.0,7.46770287
1020,1.0,1.0,7.4604702
1021,1.0,1.0,7.48571348
1022,1.0,1.0,7.45873117
1023,1.0,1.0,7.50581408
1024,1.0,1.0,7.47042561
1025,1.0,1.0,7.52361345
1026,1.0,1.0,7.46862125
1027,1.0,1.0,7.52674675
1028,1.0,1.0,7.46796179
1029,1.0,1.0,7.53581238
1030,1.0,1.0,7.48313475
1031,1.0,1.0,7.55529499
1032,1.0,1.0,7.49386311
1033,1.0,1.0,7.55289221
1034,1.0,1.0,7.49355888
1035,1.0,1.0,7.55163527
1036,1.0,1.0,7.49279356
1037,1.0,1.0,7.56625128
1038,1.0,1.0,7.49564075
1039,1.0,1.0,7.56941128
1040,1.0,1.0,7.50099802
1041,1.0,1.0,7.57178211
1042,1.0,1.0,7.52118015
1043,1.0,1.0,7.56287241
1044,1.0,1.0,7.50969458
1045,1.0,1.0,7.56061697
1046,1.0,1.0,7.51781893
1047,1.0,1.0,7.55410624
1048,1.0,1.0,7.49304247
1049,1.0,1.0,7.57284451
1050,1.0,1.0,7.49863148
1051,1.0,1.0,7.56386948
1052,1.0,1.0,7.50720739
1053,1.0,1.0,7.53660727
1054,1.0,1.0,7.48997736
1055,1.0,1.0,7.53616619
1056,1.0,1.0,7.49036741
1057,1.0,1.0,7.52922964
1058,1.0,1.0,7.48661184
1059,1.0,1.0,7.5277791
1060,1.0,1.0,7.48426533
1061,1.0,1.0,7.51185465
1062,1.0,1.0,7.48404837
1063,1.0,1.0,7.50910616
1064,1.0,1.0,7.47953606
1065,1.0,1.0,7.50284719
1066,1.0,1.0,7.48489571
1067,1.0,1.0,7.48770285
1068,1.0,1.0,7.47610044
1069,1.0,1.0,7.46116877
1070,1.0,1.0,7.44887638
1071,0.9999448097301147,0.9999687854059119,7.43963814
1072,1.0,1.0,7.45597649
1073,0.9677581041533371,0.9804460176335394,7.38600874
1074,1.0,1.0,7.44837809
1075,0.8953218824511311,0.9319246274027919,7.32946205
1076,1.0,1.0,7.44512367
1077,0.8053310533156018,0.8642467372004822,7.23069859
1078,1.0,1.0,7.42237854
1079,0.7141508485438796,0.7862481021386016,7.13069677
1080,1.0,1.0,7.41932201
1081,0.632568994453433,0.7053758463707256,6.99712706
1082,1.0,1.0,7.4141016
1083,0.5666060683532934,0.6273553871582214,6.84518623
1084,1.0,1.0,7.40241003
1085,0.518375130569494,0.5559412828451491,6.65504789
1086,1.0,1.0,7.39769173
1087,0.48698131472279416,0.49279426724070285,6.48653412
1088,1.0,1.0,7.40446377
1089,0.46945172981415717,0.4375352014608693,6.29007387
1090,1.0,1.0,7.39892721
1091,0.46168577974940206,0.38803614512421125,6.07887554
1092,1.0,1.0,7.39593506
1093,0.45941584115012124,0.34101927941297694,5.88262033
1094,1.0,1.0,7.38769865
1095,0.45916815992016724,0.2930460587905557,5.69514561
1096,1.0,1.0,7.38160372
1097,0.4591678669602205,0.24192734745508437,5.53682709
1098,1.0,1.0,7.38449478
1099,0.4591678669602206,0.18711276400592725,5.39785814
1100,1.0,1.0,7.39462757
1101,0.4591678669602206,0.1283346573395414,5.3146081
1102,1.0,1.0,7.39993382
1103,0.4591678669602205,0.06530643371925693,5.29913807
1104,1.0,1.0,7.3936882
1105,0.4591678669602206,0.1283346573395414,5.35068798
1106,1.0,1.0,7.38426971
1107,0.4591678669602206,0.18711276400592725,5.46127558
1108,1.0,1.0,7.38115644
1109,0.4591678669602205,0.24192734745508437,5.62971115
1110,1.0,1.0,7.38746834
1111,0.45916815992016724,0.2930460587905557,5.80675602
1112,1.0,1.0,7.39548683
1113,0.45941584115012124,0.34101927941297694,6.00011683
1114,1.0,1.0,7.39841413
1115,0.46168577974940206,0.38803614512421125,6.1916256
1116,1.0,1.0,7.40378428
1117,0.46945172981415717,0.4375352014608693,6.39298868
1118,1.0,1.0,7.39753962
1119,0.48698131472279416,0.49279426724070285,6.57709789
1120,1.0,1.0,7.40261412
1121,0.518375130569494,0.5559412828451491,6.74213743
1122,1.0,1.0,7.41478968
1123,0.5666060683532934,0.6273553871582214,6.92601395
1124,1.0,1.0,7.4194212
1125,0.632568994453433,0.7053758463707256,7.06059313
1126,1.0,1.0,7.42289734
1127,0.7141508485438796,0.7862481021386016,7.1804347
1128,1.0,1.0,7.44557571
1129,0.8053310533156018,0.8642467372004822,7.26930714
1130,1.0,1.0,7.44803143
1131,0.8953218824511311,0.9319246274027919,7.35846424
1132,1.0,1.0,7.45624113
1133,0.9677581041533371,0.9804460176335394,7.40719414
1134,1.0,1.0,7.44871664
1135,0.9999448097301147,0.9999687854059119,7.45458984
1136,1.0,1.0,7.47651815
1137,1.0,1.0,7.47210121
1138,1.0,1.0,7.48494577
1139,1.0,1.0,7.49553871
1140,1.0,1.0,7.47972727
1141,1.0,1.0,7.50868988
1142,1.0,1.0,7.48390532
1143,1.0,1.0,7.51325083
1144,1.0,1.0,7.4838624
1145,1.0,1.0,7.51527119
1146,1.0,1.0,7.48597097
1147,1.0,1.0,7.53126192
1148,1.0,1.0,7.4897933
1149,1.0,1.0,7.53143454
1150,1.0,1.0,7.48954058
1151,1.0,1.0,7.53799009
1152,1.0,1.0,7.50600529
1153,1.0,1.0,7.53815508
1154,1.0,1.0,7.49700832
1155,1.0,1.0,7.56587791
1156,1.0,1.0,7.49127817
1157,1.0,1.0,7.57453346
1158,1.0,1.0,7.51653194
1159,1.0,1.0,7.55532026
1160,1.0,1.0,7.50884008
1161,1.0,1.0,7.56179237
1162,1.0,1.0,7.52085543
1163,1.0,1.0,7.56341171
1164,1.0,1.0,7.52745771
1165,1.0,1.0,7.56338596
1166,1.0,1.0,7.52057076
1167,1.0,1.0,7.5633769
1168,1.0,1.0,7.52492237
1169,1.0,1.0,7.55270672
1170,1.0,1.0,7.51184797
1171,1.0,1.0,7.56140518
1172,1.0,1.0,7.50623131
1173,1.0,1.0,7.55692482
1174,1.0,1.0,7.51009703
1175,1.0,1.0,7.53644514
1176,1.0,1.0,7.49208546
1177,1.0,1.0,7.53087807
1178,1.0,1.0,7.49801922
1179,1.0,1.0,7.53140259
1180,1.0,1.0,7.49398899
1181,1.0,1.0,7.52367783
1182,1.0,1.0,7.48588657
1183,1.0,1.0,7.52668953
1184,1.0,1.0,7.49330616
1185,1.0,1.0,7.51414347
1186,1.0,1.0,7.48374319
1187,1.0,1.0,7.51482773
1188,1.0,1.0,7.48099566
1189,1.0,1.0,7.51669979
1190,1.0,1.0,7.47155571
1191,1.0,1.0,7.49645901
1192,1.0,1.0,7.47471428
1193,1.0,1.0,7.48333597
1194,1.0,1.0,7.45748711
1195,1.0,1.0,7.45077801
1196,1.0,1.0,7.47361946
1197,0.9875807561646244,0.9911319872193126,7.40691471
1198,1.0,1.0,7.44981337
1199,0.9199883295054303,0.938736194715275,7.37789249
1200,1.0,1.0,7.43058348
1201,0.8253269675306123,0.8565845415712734,7.3050642
1202,1.0,1.0,7.42827034
1203,0.7294753644476422,0.7618248756602239,7.21607733
1204,1.0,1.0,7.41381502
1205,0.6479883928690355,0.667672685162526,7.10026693
1206,1.0,1.0,7.4249177
1207,0.5879825696687808,0.5828962271403105,6.94155121
1208,1.0,1.0,7.40698433
1209,0.5501086306351145,0.5116224797588769,6.76835632
1210,1.0,1.0,7.41053057
1211,0.5305900050759381,0.45358852569493124,6.5753746
1212,1.0,1.0,7.40051317
1213,0.5233054399105002,0.4049860490071766,6.36564302
1214,1.0,1.0,7.40735626
1215,0.5218936640317209,0.36007227532020347,6.16490412
1216,1.0,1.0,7.39963102
1217,0.5218546627423153,0.31374451805773584,5.96810913
1218,1.0,1.0,7.39444542
1219,0.5218546627423153,0.2641228778942406,5.78843737
1220,1.0,1.0,7.39019299
1221,0.5218546627423153,0.21091320493930332,5.62696266
1222,1.0,1.0,7.41341734
1223,0.5218546627423153,0.15385605635161492,5.52753782
1224,1.0,1.0,7.41888952
1225,0.5218546627423153,0.0926732295428706,5.51174641
1226,1.0,1.0,7.41207314
1227,0.5218546627423153,0.15385605635161492,5.57048941
1228,1.0,1.0,7.39077377
1229,0.5218546627423153,0.21091320493930332,5.70117331
1230,1.0,1.0,7.39460564
1231,0.5218546627423153,0.2641228778942406,5.89047432
1232,1.0,1.0,7.39927435
1233,0.5218546627423153,0.31374451805773584,6.07848597
1234,1.0,1.0,7.40703917
1235,0.5218936640317209,0.36007227532020347,6.27305269
1236,1.0,1.0,7.40044022
1237,0.5233054399105002,0.4049860490071766,6.46453142
1238,1.0,1.0,7.41034746
1239,0.5305900050759381,0.45358852569493124,6.65898466
1240,1.0,1.0,7.40664387
1241,0.5501086306351145,0.5116224797588769,6.856318
1242,1.0,1.0,7.42511606
1243,0.5879825696687808,0.5828962271403105,7.01281404
1244,1.0,1.0,7.4143486
1245,0.6479883928690355,0.667672685162526,7.15428972
1246,1.0,1.0,7.4289608
1247,0.7294753644476422,0.7618248756602239,7.25670147
1248,1.0,1.0,7.43091917
1249,0.8253269675306123,0.8565845415712734,7.33451033
1250,1.0,1.0,7.44979191
1251,0.9199883295054303,0.938736194715275,7.39969158
1252,1.0,1.0,7.47348738
1253,0.9875807561646244,0.9911319872193126,7.42275476
1254,1.0,1.0,7.45735931
1255,1.0,1.0,7.46161175
1256,1.0,1.0,7.47506523
1257,1.0,1.0,7.49170971
1258,1.0,1.0,7.47166967
1259,1.0,1.0,7.50204945
1260,1.0,1.0,7.4805398
1261,1.0,1.0,7.52112341
1262,1.0,1.0,7.48350382
1263,1.0,1.0,7.51905107
1264,1.0,1.0,7.49313688
1265,1.0,1.0,7.51708794
1266,1.0,1.0,7.48533154
1267,1.0,1.0,7.5290451
1268,1.0,1.0,7.49371195
1269,1.0,1.0,7.5254159
1270,1.0,1.0,7.49623442
1271,1.0,1.0,7.53305054
1272,1.0,1.0,7.4913187
1273,1.0,1.0,7.53248119
1274,1.0,1.0,7.50931597
1275,1.0,1.0,7.53774881
1276,1.0,1.0,7.50573301
1277,1.0,1.0,7.55843782
1278,1.0,1.0,7.51067162
1279,1.0,1.0,7.5620575
1280,1.0,1.0,7.52392912
1281,1.0,1.0,7.55353642
1282,1.0,1.0,7.51949644
1283,1.0,1.0,7.56399012
1284,1.0,1.0,7.52702665
1285,1.0,1.0,7.56394434
1286,1.0,1.0,7.53335524
1287,1.0,1.0,7.56699276
1288,1.0,1.0,7.53040695
1289,1.0,1.0,7.55820847
1290,1.0,1.0,7.52339745
1291,1.0,1.0,7.56231928
1292,1.0,1.0,7.53442717
1293,1.0,1.0,7.53554916
1294,1.0,1.0,7.52401972
1295,1.0,1.0,7.52352285
1296,1.0,1.0,7.50825214
1297,1.0,1.0,7.54320192
1298,1.0,1.0,7.51200438
1299,1.0,1.0,7.53622341
1300,1.0,1.0,7.50206661
1301,1.0,1.0,7.52620888
1302,1.0,1.0,7.4896121
1303,1.0,1.0,7.5243516
1304,1.0,1.0,7.49198532
1305,1.0,1.0,7.52111149
1306,1.0,1.0,7.48829794
1307,1.0,1.0,7.52095842
1308,1.0,1.0,7.48853016
1309,1.0,1.0,7.51190948
1310,1.0,1.0,7.48225069
1311,1.0,1.0,7.5052762
1312,1.0,1.0,7.48058748
1313,1.0,1.0,7.50028753
1314,1.0,1.0,7.48916578
1315,1.0,1.0,7.48319817
1316,1.0,1.0,7.46588421
1317,1.0,1.0,7.47637367
1318,1.0,1.0,7.45188046
1319,1.0,1.0,7.45808744
1320,1.0,1.0,7.45852041
1321,0.9880893145187799,0.9900404902482893,7.42397785
1322,1.0,1.0,7.45891094
1323,0.9141373518375874,0.9230116595965645,7.39162588
1324,1.0,1.0,7.44275904
1325,0.8142272812547178,0.8213832879946843,7.3475771
1326,1.0,1.0,7.42903328
1327,0.7206492755549105,0.7119887645583196,7.25284958
1328,1.0,1.0,7.43032646
1329,0.6497723965168334,0.612805236621651,7.13179493
1330,1.0,1.0,7.42567301
1331,0.6058070047929396,0.532687411950203,6.98529959
1332,1.0,1.0,7.41958904
1333,0.5846920478163602,0.4720554650007981,6.79681301
1334,1.0,1.0,7.41567993
1335,0.5780656802620356,0.42484833921294474,6.58215714
1336,1.0,1.0,7.41150761
1337,0.5772769911648389,0.38210755097796945,6.38757515
1338,1.0,1.0,7.40027857
1339,0.5772755545121255,0.3374268411307535,6.18874693
1340,1.0,1.0,7.39487696
1341,0.5772755545121255,0.28951761820061717,5.98113489
1342,1.0,1.0,7.39368153
1343,0.5772755545121255,0.23814418364184575,5.82233715
1344,1.0,1.0,7.41567421
1345,0.5772755545121255,0.18305604785195018,5.71403313
1346,1.0,1.0,7.43962002
1347,0.5772755545121255,0.123984608870506,5.68417549
1348,1.0,1.0,7.41619444
1349,0.5772755545121255,0.18305604785195018,5.75853014
1350,1.0,1.0,7.39504862
1351,0.5772755545121255,0.23814418364184575,5.90608025
1352,1.0,1.0,7.39553452
1353,0.5772755545121255,0.28951761820061717,6.0836277
1354,1.0,1.0,7.40000725
1355,0.5772755545121255,0.3374268411307535,6.29553938
1356,1.0,1.0,7.41203976
1357,0.5772769911648389,0.38210755097796945,6.48553944
1358,1.0,1.0,7.41627264
1359,0.5780656802620356,0.42484833921294474,6.66519308
1360,1.0,1.0,7.41993284
1361,0.5846920478163602,0.4720554650007981,6.88324547
1362,1.0,1.0,7.42563534
1363,0.6058070047929396,0.532687411950203,7.05128384
1364,1.0,1.0,7.4302516
1365,0.6497723965168334,0.612805236621651,7.18087721
1366,1.0,1.0,7.42940331
1367,0.7206492755549105,0.7119887645583196,7.28930187
1368,1.0,1.0,7.44326925
1369,0.8142272812547178,0.8213832879946843,7.37348557
1370,1.0,1.0,7.45970774
1371,0.9141373518375874,0.9230116595965645,7.41030312
1372,1.0,1.0,7.45874357
1373,0.9880893145187799,0.9900404902482893,7.43729877
1374,1.0,1.0,7.45210075
1375,1.0,1.0,7.46751547
1376,1.0,1.0,7.46581125
1377,1.0,1.0,7.48323536
1378,1.0,1.0,7.48909712
1379,1.0,1.0,7.48850918
1380,1.0,1.0,7.48076296
1381,1.0,1.0,7.50371838
1382,1.0,1.0,7.48313236
1383,1.0,1.0,7.50845861
1384,1.0,1.0,7.48821115
1385,1.0,1.0,7.5137043
1386,1.0,1.0,7.48829365
1387,1.0,1.0,7.52254248
1388,1.0,1.0,7.49097443
1389,1.0,1.0,7.52275467
1390,1.0,1.0,7.48897552
1391,1.0,1.0,7.52577639
1392,1.0,1.0,7.50149298
1393,1.0,1.0,7.52720642
1394,1.0,1.0,7.51140738
1395,1.0,1.0,7.53708506
1396,1.0,1.0,7.50812578
1397,1.0,1.0,7.54367208
1398,1.0,1.0,7.5243206
1399,1.0,1.0,7.52398825
1400,1.0,1.0,7.53377819
1401,1.0,1.0,7.53536129
1402,1.0,1.0,7.5230422
1403,1.0,1.0,7.56212997
1404,1.0,1.0,7.5300293
1405,1.0,1.0,7.55811882
1406,1.0,1.0,7.53317928
1407,1.0,1.0,7.56672239
1408,1.0,1.0,7.4523468
1409,0.6529930246626765,0.18118740044816117,6.03850603
1410,1.0,1.0,7.43553495
1411,0.6529930246626765,0.2878924870582702,6.25895786
1412,1.0,1.0,7.41623306
1413,0.6529930246626765,0.4224532502337105,6.80340624
1414,1.0,1.0,7.44550419
1415,0.8189398038329018,0.7874434202440825,7.41978168
1416,1.0,1.0,7.70023012
1417,1.0,1.0,7.72957134
1418,1.0,1.0,7.45723677
1419,0.7337565502020609,0.2682700900405288,6.21452332
1420,1.0,1.0,7.40439081
1421,0.7337565502020609,0.4065387269148929,6.63458586
1422,1.0,1.0,7.40199327
1423,0.7337892192944961,0.5187390018858056,7.18579817
1424,1.0,1.0,7.40470076
1425,0.7620062029836306,0.6258190121392764,7.36216021
1426,1.0,1.0,7.41351128
1427,0.8230494835673448,0.7405531278679645,7.40769482
1428,1.0,1.0,7.47331285
1429,1.0,1.0,7.52480078
1430,1.0,1.0,7.68613148
1431,1.0,1.0,7.74985552
1432,1.0,1.0,7.46019936
1433,0.8088145485795188,0.38616996241007284,6.39994764
1434,1.0,1.0,7.39923334
1435,0.8088145485795188,0.46616236526362387,6.64550638
1436,1.0,1.0,7.38361597
1437,0.8088145485795188,0.5357304093819699,7.05550957
1438,1.0,1.0,7.39115858
1439,0.8113681432915424,0.6284887121812166,7.37663317
1440,1.0,1.0,7.40591097
1441,0.9841974080633171,0.9747578190185072,7.45374918
1442,1.0,1.0,7.42745066
1443,1.0,1.0,7.47448874
1444,1.0,1.0,7.48167515
1445,0.8627125780461695,0.5047901016851374,6.53849316
1446,1.0,1.0,7.40901566
1447,0.8627125780461696,0.5381830780957535,6.69162607
1448,1.0,1.0,7.4146719
1449,0.8627125780461695,0.5693243004978912,6.82947588
1450,1.0,1.0,7.38846731
1451,0.8627125780461695,0.5983656090885194,7.08779907
1452,1.0,1.0,7.39882183
1453,0.8627125780461695,0.6254486051817638,7.21206665
1454,1.0,1.0,7.41290426
1455,0.8877874687927564,0.7684503494806587,7.45958614
1456,1.0,1.0,7.53222513
1457,0.9014159493481732,0.6157849717656892,6.68958282
1458,1.0,1.0,7.33855963
1459,0.9014159493481732,0.7093994380463882,7.11985397
1460,1.0,1.0,7.34756279
1461,0.9014159493481732,0.7289952048984811,7.24351978
1462,1.0,1.0,7.36089659
1463,0.9014159493481732,0.747269590690811,7.31758261
1464,1.0,1.0,7.44279051
1465,0.9819611581863326,0.962493972415981,7.42407846
1466,1.0,1.0,7.4527688
1467,0.9292082631853166,0.7133161488412897,6.79319382
1468,1.0,1.0,7.39982271
1469,0.9494155195381142,0.882812265078694,7.43748713
1470,1.0,1.0,7.4132781
1471,0.94916550934858,0.7942802618467484,6.87741995
1472,1.0,1.0,7.31802702
1473,0.94916550934858,0.8081523479797672,6.95839691
1474,1.0,1.0,7.27723598
1475,0.94916550934858,0.8444041301897567,7.32785082
1476,1.0,1.0,7.43873167
1477,0.9634965102416684,0.8580313192191819,7.01481533
1478,1.0,1.0,7.37323952
1479,0.9634965102416684,0.876532231866264,7.08049536
1480,1.0,1.0,7.469522
1481,0.9737873882975672,0.9057778561533087,7.05552101
1482,1.0,1.0,7.41372108
1483,0.9737873882975672,0.9335407235251967,7.42320585
1484,1.0,1.0,7.44961691
1485,0.9811771143851885,0.9398608525233381,7.11744308
1486,1.0,1.0,7.43418789
1487,0.9811771143851885,0.9476979973641321,7.18032932
1488,1.0,1.0,7.39433336
1489,0.985654694959653,0.9594458665471841,7.12974787
1490,1.0,1.0,7.47429705
1491,0.985654694959653,0.9671090284267537,7.38448048
1492,1.0,1.0,7.46419287
1493,0.985654694959653,0.9713952765528013,7.51326609
1494,1.0,1.0,7.40092897
1495,0.9921078620451275,0.9822803949021265,7.22237682
1496,1.0,1.0,7.50444698
1497,0.9921078620451275,0.9834752626885985,7.24513388
1498,1.0,1.0,7.48327446
1499,0.9921078620451275,0.9856287145614536,7.38461351
1500,1.0,1.0,7.43314028
1501,0.9999999501513105,0.9999999327214184,7.18332148
