,Fingerprint(G2),Fingerprint(G4),Fingerprint(G6),Ref_Wind_Speed
1458,1.0,1.0,1.0,7.53622341
1459,1.0,1.0,1.0,7.50206661
1460,1.0,1.0,1.0,7.52620888
1461,1.0,1.0,1.0,7.4896121
1462,1.0,1.0,1.0,7.5243516
1463,1.0,1.0,1.0,7.49198532
1464,1.0,1.0,1.0,7.52111149
1465,1.0,1.0,1.0,7.48829794
1466,1.0,1.0,1.0,7.52095842
1467,1.0,1.0,1.0,7.48853016
1468,1.0,1.0,1.0,7.51190948
1469,1.0,1.0,1.0,7.48225069
1470,1.0,1.0,1.0,7.5052762
1471,1.0,1.0,1.0,7.48058748
1472,1.0,1.0,1.0,7.50028753
1473,1.0,1.0,1.0,7.48916578
1474,1.0,1.0,1.0,7.48319817
1475,1.0,1.0,1.0,7.46588421
1476,1.0,1.0,1.0,7.47637367
1477,1.0,1.0,1.0,7.45188046
1478,1.0,1.0,1.0,7.45808744
1479,1.0,1.0,1.0,7.45852041
1480,0.9880893145187799,0.9900404902482893,1.0,7.42397785
1481,1.0,1.0,1.0,7.45891094
1482,0.9141373518375874,0.9230116595965645,1.0,7.39162588
1483,1.0,1.0,1.0,7.44275904
1484,0.8142272812547178,0.8213832879946843,1.0,7.3475771
1485,1.0,1.0,1.0,7.42903328
1486,0.7206492755549105,0.7119887645583196,1.0,7.25284958
1487,1.0,1.0,1.0,7.43032646
1488,0.6497723965168334,0.612805236621651,1.0,7.13179493
1489,1.0,1.0,1.0,7.42567301
1490,0.6058070047929396,0.532687411950203,1.0,6.98529959
1491,1.0,1.0,1.0,7.41958904
1492,0.5846920478163602,0.4720554650007981,1.0,6.79681301
1493,1.0,1.0,1.0,7.41567993
1494,0.5780656802620356,0.42484833921294474,1.0,6.58215714
1495,1.0,1.0,1.0,7.41150761
1496,0.5772769911648389,0.38210755097796945,1.0,6.38757515
1497,1.0,1.0,1.0,7.40027857
1498,0.5772755545121255,0.3374268411307535,1.0,6.18874693
1499,1.0,1.0,1.0,7.39487696
1500,0.5772755545121255,0.28951761820061717,1.0,5.98113489
1501,1.0,1.0,1.0,7.39368153
1502,0.5772755545121255,0.23814418364184575,1.0,5.82233715
1503,1.0,1.0,1.0,7.41567421
1504,0.5772755545121255,0.18305604785195018,1.0,5.71403313
1505,1.0,1.0,1.0,7.43962002
1506,0.5772755545121255,0.123984608870506,1.0,5.68417549
1507,1.0,1.0,1.0,7.41619444
1508,0.5772755545121255,0.18305604785195018,1.0,5.75853014
1509,1.0,1.0,1.0,7.39504862
1510,0.5772755545121255,0.23814418364184575,1.0,5.90608025
1511,1.0,1.0,1.0,7.39553452
1512,0.5772755545121255,0.28951761820061717,1.0,6.0836277
1513,1.0,1.0,1.0,7.40000725
1514,0.5772755545121255,0.3374268411307535,1.0,6.29553938
1515,1.0,1.0,1.0,7.41203976
1516,0.5772769911648389,0.38210755097796945,1.0,6.48553944
1517,1.0,1.0,1.0,7.41627264
1518,0.5780656802620356,0.42484833921294474,1.0,6.66519308
1519,1.0,1.0,1.0,7.41993284
1520,0.5846920478163602,0.4720554650007981,1.0,6.88324547
1521,1.0,1.0,1.0,7.42563534
1522,0.6058070047929396,0.532687411950203,1.0,7.05128384
1523,1.0,1.0,1.0,7.4302516
1524,0.6497723965168334,0.612805236621651,1.0,7.18087721
1525,1.0,1.0,1.0,7.42940331
1526,0.7206492755549105,0.7119887645583196,1.0,7.28930187
1527,1.0,1.0,1.0,7.44326925
1528,0.8142272812547178,0.8213832879946843,1.0,7.37348557
1529,1.0,1.0,1.0,7.45970774
1530,0.9141373518375874,0.9230116595965645,1.0,7.41030312
1531,1.0,1.0,1.0,7.45874357
1532,0.9880893145187799,0.9900404902482893,1.0,7.43729877
1533,1.0,1.0,1.0,7.45210075
1534,1.0,1.0,1.0,7.46751547
1535,1.0,1.0,1.0,7.46581125
1536,1.0,1.0,1.0,7.48323536
1537,1.0,1.0,1.0,7.48909712
1538,1.0,1.0,1.0,7.48850918
1539,1.0,1.0,1.0,7.48076296
1540,1.0,1.0,1.0,7.50371838
1541,1.0,1.0,1.0,7.48313236
1542,1.0,1.0,1.0,7.50845861
1543,1.0,1.0,1.0,7.48821115
1544,1.0,1.0,1.0,7.5137043
1545,1.0,1.0,1.0,7.48829365
1546,1.0,1.0,1.0,7.52254248
1547,1.0,1.0,1.0,7.49097443
1548,1.0,1.0,1.0,7.52275467
1549,1.0,1.0,1.0,7.48897552
1550,1.0,1.0,1.0,7.52577639
1551,1.0,1.0,1.0,7.50149298
1552,1.0,1.0,1.0,7.52720642
1553,1.0,1.0,1.0,7.51140738
1554,1.0,1.0,1.0,7.53708506
1555,1.0,1.0,1.0,7.50812578
1556,1.0,1.0,1.0,7.54367208
1557,1.0,1.0,1.0,7.5243206
1558,1.0,1.0,1.0,7.52398825
1559,1.0,1.0,1.0,7.53377819
1560,1.0,1.0,1.0,7.53536129
1561,1.0,1.0,1.0,7.5230422
1562,1.0,1.0,1.0,7.56212997
1563,1.0,1.0,1.0,7.5300293
1564,1.0,1.0,1.0,7.55811882
1565,1.0,1.0,1.0,7.53317928
1566,1.0,1.0,1.0,7.56672239
1567,1.0,1.0,1.0,7.4523468
1568,0.6529930246626765,0.18118740044816117,1.0,6.03850603
1569,1.0,1.0,1.0,7.43553495
1570,0.6529930246626765,0.2878924870582702,1.0,6.25895786
1571,1.0,1.0,1.0,7.41623306
1572,0.6529930246626765,0.4224532502337105,1.0,6.80340624
1573,1.0,1.0,1.0,7.44550419
1574,0.8189398038329018,0.7874434202440825,1.0,7.41978168
1575,1.0,1.0,1.0,7.70023012
1576,1.0,1.0,1.0,7.72957134
1577,1.0,1.0,1.0,7.45723677
1578,0.7337565502020609,0.2682700900405288,1.0,6.21452332
1579,1.0,1.0,1.0,7.40439081
1580,0.7337565502020609,0.4065387269148929,1.0,6.63458586
1581,1.0,1.0,1.0,7.40199327
1582,0.7337892192944961,0.5187390018858056,1.0,7.18579817
1583,1.0,1.0,1.0,7.40470076
1584,0.7620062029836306,0.6258190121392764,1.0,7.36216021
1585,1.0,1.0,1.0,7.41351128
1586,0.8230494835673448,0.7405531278679645,1.0,7.40769482
1587,1.0,1.0,1.0,7.47331285
1588,1.0,1.0,1.0,7.52480078
1589,1.0,1.0,1.0,7.68613148
1590,1.0,1.0,1.0,7.74985552
1591,1.0,1.0,1.0,7.46019936
1592,0.8088145485795188,0.38616996241007284,1.0,6.39994764
1593,1.0,1.0,1.0,7.39923334
1594,0.8088145485795188,0.46616236526362387,1.0,6.64550638
1595,1.0,1.0,1.0,7.38361597
1596,0.8088145485795188,0.5357304093819699,1.0,7.05550957
1597,1.0,1.0,1.0,7.39115858
1598,0.8113681432915424,0.6284887121812166,1.0,7.37663317
1599,1.0,1.0,1.0,7.40591097
1600,0.9841974080633171,0.9747578190185072,1.0,7.45374918
1601,1.0,1.0,1.0,7.42745066
1602,1.0,1.0,1.0,7.47448874
1603,1.0,1.0,1.0,7.48167515
1604,0.8627125780461695,0.5047901016851374,1.0,6.53849316
1605,1.0,1.0,1.0,7.40901566
1606,0.8627125780461696,0.5381830780957535,1.0,6.69162607
1607,1.0,1.0,1.0,7.4146719
1608,0.8627125780461695,0.5693243004978912,1.0,6.82947588
1609,1.0,1.0,1.0,7.38846731
1610,0.8627125780461695,0.5983656090885194,1.0,7.08779907
1611,1.0,1.0,1.0,7.39882183
1612,0.8627125780461695,0.6254486051817638,1.0,7.21206665
1613,1.0,1.0,1.0,7.41290426
1614,0.8877874687927564,0.7684503494806587,1.0,7.45958614
1615,1.0,1.0,1.0,7.53222513
1616,0.9014159493481732,0.6157849717656892,1.0,6.68958282
1617,1.0,1.0,1.0,7.33855963
1618,0.9014159493481732,0.7093994380463882,1.0,7.11985397
1619,1.0,1.0,1.0,7.34756279
1620,0.9014159493481732,0.7289952048984811,1.0,7.24351978
1621,1.0,1.0,1.0,7.36089659
1622,0.9014159493481732,0.747269590690811,1.0,7.31758261
1623,1.0,1.0,1.0,7.44279051
1624,0.9819611581863326,0.962493972415981,1.0,7.42407846
1625,1.0,1.0,1.0,7.4527688
1626,0.9292082631853166,0.7133161488412897,1.0,6.79319382
1627,1.0,1.0,1.0,7.39982271
1628,0.9494155195381142,0.882812265078694,1.0,7.43748713
1629,1.0,1.0,1.0,7.4132781
1630,0.94916550934858,0.7942802618467484,1.0,6.87741995
1631,1.0,1.0,1.0,7.31802702
1632,0.94916550934858,0.8081523479797672,1.0,6.95839691
1633,1.0,1.0,1.0,7.27723598
1634,0.94916550934858,0.8444041301897567,1.0,7.32785082
1635,1.0,1.0,1.0,7.43873167
1636,0.9634965102416684,0.8580313192191819,1.0,7.01481533
1637,1.0,1.0,1.0,7.37323952
1638,0.9634965102416684,0.876532231866264,1.0,7.08049536
1639,1.0,1.0,1.0,7.469522
1640,0.9737873882975672,0.9057778561533087,1.0,7.05552101
1641,1.0,1.0,1.0,7.41372108
1642,0.9737873882975672,0.9335407235251967,1.0,7.42320585
1643,1.0,1.0,1.0,7.44961691
1644,0.9811771143851885,0.9398608525233381,1.0,7.11744308
1645,1.0,1.0,1.0,7.43418789
1646,0.9811771143851885,0.9476979973641321,1.0,7.18032932
1647,1.0,1.0,1.0,7.39433336
1648,0.985654694959653,0.9594458665471841,1.0,7.12974787
1649,1.0,1.0,1.0,7.47429705
1650,0.985654694959653,0.9671090284267537,1.0,7.38448048
1651,1.0,1.0,1.0,7.46419287
1652,0.985654694959653,0.9713952765528013,1.0,7.51326609
1653,1.0,1.0,1.0,7.40092897
1654,0.9921078620451275,0.9822803949021265,1.0,7.22237682
1655,1.0,1.0,1.0,7.50444698
1656,0.9921078620451275,0.9834752626885985,1.0,7.24513388
1657,1.0,1.0,1.0,7.48327446
1658,0.9921078620451275,0.9856287145614536,1.0,7.38461351
1659,1.0,1.0,1.0,7.43314028
1660,0.9999999501513105,0.9999999327214184,1.0,7.18332148
