,X_coord,Y_coord,Ref_wind,Num_tot_turb,ID,Turb_num
37,272.9031806047318,58.007361738154856,6.26610184,2.0,2_turbine_258_degrees_279.0_meters,1.0
38,0.0,0.0,7.37247229,2.0,2_turbine_259_degrees_279.0_meters,0.0
39,273.87398418189827,53.235709710056,6.10291862,2.0,2_turbine_259_degrees_279.0_meters,1.0
40,0.0,0.0,7.37003851,2.0,2_turbine_260_degrees_279.0_meters,0.0
41,274.76136309040606,48.44784156907356,5.95289993,2.0,2_turbine_260_degrees_279.0_meters,1.0
42,0.0,0.0,7.3668952,2.0,2_turbine_261_degrees_279.0_meters,0.0
43,275.56504702604343,43.645215746224416,5.78274298,2.0,2_turbine_261_degrees_279.0_meters,1.0
44,0.0,0.0,7.35494661,2.0,2_turbine_262_degrees_279.0_meters,0.0
45,276.2847911788981,38.829295167858255,5.60295486,2.0,2_turbine_262_degrees_279.0_meters,1.0
46,0.0,0.0,7.36029863,2.0,2_turbine_263_degrees_279.0_meters,0.0
47,276.92037630792885,34.001546810036146,5.44060326,2.0,2_turbine_263_degrees_279.0_meters,1.0
48,0.0,0.0,7.35583973,2.0,2_turbine_264_degrees_279.0_meters,0.0
49,277.4716088077482,29.16344125167532,5.29856777,2.0,2_turbine_264_degrees_279.0_meters,1.0
50,0.0,0.0,7.3424077,2.0,2_turbine_265_degrees_279.0_meters,0.0
51,277.938320767597,24.316452226596628,5.1493535,2.0,2_turbine_265_degrees_279.0_meters,1.0
52,0.0,0.0,7.35067177,2.0,2_turbine_266_degrees_279.0_meters,0.0
53,278.320370022491,19.46205617461096,5.04404402,2.0,2_turbine_266_degrees_279.0_meters,1.0
54,0.0,0.0,7.36074686,2.0,2_turbine_267_degrees_279.0_meters,0.0
55,278.6176401965261,14.60173179178133,4.95401144,2.0,2_turbine_267_degrees_279.0_meters,1.0
56,0.0,0.0,7.34705114,2.0,2_turbine_268_degrees_279.0_meters,0.0
57,278.83004073832774,9.736959579997771,4.90302849,2.0,2_turbine_268_degrees_279.0_meters,1.0
58,0.0,0.0,7.3288846,2.0,2_turbine_269_degrees_279.0_meters,0.0
59,278.9575069486332,4.8692213960021,4.86123371,2.0,2_turbine_269_degrees_279.0_meters,1.0
60,0.0,0.0,7.3347826,2.0,2_turbine_270_degrees_279.0_meters,0.0
61,279.0,0.0,4.85890722,2.0,2_turbine_270_degrees_279.0_meters,1.0
62,0.0,0.0,7.3277998,2.0,2_turbine_271_degrees_279.0_meters,0.0
63,278.9575069486332,-4.8692213960021,4.87785816,2.0,2_turbine_271_degrees_279.0_meters,1.0
64,0.0,0.0,7.34435558,2.0,2_turbine_272_degrees_279.0_meters,0.0
65,278.83004073832774,-9.736959579997771,4.93991089,2.0,2_turbine_272_degrees_279.0_meters,1.0
66,0.0,0.0,7.35892916,2.0,2_turbine_273_degrees_279.0_meters,0.0
67,278.6176401965261,-14.60173179178133,5.00555325,2.0,2_turbine_273_degrees_279.0_meters,1.0
68,0.0,0.0,7.3489151,2.0,2_turbine_274_degrees_279.0_meters,0.0
69,278.320370022491,-19.46205617461096,5.11036873,2.0,2_turbine_274_degrees_279.0_meters,1.0
70,0.0,0.0,7.34092999,2.0,2_turbine_275_degrees_279.0_meters,0.0
71,277.938320767597,-24.316452226596628,5.23679447,2.0,2_turbine_275_degrees_279.0_meters,1.0
72,0.0,0.0,7.35419559,2.0,2_turbine_276_degrees_279.0_meters,0.0
73,277.4716088077482,-29.16344125167532,5.40532064,2.0,2_turbine_276_degrees_279.0_meters,1.0
74,0.0,0.0,7.35912228,2.0,2_turbine_277_degrees_279.0_meters,0.0
75,276.92037630792885,-34.001546810036146,5.55358648,2.0,2_turbine_277_degrees_279.0_meters,1.0
76,0.0,0.0,7.3536377,2.0,2_turbine_278_degrees_279.0_meters,0.0
77,276.2847911788981,-38.829295167858255,5.72273874,2.0,2_turbine_278_degrees_279.0_meters,1.0
78,0.0,0.0,7.36508036,2.0,2_turbine_279_degrees_279.0_meters,0.0
79,275.56504702604343,-43.645215746224416,5.90408993,2.0,2_turbine_279_degrees_279.0_meters,1.0
80,0.0,0.0,7.36825848,2.0,2_turbine_280_degrees_279.0_meters,0.0
81,274.76136309040606,-48.44784156907356,6.06695271,2.0,2_turbine_280_degrees_279.0_meters,1.0
82,0.0,0.0,7.37133121,2.0,2_turbine_281_degrees_279.0_meters,0.0
83,273.87398418189827,-53.235709710056,6.21162605,2.0,2_turbine_281_degrees_279.0_meters,1.0
84,0.0,0.0,7.37004662,2.0,2_turbine_282_degrees_279.0_meters,0.0
85,272.9031806047318,-58.007361738154856,6.3670702,2.0,2_turbine_282_degrees_279.0_meters,1.0
86,0.0,0.0,7.38387299,2.0,2_turbine_283_degrees_279.0_meters,0.0
87,271.84924807508065,-62.76134416193834,6.52303553,2.0,2_turbine_283_degrees_279.0_meters,1.0
88,0.0,0.0,7.39239407,2.0,2_turbine_284_degrees_279.0_meters,0.0
89,270.712507631003,-67.49620887230729,6.65165663,2.0,2_turbine_284_degrees_279.0_meters,1.0
90,0.0,0.0,7.39672184,2.0,2_turbine_285_degrees_279.0_meters,0.0
91,269.49330553465006,-72.21051358360329,6.78196383,2.0,2_turbine_285_degrees_279.0_meters,1.0
92,0.0,0.0,7.40507507,2.0,2_turbine_286_degrees_279.0_meters,0.0
93,268.19201316679096,-76.90282227294277,6.91084433,2.0,2_turbine_286_degrees_279.0_meters,1.0
94,0.0,0.0,7.41927767,2.0,2_turbine_287_degrees_279.0_meters,0.0
95,266.80902691368686,-81.57170561764356,7.03756952,2.0,2_turbine_287_degrees_279.0_meters,1.0
96,0.0,0.0,7.42316437,2.0,2_turbine_288_degrees_279.0_meters,0.0
97,265.34476804634784,-86.21574143061032,7.14271927,2.0,2_turbine_288_degrees_279.0_meters,1.0
98,0.0,0.0,7.42681599,2.0,2_turbine_289_degrees_279.0_meters,0.0
99,263.7996825922094,-90.83351509354672,7.22257948,2.0,2_turbine_289_degrees_279.0_meters,1.0
100,0.0,0.0,7.43836498,2.0,2_turbine_290_degrees_279.0_meters,0.0
101,262.17424119926847,-95.42361998786157,7.2841897,2.0,2_turbine_290_degrees_279.0_meters,1.0
102,0.0,0.0,7.4401412,2.0,2_turbine_291_degrees_279.0_meters,0.0
103,260.4689389927193,-99.98465792313877,7.35028028,2.0,2_turbine_291_degrees_279.0_meters,1.0
104,0.0,0.0,7.44527864,2.0,2_turbine_292_degrees_279.0_meters,0.0
105,258.68429542413367,-104.51523956303946,7.39223957,2.0,2_turbine_292_degrees_279.0_meters,1.0
106,0.0,0.0,7.44139576,2.0,2_turbine_293_degrees_279.0_meters,0.0
107,256.82085411323084,-109.01398484850738,7.4383316,2.0,2_turbine_293_degrees_279.0_meters,1.0
108,0.0,0.0,7.43931341,2.0,2_turbine_294_degrees_279.0_meters,0.0
109,254.87918268228563,-113.47952341814826,7.47310305,2.0,2_turbine_294_degrees_279.0_meters,1.0
110,0.0,0.0,7.44768333,2.0,2_turbine_295_degrees_279.0_meters,0.0
111,252.85987258322533,-117.91049502565514,7.50485325,2.0,2_turbine_295_degrees_279.0_meters,1.0
112,0.0,0.0,7.48393726,2.0,2_turbine_296_degrees_279.0_meters,0.0
113,250.7635389174676,-122.3055499541526,7.50941801,2.0,2_turbine_296_degrees_279.0_meters,1.0
114,0.0,0.0,7.4913702,2.0,2_turbine_297_degrees_279.0_meters,0.0
115,248.59082024855465,-126.66334942733354,7.5241313,2.0,2_turbine_297_degrees_279.0_meters,1.0
116,0.0,0.0,7.4674592,2.0,2_turbine_298_degrees_279.0_meters,0.0
117,246.34237840764064,-130.98256601726354,7.56316662,2.0,2_turbine_298_degrees_279.0_meters,1.0
118,0.0,0.0,7.47330475,2.0,2_turbine_299_degrees_279.0_meters,0.0
119,244.01889829189142,-135.26188404872804,7.57174969,2.0,2_turbine_299_degrees_279.0_meters,1.0
120,0.0,0.0,7.47974348,2.0,2_turbine_300_degrees_279.0_meters,0.0
121,241.6210876558584,-139.49999999999997,7.57912397,2.0,2_turbine_300_degrees_279.0_meters,1.0
122,0.0,0.0,7.50172806,2.0,2_turbine_240_degrees_372.0_meters,0.0
123,322.1614502078112,185.99999999999997,7.5707202,2.0,2_turbine_240_degrees_372.0_meters,1.0
124,0.0,0.0,7.4960103,2.0,2_turbine_241_degrees_372.0_meters,0.0
125,325.3585310558552,180.34917873163738,7.56806946,2.0,2_turbine_241_degrees_372.0_meters,1.0
126,0.0,0.0,7.49304342,2.0,2_turbine_242_degrees_372.0_meters,0.0
127,328.45650454352085,174.64342135635138,7.56435013,2.0,2_turbine_242_degrees_372.0_meters,1.0
128,0.0,0.0,7.49259138,2.0,2_turbine_243_degrees_372.0_meters,0.0
129,331.45442699807285,168.8844659031114,7.54964066,2.0,2_turbine_243_degrees_372.0_meters,1.0
130,0.0,0.0,7.49497366,2.0,2_turbine_244_degrees_372.0_meters,0.0
131,334.35138522329015,163.07406660553679,7.55146646,2.0,2_turbine_244_degrees_372.0_meters,1.0
132,0.0,0.0,7.48398638,2.0,2_turbine_245_degrees_372.0_meters,0.0
133,337.1464967776338,157.21399336754018,7.55257273,2.0,2_turbine_245_degrees_372.0_meters,1.0
134,0.0,0.0,7.46859789,2.0,2_turbine_246_degrees_372.0_meters,0.0
135,339.8389102430475,151.30603122419768,7.53242159,2.0,2_turbine_246_degrees_372.0_meters,1.0
136,0.0,0.0,7.46926641,2.0,2_turbine_247_degrees_372.0_meters,0.0
137,342.42780548430784,145.35197979800984,7.52182484,2.0,2_turbine_247_degrees_372.0_meters,1.0
138,0.0,0.0,7.47089338,2.0,2_turbine_248_degrees_372.0_meters,0.0
139,344.9123938988449,139.35365275071928,7.51742935,2.0,2_turbine_248_degrees_372.0_meters,1.0
140,0.0,0.0,7.45903826,2.0,2_turbine_249_degrees_372.0_meters,0.0
141,347.29191865695907,133.3128772308517,7.49762249,2.0,2_turbine_249_degrees_372.0_meters,1.0
142,0.0,0.0,7.46089792,2.0,2_turbine_250_degrees_372.0_meters,0.0
143,349.5656549323579,127.23149331714876,7.47456598,2.0,2_turbine_250_degrees_372.0_meters,1.0
144,0.0,0.0,7.46438122,2.0,2_turbine_251_degrees_372.0_meters,0.0
145,351.73291012294584,121.1113534580623,7.45294428,2.0,2_turbine_251_degrees_372.0_meters,1.0
146,0.0,0.0,7.45792294,2.0,2_turbine_252_degrees_372.0_meters,0.0
147,353.7930240617971,114.95432190748043,7.41070938,2.0,2_turbine_252_degrees_372.0_meters,1.0
148,0.0,0.0,7.45086861,2.0,2_turbine_253_degrees_372.0_meters,0.0
149,355.7453692182492,108.76227415685808,7.3551383,2.0,2_turbine_253_degrees_372.0_meters,1.0
150,0.0,0.0,7.43507671,2.0,2_turbine_254_degrees_372.0_meters,0.0
151,357.58935088905463,102.5370963639237,7.27885008,2.0,2_turbine_254_degrees_372.0_meters,1.0
152,0.0,0.0,7.4376359,2.0,2_turbine_255_degrees_372.0_meters,0.0
153,359.3244073795334,96.28068477813771,7.190588,2.0,2_turbine_255_degrees_372.0_meters,1.0
154,0.0,0.0,7.45159626,2.0,2_turbine_256_degrees_372.0_meters,0.0
155,360.9500101746707,89.9949451630764,7.06501245,2.0,2_turbine_256_degrees_372.0_meters,1.0
156,0.0,0.0,7.40157032,2.0,2_turbine_257_degrees_372.0_meters,0.0
157,362.4656641001075,83.68179221591778,6.94959307,2.0,2_turbine_257_degrees_372.0_meters,1.0
158,0.0,0.0,7.40327883,2.0,2_turbine_258_degrees_372.0_meters,0.0
159,363.8709074729757,77.34314898420648,6.78093386,2.0,2_turbine_258_degrees_372.0_meters,1.0
160,0.0,0.0,7.39253664,2.0,2_turbine_259_degrees_372.0_meters,0.0
161,365.165312242531,70.98094628007466,6.62719679,2.0,2_turbine_259_degrees_372.0_meters,1.0
162,0.0,0.0,7.39667606,2.0,2_turbine_260_degrees_372.0_meters,0.0
163,366.3484841205414,64.59712209209809,6.4727335,2.0,2_turbine_260_degrees_372.0_meters,1.0
164,0.0,0.0,7.38378143,2.0,2_turbine_261_degrees_372.0_meters,0.0
165,367.42006270139126,58.19362099496588,6.29732752,2.0,2_turbine_261_degrees_372.0_meters,1.0
166,0.0,0.0,7.38049603,2.0,2_turbine_262_degrees_372.0_meters,0.0
167,368.3797215718642,51.77239355714434,6.11142492,2.0,2_turbine_262_degrees_372.0_meters,1.0
168,0.0,0.0,7.38430691,2.0,2_turbine_263_degrees_372.0_meters,0.0
169,369.2271684105718,45.33539574671486,5.91495562,2.0,2_turbine_263_degrees_372.0_meters,1.0
170,0.0,0.0,7.38654804,2.0,2_turbine_264_degrees_372.0_meters,0.0
171,369.9621450769977,38.88458833556709,5.73328495,2.0,2_turbine_264_degrees_372.0_meters,1.0
172,0.0,0.0,7.3703866,2.0,2_turbine_265_degrees_372.0_meters,0.0
173,370.58442769012936,32.421936302128834,5.54358149,2.0,2_turbine_265_degrees_372.0_meters,1.0
174,0.0,0.0,7.37443304,2.0,2_turbine_266_degrees_372.0_meters,0.0
175,371.0938266966546,25.949408232814612,5.3738203,2.0,2_turbine_266_degrees_372.0_meters,1.0
176,0.0,0.0,7.36521864,2.0,2_turbine_267_degrees_372.0_meters,0.0
177,371.49018692870146,19.468975722375106,5.25016356,2.0,2_turbine_267_degrees_372.0_meters,1.0
178,0.0,0.0,7.37993765,2.0,2_turbine_268_degrees_372.0_meters,0.0
179,371.77338765110363,12.982612773330361,5.15568638,2.0,2_turbine_268_degrees_372.0_meters,1.0
180,0.0,0.0,7.36434269,2.0,2_turbine_269_degrees_372.0_meters,0.0
181,371.94334259817754,6.492295194669467,5.0888772,2.0,2_turbine_269_degrees_372.0_meters,1.0
182,0.0,0.0,7.36998081,2.0,2_turbine_270_degrees_372.0_meters,0.0
183,372.0,0.0,5.07858276,2.0,2_turbine_270_degrees_372.0_meters,1.0
184,0.0,0.0,7.36329556,2.0,2_turbine_271_degrees_372.0_meters,0.0
185,371.94334259817754,-6.492295194669467,5.11230373,2.0,2_turbine_271_degrees_372.0_meters,1.0
186,0.0,0.0,7.37802935,2.0,2_turbine_272_degrees_372.0_meters,0.0
187,371.77338765110363,-12.982612773330361,5.20459461,2.0,2_turbine_272_degrees_372.0_meters,1.0
188,0.0,0.0,7.36445379,2.0,2_turbine_273_degrees_372.0_meters,0.0
189,371.49018692870146,-19.468975722375106,5.32811213,2.0,2_turbine_273_degrees_372.0_meters,1.0
190,0.0,0.0,7.37409592,2.0,2_turbine_274_degrees_372.0_meters,0.0
191,371.0938266966546,-25.949408232814612,5.47299147,2.0,2_turbine_274_degrees_372.0_meters,1.0
192,0.0,0.0,7.36991596,2.0,2_turbine_275_degrees_372.0_meters,0.0
193,370.58442769012936,-32.421936302128834,5.65676117,2.0,2_turbine_275_degrees_372.0_meters,1.0
194,0.0,0.0,7.38587904,2.0,2_turbine_276_degrees_372.0_meters,0.0
195,369.9621450769977,-38.88458833556709,5.85257912,2.0,2_turbine_276_degrees_372.0_meters,1.0
196,0.0,0.0,7.38359594,2.0,2_turbine_277_degrees_372.0_meters,0.0
197,369.2271684105718,-45.33539574671486,6.03363276,2.0,2_turbine_277_degrees_372.0_meters,1.0
198,0.0,0.0,7.37984085,2.0,2_turbine_278_degrees_372.0_meters,0.0
199,368.3797215718642,-51.77239355714434,6.2237854,2.0,2_turbine_278_degrees_372.0_meters,1.0
200,0.0,0.0,7.38312531,2.0,2_turbine_279_degrees_372.0_meters,0.0
201,367.42006270139126,-58.19362099496588,6.40136003,2.0,2_turbine_279_degrees_372.0_meters,1.0
202,0.0,0.0,7.39642286,2.0,2_turbine_280_degrees_372.0_meters,0.0
203,366.3484841205414,-64.59712209209809,6.56498623,2.0,2_turbine_280_degrees_372.0_meters,1.0
204,0.0,0.0,7.3926115,2.0,2_turbine_281_degrees_372.0_meters,0.0
205,365.165312242531,-70.98094628007466,6.70894623,2.0,2_turbine_281_degrees_372.0_meters,1.0
206,0.0,0.0,7.40381098,2.0,2_turbine_282_degrees_372.0_meters,0.0
207,363.8709074729757,-77.34314898420648,6.86603308,2.0,2_turbine_282_degrees_372.0_meters,1.0
208,0.0,0.0,7.40190172,2.0,2_turbine_283_degrees_372.0_meters,0.0
209,362.4656641001075,-83.68179221591778,7.0191021,2.0,2_turbine_283_degrees_372.0_meters,1.0
210,0.0,0.0,7.45233059,2.0,2_turbine_284_degrees_372.0_meters,0.0
211,360.9500101746707,-89.9949451630764,7.1219182,2.0,2_turbine_284_degrees_372.0_meters,1.0
212,0.0,0.0,7.43746424,2.0,2_turbine_285_degrees_372.0_meters,0.0
213,359.3244073795334,-96.28068477813771,7.23535395,2.0,2_turbine_285_degrees_372.0_meters,1.0
214,0.0,0.0,7.43497849,2.0,2_turbine_286_degrees_372.0_meters,0.0
215,357.58935088905463,-102.5370963639237,7.31272793,2.0,2_turbine_286_degrees_372.0_meters,1.0
216,0.0,0.0,7.45088148,2.0,2_turbine_287_degrees_372.0_meters,0.0
217,355.7453692182492,-108.76227415685808,7.38153553,2.0,2_turbine_287_degrees_372.0_meters,1.0
218,0.0,0.0,7.45803881,2.0,2_turbine_288_degrees_372.0_meters,0.0
219,353.7930240617971,-114.95432190748043,7.43135357,2.0,2_turbine_288_degrees_372.0_meters,1.0
220,0.0,0.0,7.46352291,2.0,2_turbine_289_degrees_372.0_meters,0.0
221,351.73291012294584,-121.1113534580623,7.46770287,2.0,2_turbine_289_degrees_372.0_meters,1.0
222,0.0,0.0,7.4604702,2.0,2_turbine_290_degrees_372.0_meters,0.0
223,349.5656549323579,-127.23149331714876,7.48571348,2.0,2_turbine_290_degrees_372.0_meters,1.0
224,0.0,0.0,7.45873117,2.0,2_turbine_291_degrees_372.0_meters,0.0
225,347.29191865695907,-133.3128772308517,7.50581408,2.0,2_turbine_291_degrees_372.0_meters,1.0
226,0.0,0.0,7.47042561,2.0,2_turbine_292_degrees_372.0_meters,0.0
227,344.9123938988449,-139.35365275071928,7.52361345,2.0,2_turbine_292_degrees_372.0_meters,1.0
228,0.0,0.0,7.46862125,2.0,2_turbine_293_degrees_372.0_meters,0.0
229,342.42780548430784,-145.35197979800984,7.52674675,2.0,2_turbine_293_degrees_372.0_meters,1.0
230,0.0,0.0,7.46796179,2.0,2_turbine_294_degrees_372.0_meters,0.0
231,339.8389102430475,-151.30603122419768,7.53581238,2.0,2_turbine_294_degrees_372.0_meters,1.0
232,0.0,0.0,7.48313475,2.0,2_turbine_295_degrees_372.0_meters,0.0
233,337.1464967776338,-157.21399336754018,7.55529499,2.0,2_turbine_295_degrees_372.0_meters,1.0
234,0.0,0.0,7.49386311,2.0,2_turbine_296_degrees_372.0_meters,0.0
235,334.35138522329015,-163.07406660553679,7.55289221,2.0,2_turbine_296_degrees_372.0_meters,1.0
236,0.0,0.0,7.49355888,2.0,2_turbine_297_degrees_372.0_meters,0.0
237,331.45442699807285,-168.8844659031114,7.55163527,2.0,2_turbine_297_degrees_372.0_meters,1.0
238,0.0,0.0,7.49279356,2.0,2_turbine_298_degrees_372.0_meters,0.0
239,328.45650454352085,-174.64342135635138,7.56625128,2.0,2_turbine_298_degrees_372.0_meters,1.0
240,0.0,0.0,7.49564075,2.0,2_turbine_299_degrees_372.0_meters,0.0
241,325.3585310558552,-180.34917873163738,7.56941128,2.0,2_turbine_299_degrees_372.0_meters,1.0
242,0.0,0.0,7.50099802,2.0,2_turbine_300_degrees_372.0_meters,0.0
243,322.1614502078112,-185.99999999999997,7.57178211,2.0,2_turbine_300_degrees_372.0_meters,1.0
244,0.0,0.0,7.52118015,2.0,2_turbine_240_degrees_465.0_meters,0.0
245,402.701812759764,232.49999999999997,7.56287241,2.0,2_turbine_240_degrees_465.0_meters,1.0
246,0.0,0.0,7.50969458,2.0,2_turbine_241_degrees_465.0_meters,0.0
247,406.698163819819,225.43647341454673,7.56061697,2.0,2_turbine_241_degrees_465.0_meters,1.0
248,0.0,0.0,7.51781893,2.0,2_turbine_242_degrees_465.0_meters,0.0
249,410.57063067940106,218.30427669543923,7.55410624,2.0,2_turbine_242_degrees_465.0_meters,1.0
250,0.0,0.0,7.49304247,2.0,2_turbine_243_degrees_465.0_meters,0.0
251,414.3180337475911,211.10558237888924,7.57284451,2.0,2_turbine_243_degrees_465.0_meters,1.0
252,0.0,0.0,7.49863148,2.0,2_turbine_244_degrees_465.0_meters,0.0
253,417.93923152911265,203.842583256921,7.56386948,2.0,2_turbine_244_degrees_465.0_meters,1.0
254,0.0,0.0,7.50720739,2.0,2_turbine_245_degrees_465.0_meters,0.0
255,421.4331209720422,196.51749170942523,7.53660727,2.0,2_turbine_245_degrees_465.0_meters,1.0
256,0.0,0.0,7.48997736,2.0,2_turbine_246_degrees_465.0_meters,0.0
257,424.7986378038094,189.1325390302471,7.53616619,2.0,2_turbine_246_degrees_465.0_meters,1.0
258,0.0,0.0,7.49036741,2.0,2_turbine_247_degrees_465.0_meters,0.0
259,428.0347568553848,181.6899747475123,7.52922964,2.0,2_turbine_247_degrees_465.0_meters,1.0
260,0.0,0.0,7.48661184,2.0,2_turbine_248_degrees_465.0_meters,0.0
261,431.1404923735561,174.19206593839908,7.5277791,2.0,2_turbine_248_degrees_465.0_meters,1.0
262,0.0,0.0,7.48426533,2.0,2_turbine_249_degrees_465.0_meters,0.0
263,434.11489832119884,166.64109653856463,7.51185465,2.0,2_turbine_249_degrees_465.0_meters,1.0
264,0.0,0.0,7.48404837,2.0,2_turbine_250_degrees_465.0_meters,0.0
265,436.9570686654474,159.03936664643595,7.50910616,2.0,2_turbine_250_degrees_465.0_meters,1.0
266,0.0,0.0,7.47953606,2.0,2_turbine_251_degrees_465.0_meters,0.0
267,439.6661376536823,151.38919182257786,7.50284719,2.0,2_turbine_251_degrees_465.0_meters,1.0
268,0.0,0.0,7.48489571,2.0,2_turbine_252_degrees_465.0_meters,0.0
269,442.2412800772464,143.69290238435053,7.48770285,2.0,2_turbine_252_degrees_465.0_meters,1.0
270,0.0,0.0,7.47610044,2.0,2_turbine_253_degrees_465.0_meters,0.0
271,444.6817115228115,135.9528426960726,7.46116877,2.0,2_turbine_253_degrees_465.0_meters,1.0
272,0.0,0.0,7.44887638,2.0,2_turbine_254_degrees_465.0_meters,0.0
273,446.9866886113183,128.1713704549046,7.43963814,2.0,2_turbine_254_degrees_465.0_meters,1.0
274,0.0,0.0,7.45597649,2.0,2_turbine_255_degrees_465.0_meters,0.0
275,449.1555092244168,120.35085597267215,7.38600874,2.0,2_turbine_255_degrees_465.0_meters,1.0
276,0.0,0.0,7.44837809,2.0,2_turbine_256_degrees_465.0_meters,0.0
277,451.1875127183384,112.4936814538455,7.32946205,2.0,2_turbine_256_degrees_465.0_meters,1.0
278,0.0,0.0,7.44512367,2.0,2_turbine_257_degrees_465.0_meters,0.0
279,453.0820801251344,104.60224026989722,7.23069859,2.0,2_turbine_257_degrees_465.0_meters,1.0
280,0.0,0.0,7.42237854,2.0,2_turbine_258_degrees_465.0_meters,0.0
281,454.83863434121963,96.67893623025809,7.13069677,2.0,2_turbine_258_degrees_465.0_meters,1.0
282,0.0,0.0,7.41932201,2.0,2_turbine_259_degrees_465.0_meters,0.0
283,456.45664030316374,88.72618285009334,6.99712706,2.0,2_turbine_259_degrees_465.0_meters,1.0
284,0.0,0.0,7.4141016,2.0,2_turbine_260_degrees_465.0_meters,0.0
285,457.93560515067674,80.7464026151226,6.84518623,2.0,2_turbine_260_degrees_465.0_meters,1.0
286,0.0,0.0,7.40241003,2.0,2_turbine_261_degrees_465.0_meters,0.0
287,459.2750783767391,72.74202624370736,6.65504789,2.0,2_turbine_261_degrees_465.0_meters,1.0
288,0.0,0.0,7.39769173,2.0,2_turbine_262_degrees_465.0_meters,0.0
289,460.47465196483023,64.71549194643043,6.48653412,2.0,2_turbine_262_degrees_465.0_meters,1.0
290,0.0,0.0,7.40446377,2.0,2_turbine_263_degrees_465.0_meters,0.0
291,461.5339605132147,56.66924468339358,6.29007387,2.0,2_turbine_263_degrees_465.0_meters,1.0
292,0.0,0.0,7.39892721,2.0,2_turbine_264_degrees_465.0_meters,0.0
293,462.45268134624706,48.60573541945887,6.07887554,2.0,2_turbine_264_degrees_465.0_meters,1.0
294,0.0,0.0,7.39593506,2.0,2_turbine_265_degrees_465.0_meters,0.0
