RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 3.55429506E-07   5.72322460E-06   7.41933718E-07   1.00897012E-06   1.33147648E-06   6.98635915E-07   3.03657056E-04   1.80065212E+01   -4.00973158E-03   -3.11793701E-04   1.05048001E-01   1.80125484E+01   -1.13646705E-02   3.65243555E-04   1.05012439E-01   1.80059757E+01   -1.84129905E-02   5.32341003E-03   1.05050929E-01   1.67678761E+00   2.30000000E+06   1.76191730E+01   1.67679036E+00   2.30000000E+06   1.76206245E+01   1.67678964E+00   2.30000000E+06   1.76202641E+01 
0 10 2.53828830E-07   4.79980281E-06   1.35390098E-06   1.28067052E-06   9.07868412E-07   5.25695532E-09   2.98719056E-06   1.78777657E+01   -4.89534624E-02   7.98839703E-03   1.05807863E-01   1.78986511E+01   -5.02086915E-02   9.14434379E-04   1.05678827E-01   1.78810902E+01   -7.23163337E-02   9.91866738E-03   1.05785191E-01   1.67629075E+00   2.30000000E+06   1.74450836E+01   1.67630303E+00   2.30000000E+06   1.74483528E+01   1.67629218E+00   2.30000000E+06   1.74454746E+01 
0 20 2.39238716E-07   4.04825914E-06   1.47214450E-06   1.38942312E-06   8.37322091E-07   4.58056437E-09   2.55069449E-06   1.78679543E+01   -7.44986162E-02   2.34945286E-02   1.05871104E-01   1.78675346E+01   -5.72450198E-02   2.84913648E-03   1.05866931E-01   1.78716927E+01   -8.11462924E-02   1.52622471E-02   1.05849661E-01   1.67610419E+00   2.30000000E+06   1.73986778E+01   1.67612648E+00   2.30000000E+06   1.74039402E+01   1.67609119E+00   2.30000000E+06   1.73956432E+01 
0 30 1.95545169E-07   3.68369069E-06   1.43046884E-06   1.35609628E-06   6.50104425E-07   4.11788603E-09   2.27194619E-06   1.79008942E+01   -8.45127404E-02   2.81247608E-02   1.05695665E-01   1.78906059E+01   -6.14862591E-02   -5.32612298E-03   1.05749533E-01   1.79081326E+01   -9.40153077E-02   1.24235433E-02   1.05660073E-01   1.67602837E+00   2.30000000E+06   1.73812885E+01   1.67606819E+00   2.30000000E+06   1.73903294E+01   1.67598879E+00   2.30000000E+06   1.73725033E+01 
0 40 1.66366092E-07   3.38471796E-06   1.33315427E-06   1.25463941E-06   5.31479714E-07   3.79673715E-09   2.07729909E-06   1.79031639E+01   -8.59065354E-02   2.14263387E-02   1.05714619E-01   1.78976803E+01   -6.28640354E-02   -2.27540601E-02   1.05743296E-01   1.79205265E+01   -9.58928466E-02   2.11727759E-03   1.05620950E-01   1.67588532E+00   2.30000000E+06   1.73502998E+01   1.67595339E+00   2.30000000E+06   1.73647575E+01   1.67583120E+00   2.30000000E+06   1.73391037E+01 
0 50 1.42646186E-07   3.19103538E-06   1.21421419E-06   1.13739804E-06   4.50332919E-07   3.54095397E-09   1.87740613E-06   1.78802166E+01   -8.20416212E-02   2.07243599E-02   1.05879933E-01   1.78825512E+01   -6.23008646E-02   -3.09715085E-02   1.05867438E-01   1.79026623E+01   -9.22081620E-02   -7.26916653E-04   1.05754927E-01   1.67571878E+00   2.30000000E+06   1.73167019E+01   1.67579854E+00   2.30000000E+06   1.73324928E+01   1.67567325E+00   2.30000000E+06   1.73078957E+01 
0 60 1.27448033E-07   3.05420099E-06   1.11237637E-06   1.01497187E-06   4.08854675E-07   3.37381101E-09   1.73907245E-06   1.78516445E+01   -7.57039562E-02   3.05786207E-02   1.06070638E-01   1.78599510E+01   -6.24893457E-02   -2.39502527E-02   1.06023438E-01   1.78697948E+01   -8.86847600E-02   5.82798617E-03   1.05970398E-01   1.67555702E+00   2.30000000E+06   1.72861347E+01   1.67562544E+00   2.30000000E+06   1.72988377E+01   1.67552245E+00   2.30000000E+06   1.72798462E+01 
0 70 1.12545962E-07   2.92243408E-06   1.02551326E-06   9.06823459E-07   3.68613712E-07   3.23691896E-09   1.64346216E-06   1.78202648E+01   -7.32688680E-02   3.60940322E-02   1.06276400E-01   1.78296318E+01   -5.93775213E-02   -1.92557517E-02   1.06220238E-01   1.78324642E+01   -8.46125484E-02   9.76847019E-03   1.06212325E-01   1.67563760E+00   2.30000000E+06   1.72532578E+01   1.67556834E+00   2.30000000E+06   1.72647266E+01   1.67568004E+00   2.30000000E+06   1.72461166E+01 
0 80 9.85480852E-08   2.78547668E-06   9.45261775E-07   8.26313283E-07   3.28471884E-07   3.10382253E-09   1.56654164E-06   1.77813282E+01   -7.33714551E-02   3.09174433E-02   1.06532209E-01   1.77888851E+01   -5.10094464E-02   -2.64535844E-02   1.06485203E-01   1.77942066E+01   -7.90186748E-02   8.39641225E-03   1.06463090E-01   1.67585373E+00   2.30000000E+06   1.72156773E+01   1.67576706E+00   2.30000000E+06   1.72310982E+01   1.67590773E+00   2.30000000E+06   1.72057896E+01 
0 90 8.98771901E-08   2.63461311E-06   8.65975153E-07   7.61261674E-07   3.03447564E-07   2.96642777E-09   1.48163463E-06   1.77410660E+01   -6.94067404E-02   2.41192877E-02   1.06799431E-01   1.77463036E+01   -4.27404530E-02   -3.60152945E-02   1.06767751E-01   1.77593155E+01   -7.39708766E-02   7.99918640E-03   1.06695153E-01   1.67604291E+00   2.30000000E+06   1.71800365E+01   1.67593038E+00   2.30000000E+06   1.72015724E+01   1.67610192E+00   2.30000000E+06   1.71682949E+01 
