RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 1.17172490E-07   4.00052204E-06   6.66282460E-07   7.39110533E-07   4.32816051E-07   2.17303267E-07   1.41749173E-04   1.19722986E+01   -2.04997510E-02   -1.51197948E-02   1.05328195E-01   1.19794540E+01   -1.85216814E-02   -4.68806038E-03   1.05265714E-01   1.19786177E+01   -8.39786977E-03   3.47608770E-03   1.05273299E-01   1.67622924E+00   2.27860675E+06   1.16977425E+01   1.67626739E+00   2.27851100E+06   1.16954441E+01   1.67624259E+00   2.27857350E+06   1.16969423E+01 
0 10 2.32176802E-07   3.47942637E-06   1.47692219E-06   1.16649812E-06   8.00697876E-07   1.66250258E-09   2.80163431E-06   1.16975393E+01   -9.42137986E-02   -6.09176867E-02   1.07799418E-01   1.17337952E+01   -1.07974015E-01   5.80325164E-03   1.07473105E-01   1.17114620E+01   -8.02927762E-02   1.80807151E-02   1.07677609E-01   1.68072116E+00   2.26164525E+06   1.12904797E+01   1.68080091E+00   2.26101275E+06   1.12752953E+01   1.68070889E+00   2.26173825E+06   1.12927160E+01 
0 20 2.27136908E-07   3.03716024E-06   1.78192943E-06   1.53963947E-06   7.60368778E-07   1.61447378E-09   2.30133173E-06   1.17087564E+01   -1.41338393E-01   -9.02987197E-02   1.07697725E-01   1.17502518E+01   -1.81304634E-01   2.02507637E-02   1.07341334E-01   1.17127476E+01   -1.26848057E-01   4.26636860E-02   1.07648335E-01   1.68116105E+00   2.25699000E+06   1.11787052E+01   1.68117785E+00   2.25668625E+06   1.11714115E+01   1.68115830E+00   2.25703700E+06   1.11798306E+01 
0 30 1.86599138E-07   2.73674573E-06   1.80069651E-06   1.59044362E-06   5.81599295E-07   1.71634074E-09   1.97885061E-06   1.18605433E+01   -1.96134821E-01   -1.26053333E-01   1.06352970E-01   1.18951759E+01   -2.19982862E-01   1.07720653E-02   1.06082082E-01   1.18642673E+01   -1.48476511E-01   5.00233844E-02   1.06304646E-01   1.68122029E+00   2.25575750E+06   1.11491137E+01   1.68122852E+00   2.25553275E+06   1.11437120E+01   1.68122685E+00   2.25558050E+06   1.11448593E+01 
0 40 1.51515238E-07   2.40051691E-06   1.63208392E-06   1.48444951E-06   4.50166539E-07   1.47766199E-09   1.65375286E-06   1.19367065E+01   -2.43470520E-01   -1.48933068E-01   1.05731420E-01   1.19630404E+01   -2.33205721E-01   -3.38493730E-04   1.05528213E-01   1.19327688E+01   -1.88905120E-01   2.18842980E-02   1.05766088E-01   1.68126106E+00   2.25245800E+06   1.10698881E+01   1.68125236E+00   2.25196075E+06   1.10579472E+01   1.68125951E+00   2.25235100E+06   1.10673170E+01 
0 50 1.25657479E-07   2.26434713E-06   1.41648297E-06   1.32252092E-06   3.68476577E-07   1.33482725E-09   1.40038310E-06   1.19338789E+01   -2.74547517E-01   -1.48698255E-01   1.05797023E-01   1.19483280E+01   -2.45574236E-01   8.48138425E-03   1.05685331E-01   1.19162302E+01   -2.05048457E-01   -8.05833563E-03   1.05958305E-01   1.68105376E+00   2.24812125E+06   1.09657564E+01   1.68097627E+00   2.24724850E+06   1.09448013E+01   1.68106687E+00   2.24828350E+06   1.09696512E+01 
0 60 1.05989862E-07   2.23440566E-06   1.25975350E-06   1.16466390E-06   3.12215803E-07   1.28936972E-09   1.21691926E-06   1.19011526E+01   -2.78804511E-01   -1.26610771E-01   1.06115371E-01   1.19115753E+01   -2.42980495E-01   3.73690203E-02   1.06033914E-01   1.18784790E+01   -2.02042758E-01   -1.76302847E-02   1.06321342E-01   1.68056238E+00   2.24386725E+06   1.08636150E+01   1.68036950E+00   2.24265050E+06   1.08344021E+01   1.68061912E+00   2.24425550E+06   1.08729362E+01 
0 70 8.95548098E-08   2.18792638E-06   1.14224656E-06   1.04061633E-06   2.65569952E-07   1.28593902E-09   1.07872791E-06   1.18697157E+01   -2.67001867E-01   -1.11019187E-01   1.06432125E-01   1.18760996E+01   -2.22591534E-01   5.31256907E-02   1.06397025E-01   1.18412857E+01   -1.98789954E-01   -2.30102111E-02   1.06688149E-01   1.67984259E+00   2.23987850E+06   1.07678385E+01   1.67951941E+00   2.23843075E+06   1.07330799E+01   1.67992735E+00   2.24028425E+06   1.07775841E+01 
0 80 7.75684228E-08   2.08504002E-06   1.04153060E-06   9.53992071E-07   2.29558651E-07   1.29078359E-09   9.68427230E-07   1.18348894E+01   -2.43862256E-01   -1.04370624E-01   1.06793813E-01   1.18281765E+01   -1.88042238E-01   5.35795763E-02   1.06894135E-01   1.18048010E+01   -1.93485945E-01   -3.09131797E-02   1.07063122E-01   1.67892325E+00   2.23607700E+06   1.06765633E+01   1.67850447E+00   2.23459975E+06   1.06410904E+01   1.67900407E+00   2.23637700E+06   1.06837692E+01 
0 90 7.04268075E-08   1.94052154E-06   9.48375543E-07   8.84294423E-07   2.06607936E-07   1.28200606E-09   8.72427847E-07   1.17959185E+01   -2.12752506E-01   -1.00450546E-01   1.07199013E-01   1.17723579E+01   -1.49772108E-01   5.60279936E-02   1.07471921E-01   1.17699299E+01   -1.80196390E-01   -3.39806341E-02   1.07428811E-01   1.67792046E+00   2.23271550E+06   1.05958481E+01   1.67746806E+00   2.23136625E+06   1.05634556E+01   1.67800105E+00   2.23296500E+06   1.06018400E+01 
