RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 1.25746681E-07   4.04727007E-06   6.62557454E-07   7.30541331E-07   4.67521005E-07   2.09556546E-07   1.36588889E-04   1.19685173E+01   -2.86351517E-02   -8.68619978E-03   1.05361924E-01   1.19740591E+01   -2.18899250E-02   -2.30116700E-03   1.05312802E-01   1.19729576E+01   -1.83645301E-02   1.38488598E-02   1.05323091E-01   1.67621315E+00   2.27864700E+06   1.16987104E+01   1.67622733E+00   2.27861150E+06   1.16978569E+01   1.67622590E+00   2.27861525E+06   1.16979475E+01 
0 10 2.27437312E-07   3.48993262E-06   1.44341675E-06   1.15277703E-06   7.84708845E-07   1.60869973E-09   2.64511550E-06   1.16882343E+01   -1.12857446E-01   -3.20285931E-02   1.07897200E-01   1.16952724E+01   -1.12598173E-01   -2.14443095E-02   1.07808337E-01   1.17162256E+01   -6.64337352E-02   4.28113975E-02   1.07628040E-01   1.68067503E+00   2.26198975E+06   1.12987537E+01   1.68072081E+00   2.26164775E+06   1.12905397E+01   1.68067944E+00   2.26195725E+06   1.12979708E+01 
0 20 2.24892119E-07   3.00939246E-06   1.75587513E-06   1.51880067E-06   7.54717519E-07   1.56794955E-09   2.21616369E-06   1.17255907E+01   -1.42938465E-01   -4.23949957E-02   1.07554398E-01   1.16908045E+01   -1.60110354E-01   -2.01581679E-02   1.07822955E-01   1.17144327E+01   -1.00987479E-01   5.25618866E-02   1.07618548E-01   1.68113792E+00   2.25737025E+06   1.11878376E+01   1.68117106E+00   2.25681125E+06   1.11744089E+01   1.68113315E+00   2.25744425E+06   1.11896105E+01 
0 30 1.84311276E-07   2.71112754E-06   1.77668016E-06   1.57509805E-06   5.76684897E-07   1.71443360E-09   1.95207235E-06   1.18942757E+01   -2.12007403E-01   -6.51204363E-02   1.06057405E-01   1.18569565E+01   -2.10477218E-01   -4.66886386E-02   1.06364176E-01   1.18373318E+01   -1.43472895E-01   2.97909044E-02   1.06533900E-01   1.68121123E+00   2.25598225E+06   1.11545048E+01   1.68122923E+00   2.25551075E+06   1.11431847E+01   1.68119633E+00   2.25631725E+06   1.11625500E+01 
0 40 1.50104484E-07   2.37933978E-06   1.62209551E-06   1.48841980E-06   4.46686585E-07   1.43307333E-09   1.64001528E-06   1.19486351E+01   -2.68768847E-01   -8.99593756E-02   1.05623744E-01   1.19655237E+01   -2.37822160E-01   -8.55710059E-02   1.05473295E-01   1.18885155E+01   -1.65994287E-01   -7.46376207E-03   1.06147073E-01   1.68126214E+00   2.25254200E+06   1.10719004E+01   1.68126035E+00   2.25240600E+06   1.10686350E+01   1.68126690E+00   2.25322125E+06   1.10882120E+01 
0 50 1.25415966E-07   2.24266432E-06   1.41403234E-06   1.33503443E-06   3.68550502E-07   1.30050637E-09   1.40605209E-06   1.19249916E+01   -2.98179567E-01   -1.10362895E-01   1.05861261E-01   1.19583607E+01   -2.39902854E-01   -1.09368272E-01   1.05579615E-01   1.18691187E+01   -1.71238512E-01   -2.94623617E-02   1.06363058E-01   1.68105519E+00   2.24813850E+06   1.09661703E+01   1.68106258E+00   2.24823025E+06   1.09683762E+01   1.68110931E+00   2.24884900E+06   1.09832325E+01 
0 60 1.06018121E-07   2.22047061E-06   1.25448651E-06   1.16705621E-06   3.12330855E-07   1.26753186E-09   1.23471216E-06   1.18952866E+01   -2.94411629E-01   -1.08366579E-01   1.06152773E-01   1.19031324E+01   -2.24602014E-01   -9.95609164E-02   1.06098905E-01   1.18266745E+01   -1.73112333E-01   -2.84333099E-02   1.06765330E-01   1.68056560E+00   2.24388850E+06   1.08641272E+01   1.68058658E+00   2.24403075E+06   1.08675375E+01   1.68063390E+00   2.24435975E+06   1.08754387E+01 
0 70 8.99653543E-08   2.17847537E-06   1.13488329E-06   1.03163939E-06   2.66194547E-07   1.26625832E-09   1.10415317E-06   1.18726130E+01   -2.73915648E-01   -1.01401582E-01   1.06398493E-01   1.18528214E+01   -2.03642905E-01   -8.84270296E-02   1.06591895E-01   1.17857971E+01   -1.75816715E-01   -2.70970017E-02   1.07170336E-01   1.67984056E+00   2.23986850E+06   1.07676010E+01   1.67987466E+00   2.24003075E+06   1.07714949E+01   1.67992008E+00   2.24024900E+06   1.07767382E+01 
0 80 7.79213920E-08   2.07200856E-06   1.03834248E-06   9.45329646E-07   2.29611402E-07   1.27502353E-09   9.98664518E-07   1.18401632E+01   -2.41817951E-01   -1.01954490E-01   1.06744364E-01   1.18136835E+01   -1.78380623E-01   -8.91238675E-02   1.07003294E-01   1.17456646E+01   -1.65255442E-01   -3.15895379E-02   1.07583985E-01   1.67889345E+00   2.23596750E+06   1.06739368E+01   1.67895925E+00   2.23620975E+06   1.06797514E+01   1.67908621E+00   2.23668725E+06   1.06912165E+01 
0 90 7.04143304E-08   1.92179664E-06   9.50647291E-07   8.81171104E-07   2.05791608E-07   1.27262378E-09   9.05308468E-07   1.18010750E+01   -2.03421205E-01   -1.04203142E-01   1.07155614E-01   1.17795057E+01   -1.50156409E-01   -8.93690139E-02   1.07375391E-01   1.17027473E+01   -1.45302743E-01   -3.25899385E-02   1.08029231E-01   1.67785704E+00   2.23252100E+06   1.05911779E+01   1.67795289E+00   2.23281550E+06   1.05982513E+01   1.67826736E+00   2.23381250E+06   1.06221905E+01 
