RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 1.12343201E-07   3.90558398E-06   6.40761129E-07   7.07414472E-07   4.15426456E-07   2.22215874E-07   1.44976453E-04   1.19729548E+01   -2.15674583E-02   6.22157985E-03   1.05322629E-01   1.19734592E+01   -2.46185102E-02   1.03948219E-03   1.05318442E-01   1.19607792E+01   -1.52725102E-02   -2.15197075E-03   1.05430685E-01   1.67624080E+00   2.27857775E+06   1.16970453E+01   1.67619371E+00   2.27869575E+06   1.16998816E+01   1.67619312E+00   2.27869725E+06   1.16999130E+01 
0 10 2.22959144E-07   3.41965847E-06   1.41414012E-06   1.13272756E-06   7.69464805E-07   1.69389169E-09   2.16410035E-06   1.16847563E+01   -1.11332901E-01   6.55680671E-02   1.07912533E-01   1.16865549E+01   -1.03517950E-01   1.13942791E-02   1.07905254E-01   1.16509562E+01   -8.99744108E-02   -8.24063737E-03   1.08247258E-01   1.68073249E+00   2.26155800E+06   1.12883883E+01   1.68066943E+00   2.26203100E+06   1.12997456E+01   1.68066812E+00   2.26204050E+06   1.12999697E+01 
0 20 2.19577046E-07   2.97612110E-06   1.72494367E-06   1.49952336E-06   7.36581057E-07   1.63495162E-09   1.78352127E-06   1.17220669E+01   -1.82350010E-01   1.14037089E-01   1.07534662E-01   1.17007847E+01   -1.29276335E-01   1.22309383E-02   1.07769400E-01   1.16918087E+01   -1.39946952E-01   -7.57056242E-03   1.07869081E-01   1.68116307E+00   2.25695275E+06   1.11778116E+01   1.68113637E+00   2.25739350E+06   1.11883917E+01   1.68113804E+00   2.25736850E+06   1.11877909E+01 
0 30 1.81510202E-07   2.66577399E-06   1.74184868E-06   1.55453836E-06   5.66675737E-07   1.72209735E-09   1.56991916E-06   1.18882132E+01   -2.18253076E-01   1.21588849E-01   1.06066726E-01   1.18555222E+01   -1.76878110E-01   2.62708589E-03   1.06404386E-01   1.18771410E+01   -1.87760234E-01   -2.06177775E-02   1.06218040E-01   1.68122363E+00   2.25566825E+06   1.11469669E+01   1.68121254E+00   2.25595150E+06   1.11537685E+01   1.68121099E+00   2.25598850E+06   1.11546583E+01 
0 40 1.47573999E-07   2.33863602E-06   1.58552939E-06   1.45952629E-06   4.37947790E-07   1.46300883E-09   1.31136323E-06   1.19518147E+01   -2.44961679E-01   1.10599399E-01   1.05575852E-01   1.19147110E+01   -2.15029895E-01   -3.04930634E-03   1.05948433E-01   1.19323702E+01   -2.17637956E-01   -4.21036668E-02   1.05767913E-01   1.68125784E+00   2.25224300E+06   1.10647268E+01   1.68126214E+00   2.25254325E+06   1.10719357E+01   1.68126345E+00   2.25265400E+06   1.10745897E+01 
0 50 1.22498690E-07   2.21343726E-06   1.38285066E-06   1.30749379E-06   3.58467815E-07   1.31151690E-09   1.11720260E-06   1.19321928E+01   -2.58546025E-01   1.03152506E-01   1.05788596E-01   1.18866224E+01   -2.31390581E-01   -2.97814072E-03   1.06250204E-01   1.18909597E+01   -2.23248705E-01   -4.92448024E-02   1.06158882E-01   1.68102133E+00   2.24773925E+06   1.09565849E+01   1.68106043E+00   2.24820350E+06   1.09677343E+01   1.68106186E+00   2.24822100E+06   1.09681520E+01 
0 60 1.03713504E-07   2.18485206E-06   1.23156667E-06   1.15133116E-06   3.05812193E-07   1.26802480E-09   9.86651003E-07   1.18980379E+01   -2.62678772E-01   1.11903548E-01   1.06112182E-01   1.18471231E+01   -2.24026278E-01   1.57696251E-02   1.06636055E-01   1.18482161E+01   -2.18632177E-01   -4.53868657E-02   1.06562540E-01   1.68048477E+00   2.24336000E+06   1.08514366E+01   1.68057621E+00   2.24395975E+06   1.08658361E+01   1.68054163E+00   2.24372850E+06   1.08602819E+01 
0 70 8.79334507E-08   2.13778776E-06   1.11471945E-06   1.02698471E-06   2.61292257E-07   1.25700950E-09   8.90475405E-07   1.18673429E+01   -2.53243208E-01   1.10086642E-01   1.06426045E-01   1.18074131E+01   -2.06073239E-01   2.99365055E-02   1.07034966E-01   1.18080091E+01   -2.09639013E-01   -4.67539094E-02   1.06956229E-01   1.67971396E+00   2.23928425E+06   1.07535715E+01   1.67983031E+00   2.23982025E+06   1.07664452E+01   1.67974460E+00   2.23942350E+06   1.07569141E+01 
0 80 7.64963914E-08   2.03455193E-06   1.01289459E-06   9.37821824E-07   2.26174166E-07   1.25530242E-09   8.13159033E-07   1.18333664E+01   -2.29742110E-01   9.74244401E-02   1.06786281E-01   1.17607737E+01   -1.84959665E-01   2.98645422E-02   1.07505627E-01   1.17587252E+01   -1.94414794E-01   -5.26812412E-02   1.07442155E-01   1.67875111E+00   2.23545475E+06   1.06616220E+01   1.67884195E+00   2.23578050E+06   1.06694431E+01   1.67875278E+00   2.23546075E+06   1.06617651E+01 
0 90 6.96540141E-08   1.89096204E-06   9.20868786E-07   8.66710991E-07   2.04155427E-07   1.24504917E-09   7.44789020E-07   1.17970953E+01   -2.00718716E-01   8.85394663E-02   1.07172579E-01   1.17207012E+01   -1.61030456E-01   2.98860315E-02   1.07919291E-01   1.17105322E+01   -1.70766979E-01   -5.13310991E-02   1.07927486E-01   1.67774367E+00   2.23217800E+06   1.05829449E+01   1.67778254E+00   2.23229475E+06   1.05857468E+01   1.67775452E+00   2.23221050E+06   1.05837278E+01 
0 100 6.45889600E-08   1.74268746E-06   8.41964663E-07   8.05593459E-07   1.90249878E-07   1.22663435E-09   6.83614985E-07   1.17710972E+01   -1.70064718E-01   8.47449228E-02   1.07469849E-01   1.16990566E+01   -1.38792902E-01   3.36528346E-02   1.08164079E-01   1.16841860E+01   -1.43832326E-01   -4.69829291E-02   1.08217917E-01   1.67693186E+00   2.22986800E+06   1.05274792E+01   1.67693126E+00   2.22986650E+06   1.05274429E+01   1.67697716E+00   2.22999100E+06   1.05304308E+01 
0 110 5.75813885E-08   1.61415926E-06   7.80965877E-07   7.52439178E-07   1.71211681E-07   1.21031951E-09   6.30774821E-07   1.17641335E+01   -1.43917173E-01   7.88409114E-02   1.07599437E-01   1.16940994E+01   -1.21694349E-01   3.49532515E-02   1.08257197E-01   1.16825819E+01   -1.20583773E-01   -4.67599183E-02   1.08281881E-01   1.67644274E+00   2.22858000E+06   1.04965563E+01   1.67644751E+00   2.22859250E+06   1.04968519E+01   1.67651784E+00   2.22877350E+06   1.05011997E+01 
0 120 4.94777765E-08   1.50429719E-06   7.37642551E-07   7.08475227E-07   1.47782814E-07   1.19849719E-09   5.85610678E-07   1.17681074E+01   -1.23483069E-01   6.88953400E-02   1.07633963E-01   1.16965103E+01   -1.07603356E-01   3.07510737E-02   1.08285822E-01   1.16916380E+01   -1.03291050E-01   -5.20101823E-02   1.08249299E-01   1.67618990E+00   2.22794025E+06   1.04811907E+01   1.67625439E+00   2.22810200E+06   1.04850760E+01   1.67629194E+00   2.22819650E+06   1.04873466E+01 
0 130 4.34323724E-08   1.39918711E-06   7.03156900E-07   6.76688330E-07   1.30104155E-07   1.18988319E-09   5.48936384E-07   1.17681351E+01   -1.07252255E-01   5.97514175E-02   1.07707314E-01   1.16969156E+01   -9.39970985E-02   2.43498310E-02   1.08337335E-01   1.16948051E+01   -8.95787030E-02   -5.76527305E-02   1.08274795E-01   1.67597604E+00   2.22741100E+06   1.04684849E+01   1.67612672E+00   2.22778275E+06   1.04774113E+01   1.67612290E+00   2.22777325E+06   1.04771805E+01 
0 140 3.95114874E-08   1.29241232E-06   6.66531548E-07   6.48260823E-07   1.18116489E-07   1.17920140E-09   5.18999286E-07   1.17565050E+01   -9.47296247E-02   5.66613004E-02   1.07888930E-01   1.16889143E+01   -8.09111968E-02   2.20295563E-02   1.08470596E-01   1.16811876E+01   -7.69502148E-02   -5.83410449E-02   1.08460322E-01   1.67564464E+00   2.22661200E+06   1.04492989E+01   1.67585933E+00   2.22712700E+06   1.04616652E+01   1.67585850E+00   2.22712475E+06   1.04616098E+01 
0 150 3.61137289E-08   1.19300967E-06   6.21381957E-07   6.16024181E-07   1.06971612E-07   1.15953136E-09   4.91784249E-07   1.17343569E+01   -8.64368677E-02   6.11873567E-02   1.08169012E-01   1.16718025E+01   -7.13258907E-02   2.70080995E-02   1.08691029E-01   1.16527634E+01   -6.48634285E-02   -5.21513708E-02   1.08788945E-01   1.67605257E+00   2.22428575E+06   1.04211740E+01   1.67568815E+00   2.22560050E+06   1.04343748E+01   1.67558336E+00   2.22597425E+06   1.04381266E+01 
0 160 3.38581785E-08   1.10879341E-06   5.66721667E-07   5.76019261E-07   1.00930770E-07   1.12868437E-09   4.64432077E-07   1.17092772E+01   -8.27301368E-02   7.01977164E-02   1.08478405E-01   1.16500740E+01   -6.69388846E-02   3.71327847E-02   1.08956471E-01   1.16192665E+01   -5.44490926E-02   -4.13590558E-02   1.09171130E-01   1.67696917E+00   2.22087300E+06   1.03869143E+01   1.67667246E+00   2.22199525E+06   1.03981800E+01   1.67639577E+00   2.22302650E+06   1.04085321E+01 
0 170 3.31908403E-08   1.03453772E-06   5.08024868E-07   5.26096585E-07   1.01677308E-07   1.09242526E-09   4.36854606E-07   1.16933994E+01   -8.20439979E-02   7.83964619E-02   1.08704284E-01   1.16341267E+01   -6.62915334E-02   4.74954955E-02   1.09169610E-01   1.15965710E+01   -4.69358638E-02   -3.07944976E-02   1.09456412E-01   1.67775679E+00   2.21780575E+06   1.03561201E+01   1.67756057E+00   2.21858275E+06   1.03639212E+01   1.67714322E+00   2.22020675E+06   1.03802233E+01 
0 180 3.14919646E-08   9.66850962E-07   4.54293541E-07   4.69948532E-07   9.76756667E-08   1.05980380E-09   4.10903510E-07   1.16911144E+01   -8.15524608E-02   8.18914622E-02   1.08803898E-01   1.16309261E+01   -6.64900690E-02   5.39108217E-02   1.09264791E-01   1.15923433E+01   -4.20976020E-02   -2.46191807E-02   1.09568857E-01   1.67830753E+00   2.21557750E+06   1.03337507E+01   1.67815077E+00   2.21621950E+06   1.03401947E+01   1.67767382E+00   2.21813550E+06   1.03594303E+01 
0 190 2.75864647E-08   9.04891635E-07   4.10308559E-07   4.16336178E-07   8.42501322E-08   1.03474840E-09   3.88227761E-07   1.16983185E+01   -7.93420374E-02   8.02876800E-02   1.08812965E-01   1.16377869E+01   -6.49460405E-02   5.49856015E-02   1.09266482E-01   1.16017342E+01   -3.86893749E-02   -2.41944920E-02   1.09551415E-01   1.67865980E+00   2.21411225E+06   1.03190393E+01   1.67846560E+00   2.21492425E+06   1.03271923E+01   1.67801654E+00   2.21676375E+06   1.03456612E+01 
