RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 1.17898118E-07   3.97738540E-06   6.58852002E-07   7.29398835E-07   4.35715407E-07   2.16274472E-07   1.40990378E-04   1.19712963E+01   -2.40770634E-02   4.49414225E-03   1.05337217E-01   1.19752693E+01   -5.67978388E-03   -8.32368387E-04   1.05302282E-01   1.19767199E+01   -1.69856716E-02   1.94036437E-03   1.05290346E-01   1.67625165E+00   2.27855050E+06   1.16963930E+01   1.67623186E+00   2.27860025E+06   1.16975851E+01   1.67621982E+00   2.27863050E+06   1.16983137E+01 
0 10 2.29164641E-07   3.47540640E-06   1.45246179E-06   1.16152557E-06   7.89958733E-07   1.64867175E-09   1.24413884E-06   1.16910267E+01   -1.25896379E-01   4.69909944E-02   1.07861221E-01   1.17026014E+01   -4.29892838E-02   2.14610416E-02   1.07741460E-01   1.17154293E+01   -8.50680992E-02   2.78243423E-03   1.07660100E-01   1.68074358E+00   2.26147250E+06   1.12863331E+01   1.68069458E+00   2.26184525E+06   1.12952814E+01   1.68069017E+00   2.26187800E+06   1.12960672E+01 
0 20 2.24946817E-07   3.01954242E-06   1.76181527E-06   1.53361395E-06   7.53139602E-07   1.61619740E-09   1.16682349E-06   1.17135439E+01   -1.94235310E-01   8.06083679E-02   1.07670702E-01   1.17050896E+01   -9.58933979E-02   4.97046001E-02   1.07710846E-01   1.17298870E+01   -1.17299892E-01   -1.24744056E-02   1.07536666E-01   1.68116784E+00   2.25686900E+06   1.11757965E+01   1.68113637E+00   2.25739425E+06   1.11884089E+01   1.68115127E+00   2.25715400E+06   1.11826391E+01 
0 30 1.84046769E-07   2.71161412E-06   1.77490028E-06   1.59447166E-06   5.74091871E-07   1.70250569E-09   1.17018260E-06   1.18753138E+01   -2.50798017E-01   8.02599564E-02   1.06240153E-01   1.18388071E+01   -1.58917233E-01   6.29311725E-02   1.06548443E-01   1.18537645E+01   -1.44589543E-01   -3.33794579E-02   1.06440641E-01   1.68122840E+00   2.25553450E+06   1.11437540E+01   1.68120003E+00   2.25623825E+06   1.11606541E+01   1.68121636E+00   2.25585800E+06   1.11515236E+01 
0 40 1.49710459E-07   2.37489007E-06   1.61278854E-06   1.49406083E-06   4.45101136E-07   1.43098589E-09   1.00718466E-06   1.19531908E+01   -2.97821015E-01   6.61943033E-02   1.05602264E-01   1.19095459E+01   -1.88942507E-01   4.65654396E-02   1.05986364E-01   1.19038916E+01   -1.78821772E-01   -5.03074825E-02   1.06044464E-01   1.68125486E+00   2.25208050E+06   1.10608196E+01   1.68126667E+00   2.25313000E+06   1.10860243E+01   1.68126321E+00   2.25263450E+06   1.10741234E+01 
0 50 1.24823629E-07   2.24521591E-06   1.40650184E-06   1.33379001E-06   3.66424786E-07   1.27334243E-09   8.76157117E-07   1.19375648E+01   -3.06249768E-01   6.11079335E-02   1.05775848E-01   1.18987207E+01   -2.06948474E-01   4.20542695E-02   1.06120951E-01   1.18795557E+01   -1.94698557E-01   -5.47686704E-02   1.06300108E-01   1.68101287E+00   2.24764375E+06   1.09542904E+01   1.68110681E+00   2.24881400E+06   1.09823885E+01   1.68107438E+00   2.24837975E+06   1.09719658E+01 
0 60 1.05303037E-07   2.22512222E-06   1.24702683E-06   1.17364630E-06   3.09760850E-07   1.22675536E-09   7.97104406E-07   1.19004841E+01   -2.93374151E-01   7.37069026E-02   1.06128000E-01   1.18527145E+01   -2.09289744E-01   5.91483898E-02   1.06557488E-01   1.18332548E+01   -1.87255517E-01   -4.81573381E-02   1.06741711E-01   1.68048227E+00   2.24334375E+06   1.08510475E+01   1.68063545E+00   2.24437025E+06   1.08756943E+01   1.68060625E+00   2.24416575E+06   1.08707809E+01 
0 70 8.94287950E-08   2.17891147E-06   1.12701082E-06   1.04381127E-06   2.64159098E-07   1.21820198E-09   7.44858312E-07   1.18629074E+01   -2.73930252E-01   7.86554813E-02   1.06500804E-01   1.18116493E+01   -1.96632609E-01   6.79582059E-02   1.06966771E-01   1.17851009E+01   -1.76644206E-01   -4.38731872E-02   1.07213907E-01   1.67970884E+00   2.23926125E+06   1.07530174E+01   1.67991066E+00   2.24020325E+06   1.07756386E+01   1.67991579E+00   2.24022825E+06   1.07762413E+01 
0 80 7.77005056E-08   2.06616528E-06   1.02748993E-06   9.53841777E-07   2.28640843E-07   1.22117161E-09   7.03794910E-07   1.18183594E+01   -2.44150355E-01   7.38843158E-02   1.06953733E-01   1.17751951E+01   -1.72877058E-01   6.54537454E-02   1.07351579E-01   1.17398825E+01   -1.61237970E-01   -4.35606837E-02   1.07673019E-01   1.67872381E+00   2.23535825E+06   1.06593056E+01   1.67903483E+00   2.23649275E+06   1.06865454E+01   1.67904258E+00   2.23652175E+06   1.06872416E+01 
0 90 7.02537690E-08   1.91440108E-06   9.38058349E-07   8.86812188E-07   2.05377233E-07   1.21629262E-09   6.63778223E-07   1.17735262E+01   -2.04786018E-01   7.32622445E-02   1.07418202E-01   1.17373724E+01   -1.48226529E-01   6.52196184E-02   1.07757553E-01   1.17021685E+01   -1.39686108E-01   -3.94782946E-02   1.08069308E-01   1.67767584E+00   2.23197525E+06   1.05780773E+01   1.67817616E+00   2.23351800E+06   1.06151218E+01   1.67810130E+00   2.23327975E+06   1.06093988E+01 
