RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 1.18270023E-07   3.96262567E-06   6.52224685E-07   7.26494989E-07   4.37005838E-07   2.19796121E-07   1.43367302E-04   1.19747066E+01   -2.33632009E-02   7.59831676E-03   1.05307125E-01   1.19683104E+01   -9.63376090E-03   -4.14394308E-03   1.05363488E-01   1.19757490E+01   -2.13402361E-02   5.30956872E-03   1.05298087E-01   1.67622578E+00   2.27861550E+06   1.16979504E+01   1.67624795E+00   2.27855975E+06   1.16966152E+01   1.67619896E+00   2.27868275E+06   1.16995668E+01 
0 10 2.26261974E-07   3.46225806E-06   1.43387786E-06   1.14201964E-06   7.80722132E-07   1.67382397E-09   2.53762391E-06   1.17072945E+01   -1.17171049E-01   4.14207652E-02   1.07710026E-01   1.17089720E+01   -9.93398726E-02   -1.67426318E-02   1.07695758E-01   1.17084627E+01   -1.10203676E-01   2.98031121E-02   1.07692443E-01   1.68072104E+00   2.26164575E+06   1.12904949E+01   1.68073714E+00   2.26152275E+06   1.12875385E+01   1.68065035E+00   2.26216900E+06   1.13030558E+01 
0 20 2.23347456E-07   2.99879252E-06   1.74996478E-06   1.51044185E-06   7.49676758E-07   1.65377989E-09   2.09137966E-06   1.17180681E+01   -1.78588375E-01   6.73626363E-02   1.07609056E-01   1.17531281E+01   -1.54933825E-01   -1.03176571E-02   1.07298695E-01   1.17324543E+01   -1.58339068E-01   4.85285036E-02   1.07479610E-01   1.68116665E+00   2.25689150E+06   1.11763372E+01   1.68117130E+00   2.25680650E+06   1.11742954E+01   1.68111110E+00   2.25777025E+06   1.11974382E+01 
0 30 1.83439880E-07   2.69271550E-06   1.76143737E-06   1.57120121E-06   5.73175271E-07   1.74929260E-09   1.81977430E-06   1.18597527E+01   -2.25833103E-01   8.07757825E-02   1.06342316E-01   1.18994455E+01   -1.82537034E-01   -3.82507890E-02   1.06024273E-01   1.18835039E+01   -2.23776758E-01   4.08891998E-02   1.06166743E-01   1.68122542E+00   2.25561900E+06   1.11457882E+01   1.68122494E+00   2.25563150E+06   1.11460838E+01   1.68118465E+00   2.25655450E+06   1.11682501E+01 
0 40 1.49112864E-07   2.36261667E-06   1.61006813E-06   1.47706294E-06   4.43178180E-07   1.47754353E-09   1.52373491E-06   1.19264307E+01   -2.47842148E-01   7.48901665E-02   1.05810523E-01   1.19366684E+01   -1.92028329E-01   -7.06245750E-02   1.05741560E-01   1.19501562E+01   -2.58545995E-01   2.39730384E-02   1.05631091E-01   1.68125784E+00   2.25224700E+06   1.10648193E+01   1.68126237E+00   2.25255525E+06   1.10722218E+01   1.68126690E+00   2.25338600E+06   1.10921707E+01 
0 50 1.24287837E-07   2.22912468E-06   1.40305315E-06   1.32293769E-06   3.64826064E-07   1.32499711E-09   1.30067156E-06   1.19135132E+01   -2.54189670E-01   6.61511943E-02   1.05970606E-01   1.18974133E+01   -1.96731329E-01   -7.11824223E-02   1.06122904E-01   1.19285173E+01   -2.73587763E-01   1.72748845E-02   1.05854362E-01   1.68102527E+00   2.24778425E+06   1.09576626E+01   1.68106878E+00   2.24830775E+06   1.09702349E+01   1.68112910E+00   2.24913975E+06   1.09902143E+01 
0 60 1.04833454E-07   2.20771699E-06   1.24033056E-06   1.16366982E-06   3.08820290E-07   1.28231070E-09   1.14569821E-06   1.18841276E+01   -2.47750252E-01   7.37271085E-02   1.06257766E-01   1.18501005E+01   -1.85699448E-01   -5.56965731E-02   1.06580958E-01   1.18902979E+01   -2.62098104E-01   3.54688428E-02   1.06216885E-01   1.68049669E+00   2.24343575E+06   1.08532553E+01   1.68057978E+00   2.24398475E+06   1.08664341E+01   1.68070424E+00   2.24487225E+06   1.08877449E+01 
0 70 8.94894114E-08   2.16378544E-06   1.11523286E-06   1.03581090E-06   2.65436853E-07   1.27122368E-09   1.03000593E-06   1.18566685E+01   -2.34476760E-01   7.63696432E-02   1.06543899E-01   1.18077402E+01   -1.64370164E-01   -4.92068343E-02   1.07011706E-01   1.18625994E+01   -2.40965232E-01   5.00140898E-02   1.06507741E-01   1.67973781E+00   2.23939250E+06   1.07561712E+01   1.67985058E+00   2.23991625E+06   1.07687454E+01   1.68005610E+00   2.24092675E+06   1.07930117E+01 
0 80 7.78376403E-08   2.05316496E-06   1.01372996E-06   9.47425519E-07   2.30037358E-07   1.27331756E-09   9.39187316E-07   1.18250885E+01   -2.11602554E-01   6.72941729E-02   1.06884502E-01   1.17636147E+01   -1.35213777E-01   -4.52788211E-02   1.07463107E-01   1.18317986E+01   -2.13807017E-01   5.24548478E-02   1.06843479E-01   1.67878509E+00   2.23557600E+06   1.06645317E+01   1.67893147E+00   2.23610725E+06   1.06772890E+01   1.67927313E+00   2.23741625E+06   1.07087212E+01 
0 90 6.95751865E-08   1.90458957E-06   9.26943073E-07   8.81793767E-07   2.03409499E-07   1.26692812E-09   8.58243482E-07   1.17867947E+01   -1.81349516E-01   6.04826286E-02   1.07292473E-01   1.17205553E+01   -1.09849736E-01   -3.35465074E-02   1.07908078E-01   1.17908201E+01   -1.84204012E-01   5.60455695E-02   1.07277103E-01   1.67775953E+00   2.23222550E+06   1.05840864E+01   1.67795026E+00   2.23280700E+06   1.05980482E+01   1.67848754E+00   2.23454225E+06   1.06397123E+01 
0 100 6.38912994E-08   1.75615332E-06   8.51027949E-07   8.24149254E-07   1.87401653E-07   1.25279009E-09   7.85151201E-07   1.17580242E+01   -1.50762662E-01   5.99439368E-02   1.07618801E-01   1.16916533E+01   -9.01579112E-02   -1.98403224E-02   1.08227454E-01   1.17598057E+01   -1.57871172E-01   6.33235127E-02   1.07622124E-01   1.67689359E+00   2.22976475E+06   1.05250025E+01   1.67714190E+00   2.23044325E+06   1.05412912E+01   1.67785299E+00   2.23250825E+06   1.05908766E+01 
0 110 5.75569601E-08   1.62756760E-06   7.91214006E-07   7.70230656E-07   1.70512024E-07   1.23939758E-09   7.20946787E-07   1.17493849E+01   -1.25371277E-01   5.94457388E-02   1.07766271E-01   1.16797848E+01   -7.42239282E-02   -1.29823657E-02   1.08393937E-01   1.17512302E+01   -1.39781550E-01   6.85916990E-02   1.07763320E-01   1.67633986E+00   2.22831800E+06   1.04902592E+01   1.67665505E+00   2.22913100E+06   1.05097809E+01   1.67745292E+00   2.23132275E+06   1.05624123E+01 
0 120 5.00559487E-08   1.51620793E-06   7.48583545E-07   7.22562902E-07   1.48607739E-07   1.22842958E-09   6.64745926E-07   1.17544489E+01   -1.05192460E-01   5.56982905E-02   1.07791193E-01   1.16772938E+01   -6.01952076E-02   -1.40674086E-02   1.08476251E-01   1.17540236E+01   -1.27675444E-01   6.79989383E-02   1.07801877E-01   1.67604423E+00   2.22757850E+06   1.04725046E+01   1.67640126E+00   2.22847400E+06   1.04940090E+01   1.67724454E+00   2.23072975E+06   1.05481691E+01 
0 130 4.38704433E-08   1.40905377E-06   7.12074723E-07   6.87381942E-07   1.30060684E-07   1.21932731E-09   6.16706529E-07   1.17589531E+01   -8.92792121E-02   5.14211617E-02   1.07822686E-01   1.16735811E+01   -4.79630269E-02   -1.81420259E-02   1.08570822E-01   1.17527332E+01   -1.14976682E-01   6.27008975E-02   1.07881084E-01   1.67582858E+00   2.22705250E+06   1.04598770E+01   1.67616153E+00   2.22786925E+06   1.04794865E+01   1.67709529E+00   2.23031450E+06   1.05381985E+01 
