RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 1.18997704E-07   4.12937334E-06   7.05841501E-07   7.77902528E-07   4.38332165E-07   2.08440952E-07   1.35805167E-04   1.19711447E+01   -2.07661651E-03   -1.19182765E-02   1.05339132E-01   1.19688921E+01   -4.46824357E-03   -1.73902547E-03   1.05358660E-01   1.19718637E+01   6.98240101E-03   2.20364369E-02   1.05332233E-01   1.67626262E+00   2.27852275E+06   1.16957264E+01   1.67620552E+00   2.27866650E+06   1.16991749E+01   1.67626762E+00   2.27851050E+06   1.16954298E+01 
0 10 2.45565559E-07   3.61693242E-06   1.55747330E-06   1.23106679E-06   8.45813076E-07   1.59309799E-09   1.78761661E-06   1.17116613E+01   -6.15655221E-02   -5.59473746E-02   1.07693255E-01   1.16851664E+01   -7.43718669E-02   -9.53430962E-03   1.07919060E-01   1.17118416E+01   5.32802828E-02   7.46639669E-02   1.07672654E-01   1.68076324E+00   2.26131800E+06   1.12826242E+01   1.68065548E+00   2.26213200E+06   1.13021688E+01   1.68077886E+00   2.26119325E+06   1.12796268E+01 
0 20 2.41232101E-07   3.16026876E-06   1.88433205E-06   1.62968979E-06   8.07722358E-07   1.58639946E-09   1.57642182E-06   1.17721663E+01   -1.47251770E-01   -6.68489784E-02   1.07158206E-01   1.17509432E+01   -1.61285535E-01   -2.09852010E-02   1.07300654E-01   1.18207493E+01   6.60033450E-02   1.19325563E-01   1.06691658E-01   1.68117249E+00   2.25678600E+06   1.11738052E+01   1.68112028E+00   2.25763675E+06   1.11942320E+01   1.68116152E+00   2.25698075E+06   1.11784792E+01 
0 30 1.96198727E-07   2.84424937E-06   1.90123649E-06   1.68893996E-06   6.12345673E-07   1.72435244E-09   1.48998151E-06   1.19095955E+01   -2.09494591E-01   -8.38948637E-02   1.05946578E-01   1.19325142E+01   -2.32631564E-01   -5.38431704E-02   1.05706654E-01   1.20170116E+01   1.58018731E-02   1.50833666E-01   1.05004482E-01   1.68122613E+00   2.25559875E+06   1.11452961E+01   1.68119001E+00   2.25644825E+06   1.11656981E+01   1.68121111E+00   2.25598525E+06   1.11545782E+01 
0 40 1.59353462E-07   2.49896834E-06   1.73224555E-06   1.58397938E-06   4.74277044E-07   1.44172441E-09   1.27508156E-06   1.19599304E+01   -2.46362120E-01   -1.10714793E-01   1.05538905E-01   1.19985962E+01   -2.93880582E-01   -9.72279012E-02   1.05176285E-01   1.20600424E+01   -1.63679868E-02   1.30183682E-01   1.04711443E-01   1.68125725E+00   2.25221150E+06   1.10639696E+01   1.68126690E+00   2.25325750E+06   1.10890837E+01   1.68126190E+00   2.25252175E+06   1.10714178E+01 
0 50 1.33173558E-07   2.36382289E-06   1.50880419E-06   1.41852411E-06   3.92074185E-07   1.27575139E-09   1.10092833E-06   1.19393911E+01   -2.61978984E-01   -1.18692100E-01   1.05754286E-01   1.19833078E+01   -3.07469547E-01   -1.27671957E-01   1.05344810E-01   1.20308266E+01   -3.48373763E-02   1.00111097E-01   1.05026424E-01   1.68101764E+00   2.24769825E+06   1.09556036E+01   1.68111408E+00   2.24891800E+06   1.09848881E+01   1.68101835E+00   2.24770625E+06   1.09557934E+01 
0 60 1.12781272E-07   2.34345180E-06   1.33321316E-06   1.24623114E-06   3.33457450E-07   1.24015320E-09   9.84634426E-07   1.19047136E+01   -2.67169178E-01   -1.08219504E-01   1.06086388E-01   1.19595528E+01   -2.99345851E-01   -1.33346826E-01   1.05584100E-01   1.19883928E+01   -5.75019792E-02   8.35590959E-02   1.05443537E-01   1.68047678E+00   2.24330900E+06   1.08502083E+01   1.68065608E+00   2.24451800E+06   1.08792391E+01   1.68040407E+00   2.24285850E+06   1.08393936E+01 
0 70 9.53260297E-08   2.30364435E-06   1.19868037E-06   1.10331416E-06   2.82025042E-07   1.24862065E-09   9.00945111E-07   1.18760700E+01   -2.59335101E-01   -1.01709753E-01   1.06382944E-01   1.19390974E+01   -2.83370912E-01   -1.32700458E-01   1.05807893E-01   1.19506941E+01   -7.62474984E-02   7.08909631E-02   1.05827339E-01   1.67969823E+00   2.23921350E+06   1.07518711E+01   1.67995298E+00   2.24041000E+06   1.07806034E+01   1.67950964E+00   2.23838925E+06   1.07320833E+01 
0 80 8.24945374E-08   2.18800528E-06   1.09087136E-06   1.00762418E-06   2.42173826E-07   1.25846367E-09   8.31577950E-07   1.18457994E+01   -2.34639347E-01   -1.05225414E-01   1.06708542E-01   1.19082432E+01   -2.57497758E-01   -1.33802325E-01   1.06133997E-01   1.19123449E+01   -8.86637717E-02   5.87285757E-02   1.06228858E-01   1.67871857E+00   2.23533950E+06   1.06588554E+01   1.67909563E+00   2.23672325E+06   1.06920786E+01   1.67843401E+00   2.23436225E+06   1.06353903E+01 
0 90 7.47056816E-08   2.01975081E-06   9.97954544E-07   9.38763719E-07   2.17470571E-07   1.25370503E-09   7.67048618E-07   1.18127108E+01   -2.01492652E-01   -1.07896112E-01   1.07065409E-01   1.18735218E+01   -2.23297715E-01   -1.30926028E-01   1.06501013E-01   1.18708324E+01   -9.84242931E-02   5.45170717E-02   1.06662929E-01   1.67768633E+00   2.23200650E+06   1.05788250E+01   1.67822707E+00   2.23368175E+06   1.06190538E+01   1.67735040E+00   2.23102900E+06   1.05553551E+01 
