RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 3.06250278E-08   3.05725962E-06   2.86742988E-07   2.91697319E-07   1.08289676E-07   2.70879585E-08   3.53056130E-05   5.93031645E+00   -1.00982124E-02   3.59006599E-03   1.06321588E-01   5.93331909E+00   -5.52074192E-03   -4.12913272E-04   1.06266074E-01   5.92573071E+00   -2.03864053E-02   2.80620949E-03   1.06401339E-01   1.41637456E+00   8.22558000E+05   5.75393009E+00   1.41611445E+00   8.22170688E+05   5.75298643E+00   1.41606152E+00   8.22091750E+05   5.75279379E+00 
0 10 9.37545437E-08   1.85870772E-06   1.02704439E-06   7.11508960E-07   3.24670992E-07   2.46855647E-10   3.56526243E-07   5.59890079E+00   -1.00458667E-01   3.54121963E-04   1.12626813E-01   5.61568308E+00   -5.89487515E-02   1.22971656E-02   1.12238675E-01   5.56792927E+00   -1.21045649E-01   1.52467405E-02   1.13126285E-01   1.23846769E+00   5.63344188E+05   5.11429644E+00   1.24023628E+00   5.65283250E+05   5.11968660E+00   1.23971808E+00   5.64715250E+05   5.11810780E+00 
0 20 7.56343326E-08   1.72038199E-06   1.16747594E-06   8.92383241E-07   2.57275559E-07   4.80452733E-10   5.80243182E-07   5.99903822E+00   -1.71282455E-01   3.93861092E-06   1.05139859E-01   5.97167444E+00   -1.29656717E-01   2.69946605E-02   1.05575621E-01   5.88423347E+00   -1.74632058E-01   1.24357576E-02   1.07034430E-01   1.23832393E+00   5.63186562E+05   5.11385822E+00   1.24007177E+00   5.65102875E+05   5.11918545E+00   1.23874152E+00   5.63644562E+05   5.11513138E+00 
0 30 5.38637046E-08   1.44239414E-06   1.06418838E-06   7.88731995E-07   1.87612230E-07   5.42289491E-10   6.23336803E-07   6.24500942E+00   -1.88264892E-01   -2.94219647E-02   1.01127274E-01   6.22159290E+00   -1.57615915E-01   2.56668553E-02   1.01472259E-01   6.11290455E+00   -2.12514907E-01   1.51970647E-02   1.03155114E-01   1.21548104E+00   5.38044500E+05   5.04397058E+00   1.21579397E+00   5.38390125E+05   5.04493141E+00   1.21786594E+00   5.40677812E+05   5.05129051E+00 
0 40 4.36926690E-08   1.19802530E-06   8.47205399E-07   6.65847551E-07   1.53342228E-07   3.39547085E-10   4.25611177E-07   6.29422045E+00   -1.88384607E-01   -3.67491618E-02   1.00430742E-01   6.26113129E+00   -1.36472180E-01   3.40115465E-02   1.00922711E-01   6.15182447E+00   -1.99498028E-01   1.18796090E-02   1.02615528E-01   1.17299497E+00   4.90793469E+05   4.91262674E+00   1.17461514E+00   4.92607281E+05   4.91766834E+00   1.17741394E+00   4.95738219E+05   4.92637157E+00 
0 50 3.71140167E-08   1.12264411E-06   7.10836730E-07   5.81444795E-07   1.26255472E-07   2.45980236E-10   3.26302683E-07   6.28040838E+00   -1.80114791E-01   -3.11029330E-02   1.00709401E-01   6.20462799E+00   -1.35342002E-01   4.77923639E-02   1.01905204E-01   6.10658884E+00   -1.57125324E-01   1.46299377E-02   1.03449009E-01   1.13561749E+00   4.48680938E+05   4.79556608E+00   1.13801634E+00   4.51399375E+05   4.80312252E+00   1.13936651E+00   4.52928500E+05   4.80737305E+00 
0 60 3.05283656E-08   1.09117138E-06   6.26761164E-07   5.17500212E-07   1.00260202E-07   2.15793799E-10   2.71593194E-07   6.25085783E+00   -1.55614927E-01   -3.50500047E-02   1.01277776E-01   6.15663958E+00   -1.27181202E-01   6.07003495E-02   1.02796726E-01   6.04439688E+00   -1.08739674E-01   2.14312319E-02   1.04608946E-01   1.10490322E+00   4.13681281E+05   4.69827700E+00   1.10774684E+00   4.16936969E+05   4.70732689E+00   1.10837162E+00   4.17651844E+05   4.70931435E+00 
0 70 2.55797605E-08   9.99963731E-07   5.61352010E-07   4.76410037E-07   8.11049645E-08   2.22673949E-10   2.45299532E-07   6.19091320E+00   -1.28423229E-01   -4.55220118E-02   1.02383457E-01   6.09420013E+00   -9.36824232E-02   6.00018464E-02   1.03975087E-01   5.99142313E+00   -5.85363731E-02   1.11521622E-02   1.05664887E-01   1.08183527E+00   3.87153406E+05   4.62453747E+00   1.08541024E+00   3.91278281E+05   4.63600302E+00   1.08577907E+00   3.91703625E+05   4.63718557E+00 
0 80 2.14367120E-08   8.99335078E-07   5.12176200E-07   4.44595855E-07   6.44495088E-08   2.34815584E-10   2.31278236E-07   6.11026287E+00   -1.04688749E-01   -5.56514300E-02   1.03861995E-01   6.01143265E+00   -7.14645162E-02   5.19918390E-02   1.05524860E-01   5.92714453E+00   -1.53997485E-02   -3.23553360E-03   1.06941514E-01   1.06540287E+00   3.68127000E+05   4.57164955E+00   1.07020974E+00   3.73703844E+05   4.58715153E+00   1.07033288E+00   3.73846719E+05   4.58754873E+00 
0 90 1.89890823E-08   8.26688279E-07   4.74990770E-07   4.21135724E-07   5.62222517E-08   2.34292474E-10   2.16087244E-07   6.03516054E+00   -8.36122856E-02   -6.32540807E-02   1.05280288E-01   5.94770575E+00   -5.40410317E-02   4.21709679E-02   1.06772967E-01   5.87279940E+00   5.34982653E-03   -1.16530191E-02   1.08052790E-01   1.05625212E+00   3.57484312E+05   4.54206562E+00   1.06236482E+00   3.64597375E+05   4.56183815E+00   1.06247389E+00   3.64724156E+05   4.56219053E+00 
