RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 3.04717247E-08   3.12589236E-06   2.93279072E-07   2.97605112E-07   1.07766375E-07   2.66120921E-08   3.46839479E-05   5.93196249E+00   -1.01232724E-02   -4.84809978E-03   1.06291458E-01   5.93228292E+00   -4.43739025E-03   -1.74106343E-03   1.06285483E-01   5.94496965E+00   -2.07851105E-03   6.94651762E-03   1.06059551E-01   1.41656291E+00   8.22838688E+05   5.75461435E+00   1.41702414E+00   8.23525625E+05   5.75628853E+00   1.41716325E+00   8.23732875E+05   5.75679398E+00 
0 10 9.55300763E-08   1.90147193E-06   1.04059939E-06   7.25141433E-07   3.30712510E-07   2.38008474E-10   6.36798006E-07   5.63825750E+00   -5.41437939E-02   -2.69537102E-02   1.11798704E-01   5.58190155E+00   -5.30970320E-02   -3.72071727E-03   1.12920068E-01   5.61848211E+00   -6.23335913E-02   3.22888605E-02   1.12239942E-01   1.24019790E+00   5.65241250E+05   5.11956978E+00   1.24321604E+00   5.68547688E+05   5.12876081E+00   1.24557412E+00   5.71129000E+05   5.13593626E+00 
0 20 7.79881191E-08   1.76132187E-06   1.18519563E-06   9.10806250E-07   2.65435546E-07   4.71042538E-10   7.11584619E-07   5.97415304E+00   -1.20508961E-01   -5.61008863E-02   1.05525196E-01   5.87710238E+00   -9.88246426E-02   8.66491720E-03   1.07230164E-01   5.95947218E+00   -1.41732126E-01   3.75651754E-02   1.05798818E-01   1.23947358E+00   5.64447188E+05   5.11736250E+00   1.24239445E+00   5.67647875E+05   5.12625980E+00   1.24203646E+00   5.67255875E+05   5.12516975E+00 
0 30 5.54996689E-08   1.47560081E-06   1.08831625E-06   8.05496313E-07   1.92783844E-07   5.52551449E-10   7.22123502E-07   6.20606756E+00   -1.95474982E-01   -1.05759636E-01   1.01690397E-01   6.15674639E+00   -1.44306600E-01   2.37736255E-02   1.02479354E-01   6.17993927E+00   -1.37483716E-01   4.82528359E-02   1.02135964E-01   1.21595514E+00   5.38568125E+05   5.04542637E+00   1.21429586E+00   5.36735000E+05   5.04033089E+00   1.21760762E+00   5.40392750E+05   5.05049849E+00 
0 40 4.46687487E-08   1.22565211E-06   8.71966904E-07   6.80984385E-07   1.56867387E-07   3.47603668E-10   5.14996884E-07   6.26708794E+00   -2.28180468E-01   -1.11525282E-01   1.00784071E-01   6.22607660E+00   -1.42525896E-01   1.97122805E-02   1.01452462E-01   6.23981190E+00   -1.30652741E-01   3.67425643E-02   1.01268463E-01   1.17414021E+00   4.92075688E+05   4.91619062E+00   1.16877854E+00   4.86068688E+05   4.89949322E+00   1.17538786E+00   4.93471938E+05   4.92007208E+00 
0 50 3.83490821E-08   1.14130455E-06   7.31909950E-07   5.93542268E-07   1.30843304E-07   2.43973813E-10   3.96394597E-07   6.24288416E+00   -2.03730106E-01   -9.07879546E-02   1.01253375E-01   6.19068956E+00   -1.23153329E-01   3.84072028E-02   1.02070495E-01   6.20223475E+00   -1.29916221E-01   4.60005142E-02   1.01938404E-01   1.13768959E+00   4.51029281E+05   4.80209351E+00   1.13138723E+00   4.43881844E+05   4.78222609E+00   1.13811171E+00   4.51507344E+05   4.80342245E+00 
0 60 3.16979190E-08   1.11427778E-06   6.41963481E-07   5.26687586E-07   1.04451168E-07   2.18111293E-10   3.31358251E-07   6.21091986E+00   -1.74356908E-01   -7.39086047E-02   1.01876840E-01   6.13139105E+00   -9.57371071E-02   5.83008341E-02   1.03127994E-01   6.14620399E+00   -1.30097300E-01   5.67664616E-02   1.02946959E-01   1.10797238E+00   4.17194969E+05   4.70804405E+00   1.10118759E+00   4.09422406E+05   4.68643856E+00   1.10868239E+00   4.18007281E+05   4.71030235E+00 
0 70 2.63990643E-08   1.02929994E-06   5.77158517E-07   4.85534656E-07   8.39395113E-08   2.25129831E-10   2.90617947E-07   6.16216612E+00   -1.57235771E-01   -6.81542382E-02   1.02812164E-01   6.06649160E+00   -6.87161088E-02   5.50326668E-02   1.04353443E-01   6.07966471E+00   -1.11985169E-01   5.28193861E-02   1.04195438E-01   1.08509457E+00   3.90914219E+05   4.63499117E+00   1.07888448E+00   3.83744719E+05   4.61506224E+00   1.08704340E+00   3.93161031E+05   4.64123678E+00 
0 80 2.20697807E-08   9.24913934E-07   5.26335668E-07   4.54796634E-07   6.65690507E-08   2.37610903E-10   2.63246648E-07   6.08822393E+00   -1.31363004E-01   -6.51244596E-02   1.04198635E-01   5.99761438E+00   -4.28177826E-02   4.59427796E-02   1.05683438E-01   6.01382446E+00   -9.07486975E-02   4.35612388E-02   1.05462708E-01   1.06783795E+00   3.70953281E+05   4.57950592E+00   1.06365073E+00   3.66091781E+05   4.56599188E+00   1.07163465E+00   3.75355281E+05   4.59174204E+00 
0 90 1.96891037E-08   8.46068588E-07   4.84768179E-07   4.30222087E-07   5.82150577E-08   2.38528169E-10   2.38810685E-07   6.01409340E+00   -1.05392650E-01   -6.44749179E-02   1.05613828E-01   5.93580389E+00   -2.02263016E-02   3.99208814E-02   1.06913581E-01   5.95916128E+00   -6.86461702E-02   3.53172421E-02   1.06555536E-01   1.05730391E+00   3.58709219E+05   4.54547071E+00   1.05592453E+00   3.57102656E+05   4.54100513E+00   1.06298769E+00   3.65321281E+05   4.56385040E+00 
0 100 1.71907821E-08   7.86552334E-07   4.53450753E-07   4.10555259E-07   5.15262109E-08   2.33034037E-10   2.12814015E-07   5.97104883E+00   -8.46103951E-02   -6.87031746E-02   1.06493793E-01   5.90504980E+00   -8.58059153E-03   3.22168805E-02   1.07594199E-01   5.93043184E+00   -5.00569977E-02   2.51671076E-02   1.07188933E-01   1.05461609E+00   3.55577906E+05   4.53676653E+00   1.05519366E+00   3.56251000E+05   4.53863764E+00   1.06132901E+00   3.63393156E+05   4.55849075E+00 
0 110 1.42265746E-08   7.30906550E-07   4.31688562E-07   3.98267474E-07   4.25349462E-08   2.32192002E-10   1.91497122E-07   5.95691061E+00   -7.10434392E-02   -7.83979893E-02   1.06848106E-01   5.90092850E+00   -3.41540761E-03   2.00716797E-02   1.07783996E-01   5.92750025E+00   -3.26209217E-02   1.45603530E-02   1.07349508E-01   1.05700612E+00   3.58362500E+05   4.54450703E+00   1.05763829E+00   3.59098562E+05   4.54655313E+00   1.06361282E+00   3.66047750E+05   4.56586981E+00 
0 120 1.27299842E-08   6.73727811E-07   4.13035167E-07   3.85189992E-07   3.73067692E-08   2.38689873E-10   1.79935000E-07   5.95586777E+00   -6.55435696E-02   -8.69927779E-02   1.06948718E-01   5.90450907E+00   1.18897972E-03   1.23346243E-02   1.07818700E-01   5.93357229E+00   -1.79186705E-02   1.00709200E-02   1.07336327E-01   1.05912137E+00   3.60825000E+05   4.55135202E+00   1.05832827E+00   3.59901938E+05   4.54878616E+00   1.06483734E+00   3.67470156E+05   4.56982374E+00 
0 130 1.19974652E-08   6.20693640E-07   3.95076256E-07   3.68955966E-07   3.44490481E-08   2.48620374E-10   1.76471914E-07   5.95206356E+00   -6.53752089E-02   -8.70292708E-02   1.07082479E-01   5.90131664E+00   5.74958185E-03   1.67268496E-02   1.07958145E-01   5.93222237E+00   -9.00936965E-03   1.55167179E-02   1.07444622E-01   1.05691576E+00   3.58257312E+05   4.54421473E+00   1.05479860E+00   3.55790625E+05   4.53735781E+00   1.06194317E+00   3.64107219E+05   4.56047535E+00 
0 140 1.06703233E-08   5.74603234E-07   3.74498569E-07   3.57012510E-07   2.96561034E-08   2.52540711E-10   1.70232283E-07   5.93697977E+00   -6.69999719E-02   -7.65581429E-02   1.07407197E-01   5.88786364E+00   5.99309243E-03   2.90659182E-02   1.08266659E-01   5.91922235E+00   -7.57064065E-03   2.77289804E-02   1.07750759E-01   1.05017984E+00   3.50402906E+05   4.52238178E+00   1.04824054E+00   3.48649906E+05   4.51565647E+00   1.05560517E+00   3.56730594E+05   4.53997087E+00 
