RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 3.17980238E-08   3.20591948E-06   3.03097096E-07   3.12407678E-07   1.12401302E-07   2.55626968E-08   3.32699638E-05   5.92409372E+00   -1.07632838E-02   -8.47230945E-03   1.06430873E-01   5.93793869E+00   -4.79712710E-03   3.34971235E-03   1.06184438E-01   5.92090893E+00   -2.49486268E-02   1.92859420E-03   1.06488392E-01   1.41581595E+00   8.21726000E+05   5.75190210E+00   1.41713023E+00   8.23683562E+05   5.75667381E+00   1.41647959E+00   8.22714562E+05   5.75431204E+00 
0 10 9.81859074E-08   1.94867494E-06   1.07449682E-06   7.46338173E-07   3.39811663E-07   2.39462700E-10   6.39325265E-07   5.57887506E+00   -5.83759360E-02   -2.60900538E-02   1.12966187E-01   5.62003946E+00   -9.54898819E-02   3.64999324E-02   1.12191610E-01   5.53335381E+00   -1.26994446E-01   -7.57179223E-04   1.13862604E-01   1.23962951E+00   5.64618062E+05   5.11783743E+00   1.24419618E+00   5.69620938E+05   5.13174391E+00   1.24053407E+00   5.65609688E+05   5.12059402E+00 
0 20 7.96686166E-08   1.80555207E-06   1.22264953E-06   9.37441769E-07   2.70925682E-07   4.82803908E-10   7.21407162E-07   5.92615938E+00   -1.36535764E-01   -3.07056345E-02   1.06348597E-01   5.95527887E+00   -1.71176150E-01   5.01879379E-02   1.05856568E-01   5.90740538E+00   -1.97728515E-01   -8.34442209E-03   1.06582828E-01   1.23987579E+00   5.64888188E+05   5.11858845E+00   1.24135065E+00   5.66504500E+05   5.12308121E+00   1.23843741E+00   5.63311062E+05   5.11420441E+00 
0 30 5.68585996E-08   1.51121299E-06   1.11362419E-06   8.27456063E-07   1.97332099E-07   5.52460633E-10   7.21787615E-07   6.21124983E+00   -2.04517752E-01   -5.69925718E-02   1.01575509E-01   6.20260048E+00   -1.75750360E-01   6.25967830E-02   1.01746626E-01   6.18398809E+00   -2.15797499E-01   -8.26679170E-03   1.01951547E-01   1.21567905E+00   5.38263188E+05   5.04457855E+00   1.21596897E+00   5.38583438E+05   5.04546881E+00   1.21637595E+00   5.39032812E+05   5.04671812E+00 
0 40 4.60361846E-08   1.26057910E-06   8.94568075E-07   7.00864121E-07   1.61203872E-07   3.51610824E-10   5.18375998E-07   6.32272625E+00   -2.28194937E-01   -8.22296366E-02   9.98790562E-02   6.26596451E+00   -1.63580164E-01   6.48478195E-02   1.00832060E-01   6.23744154E+00   -1.97373077E-01   -2.19022688E-02   1.01212755E-01   1.17323136E+00   4.91058125E+05   4.91336250E+00   1.17170405E+00   4.89347562E+05   4.90860748E+00   1.17496753E+00   4.93001656E+05   4.91876459E+00 
0 50 3.91236519E-08   1.17672766E-06   7.48898003E-07   6.07078562E-07   1.33202590E-07   2.49059606E-10   4.00377616E-07   6.29920959E+00   -2.05669329E-01   -7.41020292E-02   1.00309342E-01   6.24645376E+00   -1.48307845E-01   7.25036860E-02   1.01215161E-01   6.18020868E+00   -1.71339810E-01   -1.10620530E-02   1.02220610E-01   1.13609636E+00   4.49223750E+05   4.79707479E+00   1.13284123E+00   4.45532219E+05   4.78681326E+00   1.13746035E+00   4.50769469E+05   4.80137157E+00 
0 60 3.25217222E-08   1.14635463E-06   6.59469038E-07   5.39980931E-07   1.07066718E-07   2.17849336E-10   3.31220747E-07   6.24350500E+00   -1.75161898E-01   -6.00048155E-02   1.01296037E-01   6.20753145E+00   -1.13257632E-01   8.42742473E-02   1.01948813E-01   6.11788082E+00   -1.18370719E-01   7.29727792E-03   1.03352457E-01   1.10594809E+00   4.14877875E+05   4.70160341E+00   1.10242081E+00   4.10836531E+05   4.69036961E+00   1.10708213E+00   4.16176219E+05   4.70521212E+00 
0 70 2.73578564E-08   1.05242725E-06   5.92070705E-07   4.98016902E-07   8.70135395E-08   2.27985950E-10   2.92403513E-07   6.18989611E+00   -1.44698456E-01   -6.35631680E-02   1.02310978E-01   6.14890671E+00   -7.56452754E-02   7.62371123E-02   1.03054300E-01   6.06152582E+00   -6.17443323E-02   9.58211720E-03   1.04442246E-01   1.08280015E+00   3.88267219E+05   4.62763357E+00   1.08060455E+00   3.85732156E+05   4.62058687E+00   1.08474863E+00   3.90515281E+05   4.63388252E+00 
0 80 2.27307115E-08   9.48560682E-07   5.38160180E-07   4.65765311E-07   6.86476582E-08   2.41823145E-10   2.66863196E-07   6.11537027E+00   -1.12162717E-01   -6.88334033E-02   1.03698477E-01   6.07429504E+00   -4.67832126E-02   5.78561090E-02   1.04460858E-01   6.00022554E+00   -2.82873772E-02   3.43373674E-03   1.05636962E-01   1.06581771E+00   3.68608688E+05   4.57298851E+00   1.06589687E+00   3.68700531E+05   4.57324362E+00   1.06882966E+00   3.72103656E+05   4.58270359E+00 
0 90 2.00819734E-08   8.72587350E-07   4.98511668E-07   4.41072814E-07   5.94943259E-08   2.42319498E-10   2.42334778E-07   6.04073334E+00   -8.64143074E-02   -7.03155100E-02   1.05117515E-01   6.00509071E+00   -2.78871953E-02   4.37857807E-02   1.05801195E-01   5.94967747E+00   -8.38310458E-03   -1.82029477E-03   1.06657177E-01   1.05630088E+00   3.57541062E+05   4.54222345E+00   1.05844581E+00   3.60038656E+05   4.54916620E+00   1.05937767E+00   3.61123281E+05   4.55218124E+00 
0 100 1.76558732E-08   8.11572704E-07   4.68611290E-07   4.22362632E-07   5.32354782E-08   2.36108910E-10   2.14926374E-07   5.99955559E+00   -6.78149462E-02   -7.34585822E-02   1.05965324E-01   5.95889235E+00   -2.04781871E-02   3.33738476E-02   1.06743477E-01   5.92932606E+00   -2.40741181E-03   -1.05308471E-02   1.07140459E-01   1.05451727E+00   3.55462688E+05   4.53644609E+00   1.05771816E+00   3.59191656E+05   4.54681158E+00   1.05674613E+00   3.58059625E+05   4.54366493E+00 
0 110 1.49002792E-08   7.51173559E-07   4.43634292E-07   4.09214749E-07   4.48406787E-08   2.36337422E-10   1.94208042E-07   5.98323107E+00   -5.57521246E-02   -7.80139342E-02   1.06359027E-01   5.94221640E+00   -1.79715585E-02   2.33121794E-02   1.07147425E-01   5.93133116E+00   -4.89466591E-03   -2.28768960E-02   1.07213818E-01   1.05683470E+00   3.58162844E+05   4.54395199E+00   1.06011009E+00   3.61975438E+05   4.55454969E+00   1.05844378E+00   3.60036438E+05   4.54916000E+00 
