RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 3.02225054E-08   3.00296506E-06   2.80937627E-07   2.86860029E-07   1.07281004E-07   2.68290528E-08   3.49699767E-05   5.92366314E+00   -1.46447429E-02   -1.44159421E-03   1.06438063E-01   5.94158459E+00   -1.50969299E-02   -1.83009426E-03   1.06118031E-01   5.91752958E+00   -2.20466834E-02   -3.96523159E-03   1.06551558E-01   1.41643512E+00   8.22648375E+05   5.75415039E+00   1.41594696E+00   8.21921125E+05   5.75237799E+00   1.41619873E+00   8.22296250E+05   5.75329208E+00 
0 10 9.16962364E-08   1.83061513E-06   9.95185246E-07   6.98609938E-07   3.17360048E-07   2.40987369E-10   4.14880162E-07   5.56714678E+00   -1.06832512E-01   2.41947249E-02   1.13165207E-01   5.62263441E+00   -7.38022029E-02   -8.37339368E-03   1.12069763E-01   5.55100822E+00   -7.40457177E-02   -3.19124423E-02   1.13625877E-01   1.23972452E+00   5.64722312E+05   5.11812735E+00   1.23946810E+00   5.64441125E+05   5.11734581E+00   1.24291563E+00   5.68218812E+05   5.12784672E+00 
0 20 7.44166471E-08   1.69159705E-06   1.13310102E-06   8.74364844E-07   2.53093532E-07   4.61509192E-10   5.90334480E-07   5.90998936E+00   -1.60914376E-01   2.27761120E-02   1.06597163E-01   5.95099354E+00   -1.16893165E-01   -1.42166261E-02   1.05860703E-01   5.94069195E+00   -1.43079370E-01   -3.18300799E-02   1.06176518E-01   1.23923349E+00   5.64183938E+05   5.11663103E+00   1.23879993E+00   5.63708500E+05   5.11530924E+00   1.24360895E+00   5.68977938E+05   5.12995672E+00 
0 30 5.30458664E-08   1.41504540E-06   1.03886134E-06   7.73971863E-07   1.84152810E-07   5.13686538E-10   6.17016269E-07   6.21979046E+00   -2.19233021E-01   2.09053829E-02   1.01412520E-01   6.17210722E+00   -1.36056617E-01   -2.33798474E-02   1.02209501E-01   6.18072271E+00   -1.96324155E-01   -2.16492377E-02   1.02124013E-01   1.21636367E+00   5.39019312E+05   5.04668045E+00   1.21354640E+00   5.35906688E+05   5.03802824E+00   1.21807325E+00   5.40906625E+05   5.05192661E+00 
0 40 4.28249827E-08   1.17877369E-06   8.28785687E-07   6.56462987E-07   1.49900742E-07   3.29649502E-10   4.38947893E-07   6.30509233E+00   -2.27348849E-01   2.85529811E-02   1.00138903E-01   6.24055290E+00   -1.37234703E-01   -3.23401317E-02   1.01194754E-01   6.20407677E+00   -2.04881459E-01   -1.50481146E-02   1.01803221E-01   1.17370427E+00   4.91587625E+05   4.91483402E+00   1.17168546E+00   4.89326812E+05   4.90854979E+00   1.17500985E+00   4.93048969E+05   4.91889620E+00 
0 50 3.64061528E-08   1.10129247E-06   6.92660876E-07   5.71352189E-07   1.23778861E-07   2.42003639E-10   3.44409443E-07   6.27562523E+00   -1.98105767E-01   4.84420918E-02   1.00683153E-01   6.20548820E+00   -1.27796456E-01   -1.86567158E-02   1.01839088E-01   6.16578007E+00   -1.62579477E-01   7.21844099E-03   1.02494985E-01   1.13635647E+00   4.49518688E+05   4.79789448E+00   1.13585997E+00   4.48955875E+05   4.79633045E+00   1.13824797E+00   4.51661781E+05   4.80385208E+00 
0 60 3.02994572E-08   1.06800758E-06   6.08656990E-07   5.06703770E-07   9.99426391E-08   2.12310974E-10   2.88403925E-07   6.21792698E+00   -1.57191753E-01   6.50034547E-02   1.01712912E-01   6.14129591E+00   -9.68225449E-02   -6.32367888E-03   1.03008166E-01   6.13259029E+00   -1.13415137E-01   3.27311419E-02   1.03140563E-01   1.10572016E+00   4.14616812E+05   4.70087767E+00   1.10638857E+00   4.15382125E+05   4.70300484E+00   1.10916138E+00   4.18555250E+05   4.71182537E+00 
0 70 2.50925698E-08   9.81215521E-07   5.45715864E-07   4.67221355E-07   7.99307216E-08   2.20553797E-10   2.59049386E-07   6.15218639E+00   -1.13294184E-01   6.34691492E-02   1.02940537E-01   6.06303453E+00   -6.29540682E-02   -3.69043672E-03   1.04476593E-01   6.07711887E+00   -6.74034208E-02   3.99248861E-02   1.04209512E-01   1.08233368E+00   3.87728781E+05   4.62613678E+00   1.08294511E+00   3.88434438E+05   4.62809801E+00   1.08697116E+00   3.93077812E+05   4.64100552E+00 
0 80 2.08288142E-08   8.86730390E-07   4.96296479E-07   4.36703942E-07   6.27648404E-08   2.32542319E-10   2.40699933E-07   6.08269453E+00   -7.72988796E-02   5.65921068E-02   1.04265392E-01   5.97653818E+00   -3.63939814E-02   -1.98656740E-03   1.06126286E-01   5.99212837E+00   -2.02629454E-02   3.89999449E-02   1.05823845E-01   1.06585288E+00   3.68649500E+05   4.57310200E+00   1.06536937E+00   3.68088062E+05   4.57154131E+00   1.07097399E+00   3.74589719E+05   4.58961391E+00 
0 90 1.88636058E-08   8.13412782E-07   4.57506701E-07   4.12346424E-07   5.61643496E-08   2.31198213E-10   2.21996416E-07   6.02554417E+00   -5.14972806E-02   4.92166989E-02   1.05395555E-01   5.90519333E+00   -2.01315526E-02   -3.76399304E-03   1.07534543E-01   5.91963863E+00   7.60619994E-03   3.65914144E-02   1.07254058E-01   1.05694187E+00   3.58287562E+05   4.54429865E+00   1.05582571E+00   3.56987500E+05   4.54068470E+00   1.06229675E+00   3.64518281E+05   4.56161833E+00 
