RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 2.98580858E-08   2.95389873E-06   2.78125242E-07   2.88788470E-07   1.06026675E-07   2.69411302E-08   3.50949995E-05   5.91768456E+00   5.34023438E-03   -7.11128232E-04   1.06546678E-01   5.93826914E+00   -2.19113682E-03   5.77934692E-03   1.06178008E-01   5.93428421E+00   -3.97104159E-04   5.02136676E-03   1.06250741E-01   1.41596067E+00   8.21941625E+05   5.75242805E+00   1.41609013E+00   8.22134375E+05   5.75289774E+00   1.41673446E+00   8.23094125E+05   5.75523710E+00 
0 10 9.04460222E-08   1.79862968E-06   9.82435267E-07   6.95253789E-07   3.13033468E-07   2.39000264E-10   3.29695212E-07   5.60206842E+00   -5.28476834E-02   -5.15926536E-03   1.12550154E-01   5.62935829E+00   -6.73395321E-02   3.15099731E-02   1.11986592E-01   5.59003019E+00   -1.06889881E-01   3.12720761E-02   1.12773500E-01   1.24022937E+00   5.65275688E+05   5.11966562E+00   1.23755729E+00   5.62345750E+05   5.11152124E+00   1.24383152E+00   5.69221688E+05   5.13063431E+00 
0 20 7.30226901E-08   1.66555105E-06   1.11854285E-06   8.61490946E-07   2.48680152E-07   4.58761223E-10   5.49812682E-07   5.96012926E+00   -9.88531709E-02   -9.93665867E-03   1.05855800E-01   5.95182180E+00   -1.09018549E-01   4.99464534E-02   1.05966106E-01   5.93893576E+00   -1.61020011E-01   5.81283383E-02   1.06119707E-01   1.24012184E+00   5.65157875E+05   5.11933804E+00   1.23818731E+00   5.63036750E+05   5.11344194E+00   1.24230599E+00   5.67551000E+05   5.12599039E+00 
0 30 5.23756221E-08   1.39180361E-06   1.01865123E-06   7.62389504E-07   1.82453718E-07   5.07190456E-10   5.82590133E-07   6.21206427E+00   -1.58771828E-01   -5.07456139E-02   1.01642013E-01   6.19290209E+00   -1.15662411E-01   6.90986123E-03   1.01985969E-01   6.21057749E+00   -1.85320213E-01   5.79555333E-02   1.01607434E-01   1.21565139E+00   5.38232625E+05   5.04449368E+00   1.21466291E+00   5.37140562E+05   5.04145813E+00   1.21361625E+00   5.35984000E+05   5.03824329E+00 
0 40 4.22543920E-08   1.15472233E-06   8.17735724E-07   6.46612307E-07   1.48222242E-07   3.20735799E-10   4.00322136E-07   6.27259064E+00   -1.92818671E-01   -7.30543658E-02   1.00724123E-01   6.24659491E+00   -1.36602506E-01   -1.95972119E-02   1.01196550E-01   6.29945421E+00   -1.91870511E-01   5.35636805E-02   1.00279547E-01   1.17358613E+00   4.91455438E+05   4.91446686E+00   1.17143178E+00   4.89042531E+05   4.90775967E+00   1.16883647E+00   4.86133656E+05   4.89967394E+00 
0 50 3.60816053E-08   1.07768392E-06   6.89304443E-07   5.61864454E-07   1.22650718E-07   2.37747849E-10   3.11090076E-07   6.24994469E+00   -1.94832832E-01   -6.22836687E-02   1.01148948E-01   6.20419693E+00   -1.28801644E-01   -1.14069097E-02   1.01935536E-01   6.26615953E+00   -1.77814737E-01   6.59926310E-02   1.00842476E-01   1.13711095E+00   4.50373656E+05   4.80027103E+00   1.13421428E+00   4.47089844E+05   4.79114342E+00   1.13122296E+00   4.43695375E+05   4.78170776E+00 
0 60 3.00222673E-08   1.05317588E-06   6.05029356E-07   5.01082638E-07   9.88475364E-08   2.07430129E-10   2.58717080E-07   6.20688248E+00   -1.65558338E-01   -5.25044426E-02   1.01957634E-01   6.15992546E+00   -1.14973985E-01   -4.11043316E-03   1.02750421E-01   6.21848392E+00   -1.45247281E-01   7.08904713E-02   1.01694539E-01   1.10757768E+00   4.16743344E+05   4.70678854E+00   1.10430646E+00   4.12997625E+05   4.69637680E+00   1.10214031E+00   4.10514938E+05   4.68947554E+00 
0 70 2.51039882E-08   9.71383656E-07   5.41237284E-07   4.61199164E-07   8.01280109E-08   2.14686213E-10   2.33849676E-07   6.14368916E+00   -1.40873373E-01   -5.35329096E-02   1.03144586E-01   6.10000658E+00   -9.46952850E-02   -1.28121292E-02   1.03881404E-01   6.17307472E+00   -1.08607210E-01   5.72699569E-02   1.02578841E-01   1.08498991E+00   3.90793562E+05   4.63465595E+00   1.08208728E+00   3.87444344E+05   4.62534618E+00   1.08069253E+00   3.85833688E+05   4.62086868E+00 
0 80 2.07291784E-08   8.76386309E-07   4.91356843E-07   4.29383249E-07   6.27581684E-08   2.26410959E-10   2.19517759E-07   6.06325769E+00   -1.14565618E-01   -5.67064509E-02   1.04650550E-01   6.02810621E+00   -6.55030236E-02   -1.62693691E-02   1.05247527E-01   6.10017776E+00   -7.78276995E-02   4.21861000E-02   1.03948735E-01   1.06811702E+00   3.71277062E+05   4.58040571E+00   1.06637347E+00   3.69253812E+05   4.57478142E+00   1.06481576E+00   3.67445188E+05   4.56975412E+00 
0 90 1.85368183E-08   8.02720308E-07   4.52226686E-07   4.05244720E-07   5.50346009E-08   2.26827737E-10   2.05292977E-07   5.98835945E+00   -9.13899168E-02   -5.96423745E-02   1.06087945E-01   5.96479988E+00   -4.48490120E-02   -1.46963410E-02   1.06490910E-01   6.03036833E+00   -5.60021587E-02   3.36442515E-02   1.05292521E-01   1.05790091E+00   3.59404344E+05   4.54740286E+00   1.05743790E+00   3.58865312E+05   4.54590464E+00   1.05532825E+00   3.56407812E+05   4.53907347E+00 
