RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 3.05188657E-08   3.06803918E-06   2.89328369E-07   2.99486572E-07   1.08123054E-07   2.64334901E-08   3.44401524E-05   5.93214798E+00   -4.90838895E-03   5.92989800E-03   1.06286675E-01   5.93288994E+00   -6.32861722E-03   1.00170437E-03   1.06273100E-01   5.92140532E+00   -9.04959068E-03   3.05292453E-03   1.06480524E-01   1.41706383E+00   8.23584750E+05   5.75643301E+00   1.41614664E+00   8.22218625E+05   5.75310326E+00   1.41652215E+00   8.22777938E+05   5.75446653E+00 
0 10 9.34120266E-08   1.86531270E-06   1.02498245E-06   7.15924557E-07   3.23437916E-07   2.39277237E-10   6.58854049E-07   5.63012791E+00   -7.71157444E-02   3.84649746E-02   1.11946762E-01   5.60624218E+00   -9.66906101E-02   1.57921389E-02   1.12365864E-01   5.61776018E+00   -1.24478430E-01   -6.53970195E-03   1.12190880E-01   1.24260449E+00   5.67878062E+05   5.12689924E+00   1.24062443E+00   5.65708688E+05   5.12086916E+00   1.24214113E+00   5.67370438E+05   5.12548828E+00 
0 20 7.59617009E-08   1.72110174E-06   1.16557555E-06   8.96250640E-07   2.58048658E-07   4.70561423E-10   7.27422218E-07   5.99907351E+00   -1.23637505E-01   6.36563674E-02   1.05048053E-01   5.94714737E+00   -1.62685320E-01   1.17144873E-02   1.05846316E-01   6.05550528E+00   -1.97418883E-01   -3.67214605E-02   1.04097575E-01   1.23969865E+00   5.64693875E+05   5.11804819E+00   1.23913479E+00   5.64075750E+05   5.11633015E+00   1.24163282E+00   5.66813562E+05   5.12394047E+00 
0 30 5.40954979E-08   1.44002638E-06   1.05982019E-06   7.92267656E-07   1.88063879E-07   5.32640043E-10   7.16890668E-07   6.24322319E+00   -1.36589065E-01   5.37900440E-02   1.01073720E-01   6.21746874E+00   -1.32672384E-01   -1.38741443E-02   1.01462044E-01   6.30218267E+00   -1.98811516E-01   -6.25417903E-02   1.00172520E-01   1.21607864E+00   5.38704500E+05   5.04580545E+00   1.21622956E+00   5.38871125E+05   5.04626846E+00   1.21448004E+00   5.36938500E+05   5.04089642E+00 
0 40 4.38697718E-08   1.19986964E-06   8.44223848E-07   6.68634129E-07   1.53882823E-07   3.31666028E-10   5.18082516E-07   6.29395294E+00   -1.62023261E-01   4.69920337E-02   1.00342296E-01   6.26097488E+00   -1.09072313E-01   -2.12560464E-02   1.00872323E-01   6.33598042E+00   -1.89657018E-01   -8.11310858E-02   9.97433364E-02   1.17416406E+00   4.92102312E+05   4.91626501E+00   1.17419970E+00   4.92142219E+05   4.91637564E+00   1.17029786E+00   4.87771906E+05   4.90422773E+00 
0 50 3.71726188E-08   1.12143221E-06   7.10787333E-07   5.80629489E-07   1.26286892E-07   2.48123050E-10   4.15570241E-07   6.24259520E+00   -1.55733883E-01   6.21144138E-02   1.01216599E-01   6.18596506E+00   -1.00285232E-01   -3.66276735E-03   1.02163091E-01   6.29924583E+00   -1.89154133E-01   -8.14334750E-02   1.00400388E-01   1.13701332E+00   4.50262969E+05   4.79996347E+00   1.13682938E+00   4.50054625E+05   4.79938459E+00   1.13267875E+00   4.45347750E+05   4.78630066E+00 
0 60 3.09202690E-08   1.09084283E-06   6.24659776E-07   5.16313889E-07   1.01754530E-07   2.17117491E-10   3.48155311E-07   6.18594265E+00   -1.26282737E-01   6.17344417E-02   1.02237053E-01   6.13086081E+00   -9.83758569E-02   -4.62718337E-04   1.03159539E-01   6.24620199E+00   -1.66431338E-01   -7.13822991E-02   1.01358451E-01   1.10677195E+00   4.15821156E+05   4.70422554E+00   1.10662258E+00   4.15650031E+05   4.70374966E+00   1.10303319E+00   4.11538531E+05   4.69232082E+00 
0 70 2.58356270E-08   9.99965096E-07   5.63039634E-07   4.77945491E-07   8.23587314E-08   2.25176933E-10   3.07607678E-07   6.12924051E+00   -1.00747384E-01   5.05960509E-02   1.03320010E-01   6.08075953E+00   -7.16551766E-02   -6.12743292E-03   1.04135782E-01   6.17779636E+00   -1.32584617E-01   -6.67001903E-02   1.02619059E-01   1.08406365E+00   3.89725188E+05   4.63168621E+00   1.08422744E+00   3.89914125E+05   4.63221121E+00   1.08123279E+00   3.86457750E+05   4.62260342E+00 
0 80 2.14520242E-08   9.01752401E-07   5.14769283E-07   4.47998588E-07   6.48380265E-08   2.37399350E-10   2.79852202E-07   6.05097723E+00   -7.59691074E-02   4.34082448E-02   1.04796298E-01   6.01394558E+00   -5.07369265E-02   -8.08496866E-03   1.05422355E-01   6.09290075E+00   -1.01826958E-01   -6.22342154E-02   1.04182184E-01   1.06731057E+00   3.70341375E+05   4.57780457E+00   1.06805849E+00   3.71209125E+05   4.58021688E+00   1.06595111E+00   3.68763500E+05   4.57341862E+00 
0 90 1.91874552E-08   8.29342127E-07   4.74086335E-07   4.23347672E-07   5.70643550E-08   2.37179887E-10   2.54033523E-07   5.98546457E+00   -5.78828640E-02   3.89837399E-02   1.06076971E-01   5.95865107E+00   -3.83280739E-02   -7.33104115E-03   1.06524512E-01   6.01858139E+00   -8.00475255E-02   -5.99978268E-02   1.05597198E-01   1.05741370E+00   3.58837094E+05   4.54582596E+00   1.05863976E+00   3.60264531E+05   4.54979420E+00   1.05801201E+00   3.59533781E+05   4.54776287E+00 
