RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.25932736E-08   2.29188936E-06   1.04252342E-06   4.04830558E-07   2.62941199E-07   1.18297073E-07   9.28600275E-05   8.98461246E+00   -4.03921747E+00   7.57981511E-03   1.06681839E-01   8.95011520E+00   -4.00646687E+00   3.52205969E-02   1.07161187E-01   1.68636525E+00   2.14310500E+06   9.60618305E+00   1.68633354E+00   2.14173975E+06   9.59247589E+00 
0 10 9.10391194E-08   1.54824500E-06   9.23406617E-07   7.08601647E-07   3.00345903E-07   1.22843347E-09   1.05707340E-06   8.66036129E+00   -4.00967026E+00   6.10020198E-02   1.10303685E-01   8.63333035E+00   -3.98061776E+00   1.40061453E-01   1.10657737E-01   1.67582965E+00   2.06834925E+06   8.87435055E+00   1.67573714E+00   2.06919150E+06   8.87753105E+00 
0 20 4.97488983E-08   1.11727138E-06   6.98914278E-07   4.59337429E-07   1.86457171E-07   1.24837962E-09   1.10771748E-06   8.94485092E+00   -4.19534540E+00   1.95955321E-01   1.06808908E-01   8.99089718E+00   -4.22955370E+00   3.45468313E-01   1.06198505E-01   1.67814708E+00   2.04555025E+06   8.78825951E+00   1.67862356E+00   2.04036250E+06   8.76867008E+00 
0 30 4.21844106E-08   9.29979990E-07   5.54354699E-07   3.98196221E-07   1.33701775E-07   9.81862147E-10   9.96125323E-07   8.75054073E+00   -4.06470108E+00   2.94033885E-01   1.09614462E-01   8.78981781E+00   -4.12345600E+00   4.11827296E-01   1.08893454E-01   1.68404663E+00   1.94407800E+06   8.40509224E+00   1.68408597E+00   1.94228988E+06   8.39834023E+00 
0 40 2.78192136E-08   8.27354995E-07   4.88234662E-07   3.94523624E-07   8.97174814E-08   8.64186223E-10   8.42120414E-07   8.73917389E+00   -4.01451063E+00   3.53524655E-01   1.10202774E-01   8.73282909E+00   -4.07778788E+00   4.42953557E-01   1.09935857E-01   1.68420804E+00   1.88763012E+06   8.19194031E+00   1.68421555E+00   1.88807912E+06   8.19363594E+00 
0 50 1.94459506E-08   7.37518576E-07   4.22734075E-07   3.28027738E-07   5.93087428E-08   8.04375955E-10   7.10812287E-07   8.72486687E+00   -3.94902205E+00   3.56253386E-01   1.10930987E-01   8.73477459E+00   -3.99608827E+00   4.10221338E-01   1.10584512E-01   1.68293524E+00   1.84682162E+06   8.03784370E+00   1.68303466E+00   1.84904350E+06   8.04623413E+00 
0 60 1.67063892E-08   6.32917818E-07   3.64630722E-07   2.79605388E-07   4.82411835E-08   7.61998187E-10   6.18210095E-07   8.67548943E+00   -3.87674809E+00   3.45378608E-01   1.12010986E-01   8.65350437E+00   -3.90518546E+00   3.90874058E-01   1.12097539E-01   1.68100750E+00   1.81315425E+06   7.91071320E+00   1.68118227E+00   1.81571825E+06   7.92039490E+00 
0 70 1.21279893E-08   5.37092319E-07   3.14051732E-07   2.53033591E-07   3.50065044E-08   7.29418803E-10   5.41724830E-07   8.64330673E+00   -3.83388376E+00   3.65780503E-01   1.12726331E-01   8.61767864E+00   -3.84823108E+00   3.93353701E-01   1.12925462E-01   1.67966998E+00   1.79538238E+06   7.84360504E+00   1.67987311E+00   1.79790312E+06   7.85312366E+00 
0 80 9.34488664E-09   4.79755556E-07   2.80055616E-07   2.31839039E-07   2.64840807E-08   7.00080605E-10   4.75603883E-07   8.61611271E+00   -3.81477928E+00   3.81759882E-01   1.13221511E-01   8.60148048E+00   -3.82484818E+00   4.01032984E-01   1.13330878E-01   1.67864466E+00   1.78341525E+06   7.79841614E+00   1.67896330E+00   1.78701200E+06   7.81199789E+00 
0 90 7.86401166E-09   4.33173113E-07   2.50833665E-07   2.11094985E-07   2.22946035E-08   6.72414679E-10   4.19870872E-07   8.56931114E+00   -3.81187963E+00   3.79857063E-01   1.13814577E-01   8.56757355E+00   -3.81867433E+00   3.95113826E-01   1.13802269E-01   1.67739999E+00   1.77024100E+06   7.74866915E+00   1.67795336E+00   1.77594112E+06   7.77019358E+00 
0 100 6.81417767E-09   3.88249219E-07   2.17405329E-07   1.92618813E-07   1.98023535E-08   6.43548437E-10   3.74692206E-07   8.52434254E+00   -3.81327772E+00   3.65253597E-01   1.14339635E-01   8.54584408E+00   -3.81197619E+00   3.78398657E-01   1.14108995E-01   1.67604280E+00   1.75715012E+06   7.69923735E+00   1.67690253E+00   1.76530650E+06   7.73003578E+00 
0 110 5.74901682E-09   3.47544756E-07   1.87145019E-07   1.72788788E-07   1.60869931E-08   6.14591156E-10   3.40031789E-07   8.48793697E+00   -3.81768513E+00   3.47168028E-01   1.14734270E-01   8.53360939E+00   -3.80354071E+00   3.66899908E-01   1.14287190E-01   1.67628765E+00   1.74073038E+06   7.65551233E+00   1.67597699E+00   1.75654288E+06   7.69694376E+00 
0 120 5.04809128E-09   3.12687803E-07   1.64819596E-07   1.51858558E-07   1.31966464E-08   5.85680504E-10   3.12629737E-07   8.46375465E+00   -3.82199764E+00   3.34382445E-01   1.14978075E-01   8.52601910E+00   -3.79761314E+00   3.68243277E-01   1.14382200E-01   1.67724645E+00   1.72586088E+06   7.62302923E+00   1.67578042E+00   1.74819412E+06   7.67181730E+00 
