RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.17462427E-08   2.26312818E-06   1.02565684E-06   4.11085296E-07   2.60317250E-07   1.19269060E-07   9.36395954E-05   8.98830223E+00   -4.01859093E+00   -4.21103314E-02   1.06729224E-01   8.98187828E+00   -4.00716591E+00   2.76711956E-02   1.06845662E-01   1.68635952E+00   2.14283650E+06   9.60348606E+00   1.68636751E+00   2.14321725E+06   9.60730934E+00 
0 10 8.87240859E-08   1.52649318E-06   9.02410477E-07   6.82841119E-07   2.94008458E-07   1.23834287E-09   1.08390350E-06   8.58567047E+00   -3.93032956E+00   -2.94823110E-01   1.11241244E-01   8.59083748E+00   -3.92989087E+00   2.20404387E-01   1.11306883E-01   1.67573881E+00   2.06917588E+06   8.87747192E+00   1.67575109E+00   2.06906412E+06   8.87705040E+00 
0 20 4.86666423E-08   1.09600694E-06   6.83856797E-07   4.53018600E-07   1.82353730E-07   1.20872456E-09   1.08028769E-06   8.87441349E+00   -4.08646917E+00   -4.80433106E-01   1.07842617E-01   8.87265778E+00   -4.09351778E+00   3.49594027E-01   1.07894316E-01   1.67880833E+00   2.03829325E+06   8.76085663E+00   1.67831016E+00   2.04379700E+06   8.78163910E+00 
0 30 4.04615861E-08   9.17672310E-07   5.44232876E-07   3.80301941E-07   1.27991541E-07   9.86982940E-10   9.88102101E-07   8.66297626E+00   -3.98707294E+00   -5.10501623E-01   1.10726424E-01   8.69488335E+00   -4.02996492E+00   4.33156997E-01   1.10222846E-01   1.68412960E+00   1.94017650E+06   8.39035988E+00   1.68401062E+00   1.94563150E+06   8.41095829E+00 
0 40 2.67392046E-08   8.05689695E-07   4.77437993E-07   3.86706404E-07   8.60044906E-08   8.62754257E-10   8.35032893E-07   8.62048340E+00   -3.95005083E+00   -4.52740729E-01   1.11637451E-01   8.66878986E+00   -3.94567513E+00   4.80434179E-01   1.11127257E-01   1.68418622E+00   1.88637200E+06   8.18718910E+00   1.68424106E+00   1.88967200E+06   8.19965076E+00 
0 50 1.89649842E-08   7.12546125E-07   4.12603498E-07   3.22668910E-07   5.86639786E-08   7.98720257E-10   6.99345264E-07   8.60479927E+00   -3.94026208E+00   -4.57745910E-01   1.12149470E-01   8.68218708E+00   -3.91116571E+00   4.54541624E-01   1.11440234E-01   1.68300307E+00   1.84832875E+06   8.04353523E+00   1.68307745E+00   1.85002800E+06   8.04995155E+00 
0 60 1.68115477E-08   6.13645739E-07   3.53514679E-07   2.77280463E-07   4.85309073E-08   7.53170970E-10   6.09759923E-07   8.49742603E+00   -3.88764501E+00   -4.62981850E-01   1.13792695E-01   8.62200451E+00   -3.84517908E+00   4.09755349E-01   1.12626106E-01   1.68117559E+00   1.81561938E+06   7.92002201E+00   1.68134689E+00   1.81819750E+06   7.92975712E+00 
0 70 1.18758532E-08   5.22267499E-07   3.03719986E-07   2.41087690E-07   3.45803528E-08   7.24601656E-10   5.34929484E-07   8.45383358E+00   -3.87154198E+00   -4.57993031E-01   1.14554532E-01   8.61015034E+00   -3.80325484E+00   3.87523532E-01   1.13120757E-01   1.67993951E+00   1.79873962E+06   7.85628223E+00   1.68013871E+00   1.80128475E+06   7.86589289E+00 
0 80 8.99896957E-09   4.66714255E-07   2.71218681E-07   2.21881194E-07   2.55301220E-08   6.91975088E-10   4.68754195E-07   8.41584301E+00   -3.86058092E+00   -4.52767700E-01   1.15196958E-01   8.59164238E+00   -3.79677796E+00   3.84242982E-01   1.13447875E-01   1.67910516E+00   1.78864700E+06   7.81817198E+00   1.67927611E+00   1.79064612E+06   7.82572079E+00 
0 90 7.83666998E-09   4.20383543E-07   2.43431629E-07   2.05026140E-07   2.17563816E-08   6.63897659E-10   4.15674862E-07   8.37227058E+00   -3.85044622E+00   -4.47926849E-01   1.15854926E-01   8.56438828E+00   -3.79075766E+00   3.83356243E-01   1.13811478E-01   1.67815030E+00   1.77802712E+06   7.77806997E+00   1.67836452E+00   1.78033525E+06   7.78678608E+00 
0 100 6.69027678E-09   3.75995796E-07   2.10940286E-07   1.85341065E-07   1.90095459E-08   6.37376318E-10   3.73111362E-07   8.33506966E+00   -3.84338188E+00   -4.56304997E-01   1.16394043E-01   8.54065037E+00   -3.78475285E+00   3.80827278E-01   1.14108361E-01   1.67710328E+00   1.76727750E+06   7.73747873E+00   1.67736733E+00   1.76991150E+06   7.74742460E+00 
