RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 3.47901675E-07   5.41176223E-06   1.69924226E-06   1.03908894E-06   1.28387694E-06   6.90053412E-07   3.01240216E-04   1.71960278E+01   5.24701452E+00   -2.76730638E-02   1.05208367E-01   1.71946850E+01   5.24926662E+00   1.64287575E-02   1.05211660E-01   1.67671621E+00   2.30000000E+06   1.75853672E+01   1.67672026E+00   2.30000000E+06   1.75871296E+01 
0 10 1.36127682E-07   3.67065127E-06   1.21464780E-06   6.14907094E-07   5.07449954E-07   7.03017200E-09   3.40217207E-06   1.70727940E+01   5.18237829E+00   -1.42840549E-01   1.06082343E-01   1.70730705E+01   5.17683935E+00   1.03337660E-01   1.06054485E-01   1.67603707E+00   2.30000000E+06   1.73832645E+01   1.67605627E+00   2.30000000E+06   1.73875961E+01 
0 20 6.14556797E-08   2.43319300E-06   8.37507741E-07   4.24529588E-07   2.48876916E-07   5.91120441E-09   2.82099677E-06   1.71198463E+01   5.19346523E+00   -1.88697681E-01   1.05954207E-01   1.71104126E+01   5.20731735E+00   1.16778679E-01   1.05943844E-01   1.67593503E+00   2.30000000E+06   1.73608055E+01   1.67594993E+00   2.30000000E+06   1.73640118E+01 
0 30 4.75809721E-08   1.80383029E-06   6.17409000E-07   3.16525728E-07   1.82856198E-07   5.15042275E-09   2.47925436E-06   1.70181332E+01   5.17242813E+00   -1.89992145E-01   1.06711693E-01   1.70384712E+01   5.17571449E+00   1.16745457E-01   1.06541045E-01   1.67553258E+00   2.30000000E+06   1.72816868E+01   1.67555630E+00   2.30000000E+06   1.72860222E+01 
0 40 3.40727162E-08   1.47331866E-06   5.11197356E-07   2.75061211E-07   1.33115293E-07   4.57506832E-09   2.18272248E-06   1.69628944E+01   5.16755152E+00   -1.68837532E-01   1.07164942E-01   1.69836426E+01   5.16891766E+00   1.23615034E-01   1.06973507E-01   1.67574251E+00   2.30000000E+06   1.72353745E+01   1.67572141E+00   2.30000000E+06   1.72390232E+01 
0 50 2.52513033E-08   1.24868870E-06   4.31683958E-07   2.23342639E-07   1.00932894E-07   4.10643697E-09   1.92617790E-06   1.69262257E+01   5.15994787E+00   -1.72540903E-01   1.07527874E-01   1.69508896E+01   5.16785622E+00   1.04454145E-01   1.07275464E-01   1.67593944E+00   2.30000000E+06   1.71998787E+01   1.67591715E+00   2.30000000E+06   1.72040367E+01 
0 60 2.14023750E-08   1.04108722E-06   3.58404549E-07   1.84641394E-07   8.19142159E-08   3.70896092E-09   1.73096817E-06   1.68810425E+01   5.15835381E+00   -1.81251675E-01   1.07908756E-01   1.69221287E+01   5.15773344E+00   8.92491192E-02   1.07546493E-01   1.67608345E+00   2.30000000E+06   1.71720085E+01   1.67604959E+00   2.30000000E+06   1.71787224E+01 
0 70 1.72141554E-08   9.04813533E-07   3.06704067E-07   1.50079643E-07   6.61061250E-08   3.36978045E-09   1.57024442E-06   1.68605633E+01   5.15351152E+00   -1.79611817E-01   1.08140931E-01   1.69048710E+01   5.15158558E+00   9.07407179E-02   1.07722007E-01   1.67614794E+00   2.30000000E+06   1.71589031E+01   1.67610478E+00   2.30000000E+06   1.71677151E+01 
0 80 1.36183811E-08   8.17125226E-07   2.73219712E-07   1.26634305E-07   5.08532416E-08   3.07861270E-09   1.43130126E-06   1.68595638E+01   5.15201998E+00   -1.76314846E-01   1.08244076E-01   1.68982601E+01   5.14735031E+00   9.65653285E-02   1.07817523E-01   1.67614579E+00   2.30000000E+06   1.71593494E+01   1.67611504E+00   2.30000000E+06   1.71656380E+01 
0 90 1.15284422E-08   7.48486343E-07   2.48401193E-07   1.05415964E-07   4.06479792E-08   2.83025470E-09   1.31093316E-06   1.68561993E+01   5.15175676E+00   -1.67861775E-01   1.08343400E-01   1.68918266E+01   5.14185476E+00   1.04102775E-01   1.07902028E-01   1.67614639E+00   2.30000000E+06   1.71592350E+01   1.67612815E+00   2.30000000E+06   1.71629887E+01 
