RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 6.17675369E-08   4.59367038E-06   5.15385807E-07   5.34289313E-07   2.19337949E-07   6.51652954E-08   6.37038975E-05   7.92600536E+00   -1.54229095E-02   -4.23666881E-03   1.06066108E-01   7.92138624E+00   -2.89928056E-02   8.03894922E-03   1.06128201E-01   7.91252661E+00   -1.19393468E-02   5.63411461E-03   1.06245436E-01   1.67612708E+00   1.75793012E+06   7.70218229E+00   1.67596102E+00   1.75639612E+06   7.69639015E+00   1.67605853E+00   1.75729575E+06   7.69978666E+00 
0 10 2.06582996E-07   3.19445121E-06   1.70053659E-06   1.18284402E-06   7.13304132E-07   5.64934211E-10   5.76985087E-07   7.51955843E+00   -1.18115336E-01   1.16186775E-02   1.11770920E-01   7.48365736E+00   -1.43862203E-01   5.56931496E-02   1.12343505E-01   7.42526865E+00   -1.24258831E-01   3.29182521E-02   1.13111362E-01   1.68077540E+00   1.39471562E+06   6.89962864E+00   1.68045497E+00   1.38709488E+06   6.88298082E+00   1.68096566E+00   1.39945988E+06   6.90999269E+00 
0 20 1.74579071E-07   2.95610675E-06   1.95884058E-06   1.53485291E-06   5.90507511E-07   1.00281072E-09   9.03807290E-07   7.93515348E+00   -1.83128595E-01   1.36738718E-02   1.05941139E-01   7.89009905E+00   -2.98772901E-01   7.30974376E-02   1.06550962E-01   7.89613390E+00   -1.53158411E-01   2.48014629E-02   1.06353171E-01   1.67949569E+00   1.36643850E+06   6.83785629E+00   1.67972040E+00   1.37102888E+06   6.84788418E+00   1.68002188E+00   1.37741325E+06   6.86183119E+00 
0 30 1.23635473E-07   2.51454344E-06   1.83917643E-06   1.39146596E-06   4.23255898E-07   1.20369925E-09   1.03722073E-06   8.26095676E+00   -2.47473106E-01   2.25469302E-02   1.01841889E-01   8.25380230E+00   -3.10485572E-01   8.91088247E-02   1.01946026E-01   8.31984520E+00   -2.06647813E-01   -3.07747070E-03   1.01114064E-01   1.67732215E+00   1.32743012E+06   6.75264072E+00   1.67711318E+00   1.32407675E+06   6.74531507E+00   1.67760217E+00   1.33201475E+06   6.76265574E+00 
0 40 9.71002194E-08   2.11838892E-06   1.48555421E-06   1.18290495E-06   3.36295926E-07   7.99883215E-10   7.33879972E-07   8.33557892E+00   -2.55687565E-01   3.99292931E-02   1.01023331E-01   8.33581734E+00   -3.04523557E-01   9.27993953E-02   1.01013787E-01   8.37876987E+00   -2.28335887E-01   -2.00290955E-03   1.00507721E-01   1.63987243E+00   1.23162025E+06   6.56457043E+00   1.63229048E+00   1.21706438E+06   6.53730154E+00   1.64062238E+00   1.23305938E+06   6.56726646E+00 
0 50 8.26850552E-08   1.97650570E-06   1.24689859E-06   1.02902209E-06   2.80125761E-07   5.80563986E-10   5.57966928E-07   8.32020855E+00   -2.14122131E-01   5.71428798E-02   1.01298086E-01   8.29502678E+00   -2.80452728E-01   9.64887887E-02   1.01566322E-01   8.31283569E+00   -1.88983291E-01   9.03340429E-03   1.01369523E-01   1.59454656E+00   1.14441850E+06   6.40120697E+00   1.58419776E+00   1.12444625E+06   6.36379099E+00   1.59668136E+00   1.14853575E+06   6.40892029E+00 
0 60 6.91966164E-08   1.93936171E-06   1.09027076E-06   9.08311790E-07   2.28039141E-07   5.01762520E-10   4.60822690E-07   8.28463364E+00   -1.61901534E-01   8.22678134E-02   1.01834759E-01   8.22906399E+00   -2.04576701E-01   1.01351395E-01   1.02493018E-01   8.23826694E+00   -1.53490186E-01   1.71700995E-02   1.02368981E-01   1.55634439E+00   1.07057525E+06   6.26286888E+00   1.54448771E+00   1.04759169E+06   6.21981144E+00   1.55917370E+00   1.07605512E+06   6.27313471E+00 
0 70 5.75380703E-08   1.81351641E-06   9.77499440E-07   8.30924421E-07   1.83232544E-07   5.11393372E-10   4.12965449E-07   8.21169758E+00   -1.17292799E-01   8.87470022E-02   1.02868125E-01   8.14638519E+00   -1.30344823E-01   9.26333889E-02   1.03672482E-01   8.16183186E+00   -1.04135104E-01   8.67303647E-03   1.03461437E-01   1.52586126E+00   1.01142212E+06   6.15205145E+00   1.51286089E+00   9.86131875E+05   6.10467291E+00   1.52918196E+00   1.01787594E+06   6.16414213E+00 
0 80 4.83526428E-08   1.64273604E-06   8.89036869E-07   7.76165678E-07   1.45667897E-07   5.39367107E-10   3.87365873E-07   8.10399437E+00   -8.22821856E-02   7.98683837E-02   1.04371339E-01   8.04647064E+00   -7.36434385E-02   7.94461221E-02   1.05096467E-01   8.06716919E+00   -5.30555397E-02   -5.98062156E-03   1.04816668E-01   1.50209951E+00   9.65168500E+05   6.06540012E+00   1.48905802E+00   9.39728625E+05   6.01774120E+00   1.50753844E+00   9.75766688E+05   6.08525467E+00 
0 90 4.39975771E-08   1.50111123E-06   8.19949321E-07   7.32715819E-07   1.30367297E-07   5.44797041E-10   3.63451363E-07   8.00632763E+00   -5.86542189E-02   6.62941188E-02   1.05777115E-01   7.96410418E+00   -3.59334946E-02   7.12228343E-02   1.06312506E-01   7.98824167E+00   -2.42837854E-02   -1.94652881E-02   1.05975650E-01   1.48678076E+00   9.35282500E+05   6.00941181E+00   1.47527719E+00   9.12804750E+05   5.96730185E+00   1.49531341E+00   9.51935688E+05   6.04060984E+00 
