RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 1.13264896E-07   2.56481530E-06   1.33672131E-06   5.25856080E-07   4.14691129E-07   2.03774690E-07   1.33326408E-04   1.05889015E+01   -5.42954445E+00   -8.56528152E-03   1.05970144E-01   1.06136961E+01   -5.41382647E+00   -3.70999128E-02   1.05839752E-01   1.67730248E+00   2.27575250E+06   1.16292124E+01   1.67712677E+00   2.27624425E+06   1.16410170E+01 
0 10 9.20920087E-08   1.73041769E-06   1.01436024E-06   6.22468406E-07   3.09043287E-07   2.08317430E-09   1.51846461E-06   1.03467188E+01   -5.38373232E+00   -9.11423042E-02   1.08200252E-01   1.03478937E+01   -5.30362082E+00   -2.21290946E-01   1.08528413E-01   1.68118691E+00   2.25651125E+06   1.11672068E+01   1.68118155E+00   2.25661450E+06   1.11696901E+01 
0 20 4.58958560E-08   1.19246761E-06   7.29078977E-07   4.28552426E-07   1.69654996E-07   1.82914239E-09   1.37534482E-06   1.04841814E+01   -5.49071980E+00   -1.60387784E-01   1.06885470E-01   1.05102262E+01   -5.35453510E+00   -2.95472234E-01   1.07193969E-01   1.68126667E+00   2.25352175E+06   1.10954304E+01   1.68125987E+00   2.25427375E+06   1.11134834E+01 
0 30 3.67089221E-08   9.40645577E-07   5.67081941E-07   3.53498933E-07   1.19485762E-07   1.57254709E-09   1.26744726E-06   1.03590593E+01   -5.36868858E+00   -2.10700616E-01   1.08630642E-01   1.03611059E+01   -5.31076384E+00   -3.55765998E-01   1.08816803E-01   1.68053710E+00   2.24369900E+06   1.08595724E+01   1.68075991E+00   2.24530150E+06   1.08980503E+01 
0 40 2.56819455E-08   8.16746592E-07   4.85232988E-07   3.32442170E-07   8.27242914E-08   1.41284007E-09   1.08552399E-06   1.03123569E+01   -5.31720257E+00   -2.23205745E-01   1.09464496E-01   1.03060627E+01   -5.29918766E+00   -3.42273980E-01   1.09554403E-01   1.67934048E+00   2.23768750E+06   1.07152319E+01   1.67973125E+00   2.23936250E+06   1.07554531E+01 
0 50 1.75404615E-08   7.15476233E-07   4.14330430E-07   2.80947063E-07   5.55059110E-08   1.29058075E-09   9.28991597E-07   1.02707443E+01   -5.27878237E+00   -2.53343195E-01   1.10193916E-01   1.02711449E+01   -5.28402853E+00   -3.51047218E-01   1.10162973E-01   1.67806602E+00   2.23316825E+06   1.06067219E+01   1.67865860E+00   2.23512950E+06   1.06538105E+01 
0 60 1.57891176E-08   5.98767826E-07   3.48159119E-07   2.33128802E-07   4.78862958E-08   1.19392718E-09   8.14450630E-07   1.01958866E+01   -5.23746014E+00   -2.67302155E-01   1.11175694E-01   1.01974506E+01   -5.25933743E+00   -3.58042985E-01   1.11081943E-01   1.67687488E+00   2.22971425E+06   1.05237885E+01   1.67753923E+00   2.23157300E+06   1.05684204E+01 
0 70 1.15316698E-08   5.04061404E-07   2.94752795E-07   1.97922844E-07   3.56803724E-08   1.11025344E-09   7.22590755E-07   1.01580896E+01   -5.23668671E+00   -2.58688748E-01   1.11637004E-01   1.01575298E+01   -5.24189663E+00   -3.47125381E-01   1.11651957E-01   1.67612839E+00   2.22778700E+06   1.04775114E+01   1.67684805E+00   2.22964225E+06   1.05220604E+01 
0 80 8.24212698E-09   4.46399838E-07   2.59765272E-07   1.76486893E-07   2.57171529E-08   1.03038433E-09   6.45510795E-07   1.01185360E+01   -5.23968840E+00   -2.48556912E-01   1.12061791E-01   1.01380796E+01   -5.23143339E+00   -3.32947463E-01   1.11975744E-01   1.67550838E+00   2.22624100E+06   1.04408035E+01   1.67654753E+00   2.22885025E+06   1.05030441E+01 
0 90 7.28609173E-09   4.02130155E-07   2.30132528E-07   1.54466377E-07   2.32305393E-08   9.59149316E-10   5.81926656E-07   1.00748138E+01   -5.24360132E+00   -2.50137568E-01   1.12490706E-01   1.01135702E+01   -5.22141552E+00   -3.31466228E-01   1.12304181E-01   1.67667508E+00   2.22198550E+06   1.03980818E+01   1.67622721E+00   2.22803375E+06   1.04834356E+01 
0 100 6.09878814E-09   3.60586085E-07   2.00674009E-07   1.32633375E-07   1.93544860E-08   8.90095331E-10   5.28397209E-07   1.00414066E+01   -5.24862957E+00   -2.65802771E-01   1.12805597E-01   1.00882816E+01   -5.21259260E+00   -3.41749191E-01   1.12612113E-01   1.67774129E+00   2.21786775E+06   1.03567429E+01   1.67582011E+00   2.22703225E+06   1.04593878E+01 
