RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.56390374E-08   2.19494132E-06   4.30437552E-07   2.93162600E-07   1.62963715E-07   6.02346191E-08   5.90841337E-05   7.66791105E+00   -1.39390171E+00   1.62515193E-02   1.07877977E-01   7.60811138E+00   -1.36931896E+00   3.61636914E-02   1.08742483E-01   1.67832339E+00   1.70771225E+06   7.58338308E+00   1.67875040E+00   1.69999562E+06   7.56652546E+00 
0 10 6.30666719E-08   1.31293484E-06   6.48786624E-07   6.34276489E-07   2.08987259E-07   6.46901754E-10   6.91022876E-07   7.44887877E+00   -1.42251611E+00   8.59974548E-02   1.11066513E-01   7.43175793E+00   -1.43366158E+00   1.17119096E-01   1.11177824E-01   1.67855358E+00   1.34847488E+06   6.79861403E+00   1.67893922E+00   1.35559925E+06   6.81417751E+00 
0 20 3.84073502E-08   9.60625357E-07   4.74525024E-07   3.70258789E-07   1.43220021E-07   7.67279962E-10   8.13495149E-07   7.80714417E+00   -1.54850507E+00   2.36477762E-01   1.06067672E-01   7.85115576E+00   -1.54490030E+00   3.37483853E-01   1.05500549E-01   1.67575312E+00   1.30347975E+06   6.70032024E+00   1.67367685E+00   1.29636888E+06   6.68587065E+00 
0 30 3.15843955E-08   7.62372281E-07   3.77651503E-07   3.38937213E-07   1.01571452E-07   5.33045608E-10   6.95761798E-07   7.60210466E+00   -1.46048093E+00   3.37168485E-01   1.09252289E-01   7.68183279E+00   -1.48409152E+00   3.82013023E-01   1.08096555E-01   1.57641304E+00   1.10940700E+06   6.33561611E+00   1.57621360E+00   1.10902150E+06   6.33489418E+00 
0 40 2.00728696E-08   6.63194101E-07   3.36259234E-07   3.37841044E-07   6.63035920E-08   4.62296340E-10   5.79028040E-07   7.57654190E+00   -1.42525876E+00   3.88048738E-01   1.09917000E-01   7.59233665E+00   -1.42896628E+00   4.23611253E-01   1.09676816E-01   1.53082836E+00   1.02107481E+06   6.17013502E+00   1.53297663E+00   1.02524812E+06   6.17795324E+00 
0 50 1.52944555E-08   5.89824424E-07   2.94121151E-07   2.90744936E-07   4.52399505E-08   4.31344155E-10   4.74642292E-07   7.53899479E+00   -1.35299599E+00   3.64316463E-01   1.10900879E-01   7.58186626E+00   -1.35080659E+00   3.76723588E-01   1.10298328E-01   1.50258875E+00   9.66121938E+05   6.06718636E+00   1.50589514E+00   9.72565312E+05   6.07925701E+00 
0 60 1.27030031E-08   5.01571151E-07   2.61673421E-07   2.56546599E-07   3.61975765E-08   4.09872969E-10   4.06903894E-07   7.46497488E+00   -1.28748870E+00   3.32909316E-01   1.12324126E-01   7.47964001E+00   -1.29601824E+00   3.53876442E-01   1.12072639E-01   1.48177540E+00   9.25505812E+05   5.99109602E+00   1.48579705E+00   9.33361438E+05   6.00581264E+00 
0 70 9.32361477E-09   4.26357900E-07   2.34642030E-07   2.34900938E-07   2.62575455E-08   3.97069100E-10   3.54945314E-07   7.43019962E+00   -1.24209523E+00   3.40316325E-01   1.13052577E-01   7.43316841E+00   -1.26226807E+00   3.57787490E-01   1.12935357E-01   1.47555017E+00   9.13338688E+05   5.96830225E+00   1.47957361E+00   9.21203438E+05   5.98303604E+00 
0 80 7.43951833E-09   3.87708297E-07   2.14697863E-07   2.15616851E-07   2.03456079E-08   3.84676513E-10   3.09527906E-07   7.40277576E+00   -1.23303866E+00   3.54299247E-01   1.13504499E-01   7.41932774E+00   -1.26378036E+00   3.67253691E-01   1.13165952E-01   1.47121704E+00   9.04864312E+05   5.95242596E+00   1.47751129E+00   9.17172625E+05   5.97548437E+00 
0 90 6.45298437E-09   3.54255718E-07   1.92913916E-07   2.00685449E-07   1.75354842E-08   3.71567138E-10   2.71161213E-07   7.35159540E+00   -1.24764669E+00   3.48637670E-01   1.14218891E-01   7.39003944E+00   -1.28286934E+00   3.64734024E-01   1.13538809E-01   1.46157217E+00   8.89678125E+05   5.91752720E+00   1.47220111E+00   9.06789250E+05   5.95603228E+00 
0 100 5.43961987E-09   3.21489210E-07   1.63785174E-07   1.87450780E-07   1.49490482E-08   3.56618485E-10   2.41160365E-07   7.29735374E+00   -1.26417875E+00   3.34275633E-01   1.14972696E-01   7.37355185E+00   -1.28726697E+00   3.50240558E-01   1.13754116E-01   1.44827461E+00   8.69972625E+05   5.86949730E+00   1.46495688E+00   8.94688250E+05   5.92973852E+00 
0 110 4.53817783E-09   2.90278649E-07   1.39851210E-07   1.71088601E-07   1.17699974E-08   3.41124018E-10   2.19429381E-07   7.24779367E+00   -1.28074169E+00   3.13416153E-01   1.15672104E-01   7.36459160E+00   -1.28529012E+00   3.38137716E-01   1.13869853E-01   1.43535042E+00   8.50787125E+05   5.82273531E+00   1.45932508E+00   8.86350562E+05   5.90941668E+00 
0 120 4.11704715E-09   2.62224830E-07   1.22690679E-07   1.52554378E-07   1.01094244E-08   3.24964583E-10   2.03301113E-07   7.20889902E+00   -1.29101694E+00   2.95905441E-01   1.16235934E-01   7.36175585E+00   -1.28321052E+00   3.36223781E-01   1.13894850E-01   1.42527747E+00   8.35811312E+05   5.78623343E+00   1.45542657E+00   8.80575375E+05   5.89533997E+00 
0 130 3.75410991E-09   2.37387866E-07   1.07996279E-07   1.33172080E-07   9.22211907E-09   3.07577602E-10   1.89533466E-07   7.17061853E+00   -1.29601657E+00   2.88687617E-01   1.16818339E-01   7.35208225E+00   -1.28042424E+00   3.45897347E-01   1.14027143E-01   1.41587329E+00   8.21811312E+05   5.75211048E+00   1.45092630E+00   8.73905000E+05   5.87908220E+00 
