RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.50768987E-08   2.14480292E-06   5.55681311E-07   2.91483673E-07   1.61369371E-07   6.05503843E-08   5.94019257E-05   7.63480091E+00   1.74204278E+00   2.86360662E-02   1.07356146E-01   7.58442450E+00   1.72810960E+00   -5.30975871E-02   1.08070888E-01   1.67835116E+00   1.70722162E+06   7.58231115E+00   1.67845154E+00   1.70543138E+06   7.57840014E+00 
0 10 6.14065812E-08   1.28961221E-06   6.61137904E-07   6.16332557E-07   2.03699003E-07   6.50829557E-10   7.19248931E-07   7.34087753E+00   1.69867933E+00   1.51795536E-01   1.11683600E-01   7.29389811E+00   1.60089314E+00   -2.91103333E-01   1.12573653E-01   1.67888284E+00   1.35453888E+06   6.81186104E+00   1.67872393E+00   1.35158612E+06   6.80541039E+00 
0 20 3.80284604E-08   9.35234311E-07   4.85173416E-07   3.66854238E-07   1.41821474E-07   7.72622299E-10   8.19241336E-07   7.85624123E+00   1.63127756E+00   3.07795167E-01   1.05226398E-01   7.75489902E+00   1.63527119E+00   -3.74128103E-01   1.06480323E-01   1.67553902E+00   1.30040850E+06   6.69361067E+00   1.67562544E+00   1.30164425E+06   6.69631052E+00 
0 30 3.06456727E-08   7.49705066E-07   3.85274689E-07   3.31998450E-07   9.83006316E-08   5.36942546E-10   6.97803898E-07   7.61649132E+00   1.65773630E+00   2.94801325E-01   1.08526111E-01   7.55688763E+00   1.61058438E+00   -3.53141427E-01   1.09421209E-01   1.57812095E+00   1.11270775E+06   6.34179974E+00   1.57798934E+00   1.11245338E+06   6.34132338E+00 
0 40 1.96055154E-08   6.44888473E-07   3.51289685E-07   3.35178612E-07   6.43962039E-08   4.59388416E-10   5.78803963E-07   7.54132843E+00   1.68221855E+00   3.24010134E-01   1.09708428E-01   7.56196213E+00   1.61039984E+00   -2.60082960E-01   1.09663658E-01   1.53398144E+00   1.02719962E+06   6.18160915E+00   1.53653383E+00   1.03215594E+06   6.19089413E+00 
0 50 1.48472772E-08   5.71506348E-07   3.06203191E-07   2.85069802E-07   4.43775896E-08   4.29068781E-10   4.69341018E-07   7.51774168E+00   1.69914985E+00   2.55293757E-01   1.10289738E-01   7.53656816E+00   1.62598395E+00   -2.66059726E-01   1.10211164E-01   1.50768316E+00   9.76048750E+05   6.08578300E+00   1.51121128E+00   9.82919938E+05   6.09865570E+00 
0 60 1.27349038E-08   4.88465275E-07   2.68914903E-07   2.52314862E-07   3.61951216E-08   4.08250878E-10   4.04622227E-07   7.37888861E+00   1.70745170E+00   1.93751574E-01   1.12422839E-01   7.47158098E+00   1.62813199E+00   -2.79220164E-01   1.11274488E-01   1.48677111E+00   9.35263625E+05   6.00937605E+00   1.49196947E+00   9.45411188E+05   6.02838659E+00 
0 70 9.22277810E-09   4.14782960E-07   2.41225734E-07   2.29939403E-07   2.59721098E-08   3.95497329E-10   3.53579139E-07   7.31749010E+00   1.71650517E+00   1.96851641E-01   1.13413408E-01   7.42049789E+00   1.64410400E+00   -2.72138059E-01   1.12062663E-01   1.48060584E+00   9.23220688E+05   5.98681498E+00   1.48572373E+00   9.33218312E+05   6.00554466E+00 
0 80 7.34325978E-09   3.73148993E-07   2.21884932E-07   2.13424386E-07   2.01128447E-08   3.81423393E-10   3.07440956E-07   7.29288340E+00   1.71187115E+00   2.02449992E-01   1.13838792E-01   7.38435316E+00   1.64048004E+00   -2.64612049E-01   1.12643816E-01   1.47904932E+00   9.20178688E+05   5.98111629E+00   1.48144293E+00   9.24856188E+05   5.98987913E+00 
0 90 6.35698028E-09   3.39851425E-07   2.01688465E-07   1.97275099E-07   1.67082028E-08   3.69164060E-10   2.70312171E-07   7.25509596E+00   1.70292652E+00   2.22433805E-01   1.14407606E-01   7.35873175E+00   1.63235545E+00   -2.64324039E-01   1.13053307E-01   1.47251654E+00   9.07406250E+05   5.95718813E+00   1.47640443E+00   9.15008812E+05   5.97143078E+00 
0 100 5.41741585E-09   3.08369152E-07   1.75001873E-07   1.82629336E-07   1.43465950E-08   3.54962670E-10   2.42186417E-07   7.21127272E+00   1.69689941E+00   2.28653207E-01   1.15055919E-01   7.33235121E+00   1.62708831E+00   -2.65119821E-01   1.13457300E-01   1.46219528E+00   8.90600562E+05   5.91977549E+00   1.47022760E+00   9.02928688E+05   5.94880009E+00 
0 110 4.51582371E-09   2.78682109E-07   1.52466512E-07   1.66552383E-07   1.18657226E-08   3.40281692E-10   2.20803656E-07   7.17371941E+00   1.69974828E+00   2.23611921E-01   1.15591981E-01   7.31221199E+00   1.61838794E+00   -2.65409172E-01   1.13787331E-01   1.45255768E+00   8.76323375E+05   5.88497639E+00   1.46418059E+00   8.93539312E+05   5.92693806E+00 
0 120 3.95528588E-09   2.52085727E-07   1.34512106E-07   1.48557731E-07   9.73857972E-09   3.25440147E-10   2.04241573E-07   7.14495373E+00   1.70257401E+00   2.16739669E-01   1.16006278E-01   7.30358887E+00   1.60934937E+00   -2.66115010E-01   1.13953501E-01   1.44552755E+00   8.65897562E+05   5.85956478E+00   1.46084845E+00   8.88606500E+05   5.91491508E+00 
0 130 3.53571261E-09   2.27851601E-07   1.18518521E-07   1.30413156E-07   8.47399750E-09   3.09343828E-10   1.89943378E-07   7.11928177E+00   1.70400453E+00   2.11889282E-01   1.16388999E-01   7.29531908E+00   1.60128272E+00   -2.65384465E-01   1.14111654E-01   1.43993890E+00   8.57602500E+05   5.83934689E+00   1.45831323E+00   8.84851812E+05   5.90576363E+00 
0 140 3.11050830E-09   2.04904282E-07   1.04431692E-07   1.15357054E-07   7.49176543E-09   2.92465524E-10   1.77041670E-07   7.09236097E+00   1.70365894E+00   2.12681055E-01   1.16803333E-01   7.27892542E+00   1.59449756E+00   -2.59465963E-01   1.14387028E-01   1.43420625E+00   8.49087062E+05   5.81859159E+00   1.45472336E+00   8.79533250E+05   5.89280033E+00 
0 150 2.68624056E-09   1.84461882E-07   9.20323444E-08   1.03224544E-07   6.52938992E-09   2.75872131E-10   1.65194422E-07   7.06094408E+00   1.70394182E+00   2.16676489E-01   1.17290854E-01   7.25697088E+00   1.59016013E+00   -2.49017850E-01   1.14737667E-01   1.42790174E+00   8.39714875E+05   5.79574776E+00   1.45081043E+00   8.73733062E+05   5.87866306E+00 
0 160 2.34788744E-09   1.66057703E-07   8.13226961E-08   9.33939148E-08   5.90834182E-09   2.61442729E-10   1.54141247E-07   7.02555084E+00   1.70847452E+00   2.19551742E-01   1.17832623E-01   7.23667955E+00   1.58720338E+00   -2.38649502E-01   1.15059361E-01   1.42137527E+00   8.30004250E+05   5.77207947E+00   1.44763649E+00   8.69026188E+05   5.86719036E+00 
0 170 2.05043449E-09   1.50153795E-07   7.24242568E-08   8.52230286E-08   5.15421350E-09   2.49802651E-10   1.43558282E-07   6.98912764E+00   1.71680319E+00   2.20032215E-01   1.18382156E-01   7.22243452E+00   1.58455694E+00   -2.31145665E-01   1.15289889E-01   1.41509557E+00   8.20652875E+05   5.74928665E+00   1.44559932E+00   8.66003938E+05   5.85982418E+00 
0 180 1.81352466E-09   1.37651895E-07   6.48623484E-08   7.75647422E-08   4.43062920E-09   2.40624548E-10   1.33592394E-07   6.95335293E+00   1.72739339E+00   2.19538823E-01   1.18915685E-01   7.21432018E+00   1.58262146E+00   -2.25746155E-01   1.15426399E-01   1.40921199E+00   8.11884188E+05   5.72791433E+00   1.44444609E+00   8.64292812E+05   5.85565329E+00 
0 190 1.63427250E-09   1.28132370E-07   5.81918265E-08   6.99826543E-08   3.97111233E-09   2.33330799E-10   1.24709871E-07   6.91846418E+00   1.73941147E+00   2.20028758E-01   1.19431980E-01   7.20959520E+00   1.58092213E+00   -2.21301898E-01   1.15512244E-01   1.40346873E+00   8.03317875E+05   5.70703506E+00   1.44350433E+00   8.62895125E+05   5.85224676E+00 
0 200 1.47223855E-09   1.20466893E-07   5.24295238E-08   6.24051637E-08   3.65260178E-09   2.27318733E-10   1.16720742E-07   6.88323641E+00   1.75265789E+00   2.22652137E-01   1.19952068E-01   7.20534658E+00   1.57912624E+00   -2.17570066E-01   1.15592942E-01   1.39759302E+00   7.94547312E+05   5.68565798E+00   1.44221771E+00   8.60985500E+05   5.84759235E+00 
0 210 1.30894007E-09   1.13751305E-07   4.75786273E-08   5.49820669E-08   3.33196715E-09   2.21902455E-10   1.09077803E-07   6.84804010E+00   1.76664531E+00   2.27019876E-01   1.20472789E-01   7.20023155E+00   1.57712495E+00   -2.14495122E-01   1.15688592E-01   1.39173687E+00   7.85798812E+05   5.66433430E+00   1.44052207E+00   8.58468250E+05   5.84145689E+00 
