RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 1.11919704E-07   2.77611048E-06   6.43248484E-07   5.17751118E-07   4.10432222E-07   2.05929823E-07   1.34766611E-04   1.16444187E+01   -2.49107313E+00   -3.87195647E-02   1.05896436E-01   1.16421585E+01   -2.48416638E+00   2.73585133E-02   1.05929397E-01   1.67726898E+00   2.27584675E+06   1.16314754E+01   1.67717099E+00   2.27612150E+06   1.16380692E+01 
0 10 9.04045834E-08   1.87378373E-06   6.64392360E-07   5.79719710E-07   3.03941192E-07   2.10369833E-09   1.53867768E-06   1.13318367E+01   -2.47671795E+00   -2.40444690E-01   1.08738616E-01   1.13283663E+01   -2.47974634E+00   2.11569026E-01   1.08793713E-01   1.68121982E+00   2.25577025E+06   1.11494141E+01   1.68120956E+00   2.25602100E+06   1.11554356E+01 
0 20 4.51947777E-08   1.28589204E-06   5.29585122E-07   4.15335307E-07   1.66940637E-07   1.82184812E-09   1.36671872E-06   1.15249910E+01   -2.53081441E+00   -3.62216890E-01   1.07129902E-01   1.14994593E+01   -2.50767303E+00   3.06978822E-01   1.07410282E-01   1.68126607E+00   2.25365025E+06   1.10985146E+01   1.68126357E+00   2.25398200E+06   1.11064796E+01 
0 30 3.56061705E-08   1.01506737E-06   4.00063101E-07   3.29584907E-07   1.16435274E-07   1.59002522E-09   1.27202691E-06   1.13595800E+01   -2.50002432E+00   -3.99837434E-01   1.08899742E-01   1.13567362E+01   -2.49857807E+00   3.72749150E-01   1.08906426E-01   1.68056512E+00   2.24388550E+06   1.08640518E+01   1.68066430E+00   2.24457800E+06   1.08806791E+01 
0 40 2.55989061E-08   8.64381491E-07   3.47283617E-07   3.21069393E-07   8.19715993E-08   1.41880341E-09   1.09788459E-06   1.13189402E+01   -2.47821283E+00   -3.57638180E-01   1.09559380E-01   1.13076048E+01   -2.45124912E+00   4.20588464E-01   1.09667704E-01   1.67936993E+00   2.23780725E+06   1.07181110E+01   1.67951226E+00   2.23840050E+06   1.07323542E+01 
0 50 1.74662009E-08   7.49302330E-07   2.95040735E-07   2.66503122E-07   5.58505526E-08   1.29583255E-09   9.39932988E-07   1.13178587E+01   -2.46123457E+00   -3.59820634E-01   1.09881446E-01   1.13050413E+01   -2.43548322E+00   4.09987748E-01   1.09975636E-01   1.67822611E+00   2.23367900E+06   1.06189861E+01   1.67836952E+00   2.23414750E+06   1.06302366E+01 
0 60 1.51993387E-08   6.31439036E-07   2.50183746E-07   2.27404087E-07   4.59100491E-08   1.19338239E-09   8.27991300E-07   1.12519054E+01   -2.42830157E+00   -3.63954127E-01   1.10772528E-01   1.12590113E+01   -2.41291785E+00   3.92586857E-01   1.10637739E-01   1.67701542E+00   2.23009525E+06   1.05329380E+01   1.67723608E+00   2.23070625E+06   1.05476036E+01 
0 70 1.11100382E-08   5.37816163E-07   2.14049280E-07   1.92383837E-07   3.44154074E-08   1.10926845E-09   7.35383480E-07   1.12245026E+01   -2.41818237E+00   -3.54672700E-01   1.11222304E-01   1.12430553E+01   -2.39973927E+00   3.91071677E-01   1.10933945E-01   1.67627895E+00   2.22816375E+06   1.04865570E+01   1.67651379E+00   2.22876300E+06   1.05009480E+01 
0 80 8.28039859E-09   4.76232174E-07   1.88537868E-07   1.71700677E-07   2.50397019E-08   1.03084874E-09   6.55642111E-07   1.12134428E+01   -2.41779399E+00   -3.53134006E-01   1.11453362E-01   1.12330074E+01   -2.40245605E+00   3.99137616E-01   1.11080781E-01   1.67589509E+00   2.22721375E+06   1.04637461E+01   1.67605293E+00   2.22760000E+06   1.04730215E+01 
0 90 6.93857682E-09   4.27531205E-07   1.67577980E-07   1.51101830E-07   2.09894591E-08   9.58243596E-10   5.90376828E-07   1.11901064E+01   -2.41681862E+00   -3.51070881E-01   1.11752287E-01   1.12189388E+01   -2.40160251E+00   4.06414956E-01   1.11232705E-01   1.67562234E+00   2.22583550E+06   1.04367342E+01   1.67558861E+00   2.22647900E+06   1.04461088E+01 
0 100 6.07765926E-09   3.85998305E-07   1.41553713E-07   1.29139352E-07   1.89832221E-08   8.90163665E-10   5.36047139E-07   1.11687641E+01   -2.41790819E+00   -3.56046438E-01   1.12001419E-01   1.12033243E+01   -2.39774776E+00   4.09925938E-01   1.11391909E-01   1.67648077E+00   2.22271100E+06   1.04053640E+01   1.67615628E+00   2.22390750E+06   1.04173784E+01 
0 110 5.36688427E-09   3.51323536E-07   1.19067806E-07   1.08064036E-07   1.67011827E-08   8.27233726E-10   4.90963089E-07   1.11550236E+01   -2.41760468E+00   -3.64627868E-01   1.12166546E-01   1.11905441E+01   -2.39209151E+00   4.10930187E-01   1.11525297E-01   1.67721069E+00   2.21994675E+06   1.03776131E+01   1.67693138E+00   2.22101675E+06   1.03883562E+01 
0 120 4.94481966E-09   3.21586668E-07   1.03908626E-07   9.03864930E-08   1.47060852E-08   7.71981368E-10   4.53670651E-07   1.11437445E+01   -2.41530013E+00   -3.66341382E-01   1.12305947E-01   1.11834240E+01   -2.38606882E+00   4.13848341E-01   1.11605003E-01   1.67784858E+00   2.21743950E+06   1.03524446E+01   1.67753005E+00   2.21870250E+06   1.03651228E+01 
