RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 6.17918960E-09   6.11620521E-07   8.85153426E-08   7.15718684E-08   2.20267786E-08   7.36641059E-09   1.44395090E-05   3.87731504E+00   -4.84158516E-01   1.17200911E-02   1.07581317E-01   3.84677577E+00   -4.79481250E-01   -2.22359672E-02   1.08424470E-01   8.46558571E-01   1.84326766E+05   3.77605510E+00   8.45676064E-01   1.83586062E+05   3.77272129E+00 
0 10 7.70538477E-09   3.32890181E-07   1.56997416E-07   1.55438102E-07   2.57081130E-08   8.19447427E-11   1.80490375E-07   3.73611879E+00   -4.76841778E-01   6.31085858E-02   1.11757621E-01   3.71149921E+00   -5.00546277E-01   -1.36056602E-01   1.12191983E-01   7.45056987E-01   1.28616664E+05   3.41436815E+00   7.44644046E-01   1.28394094E+05   3.41287279E+00 
0 20 4.91514962E-09   2.39123324E-07   1.11329058E-07   8.82923672E-08   1.83503630E-08   9.62353183E-11   2.04596660E-07   3.96006727E+00   -5.59630454E-01   1.24035962E-01   1.05599888E-01   3.91732073E+00   -5.45078099E-01   -1.65995598E-01   1.06691897E-01   7.28714347E-01   1.19775828E+05   3.35497284E+00   7.27799892E-01   1.19279219E+05   3.35163641E+00 
0 30 4.01524192E-09   1.90806446E-07   8.81542874E-08   8.09245222E-08   1.29215483E-08   6.64079139E-11   1.74454954E-07   3.83127332E+00   -5.00332355E-01   1.33533180E-01   1.09504715E-01   3.80103040E+00   -5.22675276E-01   -1.38371527E-01   1.10188454E-01   6.81389689E-01   9.37999688E+04   3.18045926E+00   6.80123687E-01   9.30971719E+04   3.17573762E+00 
0 40 2.50526000E-09   1.64446845E-07   7.97440691E-08   8.27988700E-08   8.28721447E-09   5.76798748E-11   1.45201241E-07   3.81830907E+00   -4.77105170E-01   1.63566336E-01   1.10165328E-01   3.79190683E+00   -5.21764696E-01   -7.87067562E-02   1.10739894E-01   6.60214782E-01   8.19897109E+04   3.10111451E+00   6.60277843E-01   8.20250469E+04   3.10135198E+00 
0 50 1.90810279E-09   1.45673098E-07   6.94497118E-08   6.98174318E-08   5.74028736E-09   5.35848275E-11   1.18303412E-07   3.81167841E+00   -4.72687423E-01   1.44612625E-01   1.10637031E-01   3.77679491E+00   -5.11411488E-01   -6.95112944E-02   1.11441888E-01   6.47621930E-01   7.49089141E+04   3.05354381E+00   6.47505999E-01   7.48435234E+04   3.05310440E+00 
0 60 1.63940983E-09   1.24295099E-07   6.17343758E-08   6.12371593E-08   4.69670747E-09   5.12295588E-11   1.02731320E-07   3.76509380E+00   -4.56005752E-01   1.21860258E-01   1.12193815E-01   3.74356651E+00   -4.98052835E-01   -6.71211556E-02   1.12587161E-01   6.37315392E-01   6.90812891E+04   3.01439190E+00   6.38212025E-01   6.95894375E+04   3.01780581E+00 
0 70 1.18455534E-09   1.05813641E-07   5.59056410E-08   5.65054989E-08   3.37215633E-09   4.94355459E-11   8.96637147E-08   3.74647808E+00   -4.52752888E-01   1.20879732E-01   1.12816706E-01   3.72990465E+00   -4.89957333E-01   -6.02802038E-02   1.13088526E-01   6.34331942E-01   6.73888438E+04   3.00302172E+00   6.35227799E-01   6.78973125E+04   3.00643778E+00 
0 80 9.35118871E-10   9.63074029E-08   5.08885094E-08   5.20924779E-08   2.61129363E-09   4.73740526E-11   7.81314995E-08   3.73924923E+00   -4.55723375E-01   1.15652785E-01   1.13003805E-01   3.72014332E+00   -4.94201750E-01   -6.15693815E-02   1.13371789E-01   6.33569658E-01   6.69560391E+04   3.00011396E+00   6.33483410E-01   6.69070312E+04   2.99978471E+00 
0 90 8.12180212E-10   8.77191937E-08   4.61435405E-08   4.79616560E-08   2.15912466E-09   4.60304017E-11   6.91660063E-08   3.72463155E+00   -4.57149833E-01   1.17413133E-01   1.13361381E-01   3.71239471E+00   -4.98612106E-01   -6.74230978E-02   1.13565437E-01   6.30885422E-01   6.54306055E+04   2.98986554E+00   6.31268442E-01   6.56484141E+04   2.99132895E+00 
