RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 2.42118233E-07   4.44268107E-06   2.96908240E-07   8.45888962E-07   8.91263767E-07   4.87911166E-07   2.39614863E-04   1.59716082E+01   -2.91034430E-01   -6.79400656E-03   1.05253279E-01   1.59658413E+01   -2.82195717E-01   -1.34665081E-02   1.05291694E-01   1.67742050E+00   2.30000000E+06   1.56127586E+01   1.67742205E+00   2.30000000E+06   1.56141768E+01 
0 10 1.05343929E-07   3.05719709E-06   4.60281598E-07   5.67249458E-07   3.83001662E-07   4.97944175E-09   2.56730664E-06   1.58030949E+01   -3.16969603E-01   -6.85982630E-02   1.06416702E-01   1.58281412E+01   -3.22571099E-01   -7.78488368E-02   1.06245577E-01   1.67670703E+00   2.30000000E+06   1.53603096E+01   1.67672217E+00   2.30000000E+06   1.53636484E+01 
0 20 5.15338812E-08   2.01686362E-06   3.77136104E-07   3.92562185E-07   2.00896906E-07   4.19476409E-09   2.18546575E-06   1.58862877E+01   -3.25236440E-01   -1.15021698E-01   1.06040575E-01   1.58839893E+01   -3.07216495E-01   -1.31757051E-01   1.06051631E-01   1.67654443E+00   2.30000000E+06   1.53262663E+01   1.67657554E+00   2.30000000E+06   1.53325367E+01 
0 30 3.78690288E-08   1.50754772E-06   2.88915942E-07   3.03948156E-07   1.39081905E-07   3.66626352E-09   1.96548399E-06   1.58046541E+01   -3.13905746E-01   -1.31087765E-01   1.06743902E-01   1.57801723E+01   -3.12445939E-01   -1.60925761E-01   1.06901556E-01   1.67591238E+00   2.30000000E+06   1.52164621E+01   1.67601800E+00   2.30000000E+06   1.52329941E+01 
0 40 2.80601125E-08   1.24438759E-06   2.48498367E-07   2.66098795E-07   1.03611839E-07   3.26279448E-09   1.73762703E-06   1.57438374E+01   -2.94652849E-01   -1.31232113E-01   1.07292376E-01   1.57253256E+01   -3.03956002E-01   -1.44738704E-01   1.07404329E-01   1.67550170E+00   2.30000000E+06   1.51570272E+01   1.67562914E+00   2.30000000E+06   1.51747503E+01 
0 50 1.93324485E-08   1.06604091E-06   2.04224634E-07   2.24844158E-07   7.41958104E-08   2.93212410E-09   1.53204144E-06   1.57174406E+01   -2.89968342E-01   -1.66729525E-01   1.07625119E-01   1.56973543E+01   -2.93547124E-01   -1.69651642E-01   1.07744195E-01   1.67586863E+00   2.29996075E+06   1.51123590E+01   1.67567575E+00   2.29998175E+06   1.51360741E+01 
0 60 1.67642025E-08   8.88300235E-07   1.69806938E-07   1.82778464E-07   6.00888228E-08   2.65364086E-09   1.37323161E-06   1.56799402E+01   -2.88057029E-01   -1.92568034E-01   1.08012468E-01   1.56598806E+01   -2.90678442E-01   -1.87417537E-01   1.08128317E-01   1.67615223E+00   2.29992800E+06   1.50753117E+01   1.67592573E+00   2.29995425E+06   1.51051207E+01 
0 70 1.31541755E-08   7.66338417E-07   1.40878669E-07   1.49642105E-07   4.75714295E-08   2.41195508E-09   1.24411258E-06   1.56517496E+01   -2.86683887E-01   -2.01053381E-01   1.08328365E-01   1.56331959E+01   -2.92474419E-01   -1.86950639E-01   1.08424991E-01   1.67631161E+00   2.29990850E+06   1.50531311E+01   1.67608058E+00   2.29993650E+06   1.50849352E+01 
0 80 1.05420028E-08   6.90004640E-07   1.17345699E-07   1.27203492E-07   3.72915814E-08   2.20212648E-09   1.13304338E-06   1.56435909E+01   -2.90738493E-01   -2.02163264E-01   1.08496554E-01   1.56231956E+01   -2.97114074E-01   -1.81224853E-01   1.08595021E-01   1.67636395E+00   2.29990175E+06   1.50456057E+01   1.67614639E+00   2.29992875E+06   1.50761099E+01 
0 90 8.70646311E-09   6.31411524E-07   1.01374383E-07   1.05739232E-07   2.95180396E-08   2.02412442E-09   1.03759044E-06   1.56359339E+01   -2.91020751E-01   -1.98551610E-01   1.08645312E-01   1.56152782E+01   -2.98890144E-01   -1.76006258E-01   1.08735062E-01   1.67640090E+00   2.29989700E+06   1.50402193E+01   1.67620051E+00   2.29992225E+06   1.50687046E+01 
0 100 7.64757679E-09   5.82417044E-07   8.28870625E-08   8.62829168E-08   2.59418851E-08   1.86745419E-09   9.54230359E-07   1.56257010E+01   -2.88100600E-01   -1.96183130E-01   1.08796895E-01   1.56072273E+01   -2.98689902E-01   -1.75635740E-01   1.08863324E-01   1.67646015E+00   2.29988925E+06   1.50314350E+01   1.67626774E+00   2.29991400E+06   1.50593567E+01 
0 110 7.04543668E-09   5.40116901E-07   6.58364385E-08   6.97985953E-08   2.37263276E-08   1.73044690E-09   8.79992172E-07   1.56180153E+01   -2.86258548E-01   -1.94734395E-01   1.08916678E-01   1.56016035E+01   -2.98158854E-01   -1.76087067E-01   1.08964451E-01   1.67652225E+00   2.29988100E+06   1.50220270E+01   1.67632818E+00   2.29990625E+06   1.50507765E+01 
0 120 6.79755630E-09   5.02374746E-07   5.48513519E-08   5.70908156E-08   2.19207212E-08   1.61359770E-09   8.14269129E-07   1.56132860E+01   -2.85020739E-01   -1.92503855E-01   1.09003678E-01   1.55994844E+01   -2.98147917E-01   -1.74477145E-01   1.09031506E-01   1.67657387E+00   2.29987400E+06   1.50140438E+01   1.67636824E+00   2.29990125E+06   1.50449982E+01 
0 130 6.91790403E-09   4.68245929E-07   4.73950621E-08   4.75464823E-08   2.13937739E-08   1.51370760E-09   7.54863095E-07   1.56101665E+01   -2.84694880E-01   -1.90475971E-01   1.09070480E-01   1.55987234E+01   -2.99111187E-01   -1.71971053E-01   1.09080799E-01   1.67661917E+00   2.29986750E+06   1.50069017E+01   1.67639697E+00   2.29989750E+06   1.50408020E+01 
