RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 6.41969100E-09   5.88176420E-07   2.29831372E-07   7.43624042E-08   2.28077912E-08   7.31522931E-09   1.43365587E-05   3.60678625E+00   -1.39965773E+00   -3.69029329E-03   1.08651057E-01   3.63057852E+00   -1.39539194E+00   -1.84104685E-02   1.08077906E-01   8.42400968E-01   1.80835422E+05   3.76034093E+00   8.45957398E-01   1.83822203E+05   3.77378416E+00 
0 10 7.84205767E-09   3.21594712E-07   1.92963711E-07   1.64684977E-07   2.62954565E-08   8.14581666E-11   1.77204782E-07   3.53642607E+00   -1.41686618E+00   -6.01166710E-02   1.10402569E-01   3.52583885E+00   -1.35938251E+00   -1.35004729E-01   1.11274831E-01   7.50468135E-01   1.31529750E+05   3.43393898E+00   7.46995330E-01   1.29660992E+05   3.42138410E+00 
0 20 4.95730834E-09   2.31236342E-07   1.33262830E-07   9.12689160E-08   1.84495992E-08   9.52932039E-11   2.04186577E-07   3.64496660E+00   -1.50330853E+00   -8.33507255E-02   1.07033022E-01   3.66680098E+00   -1.39316106E+00   -1.34168327E-01   1.07583739E-01   7.24329472E-01   1.17392680E+05   3.33896208E+00   7.27972090E-01   1.19372750E+05   3.35226488E+00 
0 30 4.08197431E-09   1.82766485E-07   1.08128617E-07   8.56297788E-08   1.31290232E-08   6.55022078E-11   1.74047770E-07   3.53504205E+00   -1.41825068E+00   -1.00257464E-01   1.10992521E-01   3.54567981E+00   -1.39827442E+00   -1.46682486E-01   1.10905796E-01   6.80260122E-01   9.31729375E+04   3.17624688E+00   6.82446957E-01   9.43865391E+04   3.18440008E+00 
0 40 2.50583865E-09   1.61712080E-07   9.44503924E-08   8.32359532E-08   8.32447444E-09   5.78828270E-11   1.43830505E-07   3.49763107E+00   -1.39944649E+00   -8.84648114E-02   1.12536319E-01   3.52121973E+00   -1.37559140E+00   -1.09171234E-01   1.12109013E-01   6.59053683E-01   8.13386172E+04   3.09674025E+00   6.62262380E-01   8.31369688E+04   3.10882211E+00 
0 50 1.93216310E-09   1.41721713E-07   8.16377721E-08   7.26514031E-08   5.71722092E-09   5.36505215E-11   1.16516681E-07   3.44466877E+00   -1.35937011E+00   -1.08390979E-01   1.14740834E-01   3.48806715E+00   -1.36605299E+00   -1.09465204E-01   1.13398835E-01   6.44657671E-01   7.32358359E+04   3.04230356E+00   6.48071051E-01   7.51621953E+04   3.05524540E+00 
0 60 1.65715142E-09   1.18789629E-07   7.09729093E-08   6.32729709E-08   4.79800955E-09   5.16744598E-11   1.00647554E-07   3.38421297E+00   -1.33276677E+00   -1.10862769E-01   1.17030896E-01   3.43610168E+00   -1.34668744E+00   -1.10650785E-01   1.15292229E-01   6.35910511E-01   6.82846484E+04   3.00903988E+00   6.38136089E-01   6.95464375E+04   3.01751709E+00 
0 70 1.17222432E-09   1.00834221E-07   6.26612646E-08   5.61722402E-08   3.33508865E-09   5.03085004E-11   8.83767015E-08   3.35466242E+00   -1.33088470E+00   -9.76481065E-02   1.18139431E-01   3.41652513E+00   -1.32860589E+00   -9.73445252E-02   1.16253123E-01   6.33053541E-01   6.66628750E+04   2.99814439E+00   6.36265814E-01   6.84861562E+04   3.01039386E+00 
0 80 9.44193390E-10   9.31576167E-08   5.72918992E-08   5.23655395E-08   2.66762279E-09   4.79704020E-11   7.66596671E-08   3.32240176E+00   -1.33830225E+00   -8.35239440E-02   1.19189963E-01   3.40275955E+00   -1.32084608E+00   -8.74596834E-02   1.16869353E-01   6.30287528E-01   6.50905547E+04   2.98758101E+00   6.36641145E-01   6.86990391E+04   3.01182389E+00 
0 90 9.83474302E-10   8.82538558E-08   5.27241397E-08   4.97586754E-08   2.86104695E-09   4.65945824E-11   6.74614142E-08   3.29776311E+00   -1.35425580E+00   -8.15448090E-02   1.19870961E-01   3.38791943E+00   -1.31434715E+00   -8.93957317E-02   1.17453024E-01   6.31314099E-01   6.56743516E+04   2.99150324E+00   6.35239184E-01   6.79037578E+04   3.00648093E+00 
0 100 7.81431253E-10   8.88742804E-08   4.70341774E-08   4.68137422E-08   2.13670859E-09   4.51827360E-11   6.06689454E-08   3.25902939E+00   -1.36096215E+00   -9.54155475E-02   1.21070899E-01   3.36559582E+00   -1.31176174E+00   -9.91645530E-02   1.18174776E-01   6.31408989E-01   6.57283047E+04   2.99186563E+00   6.31508231E-01   6.57847266E+04   2.99224472E+00 
0 110 7.10098147E-10   7.16778175E-08   4.02937985E-08   4.20178878E-08   2.09883910E-09   4.33971505E-11   5.57403794E-08   3.21891785E+00   -1.36000550E+00   -1.09298505E-01   1.22389778E-01   3.35388017E+00   -1.31243587E+00   -1.05388626E-01   1.18512973E-01   4.97927010E-01   5.13633789E+04   2.98115802E+00   6.30824506E-01   6.53959805E+04   2.98963308E+00 
