RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 3.47156373E-07   5.14150952E-06   2.35458128E-06   1.03517596E-06   1.27955036E-06   6.85013276E-07   2.98988627E-04   1.64330025E+01   7.29131174E+00   1.99600011E-02   1.05213657E-01   1.64199505E+01   7.29506016E+00   2.06004549E-02   1.05273470E-01   1.67671001E+00   2.30000000E+06   1.75826740E+01   1.67670453E+00   2.30000000E+06   1.75803318E+01 
0 10 1.33417316E-07   3.48626691E-06   1.61313608E-06   6.09279823E-07   4.96540679E-07   7.00010494E-09   3.32967238E-06   1.63215199E+01   7.20410633E+00   1.02815725E-01   1.06088787E-01   1.63150845E+01   7.18763924E+00   8.06926116E-02   1.06122479E-01   1.67604625E+00   2.30000000E+06   1.73853283E+01   1.67601717E+00   2.30000000E+06   1.73787804E+01 
0 20 6.02782038E-08   2.27409805E-06   1.07662424E-06   4.10317966E-07   2.43095798E-07   5.89051119E-09   2.79215715E-06   1.63443356E+01   7.21359301E+00   1.52672082E-01   1.06083475E-01   1.63598518E+01   7.22828627E+00   1.27179384E-01   1.05946027E-01   1.67591381E+00   2.30000000E+06   1.73563004E+01   1.67590046E+00   2.30000000E+06   1.73534698E+01 
0 30 4.50634943E-08   1.69231612E-06   7.98384178E-07   3.16163437E-07   1.73738471E-07   5.12122256E-09   2.46817490E-06   1.62565575E+01   7.18444061E+00   1.76660284E-01   1.06762163E-01   1.62910786E+01   7.21333313E+00   1.53484210E-01   1.06494442E-01   1.67553377E+00   2.30000000E+06   1.72819118E+01   1.67550898E+00   2.30000000E+06   1.72774105E+01 
0 40 3.25887122E-08   1.40619625E-06   6.68214341E-07   2.70909965E-07   1.28884039E-07   4.54787275E-09   2.16567378E-06   1.62032871E+01   7.18886423E+00   1.76648244E-01   1.07169107E-01   1.62357235E+01   7.20007515E+00   1.65348023E-01   1.06950216E-01   1.67575204E+00   2.30000000E+06   1.72337341E+01   1.67576683E+00   2.30000000E+06   1.72311363E+01 
0 50 2.34322570E-08   1.21186304E-06   5.74459136E-07   2.23035101E-07   9.72109291E-08   4.07842560E-09   1.91529944E-06   1.61703987E+01   7.18249893E+00   1.40240967E-01   1.07486837E-01   1.61992722E+01   7.19313908E+00   1.37469351E-01   1.07287988E-01   1.67595732E+00   2.30000000E+06   1.71965160E+01   1.67594993E+00   2.30000000E+06   1.71979065E+01 
0 60 2.10020552E-08   1.00746070E-06   4.76229786E-07   1.81013306E-07   8.14982002E-08   3.67787889E-09   1.71963609E-06   1.61352367E+01   7.17884636E+00   1.17613226E-01   1.07785970E-01   1.61690426E+01   7.18481922E+00   1.24775738E-01   1.07569620E-01   1.67609704E+00   2.30000000E+06   1.71692905E+01   1.67607868E+00   2.30000000E+06   1.71729584E+01 
0 70 1.70298105E-08   8.66013067E-07   4.06985890E-07   1.49606535E-07   6.53246701E-08   3.33704486E-09   1.55935697E-06   1.61130180E+01   7.17505980E+00   1.12991393E-01   1.07993908E-01   1.61500072E+01   7.18121004E+00   1.29713133E-01   1.07759506E-01   1.67617297E+00   2.30000000E+06   1.71537170E+01   1.67613316E+00   2.30000000E+06   1.71619453E+01 
0 80 1.32173632E-08   7.78894503E-07   3.63955053E-07   1.26154205E-07   4.96203008E-08   3.04535086E-09   1.42012948E-06   1.61036739E+01   7.17229414E+00   1.19490929E-01   1.08109213E-01   1.61437130E+01   7.17996502E+00   1.38384134E-01   1.07857674E-01   1.67620206E+00   2.30000000E+06   1.71475830E+01   1.67614675E+00   2.30000000E+06   1.71591606E+01 
0 90 1.09246958E-08   7.12881388E-07   3.31006305E-07   1.03425961E-07   3.90501853E-08   2.79529200E-09   1.29881539E-06   1.60964985E+01   7.17017698E+00   1.28299922E-01   1.08196683E-01   1.61384315E+01   7.17601442E+00   1.44718096E-01   1.07943535E-01   1.67622566E+00   2.30000000E+06   1.71425457E+01   1.67616451E+00   2.30000000E+06   1.71554813E+01 
0 100 1.02665663E-08   6.57090538E-07   3.01792682E-07   8.32201010E-08   3.56441490E-08   2.57786681E-09   1.19254889E-06   1.60865822E+01   7.17089176E+00   1.33379623E-01   1.08283527E-01   1.61322365E+01   7.17291784E+00   1.46855995E-01   1.08022802E-01   1.67626321E+00   2.30000000E+06   1.71343784E+01   1.67618513E+00   2.30000000E+06   1.71511555E+01 
0 110 9.62613100E-09   6.08257665E-07   2.77167260E-07   6.65671251E-08   3.25837490E-08   2.38934939E-09   1.09872303E-06   1.60779419E+01   7.17549324E+00   1.34255469E-01   1.08347625E-01   1.61285439E+01   7.17280531E+00   1.46035895E-01   1.08073413E-01   1.67629921E+00   2.30000000E+06   1.71263828E+01   1.67619848E+00   2.30000000E+06   1.71483555E+01 
0 120 9.41410594E-09   5.64684569E-07   2.56461647E-07   5.48720287E-08   3.03007717E-08   2.22729923E-09   1.01482101E-06   1.60740032E+01   7.18250227E+00   1.35034263E-01   1.08374536E-01   1.61263313E+01   7.17414713E+00   1.45743325E-01   1.08105831E-01   1.67631900E+00   2.30000000E+06   1.71219273E+01   1.67620957E+00   2.30000000E+06   1.71459904E+01 
0 130 9.72383152E-09   5.25655366E-07   2.38167488E-07   4.63028336E-08   2.99239566E-08   2.08748907E-09   9.39070105E-07   1.60734081E+01   7.18933153E+00   1.37815446E-01   1.08379632E-01   1.61230259E+01   7.17508841E+00   1.47270530E-01   1.08140565E-01   1.67632866E+00   2.30000000E+06   1.71197300E+01   1.67622805E+00   2.30000000E+06   1.71420345E+01 
