RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 1.66091084E-07   3.50269511E-06   4.67164995E-07   6.74814316E-07   6.10323696E-07   3.28088646E-07   1.84107543E-04   1.38676682E+01   -1.47773051E+00   -1.17408838E-02   1.05489716E-01   1.38646994E+01   -1.46598613E+00   -6.06573746E-03   1.05520129E-01   1.67837107E+00   2.29757100E+06   1.36285572E+01   1.67836821E+00   2.29757450E+06   1.36295967E+01 
0 10 9.34074507E-08   2.39879569E-06   5.44562909E-07   5.58981924E-07   3.24913373E-07   3.34417249E-09   1.97485178E-06   1.36183748E+01   -1.51162291E+00   -9.87465605E-02   1.07466571E-01   1.36588345E+01   -1.50540221E+00   -7.77979046E-02   1.07112058E-01   1.67821503E+00   2.29639925E+06   1.32838316E+01   1.67822301E+00   2.29640675E+06   1.32860222E+01 
0 20 4.67664094E-08   1.59972024E-06   4.36718125E-07   3.98310419E-07   1.75498670E-07   2.84021806E-09   1.71362512E-06   1.37416582E+01   -1.58427501E+00   -1.70398623E-01   1.06659427E-01   1.37342358E+01   -1.51049590E+00   -1.38974056E-01   1.06723741E-01   1.67806768E+00   2.29627350E+06   1.32467899E+01   1.67808723E+00   2.29628900E+06   1.32513618E+01 
0 30 3.47127767E-08   1.21350820E-06   3.33070744E-07   3.10317205E-07   1.19742111E-07   2.48228726E-09   1.56939018E-06   1.36328430E+01   -1.57299328E+00   -1.97195545E-01   1.07688889E-01   1.36109200E+01   -1.52928710E+00   -1.79632276E-01   1.07839026E-01   1.67719293E+00   2.29575475E+06   1.30941601E+01   1.67725241E+00   2.29578325E+06   1.31025772E+01 
0 40 2.58935291E-08   1.00967179E-06   2.89402351E-07   2.83396218E-07   8.80309017E-08   2.21250973E-09   1.38158907E-06   1.35611506E+01   -1.53183866E+00   -2.14206159E-01   1.08453542E-01   1.35518570E+01   -1.50569606E+00   -1.65528759E-01   1.08482778E-01   1.67644358E+00   2.29543650E+06   1.30005541E+01   1.67654622E+00   2.29547625E+06   1.30122643E+01 
0 50 1.73716010E-08   8.69431403E-07   2.41142885E-07   2.40385532E-07   6.07313666E-08   1.99649919E-09   1.20694710E-06   1.35426960E+01   -1.50648773E+00   -2.65732169E-01   1.08814456E-01   1.35276194E+01   -1.48860669E+00   -1.90094113E-01   1.08871706E-01   1.67583883E+00   2.29521925E+06   1.29366217E+01   1.67599833E+00   2.29527400E+06   1.29527359E+01 
0 60 1.51388981E-08   7.26871122E-07   2.02537777E-07   1.97428903E-07   4.93544192E-08   1.81392235E-09   1.07258143E-06   1.34951735E+01   -1.48482406E+00   -3.00564498E-01   1.09381616E-01   1.34828701E+01   -1.47692370E+00   -2.08177805E-01   1.09383665E-01   1.67575657E+00   2.29485100E+06   1.28836098E+01   1.67550528E+00   2.29510975E+06   1.29043922E+01 
0 70 1.15925927E-08   6.22233870E-07   1.71591594E-07   1.65016218E-07   3.86188930E-08   1.65474323E-09   9.64987407E-07   1.34616032E+01   -1.46945310E+00   -3.16855758E-01   1.09819397E-01   1.34497099E+01   -1.47164834E+00   -2.05977872E-01   1.09768443E-01   1.67615652E+00   2.29443100E+06   1.28504305E+01   1.67587948E+00   2.29472475E+06   1.28736248E+01 
0 80 8.95887542E-09   5.56526857E-07   1.47243384E-07   1.42806414E-07   2.93967535E-08   1.51417179E-09   8.73037379E-07   1.34533472E+01   -1.47070408E+00   -3.18877667E-01   1.10016979E-01   1.34353056E+01   -1.47604167E+00   -2.00681150E-01   1.09968498E-01   1.67631066E+00   2.29426200E+06   1.28370762E+01   1.67605162E+00   2.29454375E+06   1.28593340E+01 
0 90 7.34950945E-09   5.05798198E-07   1.29220894E-07   1.20986812E-07   2.32597959E-08   1.39394507E-09   7.95087601E-07   1.34394875E+01   -1.46864641E+00   -3.15183848E-01   1.10228501E-01   1.34223146E+01   -1.47838140E+00   -1.97819963E-01   1.10133283E-01   1.67644811E+00   2.29410750E+06   1.28248701E+01   1.67619956E+00   2.29438425E+06   1.28467407E+01 
0 100 6.33971231E-09   4.63466876E-07   1.08104075E-07   1.00526655E-07   2.05551256E-08   1.28683597E-09   7.29194255E-07   1.34235239E+01   -1.46472859E+00   -3.13833028E-01   1.10431790E-01   1.34093771E+01   -1.47809339E+00   -1.99175596E-01   1.10283867E-01   1.67662108E+00   2.29390725E+06   1.28090649E+01   1.67636967E+00   2.29419600E+06   1.28318663E+01 
0 110 5.71700864E-09   4.27853820E-07   8.84532554E-08   8.21374968E-08   1.86578095E-08   1.19230625E-09   6.72597366E-07   1.34124079E+01   -1.46385133E+00   -3.13271999E-01   1.10574372E-01   1.33994322E+01   -1.47773862E+00   -2.00881615E-01   1.10402450E-01   1.67678130E+00   2.29371600E+06   1.27939577E+01   1.67652678E+00   2.29401725E+06   1.28177471E+01 
0 120 5.34527844E-09   3.96798669E-07   7.54583809E-08   6.71928575E-08   1.68260890E-08   1.11183740E-09   6.23301617E-07   1.34047356E+01   -1.46274948E+00   -3.11988592E-01   1.10676348E-01   1.33934784E+01   -1.47785032E+00   -1.99774489E-01   1.10482864E-01   1.67690933E+00   2.29355875E+06   1.27815304E+01   1.67664027E+00   2.29388475E+06   1.28072786E+01 
0 130 5.26404120E-09   3.69319025E-07   6.63712498E-08   5.55509558E-08   1.61099454E-08   1.04347575E-09   5.78819936E-07   1.33989840E+01   -1.46292448E+00   -3.10499191E-01   1.10754855E-01   1.33901644E+01   -1.47879601E+00   -1.96708173E-01   1.10536903E-01   1.67702019E+00   2.29341900E+06   1.27704954E+01   1.67671955E+00   2.29379050E+06   1.27998343E+01 
0 140 5.22449062E-09   3.44718956E-07   5.96857532E-08   4.67349253E-08   1.58893556E-08   9.84724413E-10   5.38085317E-07   1.33937492E+01   -1.46486366E+00   -3.08615476E-01   1.10824652E-01   1.33875408E+01   -1.47969437E+00   -1.93670407E-01   1.10582389E-01   1.67712295E+00   2.29328625E+06   1.27600126E+01   1.67678607E+00   2.29371025E+06   1.27935066E+01 
0 150 4.91383068E-09   3.22274701E-07   5.41947180E-08   4.04109350E-08   1.47832973E-08   9.34321287E-10   5.00898977E-07   1.33887558E+01   -1.46681309E+00   -3.08002084E-01   1.10890135E-01   1.33847837E+01   -1.48036098E+00   -1.91461816E-01   1.10626720E-01   1.67721581E+00   2.29316350E+06   1.27503119E+01   1.67684853E+00   2.29363400E+06   1.27874775E+01 
0 160 4.17330304E-09   3.01675641E-07   4.94403913E-08   3.58191699E-08   1.21758390E-08   8.91554275E-10   4.66822485E-07   1.33839550E+01   -1.46797979E+00   -3.09693664E-01   1.10951871E-01   1.33820906E+01   -1.48124456E+00   -1.90189868E-01   1.10667758E-01   1.67729890E+00   2.29305125E+06   1.27414551E+01   1.67690516E+00   2.29356400E+06   1.27819433E+01 
0 170 3.44521855E-09   2.82675416E-07   4.55241036E-08   3.17695097E-08   9.85317605E-09   8.55512272E-10   4.35332879E-07   1.33785610E+01   -1.46902931E+00   -3.13129187E-01   1.11015357E-01   1.33799696E+01   -1.48231518E+00   -1.90116674E-01   1.10700831E-01   1.67737973E+00   2.29293975E+06   1.27326469E+01   1.67695117E+00   2.29350650E+06   1.27773962E+01 
0 180 3.21911497E-09   2.65087607E-07   4.24896811E-08   2.79595760E-08   9.42579970E-09   8.24839919E-10   4.05923117E-07   1.33711300E+01   -1.47063613E+00   -3.16729724E-01   1.11092024E-01   1.33787479E+01   -1.48322988E+00   -1.90644026E-01   1.10723838E-01   1.67747080E+00   2.29281125E+06   1.27224951E+01   1.67698503E+00   2.29346375E+06   1.27740231E+01 
0 190 3.18771209E-09   2.48832691E-07   4.01616482E-08   2.49745522E-08   9.31973521E-09   7.97900912E-10   3.78157893E-07   1.33609676E+01   -1.47278011E+00   -3.19445163E-01   1.11188382E-01   1.33781204E+01   -1.48371947E+00   -1.90519691E-01   1.10740624E-01   1.67757750E+00   2.29265650E+06   1.27102613E+01   1.67701113E+00   2.29343050E+06   1.27714033E+01 
0 200 3.03758463E-09   2.33806503E-07   3.80457017E-08   2.26895942E-08   8.52964277E-09   7.73613229E-10   3.51979708E-07   1.33485384E+01   -1.47511721E+00   -3.21450859E-01   1.11301973E-01   1.33774214E+01   -1.48366821E+00   -1.89336762E-01   1.10757649E-01   1.67769611E+00   2.29247825E+06   1.26961956E+01   1.67703629E+00   2.29339825E+06   1.27688627E+01 
