RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 2.51225316E-07   4.37204744E-06   1.30182775E-06   8.38760229E-07   9.26109749E-07   4.84791258E-07   2.38036970E-04   1.53584538E+01   4.38995934E+00   1.88408382E-02   1.05258785E-01   1.53460875E+01   4.38544798E+00   -3.43174972E-02   1.05344571E-01   1.67742217E+00   2.30000000E+06   1.56142826E+01   1.67742074E+00   2.30000000E+06   1.56129560E+01 
0 10 1.10906498E-07   2.94469828E-06   9.60672878E-07   5.70423651E-07   4.00036129E-07   4.95053687E-09   2.75220032E-06   1.52021942E+01   4.32522774E+00   1.16873555E-01   1.06454328E-01   1.51802683E+01   4.29581594E+00   -1.85733929E-01   1.06656313E-01   1.67672157E+00   2.30000000E+06   1.53635168E+01   1.67670727E+00   2.30000000E+06   1.53603535E+01 
0 20 5.24666817E-08   1.94143877E-06   6.78078777E-07   3.91952966E-07   2.04289151E-07   4.16574375E-09   2.29934290E-06   1.52557611E+01   4.31933594E+00   1.83510676E-01   1.06278211E-01   1.52542982E+01   4.31145859E+00   -2.32308716E-01   1.06311053E-01   1.67661095E+00   2.30000000E+06   1.53397789E+01   1.67660022E+00   2.30000000E+06   1.53375816E+01 
0 30 3.79652221E-08   1.45221009E-06   5.05251307E-07   3.10975423E-07   1.39869002E-07   3.63919272E-09   2.04839193E-06   1.51846104E+01   4.28946400E+00   2.01769367E-01   1.06939420E-01   1.51545630E+01   4.29634380E+00   -2.31636375E-01   1.07133314E-01   1.67606318E+00   2.30000000E+06   1.52402554E+01   1.67602241E+00   2.30000000E+06   1.52337055E+01 
0 40 2.83447221E-08   1.19993399E-06   4.27338023E-07   2.71624231E-07   1.04406453E-07   3.23586602E-09   1.80424081E-06   1.51154699E+01   4.28880215E+00   2.22203553E-01   1.07524432E-01   1.51012030E+01   4.29828739E+00   -2.11236492E-01   1.07613392E-01   1.67564821E+00   2.30000000E+06   1.51774445E+01   1.67558634E+00   2.30000000E+06   1.51687317E+01 
0 50 1.98306669E-08   1.02790705E-06   3.61894621E-07   2.24941132E-07   7.57274989E-08   2.91144575E-09   1.56978888E-06   1.50770512E+01   4.29181671E+00   2.13453382E-01   1.07930019E-01   1.50683088E+01   4.29596376E+00   -2.26985008E-01   1.07983351E-01   1.67569745E+00   2.29997950E+06   1.51334667E+01   1.67576492E+00   2.29997225E+06   1.51252422E+01 
0 60 1.75093877E-08   8.55480778E-07   3.00636941E-07   1.83983033E-07   6.22803356E-08   2.63405475E-09   1.39647284E-06   1.50391703E+01   4.29274654E+00   1.90163925E-01   1.08317576E-01   1.50348587E+01   4.29362106E+00   -2.40594476E-01   1.08337276E-01   1.67598677E+00   2.29994750E+06   1.50972729E+01   1.67601371E+00   2.29994425E+06   1.50937557E+01 
0 70 1.33627100E-08   7.36364598E-07   2.55679595E-07   1.54271177E-07   4.79611018E-08   2.39771825E-09   1.26111377E-06   1.50088167E+01   4.29098845E+00   1.83815256E-01   1.08629838E-01   1.50139761E+01   4.29275370E+00   -2.35152438E-01   1.08591266E-01   1.67612112E+00   2.29993175E+06   1.50795174E+01   1.67615867E+00   2.29992725E+06   1.50744343E+01 
0 80 1.06984839E-08   6.61840204E-07   2.24474149E-07   1.29891802E-07   3.79906311E-08   2.19479168E-09   1.14409647E-06   1.50006666E+01   4.28902388E+00   1.83328062E-01   1.08767413E-01   1.50046244E+01   4.29049730E+00   -2.28127852E-01   1.08756252E-01   1.67614639E+00   2.29992875E+06   1.50760965E+01   1.67622316E+00   2.29991950E+06   1.50655766E+01 
0 90 8.86786911E-09   6.04938236E-07   2.01416753E-07   1.07484304E-07   3.00059568E-08   2.01850203E-09   1.04369906E-06   1.49923191E+01   4.28547144E+00   1.87725410E-01   1.08879708E-01   1.49974995E+01   4.28869057E+00   -2.25229189E-01   1.08887680E-01   1.67619312E+00   2.29992300E+06   1.50697289E+01   1.67625928E+00   2.29991500E+06   1.50605345E+01 
0 100 7.83778198E-09   5.57131159E-07   1.80288652E-07   8.75195880E-08   2.64454325E-08   1.86320448E-09   9.57585939E-07   1.49765196E+01   4.28280830E+00   1.93518803E-01   1.09022945E-01   1.49893589E+01   4.28935099E+00   -2.23694772E-01   1.09006256E-01   1.67628717E+00   2.29991150E+06   1.50566158E+01   1.67629981E+00   2.29991000E+06   1.50548220E+01 
0 110 7.44803996E-09   5.15787121E-07   1.61790553E-07   7.09061752E-08   2.50228922E-08   1.72769177E-09   8.82109475E-07   1.49637175E+01   4.28400469E+00   1.94496557E-01   1.09132133E-01   1.49813366E+01   4.29031801E+00   -2.22940311E-01   1.09111518E-01   1.67638230E+00   2.29989950E+06   1.50429430E+01   1.67634118E+00   2.29990475E+06   1.50489063E+01 
0 120 7.19473681E-09   4.78880224E-07   1.47551503E-07   5.76440655E-08   2.29575772E-08   1.61176572E-09   8.15395708E-07   1.49559135E+01   4.28714466E+00   1.94157898E-01   1.09199151E-01   1.49765511E+01   4.29103613E+00   -2.23325238E-01   1.09186001E-01   1.67645586E+00   2.29988975E+06   1.50320768E+01   1.67636526E+00   2.29990150E+06   1.50454197E+01 
0 130 6.78719125E-09   4.45824895E-07   1.35976705E-07   4.78673314E-08   2.09023323E-08   1.51228619E-09   7.55335179E-07   1.49506340E+01   4.29045963E+00   1.94713697E-01   1.09245606E-01   1.49740067E+01   4.29184532E+00   -2.25406736E-01   1.09237365E-01   1.67651153E+00   2.29988250E+06   1.50236597E+01   1.67637920E+00   2.29989975E+06   1.50433979E+01 
0 140 6.44968079E-09   4.16080525E-07   1.26073303E-07   4.07052525E-08   1.94827035E-08   1.42669798E-09   7.00423413E-07   1.49461889E+01   4.29376364E+00   1.95078209E-01   1.09285012E-01   1.49707079E+01   4.29209805E+00   -2.27861956E-01   1.09288499E-01   1.67656100E+00   2.29987575E+06   1.50160389E+01   1.67640042E+00   2.29989700E+06   1.50402861E+01 
0 150 6.02346839E-09   3.88973177E-07   1.17393050E-07   3.54877017E-08   1.76640587E-08   1.35365763E-09   6.50050310E-07   1.49409380E+01   4.29767323E+00   1.94749758E-01   1.09327719E-01   1.49663324E+01   4.29155111E+00   -2.28461489E-01   1.09343678E-01   1.67661107E+00   2.29986875E+06   1.50081863E+01   1.67642987E+00   2.29989325E+06   1.50359430E+01 
0 160 5.39115108E-09   3.63909066E-07   1.09649235E-07   3.13543751E-08   1.53706186E-08   1.29186128E-09   6.04076490E-07   1.49347153E+01   4.30270004E+00   1.93604469E-01   1.09373674E-01   1.49625864E+01   4.29049826E+00   -2.27229640E-01   1.09391607E-01   1.67665994E+00   2.29986175E+06   1.50003529E+01   1.67645705E+00   2.29988975E+06   1.50318975E+01 
0 170 4.84440621E-09   3.40574189E-07   1.02483106E-07   2.75505592E-08   1.35747866E-08   1.23974009E-09   5.62211198E-07   1.49283209E+01   4.30837917E+00   1.92041337E-01   1.09417893E-01   1.49604063E+01   4.28918982E+00   -2.25394055E-01   1.09426133E-01   1.67670488E+00   2.29985525E+06   1.49930286E+01   1.67647588E+00   2.29988725E+06   1.50290756E+01 
0 180 4.55009541E-09   3.18912868E-07   9.58155724E-08   2.45272034E-08   1.25389228E-08   1.19476384E-09   5.23703534E-07   1.49220762E+01   4.31391144E+00   1.91082254E-01   1.09459572E-01   1.49597912E+01   4.28800106E+00   -2.23388910E-01   1.09447517E-01   1.67674625E+00   2.29984925E+06   1.49861479E+01   1.67648566E+00   2.29988600E+06   1.50276022E+01 
0 190 4.42645076E-09   2.98831822E-07   8.96839083E-08   2.23001386E-08   1.20048318E-08   1.15533028E-09   4.88227272E-07   1.49157391E+01   4.31903934E+00   1.91191614E-01   1.09501116E-01   1.49599428E+01   4.28728342E+00   -2.21120074E-01   1.09461315E-01   1.67678750E+00   2.29984300E+06   1.49791555E+01   1.67649066E+00   2.29988525E+06   1.50268278E+01 
0 200 4.38965708E-09   2.80123146E-07   8.40486081E-08   2.02875388E-08   1.18266756E-08   1.12010201E-09   4.55397895E-07   1.49090948E+01   4.32378578E+00   1.92158446E-01   1.09544456E-01   1.49594879E+01   4.28698921E+00   -2.19021186E-01   1.09477401E-01   1.67683077E+00   2.29983650E+06   1.49716969E+01   1.67649901E+00   2.29988400E+06   1.50255775E+01 
0 210 4.19536272E-09   2.62556881E-07   7.88312704E-08   1.86985130E-08   1.12630687E-08   1.08813547E-09   4.24852431E-07   1.49027853E+01   4.32796049E+00   1.93539426E-01   1.09585993E-01   1.49578037E+01   4.28677893E+00   -2.18236625E-01   1.09500743E-01   1.67687285E+00   2.29983000E+06   1.49642696E+01   1.67651427E+00   2.29988200E+06   1.50232420E+01 
0 220 3.60821728E-09   2.46005669E-07   7.40043191E-08   1.81728534E-08   9.48510692E-09   1.05833464E-09   3.96072863E-07   1.48979979E+01   4.33111429E+00   1.94969103E-01   1.09618634E-01   1.49556274E+01   4.28645992E+00   -2.19489634E-01   1.09526291E-01   1.67690873E+00   2.29982425E+06   1.49578285E+01   1.67653286E+00   2.29987950E+06   1.50203848E+01 
0 230 2.95865266E-09   2.30456180E-07   6.95396309E-08   1.75387882E-08   7.91187382E-09   1.03012576E-09   3.68742064E-07   1.48954611E+01   4.33276749E+00   1.96529359E-01   1.09638371E-01   1.49540062E+01   4.28613758E+00   -2.21974149E-01   1.09546207E-01   1.67693555E+00   2.29982000E+06   1.49529228E+01   1.67654836E+00   2.29987750E+06   1.50179949E+01 
0 240 2.86955570E-09   2.15880391E-07   6.53488641E-08   1.59524287E-08   8.81916584E-09   1.00350961E-09   3.42867907E-07   1.48951807E+01   4.33273506E+00   1.98557705E-01   1.09645605E-01   1.49532652E+01   4.28599596E+00   -2.24119917E-01   1.09557755E-01   1.67695391E+00   2.29981700E+06   1.49495287E+01   1.67655826E+00   2.29987600E+06   1.50164757E+01 
0 250 3.08618020E-09   2.02227980E-07   6.14442044E-08   1.43296504E-08   1.02662110E-08   9.77875558E-10   3.17920808E-07   1.48969221E+01   4.33119488E+00   2.01114073E-01   1.09641671E-01   1.49528227E+01   4.28608894E+00   -2.24923089E-01   1.09565184E-01   1.67696476E+00   2.29981525E+06   1.49475040E+01   1.67656541E+00   2.29987500E+06   1.50153599E+01 
0 260 3.00295855E-09   1.89502813E-07   5.78988981E-08   1.35633051E-08   1.00595434E-08   9.53128354E-10   2.93694399E-07   1.49006653E+01   4.32847977E+00   2.03884706E-01   1.09626092E-01   1.49517469E+01   4.28631163E+00   -2.24406868E-01   1.09575763E-01   1.67696762E+00   2.29981475E+06   1.49469872E+01   1.67657530E+00   2.29987375E+06   1.50138140E+01 
0 270 2.62758348E-09   1.77700656E-07   5.46656231E-08   1.32578748E-08   8.52367599E-09   9.30227284E-10   2.70847750E-07   1.49065275E+01   4.32485390E+00   2.06570804E-01   1.09597512E-01   1.49496202E+01   4.28653097E+00   -2.23314092E-01   1.09593324E-01   1.67696083E+00   2.29981575E+06   1.49482374E+01   1.67659068E+00   2.29987150E+06   1.50114050E+01 
0 280 2.38239295E-09   1.66681403E-07   5.16455358E-08   1.30099549E-08   7.20152826E-09   9.09264608E-10   2.49705778E-07   1.49142904E+01   4.32040405E+00   2.09262222E-01   1.09557167E-01   1.49467773E+01   4.28669882E+00   -2.22466573E-01   1.09616026E-01   1.67694509E+00   2.29981825E+06   1.49511633E+01   1.67660975E+00   2.29986900E+06   1.50083952E+01 
0 290 2.46962673E-09   1.56271270E-07   4.88366751E-08   1.28943043E-08   6.71677114E-09   8.89497143E-10   2.29952448E-07   1.49232254E+01   4.31508827E+00   2.12256536E-01   1.09510213E-01   1.49439468E+01   4.28686190E+00   -2.22161472E-01   1.09638803E-01   1.67692339E+00   2.29982200E+06   1.49551649E+01   1.67662823E+00   2.29986625E+06   1.50054569E+01 
0 300 2.67160583E-09   1.46462199E-07   4.62681875E-08   1.26337447E-08   6.28057206E-09   8.70142125E-10   2.11136054E-07   1.49324684E+01   4.30894518E+00   2.15532318E-01   1.09462731E-01   1.49417372E+01   4.28709316E+00   -2.22174227E-01   1.09657258E-01   1.67689931E+00   2.29982575E+06   1.49595222E+01   1.67664254E+00   2.29986425E+06   1.50031681E+01 
0 310 2.84080381E-09   1.37354661E-07   4.38493331E-08   1.18119807E-08   5.61168489E-09   8.51039683E-10   1.93315572E-07   1.49414988E+01   4.30224991E+00   2.18548834E-01   1.09418094E-01   1.49402914E+01   4.28740120E+00   -2.22157225E-01   1.09670214E-01   1.67687500E+00   2.29982950E+06   1.49638977E+01   1.67665172E+00   2.29986300E+06   1.50016909E+01 
0 320 2.96552183E-09   1.28984823E-07   4.14289083E-08   1.05964499E-08   5.12020248E-09   8.32227731E-10   1.76674845E-07   1.49502659E+01   4.29549026E+00   2.20594779E-01   1.09375872E-01   1.49393473E+01   4.28775215E+00   -2.21952885E-01   1.09679453E-01   1.67684913E+00   2.29983375E+06   1.49684658E+01   1.67665708E+00   2.29986225E+06   1.50008078E+01 
0 330 3.01830050E-09   1.21288593E-07   3.89921517E-08   9.57204271E-09   4.81625273E-09   8.13719536E-10   1.61195103E-07   1.49589415E+01   4.28921652E+00   2.21273810E-01   1.09333716E-01   1.49385395E+01   4.28810930E+00   -2.21612811E-01   1.09687522E-01   1.67681968E+00   2.29983825E+06   1.49736080E+01   1.67666101E+00   2.29986175E+06   1.50001793E+01 
0 340 3.00475778E-09   1.14128369E-07   3.66479931E-08   8.96663810E-09   4.52202142E-09   7.95410571E-10   1.46760570E-07   1.49675245E+01   4.28383732E+00   2.20717624E-01   1.09290496E-01   1.49376326E+01   4.28844213E+00   -2.21236676E-01   1.09696060E-01   1.67678559E+00   2.29984325E+06   1.49794741E+01   1.67666483E+00   2.29986100E+06   1.49995613E+01 
0 350 2.99588798E-09   1.07325036E-07   3.44620368E-08   8.54378879E-09   4.43672521E-09   7.77220843E-10   1.33359734E-07   1.49756756E+01   4.27951813E+00   2.19403669E-01   1.09247863E-01   1.49365883E+01   4.28873062E+00   -2.20890626E-01   1.09705374E-01   1.67674839E+00   2.29984900E+06   1.49857788E+01   1.67666900E+00   2.29986050E+06   1.49988785E+01 
0 360 3.01903880E-09   1.00767117E-07   3.24356613E-08   8.12161094E-09   4.56163463E-09   7.59151741E-10   1.20975315E-07   1.49828329E+01   4.27622843E+00   2.17784673E-01   1.09209552E-01   1.49355059E+01   4.28896618E+00   -2.20626459E-01   1.09714806E-01   1.67671156E+00   2.29985425E+06   1.49919186E+01   1.67667329E+00   2.29986000E+06   1.49981842E+01 
0 370 3.01954040E-09   9.44832124E-08   3.05684367E-08   7.73362174E-09   4.50105908E-09   7.41219919E-10   1.09614639E-07   1.49884682E+01   4.27382278E+00   2.16068015E-01   1.09179489E-01   1.49345322E+01   4.28916216E+00   -2.20501140E-01   1.09723337E-01   1.67667890E+00   2.29985900E+06   1.49972773E+01   1.67667699E+00   2.29985925E+06   1.49975853E+01 
0 380 2.95433011E-09   8.85737776E-08   2.88582651E-08   7.44218243E-09   4.09813872E-09   7.23461846E-10   9.92832838E-08   1.49923315E+01   4.27214575E+00   2.14240387E-01   1.09159805E-01   1.49337959E+01   4.28936148E+00   -2.20549092E-01   1.09730013E-01   1.67665279E+00   2.29986275E+06   1.50015001E+01   1.67667937E+00   2.29985900E+06   1.49971914E+01 
0 390 2.84071078E-09   8.30959763E-08   2.72797962E-08   7.19632931E-09   3.59672003E-09   7.05851155E-10   8.99205546E-08   1.49945021E+01   4.27107573E+00   2.12255687E-01   1.09150268E-01   1.49333582E+01   4.28961611E+00   -2.20737979E-01   1.09734342E-01   1.67663383E+00   2.29986550E+06   1.50045633E+01   1.67668021E+00   2.29985900E+06   1.49970655E+01 
0 400 2.71721534E-09   7.80309648E-08   2.57854307E-08   6.90547619E-09   3.29825034E-09   6.88341772E-10   8.15474905E-08   1.49952869E+01   4.27054501E+00   2.10171446E-01   1.09148949E-01   1.49331942E+01   4.28995848E+00   -2.20970109E-01   1.09736435E-01   1.67662048E+00   2.29986750E+06   1.50066795E+01   1.67667937E+00   2.29985900E+06   1.49971981E+01 
0 410 2.60135891E-09   7.33332612E-08   2.43429064E-08   6.56380506E-09   3.18309912E-09   6.70957068E-10   7.42341939E-08   1.49950705E+01   4.27053595E+00   2.08151728E-01   1.09153219E-01   1.49332199E+01   4.29038286E+00   -2.21155435E-01   1.09736919E-01   1.67661130E+00   2.29986875E+06   1.50081444E+01   1.67667747E+00   2.29985925E+06   1.49975185E+01 
0 420 2.49312571E-09   6.89633453E-08   2.29680506E-08   6.23265528E-09   3.02820702E-09   6.53831378E-10   6.80168455E-08   1.49941959E+01   4.27104187E+00   2.06389591E-01   1.09160736E-01   1.49333477E+01   4.29085445E+00   -2.21262619E-01   1.09736502E-01   1.67660451E+00   2.29986975E+06   1.50092154E+01   1.67667484E+00   2.29985975E+06   1.49979420E+01 
0 430 2.40265208E-09   6.48782432E-08   2.17024283E-08   5.92955063E-09   2.81237345E-09   6.37027098E-10   6.27246095E-08   1.49929152E+01   4.27201509E+00   2.05015957E-01   1.09169900E-01   1.49335232E+01   4.29133654E+00   -2.21320778E-01   1.09735645E-01   1.67659926E+00   2.29987050E+06   1.50100546E+01   1.67667198E+00   2.29986000E+06   1.49984074E+01 
0 440 2.34792141E-09   6.10211828E-08   2.05630535E-08   5.61860114E-09   2.73591749E-09   6.20566210E-10   5.80739652E-08   1.49913864E+01   4.27333546E+00   2.04058230E-01   1.09179914E-01   1.49337425E+01   4.29180956E+00   -2.21375480E-01   1.09734409E-01   1.67659497E+00   2.29987100E+06   1.50107269E+01   1.67666888E+00   2.29986050E+06   1.49989042E+01 
0 450 2.32191555E-09   5.73543737E-08   1.95319068E-08   5.29680788E-09   2.84638313E-09   6.04432393E-10   5.38542331E-08   1.49896870E+01   4.27483511E+00   2.03445911E-01   1.09190591E-01   1.49340343E+01   4.29227734E+00   -2.21442476E-01   1.09732583E-01   1.67659175E+00   2.29987150E+06   1.50112209E+01   1.67666543E+00   2.29986100E+06   1.49994593E+01 
0 460 2.28801822E-09   5.38863674E-08   1.85811846E-08   5.01767383E-09   2.90724578E-09   5.88693705E-10   5.01897901E-08   1.49878454E+01   4.27634478E+00   2.03066111E-01   1.09202035E-01   1.49344311E+01   4.29276133E+00   -2.21504793E-01   1.09729894E-01   1.67659009E+00   2.29987175E+06   1.50114889E+01   1.67666149E+00   2.29986150E+06   1.50001068E+01 
