RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 3.46528935E-07   5.56622035E-06   5.11952067E-07   1.04443177E-06   1.27772830E-06   6.82925986E-07   2.98075349E-04   1.79364243E+01   1.23415208E+00   1.86205879E-02   1.05208494E-01   1.79234085E+01   1.24530971E+00   2.15626545E-02   1.05278984E-01   1.67671514E+00   2.30000000E+06   1.75849133E+01   1.67670619E+00   2.30000000E+06   1.75810623E+01 
0 10 1.34640317E-07   3.78789491E-06   5.47206184E-07   6.18939112E-07   4.99886426E-07   6.99922342E-09   3.32407944E-06   1.78049355E+01   1.18708730E+00   8.47912356E-02   1.06078438E-01   1.78010502E+01   1.18730283E+00   7.92534128E-02   1.06045343E-01   1.67602408E+00   2.30000000E+06   1.73803234E+01   1.67599452E+00   2.30000000E+06   1.73737583E+01 
0 20 6.11323827E-08   2.46464788E-06   4.38465946E-07   4.16474847E-07   2.45537535E-07   5.89171067E-09   2.80224003E-06   1.78362503E+01   1.18332338E+00   1.23092391E-01   1.06045008E-01   1.78538647E+01   1.19828045E+00   1.10354744E-01   1.05895005E-01   1.67590642E+00   2.30000000E+06   1.73547287E+01   1.67589569E+00   2.30000000E+06   1.73524723E+01 
0 30 4.53667077E-08   1.83626082E-06   3.27310943E-07   3.21339712E-07   1.74152291E-07   5.12681098E-09   2.48236029E-06   1.77440052E+01   1.18962395E+00   1.40903294E-01   1.06730282E-01   1.77803936E+01   1.20609117E+00   1.31526768E-01   1.06472611E-01   1.67550910E+00   2.30000000E+06   1.72743435E+01   1.67551184E+00   2.30000000E+06   1.72738914E+01 
0 40 3.29989049E-08   1.52947325E-06   2.74474303E-07   2.76175712E-07   1.29882807E-07   4.55262850E-09   2.18707009E-06   1.76998158E+01   1.20239890E+00   1.43689051E-01   1.07122444E-01   1.77284966E+01   1.21005726E+00   1.31736919E-01   1.06914252E-01   1.67581248E+00   2.30000000E+06   1.72230759E+01   1.67578745E+00   2.30000000E+06   1.72275219E+01 
0 50 2.35135698E-08   1.31914271E-06   2.28180895E-07   2.27934024E-07   9.70148193E-08   4.08342826E-09   1.93722053E-06   1.76681252E+01   1.20343137E+00   1.11525118E-01   1.07442833E-01   1.76908073E+01   1.21245193E+00   9.98890549E-02   1.07268058E-01   1.67601943E+00   2.30000000E+06   1.71846275E+01   1.67595863E+00   2.30000000E+06   1.71962662E+01 
0 60 2.05875814E-08   1.09673351E-06   1.88689327E-07   1.85368776E-07   7.93154342E-08   3.68530917E-09   1.74376066E-06   1.76324501E+01   1.21253085E+00   8.93192589E-02   1.07760884E-01   1.76582527E+01   1.21345210E+00   8.77225399E-02   1.07569747E-01   1.67616856E+00   2.30000000E+06   1.71546345E+01   1.67609084E+00   2.30000000E+06   1.71705322E+01 
0 70 1.66202767E-08   9.44380474E-07   1.54712936E-07   1.54038744E-07   6.30921733E-08   3.34357964E-09   1.58189926E-06   1.76110744E+01   1.21553969E+00   8.29377994E-02   1.07973814E-01   1.76380386E+01   1.21565616E+00   9.30216014E-02   1.07778601E-01   1.67625487E+00   2.30000000E+06   1.71362133E+01   1.67615235E+00   2.30000000E+06   1.71579990E+01 
0 80 1.31198572E-08   8.49959918E-07   1.31104173E-07   1.28791825E-07   4.85154885E-08   3.05212744E-09   1.43908301E-06   1.76027756E+01   1.21564519E+00   8.75394419E-02   1.08088605E-01   1.76304607E+01   1.21627939E+00   1.02424204E-01   1.07894965E-01   1.67629170E+00   2.30000000E+06   1.71280708E+01   1.67617011E+00   2.30000000E+06   1.71543179E+01 
0 90 1.10386704E-08   7.78012748E-07   1.14455496E-07   1.06227155E-07   3.92136705E-08   2.80161983E-09   1.31387048E-06   1.75931416E+01   1.21539438E+00   9.35221314E-02   1.08196504E-01   1.76235809E+01   1.21349323E+00   1.07724294E-01   1.07993841E-01   1.67633140E+00   2.30000000E+06   1.71190891E+01   1.67619097E+00   2.30000000E+06   1.71499252E+01 
