RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 6.41310427E-09   6.02193325E-07   1.84761404E-07   7.26918898E-08   2.27918200E-08   7.31087058E-09   1.43279740E-05   3.72152925E+00   1.04857433E+00   -6.00579660E-03   1.08717307E-01   3.74624276E+00   1.07113767E+00   -1.08958371E-02   1.07886389E-01   8.42809260E-01   1.81178484E+05   3.76188493E+00   8.46074581E-01   1.83920516E+05   3.77422667E+00 
0 10 7.81829446E-09   3.28502409E-07   1.82108082E-07   1.64395146E-07   2.62152593E-08   8.12529002E-11   1.78057832E-07   3.66149902E+00   1.01778316E+00   -9.11918208E-02   1.10734999E-01   3.61662865E+00   1.03938544E+00   -7.88127184E-02   1.11861162E-01   7.48230696E-01   1.30326070E+05   3.42585230E+00   7.47547865E-01   1.29958492E+05   3.42338300E+00 
0 20 4.93608887E-09   2.36555991E-07   1.25985480E-07   9.04063597E-08   1.83317326E-08   9.48539927E-11   2.03223223E-07   3.81838131E+00   9.99552667E-01   -1.10398412E-01   1.06932245E-01   3.78628182E+00   1.07715666E+00   -9.06207263E-02   1.07194312E-01   7.25426137E-01   1.17989148E+05   3.34296942E+00   7.26820767E-01   1.18747250E+05   3.34806252E+00 
0 30 4.08842826E-09   1.87681692E-07   1.02949272E-07   8.51471995E-08   1.31664528E-08   6.60011906E-11   1.74977714E-07   3.68767452E+00   1.00137627E+00   -1.25482440E-01   1.10670224E-01   3.65722775E+00   1.01775992E+00   -8.67497623E-02   1.11424126E-01   6.79628730E-01   9.28223125E+04   3.17389107E+00   6.82347775E-01   9.43315234E+04   3.18403053E+00 
0 40 2.51382803E-09   1.63832155E-07   9.04629687E-08   8.35596978E-08   8.32449576E-09   5.75761036E-11   1.45071112E-07   3.65388227E+00   1.01411986E+00   -1.16102651E-01   1.11823961E-01   3.66617393E+00   1.01691747E+00   -7.74518996E-02   1.11459464E-01   6.58017039E-01   8.07570469E+04   3.09283304E+00   6.61676764E-01   8.28089531E+04   3.10661840E+00 
0 50 1.92770733E-09   1.44545481E-07   7.91398662E-08   7.24790610E-08   5.67208280E-09   5.38852504E-11   1.17400688E-07   3.59722948E+00   1.02162540E+00   -1.34656936E-01   1.13642141E-01   3.63651919E+00   1.00489187E+00   -8.34331438E-02   1.12682551E-01   6.43825948E-01   7.27659688E+04   3.03914666E+00   6.47068143E-01   7.45965312E+04   3.05144501E+00 
0 60 1.64097280E-09   1.20967272E-07   7.00872818E-08   6.28292653E-08   4.73264672E-09   5.18327603E-11   1.01255296E-07   3.54176021E+00   1.01760542E+00   -1.43663719E-01   1.15494914E-01   3.60083437E+00   9.93408144E-01   -9.47031081E-02   1.14026874E-01   6.34816527E-01   6.76639141E+04   3.00486970E+00   6.37073636E-01   6.89442344E+04   3.01347113E+00 
0 70 1.16712628E-09   1.01919625E-07   6.23750509E-08   5.62416673E-08   3.27793903E-09   5.02965863E-11   8.89414267E-08   3.51384258E+00   1.01545680E+00   -1.35394275E-01   1.16501413E-01   3.58820200E+00   9.94100451E-01   -8.66148919E-02   1.14593402E-01   6.31521583E-01   6.57922969E+04   2.99229550E+00   6.34947598E-01   6.77382891E+04   3.00536942E+00 
0 80 9.64629709E-10   9.37332345E-08   5.72298049E-08   5.23338066E-08   2.71603851E-09   4.83226029E-11   7.72240227E-08   3.48687434E+00   1.01446044E+00   -1.19577400E-01   1.17421456E-01   3.58134627E+00   9.89708662E-01   -7.31119886E-02   1.14968807E-01   5.22154748E-01   5.38462891E+04   2.98206639E+00   6.35056376E-01   6.78000234E+04   3.00578403E+00 
0 90 1.20992238E-09   1.16490945E-07   5.89216889E-08   5.05042408E-08   3.68795172E-09   4.69595821E-11   6.75936676E-08   3.47396302E+00   1.02271080E+00   -1.10221341E-01   1.17776655E-01   3.57177520E+00   9.84468102E-01   -6.76568598E-02   1.15376137E-01   6.35761201E-01   6.81999375E+04   3.00847077E+00   6.33508205E-01   6.69211250E+04   2.99987936E+00 
