RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.72069871E-07   6.45400405E-06   2.55460236E-06   1.26610280E-06   1.74349805E-06   9.31026932E-07   3.65766464E-04   1.86628056E+01   7.14223433E+00   -6.95343735E-03   1.05174690E-01   1.86647243E+01   7.16119242E+00   -1.26371719E-02   1.05130158E-01   1.67621911E+00   2.30000000E+06   1.95496025E+01   1.67623019E+00   2.30000000E+06   1.95539551E+01 
0 10 1.69755253E-07   4.36249957E-06   1.74256968E-06   7.10872484E-07   6.43036628E-07   9.55166879E-09   4.19319031E-06   1.85661335E+01   7.08054399E+00   -7.83186406E-02   1.05818555E-01   1.85417557E+01   7.10942936E+00   -8.42077881E-02   1.05894513E-01   1.67566407E+00   2.30000000E+06   1.93809109E+01   1.67568326E+00   2.30000000E+06   1.93857231E+01 
0 20 7.55328742E-08   2.85020997E-06   1.16461490E-06   4.60776363E-07   3.11583761E-07   8.01489719E-09   3.42745284E-06   1.85842819E+01   7.09762716E+00   -1.35450259E-01   1.05837479E-01   1.85723610E+01   7.11822557E+00   -1.16175242E-01   1.05859712E-01   1.67555380E+00   2.30000000E+06   1.93541546E+01   1.67556691E+00   2.30000000E+06   1.93572502E+01 
0 30 5.68773828E-08   2.11788665E-06   8.60746241E-07   3.49083905E-07   2.26807060E-07   6.96459335E-09   3.00107104E-06   1.84888897E+01   7.08299589E+00   -1.50285453E-01   1.06470190E-01   1.84885426E+01   7.08530521E+00   -1.43091619E-01   1.06471583E-01   1.67574823E+00   2.30000000E+06   1.92868347E+01   1.67570949E+00   2.30000000E+06   1.92958241E+01 
0 40 4.07491356E-08   1.74776665E-06   7.13445786E-07   2.93365019E-07   1.67715484E-07   6.17597040E-09   2.63562106E-06   1.84363976E+01   7.08179140E+00   -1.60760179E-01   1.06860057E-01   1.84555550E+01   7.07615089E+00   -1.34514928E-01   1.06771052E-01   1.67589712E+00   2.30000000E+06   1.92505531E+01   1.67585921E+00   2.30000000E+06   1.92600842E+01 
0 50 2.97788478E-08   1.49769778E-06   6.08952405E-07   2.43335023E-07   1.27086977E-07   5.53309087E-09   2.33090668E-06   1.84059086E+01   7.07878208E+00   -1.92555204E-01   1.07137710E-01   1.84264393E+01   7.06883478E+00   -1.54826105E-01   1.07049629E-01   1.67599583E+00   2.30000000E+06   1.92246227E+01   1.67597520E+00   2.30000000E+06   1.92301922E+01 
0 60 2.62526285E-08   1.24477594E-06   5.06709625E-07   1.94752332E-07   1.05675063E-07   4.98888753E-09   2.09343011E-06   1.83726025E+01   7.06748343E+00   -2.04491735E-01   1.07424125E-01   1.83970089E+01   7.06040096E+00   -1.75662220E-01   1.07311524E-01   1.67607605E+00   2.30000000E+06   1.92022171E+01   1.67605495E+00   2.30000000E+06   1.92082558E+01 
0 70 2.14902975E-08   1.07647986E-06   4.34273574E-07   1.56080176E-07   8.64510241E-08   4.52059812E-09   1.89768070E-06   1.83520622E+01   7.05981588E+00   -2.04192072E-01   1.07624784E-01   1.83799648E+01   7.05326128E+00   -1.77743882E-01   1.07495315E-01   1.67611623E+00   2.30000000E+06   1.91904564E+01   1.67608774E+00   2.30000000E+06   1.91988506E+01 
0 80 1.67389054E-08   9.71020881E-07   3.88347217E-07   1.31810708E-07   6.63434605E-08   4.12318091E-09   1.73036756E-06   1.83381233E+01   7.05719376E+00   -1.97493687E-01   1.07769653E-01   1.83792572E+01   7.05010843E+00   -1.69294089E-01   1.07577614E-01   1.67614007E+00   2.30000000E+06   1.91833000E+01   1.67607760E+00   2.30000000E+06   1.92017803E+01 
0 90 1.46474539E-08   8.89352521E-07   3.53883308E-07   1.06754207E-07   5.41383898E-08   3.78279985E-09   1.58552336E-06   1.83204556E+01   7.05765581E+00   -1.90420851E-01   1.07916407E-01   1.83778229E+01   7.04659128E+00   -1.60114944E-01   1.07652277E-01   1.67617333E+00   2.30000000E+06   1.91730804E+01   1.67607105E+00   2.30000000E+06   1.92036648E+01 
