RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.43867412E-08   4.41120392E-06   6.08643688E-07   6.59528553E-07   3.05168186E-07   1.27573841E-07   9.98747346E-05   9.93589401E+00   -8.06047674E-03   -1.30283199E-02   1.05764747E-01   9.95775414E+00   -1.90683994E-02   1.10198194E-02   1.05530649E-01   9.93574238E+00   -1.73436739E-02   1.03158662E-02   1.05765723E-01   1.68640244E+00   2.15226000E+06   9.69808960E+00   1.68640459E+00   2.15208825E+06   9.69636822E+00   1.68640351E+00   2.15217450E+06   9.69723225E+00 
0 10 2.58581650E-07   3.66055815E-06   1.77309471E-06   1.26232487E-06   8.89853652E-07   1.01506736E-09   9.13771942E-07   9.47780514E+00   -1.13004237E-01   -8.56177583E-02   1.10895678E-01   9.59226418E+00   -1.11278735E-01   8.00339729E-02   1.09538540E-01   9.51519680E+00   -1.23036414E-01   2.05670223E-02   1.10450707E-01   1.67922950E+00   2.08592850E+06   9.03217316E+00   1.67898262E+00   2.08485850E+06   9.02143192E+00   1.67900455E+00   2.08495288E+06   9.02237988E+00 
0 20 2.44416952E-07   3.35754771E-06   2.12429427E-06   1.76215440E-06   8.18217700E-07   1.39307899E-09   1.09274185E-06   9.76376343E+00   -2.78983325E-01   -1.32022738E-01   1.07602552E-01   9.84972095E+00   -2.16818631E-01   1.17735319E-01   1.06715895E-01   9.77272606E+00   -2.35496566E-01   -1.22345462E-02   1.07574165E-01   1.67566705E+00   2.07192312E+06   8.89157104E+00   1.67555380E+00   2.07151938E+06   8.88751698E+00   1.67581987E+00   2.07247125E+06   8.89707279E+00 
0 30 1.83102472E-07   2.93303765E-06   2.12987538E-06   1.71793693E-06   5.90221930E-07   1.64558833E-09   1.21988921E-06   1.01205959E+01   -3.48401070E-01   -1.61482260E-01   1.03879869E-01   1.01734324E+01   -2.69722223E-01   1.19141579E-01   1.03401147E-01   1.01231461E+01   -2.92795986E-01   -4.69935909E-02   1.03913024E-01   1.67695761E+00   2.05769788E+06   8.83413029E+00   1.67699587E+00   2.05732338E+06   8.83271599E+00   1.67693830E+00   2.05788675E+06   8.83484268E+00 
0 40 1.35486616E-07   2.54051042E-06   1.80976031E-06   1.51683616E-06   4.37886428E-07   1.21682830E-09   9.54585403E-07   1.02383881E+01   -3.80123049E-01   -1.85057506E-01   1.02757201E-01   1.02731752E+01   -3.15265507E-01   1.10430174E-01   1.02463230E-01   1.02566004E+01   -3.52940291E-01   -9.22415406E-02   1.02604195E-01   1.68072653E+00   2.01437800E+06   8.67055035E+00   1.68090439E+00   2.01187162E+06   8.66108608E+00   1.68113780E+00   2.00848375E+06   8.64829350E+00 
0 50 1.11007203E-07   2.39538213E-06   1.51774373E-06   1.34045240E-06   3.56743101E-07   9.72380176E-10   7.75927788E-07   1.02262430E+01   -3.70442331E-01   -1.73502162E-01   1.02917254E-01   1.03148155E+01   -3.14779788E-01   1.03612043E-01   1.02104284E-01   1.02686119E+01   -3.64089280E-01   -1.13816410E-01   1.02520727E-01   1.68340385E+00   1.96543650E+06   8.48574352E+00   1.68353689E+00   1.96177238E+06   8.47190762E+00   1.68371475E+00   1.95640250E+06   8.45163059E+00 
0 60 9.36024662E-08   2.38619555E-06   1.31712773E-06   1.18328649E-06   2.97193196E-07   8.84985196E-10   6.68596044E-07   1.02027874E+01   -3.45773548E-01   -1.43669695E-01   1.03196204E-01   1.03190603E+01   -2.89620996E-01   9.87548009E-02   1.02133058E-01   1.02434530E+01   -3.42522234E-01   -1.17737114E-01   1.02823846E-01   1.68437457E+00   1.92212088E+06   8.32217979E+00   1.68439806E+00   1.91807675E+06   8.30690956E+00   1.68441176E+00   1.91098238E+06   8.28011990E+00 
0 70 7.98869877E-08   2.29412467E-06   1.16770821E-06   1.06054722E-06   2.50729755E-07   8.72204919E-10   5.98839335E-07   1.01865635E+01   -2.95112431E-01   -1.30821019E-01   1.03451803E-01   1.02985477E+01   -2.49875322E-01   8.43219906E-02   1.02445133E-01   1.02003050E+01   -3.06582391E-01   -1.33607283E-01   1.03343345E-01   1.68412936E+00   1.88335262E+06   8.17578793E+00   1.68402159E+00   1.87837338E+06   8.15698528E+00   1.68382692E+00   1.87088788E+06   8.12872028E+00 
0 80 6.82149945E-08   2.11949009E-06   1.04832873E-06   9.66774678E-07   2.06366650E-07   8.97764030E-10   5.56967962E-07   1.01411610E+01   -2.26929992E-01   -1.28793672E-01   1.04026049E-01   1.02538395E+01   -2.00597480E-01   7.34437034E-02   1.03012644E-01   1.01425266E+01   -2.58565247E-01   -1.40328199E-01   1.04043588E-01   1.68303752E+00   1.84910925E+06   8.04648209E+00   1.68278086E+00   1.84350950E+06   8.02533722E+00   1.68245959E+00   1.83708925E+06   8.00109386E+00 
0 90 6.09435276E-08   1.94494237E-06   9.51014897E-07   8.97124380E-07   1.78734268E-07   9.12831033E-10   5.21271318E-07   1.00750866E+01   -1.74608231E-01   -1.22591428E-01   1.04829744E-01   1.01994877E+01   -1.58473790E-01   7.33226687E-02   1.03679761E-01   1.00843420E+01   -2.00145826E-01   -1.29472360E-01   1.04775362E-01   1.68161690E+00   1.82241400E+06   7.94567871E+00   1.68125272E+00   1.81677162E+06   7.92437267E+00   1.68088925E+00   1.81145525E+06   7.90429783E+00 
0 100 5.54099557E-08   1.79593019E-06   8.75524790E-07   8.43386090E-07   1.63385124E-07   9.14423259E-10   4.82589655E-07   1.00295248E+01   -1.36495709E-01   -1.20004199E-01   1.05437495E-01   1.01598969E+01   -1.30891547E-01   7.30690807E-02   1.04198702E-01   1.00507812E+01   -1.48859724E-01   -1.19132034E-01   1.05259396E-01   1.68048620E+00   1.80587150E+06   7.88321304E+00   1.68005979E+00   1.80026900E+06   7.86205721E+00   1.67967379E+00   1.79542912E+06   7.84378147E+00 
0 110 4.73292161E-08   1.66503321E-06   8.22932066E-07   8.04749959E-07   1.39844317E-07   9.17760423E-10   4.46229109E-07   1.00117426E+01   -1.11320049E-01   -1.24848507E-01   1.05750158E-01   1.01438971E+01   -1.13345779E-01   6.84778392E-02   1.04475215E-01   1.00411501E+01   -1.17799789E-01   -1.21679872E-01   1.05481207E-01   1.67986083E+00   1.79774950E+06   7.85254335E+00   1.67940736E+00   1.79220300E+06   7.83159971E+00   1.67898989E+00   1.78731588E+06   7.81314516E+00 
0 120 4.04509635E-08   1.54149166E-06   7.85581221E-07   7.76917432E-07   1.18703653E-07   9.33167210E-10   4.20065106E-07   1.00015392E+01   -1.02008618E-01   -1.32539228E-01   1.05968907E-01   1.01394634E+01   -1.00014187E-01   6.16366379E-02   1.04629636E-01   1.00425110E+01   -1.07125930E-01   -1.30030423E-01   1.05572931E-01   1.67944574E+00   1.79266312E+06   7.83333731E+00   1.67900181E+00   1.78745262E+06   7.81366158E+00   1.67853475E+00   1.78219762E+06   7.79381800E+00 
0 130 3.70647584E-08   1.42504257E-06   7.52638357E-07   7.48345542E-07   1.08586640E-07   9.58060076E-10   4.06825222E-07   9.98407364E+00   -1.05608962E-01   -1.33764356E-01   1.06254861E-01   1.01317291E+01   -8.91849399E-02   6.15209602E-02   1.04812540E-01   1.00373631E+01   -1.08247653E-01   -1.30717948E-01   1.05724081E-01   1.67884016E+00   1.78560925E+06   7.80670071E+00   1.67840803E+00   1.78080912E+06   7.78857565E+00   1.67788947E+00   1.77526975E+06   7.76765823E+00 
