RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.46643289E-08   4.38261713E-06   5.96795928E-07   6.27087843E-07   3.06891650E-07   1.26546240E-07   9.90609988E-05   9.94711018E+00   -3.22207399E-02   -8.48377217E-03   1.05642684E-01   9.94124126E+00   -1.03650130E-02   -9.18990001E-03   1.05706528E-01   9.95566368E+00   -1.47015378E-02   -1.08659943E-03   1.05552763E-01   1.68640375E+00   2.15215525E+06   9.69703960E+00   1.68639910E+00   2.15251625E+06   9.70066452E+00   1.68640065E+00   2.15240350E+06   9.69953156E+00 
0 10 2.54159687E-07   3.65680467E-06   1.75885680E-06   1.23253142E-06   8.75757451E-07   1.01645337E-09   1.63437949E-06   9.56291485E+00   -1.52286381E-01   1.51596393E-03   1.09850131E-01   9.48636532E+00   -1.15685135E-01   -3.36294696E-02   1.10767089E-01   9.56358433E+00   -9.11015868E-02   3.04485802E-02   1.09832652E-01   1.67908764E+00   2.08531162E+06   9.02598095E+00   1.67960429E+00   2.08758775E+06   9.04883194E+00   1.67920637E+00   2.08582738E+06   9.03115845E+00 
0 20 2.43169580E-07   3.35897789E-06   2.11058432E-06   1.73719775E-06   8.16192937E-07   1.32839761E-09   1.49948585E-06   9.85577393E+00   -2.21286252E-01   1.09816268E-02   1.06583834E-01   9.64775181E+00   -2.11043730E-01   -5.71392067E-02   1.08932272E-01   9.68657684E+00   -1.64370880E-01   5.37430272E-02   1.08396716E-01   1.67558324E+00   2.07162412E+06   8.88856983E+00   1.67616189E+00   2.07371188E+06   8.90952778E+00   1.67562532E+00   2.07020275E+06   8.88134956E+00 
0 30 1.84767629E-07   2.93836069E-06   2.12020859E-06   1.70105625E-06   5.95452605E-07   1.61568148E-09   1.47385106E-06   1.01973867E+01   -2.50653774E-01   1.77617967E-02   1.03106625E-01   1.00044708E+01   -2.76225954E-01   -6.25859424E-02   1.05125904E-01   1.00495682E+01   -1.94808036E-01   4.53410558E-02   1.04594864E-01   1.67703724E+00   2.05691662E+06   8.83117962E+00   1.67642248E+00   2.06284462E+06   8.85356426E+00   1.67707920E+00   2.05650250E+06   8.82961655E+00 
0 40 1.37273574E-07   2.54995621E-06   1.81014730E-06   1.49820619E-06   4.42510355E-07   1.22432153E-09   1.18304001E-06   1.02703028E+01   -2.71274984E-01   3.56620438E-02   1.02488875E-01   1.01110554E+01   -3.07044506E-01   -7.76066184E-02   1.04103126E-01   1.01916046E+01   -2.08317965E-01   3.78381610E-02   1.03240855E-01   1.68083620E+00   2.01283938E+06   8.66474056E+00   1.68032730E+00   2.01979200E+06   8.69099426E+00   1.68069565E+00   2.01480662E+06   8.67216873E+00 
0 50 1.11979553E-07   2.40274426E-06   1.52037182E-06   1.32335742E-06   3.59555543E-07   9.68032543E-10   9.63953653E-07   1.02593937E+01   -2.74727255E-01   6.72793835E-02   1.02659710E-01   1.00713749E+01   -2.90313125E-01   -6.99394643E-02   1.04546040E-01   1.01285810E+01   -2.20451087E-01   4.50832732E-02   1.03922091E-01   1.68343008E+00   1.96473338E+06   8.48308849E+00   1.68313122E+00   1.97226088E+06   8.51151276E+00   1.68333519E+00   1.96723475E+06   8.49253368E+00 
0 60 9.50838199E-08   2.39233850E-06   1.31690547E-06   1.16307979E-06   3.03006431E-07   8.89348206E-10   8.25880988E-07   1.02544546E+01   -2.19147101E-01   9.01514217E-02   1.02772646E-01   1.00223236E+01   -2.43494123E-01   -4.68193106E-02   1.05114691E-01   1.00573940E+01   -1.97116852E-01   6.16752505E-02   1.04709946E-01   1.68437290E+00   1.92233988E+06   8.32300663E+00   1.68429232E+00   1.93026575E+06   8.35293579E+00   1.68435216E+00   1.92484662E+06   8.33247280E+00 
0 70 8.07354681E-08   2.31924400E-06   1.17179536E-06   1.04095875E-06   2.54702655E-07   8.76348105E-10   7.24932534E-07   1.02383022E+01   -1.69648543E-01   8.81210044E-02   1.03038743E-01   9.97477055E+00   -1.93499148E-01   -3.86920683E-02   1.05705664E-01   1.00163975E+01   -1.49277642E-01   6.25722185E-02   1.05238691E-01   1.68413365E+00   1.88357000E+06   8.17660904E+00   1.68428528E+00   1.89273900E+06   8.21123123E+00   1.68418074E+00   1.88606825E+06   8.18604279E+00 
0 80 6.89568651E-08   2.15270938E-06   1.05418178E-06   9.52759081E-07   2.09764849E-07   8.99524066E-10   6.52991105E-07   1.02002420E+01   -1.41093284E-01   8.34882855E-02   1.03541367E-01   9.90718365E+00   -1.36627585E-01   -3.73138748E-02   1.06529005E-01   9.96710014E+00   -1.07315995E-01   5.79968430E-02   1.05873391E-01   1.68303061E+00   1.84895125E+06   8.04588509E+00   1.68349028E+00   1.86045875E+06   8.08933830E+00   1.68313861E+00   1.85145925E+06   8.05535603E+00 
0 90 6.18270377E-08   1.97405507E-06   9.54183406E-07   8.84409758E-07   1.81973149E-07   9.14220755E-10   5.93172842E-07   1.01427717E+01   -1.17001176E-01   8.05472136E-02   1.04251385E-01   9.83780766E+00   -8.90619755E-02   -3.24125513E-02   1.07382700E-01   9.90800190E+00   -7.86741078E-02   5.84664829E-02   1.06613666E-01   1.68158007E+00   1.82182700E+06   7.94346189E+00   1.68235576E+00   1.83513038E+06   7.99369669E+00   1.68174064E+00   1.82441538E+06   7.95323610E+00 
