RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.50368735E-08   4.37814788E-06   6.01882221E-07   6.54048335E-07   3.08137857E-07   1.26076671E-07   9.86920495E-05   9.94502068E+00   -1.35897950E-03   -8.96989647E-03   1.05668016E-01   9.95634079E+00   -2.15555392E-02   -4.12169285E-03   1.05545871E-01   9.94792652E+00   -2.65293401E-02   -2.71434127E-03   1.05635293E-01   1.68640292E+00   2.15222425E+06   9.69773102E+00   1.68640423E+00   2.15211300E+06   9.69661617E+00   1.68640065E+00   2.15240250E+06   9.69952297E+00 
0 10 2.55523133E-07   3.65091205E-06   1.75610387E-06   1.25689223E-06   8.79685217E-07   1.01384134E-09   1.97816757E-06   9.54766846E+00   -8.65718052E-02   -4.17516232E-02   1.10084295E-01   9.60060406E+00   -1.04678914E-01   -8.09163103E-05   1.09430991E-01   9.53586292E+00   -1.13732859E-01   -1.31130060E-02   1.10196359E-01   1.67911255E+00   2.08541938E+06   9.02706242E+00   1.67905092E+00   2.08515275E+06   9.02438545E+00   1.67951167E+00   2.08717362E+06   9.04467392E+00 
0 20 2.42939365E-07   3.35226196E-06   2.10606481E-06   1.74706042E-06   8.14871612E-07   1.33649436E-09   1.74150273E-06   9.77139664E+00   -2.00948074E-01   -8.82869884E-02   1.07573651E-01   9.77480316E+00   -2.17787564E-01   1.32856062E-02   1.07421055E-01   9.77980900E+00   -1.95326954E-01   -1.58809796E-02   1.07444204E-01   1.67552638E+00   2.07109212E+06   8.88470745E+00   1.67562318E+00   2.07176650E+06   8.88999748E+00   1.67621779E+00   2.07391675E+06   8.91158581E+00 
0 30 1.83961532E-07   2.92367190E-06   2.11281554E-06   1.70671512E-06   5.92514368E-07   1.59272906E-09   1.61791127E-06   1.00564804E+01   -2.94909149E-01   -1.28633052E-01   1.04580961E-01   1.00278635E+01   -2.99322575E-01   3.81976515E-02   1.04777291E-01   1.01618423E+01   -3.07771146E-01   9.92313493E-03   1.03462912E-01   1.67703485E+00   2.05693950E+06   8.83126640E+00   1.67684531E+00   2.05879288E+06   8.83826447E+00   1.67648900E+00   2.06221525E+06   8.85118771E+00 
0 40 1.35955275E-07   2.53454482E-06   1.80703375E-06   1.51145764E-06   4.37695661E-07   1.20492027E-09   1.30013677E-06   1.01851311E+01   -3.48304242E-01   -1.53174177E-01   1.03339978E-01   1.01062927E+01   -3.16446066E-01   2.82414239E-02   1.04063720E-01   1.02729273E+01   -3.74056458E-01   2.85904184E-02   1.02412723E-01   1.68077755E+00   2.01366525E+06   8.66785908E+00   1.68062270E+00   2.01581338E+06   8.67597103E+00   1.68055344E+00   2.01675975E+06   8.67954445E+00 
0 50 1.12053954E-07   2.39322890E-06   1.51590871E-06   1.34156085E-06   3.59841493E-07   9.61873803E-10   1.06396590E-06   1.02020197E+01   -3.58472794E-01   -1.52589127E-01   1.03231430E-01   1.01144447E+01   -2.96152651E-01   3.68471965E-02   1.04053304E-01   1.02503395E+01   -3.46789360E-01   4.66457121E-02   1.02705836E-01   1.68341005E+00   1.96527038E+06   8.48511600E+00   1.68332613E+00   1.96746612E+06   8.49340725E+00   1.68332303E+00   1.96754612E+06   8.49370956E+00 
0 60 9.44892378E-08   2.39264500E-06   1.31812692E-06   1.17568970E-06   3.01395630E-07   8.88864204E-10   9.06799301E-07   1.01792107E+01   -3.36829662E-01   -1.36408284E-01   1.03536814E-01   1.01023417E+01   -2.33803913E-01   7.04851970E-02   1.04267374E-01   1.02342682E+01   -2.82365352E-01   7.30120763E-02   1.02953039E-01   1.68437505E+00   1.92204400E+06   8.32188988E+00   1.68435585E+00   1.92444075E+06   8.33094025E+00   1.68435395E+00   1.92465662E+06   8.33175564E+00 
0 70 8.00647300E-08   2.31908189E-06   1.16174783E-06   1.04540538E-06   2.51929833E-07   8.83562612E-10   7.92902881E-07   1.01574497E+01   -3.02123368E-01   -1.27432317E-01   1.03861272E-01   1.00729876E+01   -1.62927583E-01   8.14683363E-02   1.04694374E-01   1.02077456E+01   -2.10715920E-01   8.38060901E-02   1.03335641E-01   1.68410206E+00   1.88201275E+06   8.17072868E+00   1.68417585E+00   1.88579788E+06   8.18502140E+00   1.68417096E+00   1.88552825E+06   8.18400383E+00 
0 80 6.86301505E-08   2.14411921E-06   1.04243384E-06   9.55250130E-07   2.07220694E-07   9.06487552E-10   7.09590779E-07   1.01066847E+01   -2.44440749E-01   -1.22883707E-01   1.04504012E-01   1.00212355E+01   -1.13539115E-01   7.40415752E-02   1.05364449E-01   1.01544256E+01   -1.43683136E-01   8.63743275E-02   1.03997283E-01   1.68291211E+00   1.84631275E+06   8.03592300E+00   1.68320239E+00   1.85298850E+06   8.06113052E+00   1.68312740E+00   1.85119362E+06   8.05435276E+00 
0 90 6.19831653E-08   1.95226789E-06   9.47870603E-07   8.89587000E-07   1.81992903E-07   9.23887022E-10   6.42383327E-07   1.00408325E+01   -1.85344592E-01   -1.14390232E-01   1.05310611E-01   9.96266460E+00   -8.07636976E-02   6.78890496E-02   1.06104106E-01   1.00935984E+01   -9.33434442E-02   8.55765939E-02   1.04742751E-01   1.68138075E+00   1.81871712E+06   7.93171883E+00   1.68197703E+00   1.82837012E+06   7.96816969E+00   1.68181455E+00   1.82563150E+06   7.95782852E+00 
0 100 5.63287763E-08   1.79405413E-06   8.78940170E-07   8.38181734E-07   1.66337102E-07   9.32843802E-10   5.82529140E-07   9.99661064E+00   -1.38212696E-01   -1.08135991E-01   1.05894879E-01   9.92604637E+00   -6.47234544E-02   6.51161522E-02   1.06605448E-01   1.00484657E+01   -6.82537779E-02   8.17157924E-02   1.05332360E-01   1.68020618E+00   1.80215988E+06   7.86919737E+00   1.68100524E+00   1.81312162E+06   7.91059017E+00   1.68083096E+00   1.81062838E+06   7.90117502E+00 
0 110 4.76133621E-08   1.66642201E-06   8.38109202E-07   8.03849957E-07   1.40533800E-07   9.38949363E-10   5.27225154E-07   9.98401737E+00   -1.10635154E-01   -1.10419266E-01   1.06141143E-01   9.91444302E+00   -6.15812615E-02   5.81576042E-02   1.06834702E-01   1.00239410E+01   -5.84603548E-02   7.33412504E-02   1.05704591E-01   1.67964435E+00   1.79506900E+06   7.84242153E+00   1.68046200E+00   1.80554625E+06   7.88198471E+00   1.68025517E+00   1.80280062E+06   7.87161684E+00 
0 120 3.96277997E-08   1.54991005E-06   8.04889737E-07   7.81552615E-07   1.15414807E-07   9.51035473E-10   4.81057214E-07   9.98568916E+00   -1.00905046E-01   -1.18454583E-01   1.06229208E-01   9.91069031E+00   -5.40174209E-02   4.96448129E-02   1.06979124E-01   1.00098295E+01   -5.47110587E-02   6.50353506E-02   1.05961062E-01   1.67937088E+00   1.79176788E+06   7.82995653E+00   1.68010688E+00   1.80087450E+06   7.86434364E+00   1.67972958E+00   1.79611625E+06   7.84637642E+00 
0 130 3.58840495E-08   1.44168746E-06   7.63203616E-07   7.51457264E-07   1.04101574E-07   9.70369007E-10   4.48071518E-07   9.97933960E+00   -1.04992695E-01   -1.23583458E-01   1.06393561E-01   9.89736938E+00   -3.42207775E-02   4.60649617E-02   1.07224926E-01   9.99181080E+00   -5.18206283E-02   6.32502064E-02   1.06251761E-01   1.67890096E+00   1.78629938E+06   7.80930710E+00   1.67957830E+00   1.79426275E+06   7.83937740E+00   1.67893362E+00   1.78667275E+06   7.81071711E+00 
0 140 3.36812249E-08   1.34514323E-06   7.12365761E-07   7.12307553E-07   9.72996972E-08   9.84590964E-10   4.21491649E-07   9.95571136E+00   -1.14958316E-01   -1.20569386E-01   1.06731422E-01   9.87415886E+00   -9.26408824E-03   5.09144180E-02   1.07568204E-01   9.96571255E+00   -5.05560264E-02   7.04803541E-02   1.06620565E-01   1.67796052E+00   1.77601538E+06   7.77047348E+00   1.67870486E+00   1.78408675E+06   7.80095196E+00   1.67784142E+00   1.77476888E+06   7.76576662E+00 
0 150 3.09833617E-08   1.25562224E-06   6.58863200E-07   6.72748968E-07   8.81462867E-08   9.83463644E-10   3.94674117E-07   9.91988659E+00   -1.22701727E-01   -1.11115240E-01   1.07188776E-01   9.85163975E+00   6.76709227E-03   6.17095865E-02   1.07886977E-01   9.93847370E+00   -5.46525642E-02   8.37662667E-02   1.06991306E-01   1.67658889E+00   1.76227912E+06   7.71860456E+00   1.67759132E+00   1.77218575E+06   7.75601292E+00   1.67667460E+00   1.76310025E+06   7.72170496E+00 
0 160 2.89429458E-08   1.16570993E-06   6.07625395E-07   6.33202887E-07   8.18989321E-08   9.69584080E-10   3.67353380E-07   9.88531685E+00   -1.24609634E-01   -1.00324407E-01   1.07619971E-01   9.83707047E+00   7.75453914E-03   7.24146143E-02   1.08098097E-01   9.91878605E+00   -6.28495663E-02   9.70379487E-02   1.07265718E-01   1.67594409E+00   1.74581262E+06   7.66661453E+00   1.67649984E+00   1.76143175E+06   7.71540451E+00   1.67567945E+00   1.75382888E+06   7.68669558E+00 
0 170 2.75497936E-08   1.07623111E-06   5.58519275E-07   5.89245246E-07   7.86661261E-08   9.53160106E-10   3.42969315E-07   9.86424351E+00   -1.23072721E-01   -9.29922685E-02   1.07888088E-01   9.82958508E+00   -1.19559793E-03   7.78900012E-02   1.08210705E-01   9.90996265E+00   -7.05456808E-02   1.03735074E-01   1.07403211E-01   1.67714369E+00   1.72750650E+06   7.62662411E+00   1.67563748E+00   1.75345000E+06   7.68526459E+00   1.67607868E+00   1.74383525E+06   7.66229486E+00 
0 180 2.54453560E-08   9.91038632E-07   5.12591839E-07   5.41355462E-07   7.25581728E-08   9.38688349E-10   3.23963917E-07   9.85831165E+00   -1.21892065E-01   -9.15662795E-02   1.07972220E-01   9.82475758E+00   -8.91482085E-03   7.67482519E-02   1.08276755E-01   9.90902042E+00   -7.39701837E-02   1.00992739E-01   1.07434161E-01   1.67783618E+00   1.71613762E+06   7.60178852E+00   1.67598259E+00   1.74524862E+06   7.66538239E+00   1.67659998E+00   1.73600088E+06   7.64518023E+00 
0 190 2.28862227E-08   9.11071538E-07   4.72915247E-07   4.94060089E-07   6.42218865E-08   9.25678867E-10   3.10141729E-07   9.86096096E+00   -1.22421645E-01   -9.40905213E-02   1.07946806E-01   9.81782150E+00   -6.67218585E-03   7.23313019E-02   1.08354978E-01   9.90887833E+00   -7.20230788E-02   9.22386944E-02   1.07437424E-01   1.67819071E+00   1.71004600E+06   7.58848095E+00   1.67641127E+00   1.73887112E+06   7.65145063E+00   1.67702699E+00   1.72935912E+06   7.63067150E+00 
0 200 2.10167350E-08   8.34494415E-07   4.39175409E-07   4.50859858E-07   5.82931605E-08   9.12836196E-10   3.00506741E-07   9.86114979E+00   -1.23795025E-01   -9.54052955E-02   1.07939504E-01   9.80630875E+00   6.79475442E-03   6.99082986E-02   1.08478583E-01   9.90254974E+00   -6.61942586E-02   8.48666653E-02   1.07495449E-01   1.67843664E+00   1.70569775E+06   7.57898235E+00   1.67680156E+00   1.73289212E+06   7.63838911E+00   1.67744362E+00   1.72266262E+06   7.61604261E+00 
