RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.70177530E-08   4.33108653E-06   5.88014700E-07   6.28450550E-07   3.17355926E-07   1.25211059E-07   9.80055120E-05   9.94783115E+00   -2.41167005E-02   -9.91330203E-03   1.05636053E-01   9.94295120E+00   -2.73851082E-02   -4.34291270E-03   1.05687670E-01   9.95306873E+00   -3.13430652E-02   -3.71431233E-03   1.05580412E-01   1.68640208E+00   2.15228550E+06   9.69834805E+00   1.68639910E+00   2.15251675E+06   9.70066738E+00   1.68640518E+00   2.15203325E+06   9.69581604E+00 
0 10 2.48904172E-07   3.58841658E-06   1.70180783E-06   1.21487778E-06   8.57495479E-07   1.01074171E-09   2.22309063E-06   9.53053474E+00   -1.45490468E-01   -5.36826588E-02   1.10219769E-01   9.51228809E+00   -1.68588609E-01   -1.48746986E-02   1.10427320E-01   9.56340408E+00   -1.84726536E-01   -1.60352569E-02   1.09839275E-01   1.67922664E+00   2.08591562E+06   9.03204536E+00   1.67956686E+00   2.08741988E+06   9.04714584E+00   1.67905748E+00   2.08518112E+06   9.02467060E+00 
0 20 2.37492472E-07   3.28738543E-06   2.06128448E-06   1.69953501E-06   7.96285804E-07   1.32700828E-09   1.92977950E-06   9.76278305E+00   -2.76134193E-01   -6.20874986E-02   1.07570626E-01   9.72082615E+00   -2.97109812E-01   -5.71534783E-02   1.07999340E-01   9.74367142E+00   -2.43525684E-01   -1.93049628E-02   1.07769497E-01   1.67561293E+00   2.07172988E+06   8.88963127E+00   1.67619014E+00   2.07381538E+06   8.91056824E+00   1.67571974E+00   2.07211175E+06   8.89346409E+00 
0 30 1.79798292E-07   2.87081343E-06   2.06824120E-06   1.67119140E-06   5.79818561E-07   1.59181868E-09   1.76477795E-06   1.01018257E+01   -3.21671426E-01   -7.03870282E-02   1.04050562E-01   1.00630312E+01   -3.94315541E-01   -1.07799172E-01   1.04403205E-01   1.00059576E+01   -3.20375144E-01   -4.34948877E-02   1.05015650E-01   1.67693281E+00   2.05794012E+06   8.83504486E+00   1.67636275E+00   2.06340812E+06   8.85569286E+00   1.67684257E+00   2.05882000E+06   8.83836746E+00 
0 40 1.33914995E-07   2.48830247E-06   1.75374089E-06   1.48370475E-06   4.31948109E-07   1.20524091E-09   1.42870044E-06   1.02185230E+01   -3.30561638E-01   -1.08483985E-01   1.02954783E-01   1.01661520E+01   -4.35628593E-01   -1.21137276E-01   1.03432044E-01   1.00601997E+01   -3.30244392E-01   -5.52350245E-02   1.04531229E-01   1.68065560E+00   2.01536050E+06   8.67426109E+00   1.68044519E+00   2.01822300E+06   8.68507004E+00   1.68065763E+00   2.01533275E+06   8.67415619E+00 
0 50 1.09217360E-07   2.34574736E-06   1.47079379E-06   1.31410320E-06   3.49985243E-07   9.91459581E-10   1.18706248E-06   1.02200785E+01   -3.12296182E-01   -1.16797447E-01   1.02995425E-01   1.01409779E+01   -4.12592918E-01   -1.10803977E-01   1.03748977E-01   1.00521116E+01   -2.96970129E-01   -4.40787859E-02   1.04672641E-01   1.68332756E+00   1.96743012E+06   8.49327183E+00   1.68331420E+00   1.96777262E+06   8.49456501E+00   1.68332815E+00   1.96741512E+06   8.49321556E+00 
0 60 9.17490368E-08   2.33612809E-06   1.27937813E-06   1.15305249E-06   2.91174786E-07   9.11858256E-10   1.01501064E-06   1.01995382E+01   -2.64506191E-01   -1.11948080E-01   1.03276104E-01   1.01103945E+01   -3.45676333E-01   -8.95248130E-02   1.04138330E-01   1.00336037E+01   -2.45601952E-01   -2.73827799E-02   1.04930513E-01   1.68434966E+00   1.92511450E+06   8.33348465E+00   1.68435872E+00   1.92410838E+06   8.32968521E+00   1.68435347E+00   1.92470775E+06   8.33194828E+00 
0 70 7.77358053E-08   2.25624785E-06   1.14064653E-06   1.03326192E-06   2.44869568E-07   8.92897312E-10   8.83341386E-07   1.01736126E+01   -2.00360477E-01   -1.18208170E-01   1.03652254E-01   1.00846558E+01   -2.71109492E-01   -9.25931931E-02   1.04513936E-01   1.00110264E+01   -1.69011906E-01   -2.29472835E-02   1.05266750E-01   1.68420029E+00   1.88717450E+06   8.19021988E+00   1.68417823E+00   1.88592575E+06   8.18550396E+00   1.68417382E+00   1.88568250E+06   8.18458557E+00 
0 80 6.66420732E-08   2.09146538E-06   1.02826107E-06   9.47189221E-07   2.02424417E-07   9.18233434E-10   7.86113731E-07   1.01252441E+01   -1.49661481E-01   -1.25893667E-01   1.04273506E-01   1.00421076E+01   -2.02551499E-01   -1.04579568E-01   1.05080701E-01   9.96301842E+00   -1.01558171E-01   -1.67280342E-02   1.05884828E-01   1.68322062E+00   1.85343300E+06   8.06280899E+00   1.68318021E+00   1.85245075E+06   8.05910015E+00   1.68314934E+00   1.85171312E+06   8.05631447E+00 
0 90 5.97065082E-08   1.91855111E-06   9.32529645E-07   8.78005210E-07   1.75069331E-07   9.32427802E-10   7.04024899E-07   1.00636034E+01   -1.11503817E-01   -1.24605678E-01   1.05040975E-01   9.99567795E+00   -1.41054064E-01   -1.09453402E-01   1.05696902E-01   9.90984821E+00   -5.96102402E-02   -1.24222273E-02   1.06565654E-01   1.68184924E+00   1.82620888E+06   7.96000862E+00   1.68180907E+00   1.82554188E+06   7.95748949E+00   1.68182182E+00   1.82575338E+06   7.95828819E+00 
0 100 5.45986580E-08   1.77518677E-06   8.55438941E-07   8.21943956E-07   1.60543394E-07   9.33577327E-10   6.29806834E-07   1.00173235E+01   -9.38211456E-02   -1.19707890E-01   1.05650455E-01   9.96936703E+00   -1.04920335E-01   -1.13246240E-01   1.06099591E-01   9.87940979E+00   -3.97055894E-02   -1.84852332E-02   1.07009925E-01   1.68066168E+00   1.80826550E+06   7.89225292E+00   1.68062079E+00   1.80770275E+06   7.89012766E+00   1.68077731E+00   1.80987425E+06   7.89832735E+00 
0 110 4.67056296E-08   1.65264714E-06   8.02685804E-07   7.81464962E-07   1.37501672E-07   9.37154132E-10   5.65218158E-07   9.99893188E+00   -9.50687230E-02   -1.21298589E-01   1.05961360E-01   9.96639442E+00   -9.28053856E-02   -1.24342710E-01   1.06246442E-01   9.87203312E+00   -3.24469917E-02   -3.30122076E-02   1.07202962E-01   1.67997193E+00   1.79915000E+06   7.85783195E+00   1.67991626E+00   1.79844488E+06   7.85516930E+00   1.68019712E+00   1.80204262E+06   7.86875486E+00 
