RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.44896348E-08   4.41533530E-06   6.05675154E-07   6.44233637E-07   3.06182841E-07   1.24751381E-07   9.76040610E-05   9.94105244E+00   -1.91942398E-02   1.66246388E-03   1.05707183E-01   9.94249058E+00   -2.60663945E-02   -8.58366489E-03   1.05692394E-01   9.94911766E+00   -3.56286182E-03   -3.63991875E-03   1.05623290E-01   1.68640268E+00   2.15224525E+06   9.69794369E+00   1.68640065E+00   2.15240050E+06   9.69950199E+00   1.68640304E+00   2.15221200E+06   9.69761086E+00 
0 10 2.57558867E-07   3.68499741E-06   1.75812454E-06   1.25319866E-06   8.87113799E-07   1.00070430E-09   1.95942084E-06   9.51466465E+00   -1.27108425E-01   2.66521610E-02   1.10434517E-01   9.50763226E+00   -1.60957366E-01   -2.89977007E-02   1.10510074E-01   9.51473045E+00   -4.27738465E-02   -5.85060567E-03   1.10445917E-01   1.67906499E+00   2.08521375E+06   9.02499771E+00   1.67943096E+00   2.08681500E+06   9.04107285E+00   1.67903399E+00   2.08507988E+06   9.02365398E+00 
0 20 2.45209293E-07   3.37722349E-06   2.11542238E-06   1.75993466E-06   8.22545303E-07   1.33402778E-09   1.73242142E-06   9.81369877E+00   -2.51224130E-01   4.80836444E-02   1.07083946E-01   9.71415424E+00   -2.49664560E-01   -4.30568196E-02   1.08160384E-01   9.80622673E+00   -1.89633369E-01   -2.07538027E-02   1.07162856E-01   1.67555940E+00   2.07079575E+06   8.88358879E+00   1.67618895E+00   2.07381112E+06   8.91052532E+00   1.67550600E+00   2.07127512E+06   8.88539886E+00 
0 30 1.85051533E-07   2.94853044E-06   2.12508530E-06   1.72798173E-06   5.96443442E-07   1.61869373E-09   1.62401909E-06   1.01484652E+01   -2.93469399E-01   7.87272155E-02   1.03640087E-01   1.00673313E+01   -3.08212280E-01   -5.89904413E-02   1.04440592E-01   1.01824007E+01   -2.56482512E-01   -5.94359636E-02   1.03285529E-01   1.67704320E+00   2.05685812E+06   8.83095932E+00   1.67660439E+00   2.06111500E+06   8.84703350E+00   1.67705262E+00   2.05676475E+06   8.83060646E+00 
0 40 1.37836281E-07   2.56078351E-06   1.81289749E-06   1.52995290E-06   4.44207330E-07   1.20728105E-09   1.29219416E-06   1.02330608E+01   -3.11334670E-01   9.76597592E-02   1.02864705E-01   1.01718292E+01   -3.43949407E-01   -7.33505711E-02   1.03445597E-01   1.02570667E+01   -3.00933987E-01   -9.15536806E-02   1.02612965E-01   1.68079972E+00   2.01335375E+06   8.66668320E+00   1.68080199E+00   2.01332225E+06   8.66656399E+00   1.68081903E+00   2.01308225E+06   8.66565800E+00 
0 50 1.12675920E-07   2.41279918E-06   1.52445944E-06   1.35393805E-06   3.61461360E-07   9.64620828E-10   1.05309368E-06   1.02101421E+01   -2.98908681E-01   1.11960605E-01   1.03155516E-01   1.01535320E+01   -3.36881518E-01   -7.70688131E-02   1.03674725E-01   1.02553530E+01   -3.20203692E-01   -1.04491286E-01   1.02679141E-01   1.68341899E+00   1.96503225E+06   8.48421669E+00   1.68350160E+00   1.96276838E+06   8.47566795E+00   1.68345118E+00   1.96416200E+06   8.48093128E+00 
0 60 9.51291241E-08   2.40594841E-06   1.32387822E-06   1.18892126E-06   3.02247656E-07   8.95392038E-10   8.97156610E-07   1.02082291E+01   -2.46733829E-01   1.20545052E-01   1.03247978E-01   1.01187315E+01   -2.87897527E-01   -4.96905521E-02   1.04089551E-01   1.02675304E+01   -3.13670069E-01   -9.83750597E-02   1.02622658E-01   1.68436980E+00   1.92275738E+06   8.32458305E+00   1.68439043E+00   1.91962200E+06   8.31274414E+00   1.68438518E+00   1.92052138E+06   8.31614017E+00 
0 70 8.16191772E-08   2.31952890E-06   1.17759396E-06   1.06294965E-06   2.56593296E-07   8.83928042E-10   7.82310963E-07   1.01873636E+01   -1.86659440E-01   1.12229735E-01   1.03562891E-01   1.00816078E+01   -2.21788853E-01   -3.49868014E-02   1.04558192E-01   1.02658262E+01   -2.74053901E-01   -1.02332771E-01   1.02737285E-01   1.68415141E+00   1.88448912E+06   8.18007946E+00   1.68408978E+00   1.88143300E+06   8.16853905E+00   1.68408358E+00   1.88114212E+06   8.16744137E+00 
0 80 6.97244147E-08   2.14323995E-06   1.06274490E-06   9.72586008E-07   2.11802600E-07   9.10484910E-10   6.99852819E-07   1.01347151E+01   -1.42063305E-01   1.00349411E-01   1.04208268E-01   1.00313902E+01   -1.51706934E-01   -2.92579215E-02   1.05179586E-01   1.02302284E+01   -2.16449067E-01   -9.96607617E-02   1.03214227E-01   1.68310690E+00   1.85071200E+06   8.05253410E+00   1.68299854E+00   1.84822825E+06   8.04315567E+00   1.68296897E+00   1.84756675E+06   8.04065800E+00 
0 90 6.14058564E-08   1.96710857E-06   9.62916261E-07   9.01443286E-07   1.80214883E-07   9.29611277E-10   6.32269575E-07   1.00722303E+01   -1.09357528E-01   8.78094882E-02   1.04965419E-01   9.97979450E+00   -9.71684009E-02   -2.12549493E-02   1.05827376E-01   1.01740589E+01   -1.60136655E-01   -8.88614058E-02   1.03914186E-01   1.68173289E+00   1.82428788E+06   7.95275450E+00   1.68159866E+00   1.82212375E+06   7.94458246E+00   1.68160176E+00   1.82217250E+06   7.94476700E+00 
0 100 5.58142155E-08   1.82306212E-06   8.83120720E-07   8.45145621E-07   1.64542982E-07   9.32397937E-10   5.68403607E-07   1.00295143E+01   -8.80125538E-02   7.52217472E-02   1.05524495E-01   9.94640160E+00   -5.93912043E-02   -1.50981257E-02   1.06298156E-01   1.01211147E+01   -1.23924173E-01   -8.72888267E-02   1.04584984E-01   1.68061960E+00   1.80768688E+06   7.89006805E+00   1.68042696E+00   1.80507662E+06   7.88021135E+00   1.68051350E+00   1.80624125E+06   7.88460875E+00 
0 110 4.80419864E-08   1.69558848E-06   8.27570545E-07   8.03968476E-07   1.42236914E-07   9.37421918E-10   5.11847247E-07   1.00099964E+01   -7.91948289E-02   6.29242137E-02   1.05836779E-01   9.93367481E+00   -3.58811319E-02   -1.94322672E-02   1.06552318E-01   1.00844240E+01   -1.06850103E-01   -9.87707078E-02   1.05079189E-01   1.67999721E+00   1.79946962E+06   7.85903883E+00   1.67971611E+00   1.79595112E+06   7.84575272E+00   1.67988944E+00   1.79810762E+06   7.85389614E+00 
0 120 4.11505461E-08   1.56859517E-06   7.89913827E-07   7.77045386E-07   1.21167801E-07   9.52591006E-10   4.68439481E-07   1.00013084E+01   -7.92684555E-02   5.32754436E-02   1.06026836E-01   9.93035698E+00   -2.32382752E-02   -3.11996005E-02   1.06699817E-01   1.00581760E+01   -1.03627697E-01   -1.14642061E-01   1.05457105E-01   1.67959428E+00   1.79445712E+06   7.84011126E+00   1.67925119E+00   1.79035250E+06   7.82461214E+00   1.67948020E+00   1.79307738E+06   7.83490133E+00 
0 130 3.77216800E-08   1.44658623E-06   7.58558258E-07   7.50267873E-07   1.10651030E-07   9.75771575E-10   4.40423150E-07   9.98892403E+00   -8.24579224E-02   5.26273549E-02   1.06248483E-01   9.92379856E+00   -1.96667779E-02   -3.94730382E-02   1.06874093E-01   1.00318327E+01   -1.06860876E-01   -1.24654472E-01   1.05831325E-01   1.67901862E+00   1.78764675E+06   7.81439495E+00   1.67865598E+00   1.78354175E+06   7.79889393E+00   1.67891657E+00   1.78647725E+06   7.80997849E+00 
0 140 3.45753861E-08   1.34227196E-06   7.24126039E-07   7.20873516E-07   9.96870071E-08   9.92603555E-10   4.18025849E-07   9.96551323E+00   -8.61018971E-02   6.27341494E-02   1.06583111E-01   9.90725708E+00   -2.41428781E-02   -3.63195278E-02   1.07149601E-01   1.00018387E+01   -1.13074370E-01   -1.22490987E-01   1.06241114E-01   1.67807508E+00   1.77722638E+06   7.77504635E+00   1.67772055E+00   1.77351450E+06   7.76103020E+00   1.67801630E+00   1.77660438E+06   7.77269793E+00 
