RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.54286242E-08   4.38103780E-06   5.97261646E-07   6.37613027E-07   3.10261839E-07   1.25544062E-07   9.81905832E-05   9.95038033E+00   -2.34887283E-02   1.06009105E-02   1.05608493E-01   9.94412804E+00   -2.70528183E-03   3.28648463E-03   1.05675101E-01   9.95495796E+00   -2.27583051E-02   6.53343333E-04   1.05560914E-01   1.68640471E+00   2.15207175E+06   9.69620037E+00   1.68639922E+00   2.15250825E+06   9.70058250E+00   1.68640339E+00   2.15218675E+06   9.69735527E+00 
0 10 2.52813692E-07   3.63585855E-06   1.75252296E-06   1.25042322E-06   8.71022451E-07   1.01167630E-09   8.80312712E-07   9.54328632E+00   -9.71356407E-02   6.79899156E-02   1.10084534E-01   9.52898407E+00   -1.00174472E-01   3.92508134E-02   1.10245310E-01   9.55624199E+00   -1.24288492E-01   -1.04866186E-02   1.09957911E-01   1.67913222E+00   2.08550488E+06   9.02792072E+00   1.67955828E+00   2.08738162E+06   9.04676151E+00   1.67904496E+00   2.08512688E+06   9.02412605E+00 
0 20 2.41795902E-07   3.32996160E-06   2.09809468E-06   1.73928083E-06   8.10418044E-07   1.35795775E-09   1.05276104E-06   9.73448658E+00   -1.98741525E-01   9.83991995E-02   1.07935950E-01   9.79141712E+00   -2.07185626E-01   5.28038144E-02   1.07277088E-01   9.72947025E+00   -2.16408759E-01   -8.93801358E-03   1.07950695E-01   1.67575455E+00   2.07223612E+06   8.89471245E+00   1.67611802E+00   2.07355188E+06   8.90792179E+00   1.67560434E+00   2.07169938E+06   8.88932514E+00 
0 30 1.81442687E-07   2.91054062E-06   2.10282087E-06   1.69919997E-06   5.83556130E-07   1.61366909E-09   1.18811033E-06   1.00515213E+01   -3.17346305E-01   8.27976242E-02   1.04604818E-01   1.01473961E+01   -3.00632626E-01   5.23883440E-02   1.03586897E-01   1.00533533E+01   -3.15460950E-01   -2.55923010E-02   1.04552202E-01   1.67699838E+00   2.05729825E+06   8.83262157E+00   1.67665100E+00   2.06066862E+06   8.84534836E+00   1.67692709E+00   2.05799625E+06   8.83525658E+00 
0 40 1.34551328E-07   2.51761116E-06   1.78559321E-06   1.50813776E-06   4.34658688E-07   1.20766797E-09   9.38004575E-07   1.01670971E+01   -3.47688049E-01   7.17563331E-02   1.03471935E-01   1.02510633E+01   -3.40253651E-01   5.49558513E-02   1.02624349E-01   1.01051121E+01   -3.39507282E-01   -3.92088704E-02   1.04089305E-01   1.68082809E+00   2.01295450E+06   8.66517544E+00   1.68069422E+00   2.01482688E+06   8.67224598E+00   1.68078542E+00   2.01355588E+06   8.66744614E+00 
0 50 1.09819048E-07   2.37577797E-06   1.49920550E-06   1.33451624E-06   3.53110892E-07   9.50605261E-10   7.58374597E-07   1.01671143E+01   -3.45190197E-01   7.13787228E-02   1.03514858E-01   1.02265606E+01   -3.36263657E-01   7.09630176E-02   1.02918990E-01   1.00688810E+01   -3.20991367E-01   -4.21702303E-02   1.04506932E-01   1.68341255E+00   1.96520512E+06   8.48486996E+00   1.68344939E+00   1.96421162E+06   8.48111820E+00   1.68344712E+00   1.96427188E+06   8.48134518E+00 
0 60 9.29145756E-08   2.36949404E-06   1.30330068E-06   1.16655860E-06   2.95425906E-07   8.71066885E-10   6.60021612E-07   1.01594353E+01   -3.09443206E-01   8.13321993E-02   1.03651941E-01   1.01810665E+01   -3.08399260E-01   9.06271264E-02   1.03431791E-01   1.00566978E+01   -2.70266056E-01   -3.36769745E-02   1.04692161E-01   1.68436611E+00   1.92323100E+06   8.32637215E+00   1.68438983E+00   1.91973525E+06   8.31317234E+00   1.68438470E+00   1.92061088E+06   8.31647778E+00 
0 70 7.92191628E-08   2.28774024E-06   1.15915805E-06   1.04377409E-06   2.49203168E-07   8.61357319E-10   5.95584993E-07   1.01382971E+01   -2.65157461E-01   8.01380500E-02   1.03961311E-01   1.01476021E+01   -2.56252259E-01   9.14699957E-02   1.03874058E-01   1.00438337E+01   -2.02944681E-01   -3.21568698E-02   1.04916036E-01   1.68416452E+00   1.88517988E+06   8.18268776E+00   1.68405497E+00   1.87983300E+06   8.16249752E+00   1.68408179E+00   1.88105600E+06   8.16711521E+00 
0 80 6.80756642E-08   2.11655242E-06   1.04081005E-06   9.55617111E-07   2.06684689E-07   8.86589191E-10   5.54136477E-07   1.00898275E+01   -2.11073175E-01   7.83964023E-02   1.04573853E-01   1.01026640E+01   -1.92856312E-01   9.17202383E-02   1.04456574E-01   9.99901009E+00   -1.31710291E-01   -3.19037512E-02   1.05492309E-01   1.68312788E+00   1.85120525E+06   8.05439663E+00   1.68285835E+00   1.84515025E+06   8.03153229E+00   1.68294919E+00   1.84712875E+06   8.03900337E+00 
0 90 6.08731554E-08   1.94031986E-06   9.43355190E-07   8.86315888E-07   1.79092197E-07   9.00278352E-10   5.17556373E-07   1.00337982E+01   -1.55264646E-01   8.35555643E-02   1.05280422E-01   1.00547581E+01   -1.34807020E-01   9.71909240E-02   1.05080299E-01   9.94226170E+00   -7.53180683E-02   -2.66609062E-02   1.06204048E-01   1.68173289E+00   1.82428888E+06   7.95275831E+00   1.68135941E+00   1.81838912E+06   7.93048048E+00   1.68157208E+00   1.82170012E+06   7.94298315E+00 
