RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.97789221E-08   4.53403436E-06   6.20680510E-07   6.59391901E-07   3.26762517E-07   1.22758763E-07   9.60026446E-05   9.94804287E+00   -1.28561789E-02   7.34830741E-04   1.05634317E-01   9.95942211E+00   -2.09849365E-02   -9.67824890E-05   1.05513006E-01   9.94020081E+00   -3.31573859E-02   9.62761883E-03   1.05717376E-01   1.68640208E+00   2.15228975E+06   9.69838905E+00   1.68640745E+00   2.15184000E+06   9.69387436E+00   1.68640363E+00   2.15216000E+06   9.69708633E+00 
0 10 2.65997983E-07   3.71501937E-06   1.83035456E-06   1.29233842E-06   9.15402325E-07   9.82857129E-10   1.23189466E-06   9.54798889E+00   -1.35394961E-01   2.86318138E-02   1.10051960E-01   9.57456970E+00   -1.16822623E-01   4.08283547E-02   1.09708630E-01   9.53916645E+00   -1.58604041E-01   6.54728562E-02   1.10132828E-01   1.67926633E+00   2.08608925E+06   9.03378773E+00   1.67884302E+00   2.08426150E+06   9.01543903E+00   1.67932022E+00   2.08632588E+06   9.03616333E+00 
0 20 2.49648224E-07   3.41473969E-06   2.17080628E-06   1.78542166E-06   8.34577634E-07   1.32004818E-09   1.27003625E-06   9.76361179E+00   -2.42962003E-01   6.18581511E-02   1.07670493E-01   9.64327812E+00   -1.49610043E-01   7.84335583E-02   1.08939797E-01   9.82623768E+00   -3.04551572E-01   9.70555246E-02   1.06832340E-01   1.67569625E+00   2.07202762E+06   8.89262009E+00   1.67558944E+00   2.07164612E+06   8.88878918E+00   1.67623997E+00   2.07399838E+06   8.91240406E+00 
0 30 1.86720584E-07   2.97399629E-06   2.16319222E-06   1.73223111E-06   6.02637556E-07   1.61912073E-09   1.35578739E-06   1.00837450E+01   -3.03637892E-01   7.69049525E-02   1.04320489E-01   9.93240452E+00   -2.46726885E-01   4.18402180E-02   1.05878785E-01   1.01556511E+01   -3.52832168E-01   9.37630907E-02   1.03430018E-01   1.67695725E+00   2.05770112E+06   8.83414268E+00   1.67677438E+00   2.05948088E+06   8.84086323E+00   1.67631221E+00   2.06388438E+06   8.85749054E+00 
0 40 1.38241958E-07   2.57267993E-06   1.82478345E-06   1.52914049E-06   4.48115543E-07   1.19903976E-09   1.08999279E-06   1.01682510E+01   -3.20141405E-01   8.24117437E-02   1.03519969E-01   1.00833588E+01   -2.76848942E-01   2.06965804E-02   1.04388028E-01   1.02328224E+01   -3.27460855E-01   7.92211816E-02   1.02760851E-01   1.68074417E+00   2.01413225E+06   8.66962242E+00   1.68026388E+00   2.02062850E+06   8.69415283E+00   1.68016553E+00   2.02191038E+06   8.69899368E+00 
0 50 1.12801068E-07   2.42278384E-06   1.52849327E-06   1.35518565E-06   3.62526492E-07   9.61501434E-10   9.05619515E-07   1.01603851E+01   -3.13278407E-01   9.56150964E-02   1.03651993E-01   1.00800896E+01   -2.56137848E-01   3.22660133E-02   1.04485862E-01   1.02006187E+01   -2.69341737E-01   8.10816661E-02   1.03166074E-01   1.68338621E+00   1.96590338E+06   8.48750687E+00   1.68293202E+00   1.97679300E+06   8.52862644E+00   1.68298578E+00   1.97560038E+06   8.52412319E+00 
0 60 9.54090922E-08   2.40985742E-06   1.32950436E-06   1.19246079E-06   3.03519727E-07   8.89371299E-10   7.90566617E-07   1.01612368E+01   -2.83407271E-01   9.94796604E-02   1.03719890E-01   1.00142183E+01   -1.96516037E-01   4.92279865E-02   1.05246134E-01   1.01532192E+01   -1.95515782E-01   8.69597048E-02   1.03734694E-01   1.68436253E+00   1.92366300E+06   8.32800293E+00   1.68419659E+00   1.93658025E+06   8.37677956E+00   1.68422651E+00   1.93479312E+06   8.37003136E+00 
0 70 8.15911534E-08   2.32630282E-06   1.18248306E-06   1.06808830E-06   2.57214424E-07   8.72687422E-10   7.02825957E-07   1.01525326E+01   -2.34389141E-01   8.86906460E-02   1.03915729E-01   9.96036339E+00   -1.43387705E-01   4.65903170E-02   1.05916969E-01   1.01139679E+01   -1.27975687E-01   7.07879663E-02   1.04251176E-01   1.68416584E+00   1.88525138E+06   8.18295765E+00   1.68435943E+00   1.89951300E+06   8.23681068E+00   1.68435454E+00   1.89895238E+06   8.23469353E+00 
0 80 6.97607661E-08   2.16095418E-06   1.06404684E-06   9.78000685E-07   2.12234241E-07   8.99670116E-10   6.41980876E-07   1.01021671E+01   -1.87935382E-01   7.45959356E-02   1.04549795E-01   9.90902138E+00   -9.81348678E-02   4.46343794E-02   1.06577933E-01   1.00437994E+01   -8.18667412E-02   6.30909652E-02   1.05108730E-01   1.68312633E+00   1.85116938E+06   8.05426121E+00   1.68369758E+00   1.86659575E+06   8.11251259E+00   1.68372238E+00   1.86738488E+06   8.11549282E+00 
0 90 6.23872509E-08   1.98484850E-06   9.64759579E-07   9.05471268E-07   1.83426494E-07   9.19285037E-10   5.90746367E-07   1.00361080E+01   -1.54878050E-01   6.42330572E-02   1.05355941E-01   9.84474373E+00   -6.57679811E-02   4.96623479E-02   1.07378781E-01   9.96783733E+00   -5.75513430E-02   6.30197302E-02   1.06037341E-01   1.68172550E+00   1.82416800E+06   7.95230198E+00   1.68262208E+00   1.84026512E+06   8.01308632E+00   1.68270600E+00   1.84196088E+06   8.01948929E+00 
0 100 5.72128904E-08   1.83414909E-06   8.85745067E-07   8.46272712E-07   1.69162647E-07   9.25101662E-10   5.41818451E-07   9.98974228E+00   -1.30789369E-01   5.80101050E-02   1.05960362E-01   9.79473305E+00   -4.42133509E-02   4.98591699E-02   1.08025901E-01   9.91485786E+00   -4.71539721E-02   5.90867549E-02   1.06721349E-01   1.68056190E+00   1.80689788E+06   7.88708830E+00   1.68166637E+00   1.82320888E+06   7.94868040E+00   1.68179703E+00   1.82534125E+06   7.95673227E+00 
0 110 4.89706586E-08   1.70438284E-06   8.30212173E-07   8.04976366E-07   1.45375566E-07   9.31559940E-10   4.97282883E-07   9.97589493E+00   -1.12671278E-01   5.00820465E-02   1.06217928E-01   9.77639961E+00   -3.03110313E-02   4.21011969E-02   1.08318172E-01   9.89272404E+00   -4.54726443E-02   5.22283092E-02   1.07061036E-01   1.67990828E+00   1.79834462E+06   7.85479069E+00   1.68112814E+00   1.81491700E+06   7.91736937E+00   1.68125248E+00   1.81676775E+06   7.92435789E+00 
0 120 4.14165520E-08   1.57897648E-06   7.93181584E-07   7.81898336E-07   1.22301302E-07   9.47010359E-10   4.61817194E-07   9.97446632E+00   -9.82408598E-02   4.31840643E-02   1.06335849E-01   9.77550125E+00   -2.47369315E-02   3.22293490E-02   1.08404569E-01   9.89036274E+00   -4.87816408E-02   4.60283346E-02   1.07169710E-01   1.67950892E+00   1.79342325E+06   7.83620691E+00   1.68082201E+00   1.81050300E+06   7.90070152E+00   1.68088889E+00   1.81145112E+06   7.90428209E+00 
0 130 3.76628257E-08   1.45792148E-06   7.63683886E-07   7.60054661E-07   1.10935872E-07   9.72317449E-10   4.39730002E-07   9.96617603E+00   -8.76005590E-02   4.41464111E-02   1.06517799E-01   9.76978397E+00   -2.43580434E-02   2.92008333E-02   1.08529381E-01   9.88389111E+00   -5.11774309E-02   4.64058369E-02   1.07304476E-01   1.67893600E+00   1.78670000E+06   7.81081963E+00   1.68036258E+00   1.80421762E+06   7.87696743E+00   1.68036449E+00   1.80424338E+06   7.87706470E+00 
0 140 3.43891884E-08   1.35371556E-06   7.30196916E-07   7.31906596E-07   9.96231790E-08   9.92048110E-10   4.21874148E-07   9.94518375E+00   -8.11281726E-02   5.56206554E-02   1.06827244E-01   9.74933910E+00   -2.42671296E-02   3.65014859E-02   1.08801648E-01   9.85936928E+00   -5.20319864E-02   5.54298833E-02   1.07615106E-01   1.67795825E+00   1.77599200E+06   7.77038527E+00   1.67950892E+00   1.79342325E+06   7.83620739E+00   1.67950332E+00   1.79335550E+06   7.83595133E+00 
0 150 3.13228696E-08   1.26494228E-06   6.81821177E-07   6.97954817E-07   8.92787284E-08   9.92384286E-10   3.99232874E-07   9.91704559E+00   -7.95441642E-02   7.40159675E-02   1.07206151E-01   9.71921825E+00   -2.36428212E-02   4.99862693E-02   1.09167315E-01   9.82142258E+00   -5.28335385E-02   6.85267374E-02   1.08053423E-01   1.67665100E+00   1.76287388E+06   7.72084999E+00   1.67830014E+00   1.77963762E+06   7.78415155E+00   1.67837739E+00   1.78047512E+06   7.78731394E+00 
0 160 3.06634078E-08   1.18041896E-06   6.18888180E-07   6.54917983E-07   8.98584389E-08   9.76486447E-10   3.72138800E-07   9.89218807E+00   -8.15493092E-02   9.08129439E-02   1.07540868E-01   9.69158840E+00   -2.47205738E-02   6.21078312E-02   1.09493926E-01   9.78518200E+00   -5.45344874E-02   7.87279680E-02   1.08457752E-01   1.67570019E+00   1.74935188E+06   7.67434645E+00   1.67702699E+00   1.76652612E+06   7.73464155E+00   1.67722940E+00   1.76852962E+06   7.74220705E+00 
