RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.66454926E-08   4.47213915E-06   6.09699100E-07   6.39672351E-07   3.13799490E-07   1.25557207E-07   9.82308047E-05   9.94923019E+00   -2.59028487E-02   5.34095452E-04   1.05621740E-01   9.93708229E+00   -3.12840603E-02   2.95216567E-03   1.05750799E-01   9.94298363E+00   -2.41760351E-02   1.18723316E-02   1.05688594E-01   1.68640149E+00   2.15233175E+06   9.69881153E+00   1.68640280E+00   2.15223250E+06   9.69781399E+00   1.68640208E+00   2.15229275E+06   9.69842052E+00 
0 10 2.61595829E-07   3.73182502E-06   1.78697155E-06   1.28025931E-06   9.00693124E-07   1.00935882E-09   1.32655566E-06   9.53067970E+00   -1.39490232E-01   4.45006415E-03   1.10232234E-01   9.50539207E+00   -1.82565182E-01   -7.47754588E-04   1.10512689E-01   9.50739765E+00   -1.40676945E-01   3.91569361E-02   1.10525943E-01   1.67921543E+00   2.08586700E+06   9.03155613E+00   1.67915154E+00   2.08558875E+06   9.02876282E+00   1.67933095E+00   2.08637312E+06   9.03663826E+00 
0 20 2.49667551E-07   3.42017324E-06   2.14837928E-06   1.78582991E-06   8.37019684E-07   1.35364475E-09   1.30975741E-06   9.73515892E+00   -2.09412366E-01   3.92965376E-02   1.07879378E-01   9.73303032E+00   -2.76714534E-01   2.49234177E-02   1.07834838E-01   9.72081852E+00   -2.25415781E-01   6.51024133E-02   1.08053684E-01   1.67553782E+00   2.07146262E+06   8.88694668E+00   1.67551577E+00   2.07118750E+06   8.88506794E+00   1.67616963E+00   2.07374050E+06   8.90981579E+00 
0 30 1.88163440E-07   2.99857925E-06   2.15985119E-06   1.74625950E-06   6.06063452E-07   1.65069536E-09   1.36192932E-06   1.00839844E+01   -2.89455116E-01   6.30560517E-02   1.04234196E-01   1.00323400E+01   -3.10914338E-01   3.45860496E-02   1.04710065E-01   1.00775623E+01   -2.66649693E-01   8.04949328E-02   1.04312353E-01   1.67700064E+00   2.05727638E+06   8.83253860E+00   1.67699981E+00   2.05728412E+06   8.83256817E+00   1.67647994E+00   2.06230038E+06   8.85150909E+00 
0 40 1.39988984E-07   2.59605895E-06   1.84391638E-06   1.54674422E-06   4.51866612E-07   1.22251342E-09   1.07462938E-06   1.02344627E+01   -3.49227965E-01   6.70978203E-02   1.02789439E-01   1.01212196E+01   -3.22783560E-01   1.85336955E-02   1.03889585E-01   1.01375742E+01   -2.86938101E-01   5.17841242E-02   1.03800490E-01   1.68069398E+00   2.01483025E+06   8.67225838E+00   1.68065667E+00   2.01534650E+06   8.67420769E+00   1.68064392E+00   2.01552250E+06   8.67487240E+00 
0 50 1.14262633E-07   2.44442731E-06   1.55620307E-06   1.37154734E-06   3.67021869E-07   9.68712777E-10   8.73926354E-07   1.02363443E+01   -3.37491065E-01   7.38949701E-02   1.02832384E-01   1.01053743E+01   -3.06127310E-01   2.58043651E-02   1.04105212E-01   1.00958662E+01   -2.73495227E-01   4.37796451E-02   1.04290247E-01   1.68334222E+00   1.96705300E+06   8.49184704E+00   1.68331182E+00   1.96783275E+06   8.49479198E+00   1.68343937E+00   1.96448250E+06   8.48214149E+00 
0 60 9.64941265E-08   2.43383192E-06   1.34839320E-06   1.20098980E-06   3.06419878E-07   8.97670605E-10   7.56887800E-07   1.01963282E+01   -2.64172703E-01   9.51564610E-02   1.03294142E-01   1.00584211E+01   -2.60708302E-01   3.50446701E-02   1.04653686E-01   1.00663357E+01   -2.25881726E-01   5.61136231E-02   1.04660943E-01   1.68435085E+00   1.92498675E+06   8.33300209E+00   1.68434596E+00   1.92551188E+06   8.33498478E+00   1.68438470E+00   1.92060238E+06   8.31644630E+00 
0 70 8.24095920E-08   2.34872687E-06   1.19973242E-06   1.07286940E-06   2.58614762E-07   8.79983308E-10   6.70506495E-07   1.01656122E+01   -1.89529359E-01   9.57631469E-02   1.03701524E-01   1.00259399E+01   -1.92680597E-01   3.37406695E-02   1.05095148E-01   1.00320005E+01   -1.68642685E-01   4.99995463E-02   1.05114840E-01   1.68418860E+00   1.88650762E+06   8.18770123E+00   1.68419898E+00   1.88710262E+06   8.18994808E+00   1.68410087E+00   1.88195512E+06   8.17051125E+00 
0 80 7.07218035E-08   2.17098523E-06   1.08298025E-06   9.85539828E-07   2.14591267E-07   9.05266806E-10   6.12570147E-07   1.01203003E+01   -1.36655450E-01   8.54351893E-02   1.04277723E-01   9.98023129E+00   -1.36695206E-01   3.25628407E-02   1.05692245E-01   9.97401905E+00   -1.15459472E-01   4.41400185E-02   1.05839416E-01   1.68316042E+00   1.85197775E+06   8.05731392E+00   1.68321157E+00   1.85321125E+06   8.06197166E+00   1.68305230E+00   1.84944688E+06   8.04775715E+00 
0 90 6.27913792E-08   1.99177339E-06   9.78846060E-07   9.15933811E-07   1.84572272E-07   9.24792909E-10   5.65418873E-07   1.00602465E+01   -9.47843790E-02   8.13479275E-02   1.05016336E-01   9.92851543E+00   -9.12943035E-02   4.08938192E-02   1.06359296E-01   9.90759468E+00   -7.71741346E-02   4.42612469E-02   1.06662922E-01   1.68176162E+00   1.82475838E+06   7.95453119E+00   1.68187630E+00   1.82666250E+06   7.96172142E+00   1.68178916E+00   1.82521188E+06   7.95624352E+00 
0 100 5.67351677E-08   1.84656426E-06   8.96910365E-07   8.57346322E-07   1.66998561E-07   9.29691546E-10   5.18565002E-07   1.00197973E+01   -7.21113682E-02   7.78583512E-02   1.05559707E-01   9.89768505E+00   -5.93063682E-02   4.95876409E-02   1.06811672E-01   9.85850430E+00   -5.46699315E-02   4.14866135E-02   1.07303731E-01   1.68059886E+00   1.80740188E+06   7.88899183E+00   1.68077886E+00   1.80989650E+06   7.89841175E+00   1.68080688E+00   1.81029025E+06   7.89989853E+00 
0 110 4.85388263E-08   1.71857607E-06   8.39980089E-07   8.14301302E-07   1.43276097E-07   9.36895450E-10   4.76607255E-07   1.00089836E+01   -6.66215867E-02   6.97820932E-02   1.05791949E-01   9.88637638E+00   -4.55894507E-02   4.83855233E-02   1.07052676E-01   9.83676529E+00   -4.22673263E-02   3.16246152E-02   1.07644759E-01   1.67992389E+00   1.79854250E+06   7.85553789E+00   1.68015826E+00   1.80153738E+06   7.86684704E+00   1.68024123E+00   1.80261812E+06   7.87092781E+00 
0 120 4.16095176E-08   1.59075626E-06   7.99015197E-07   7.88791851E-07   1.22378481E-07   9.53954471E-10   4.45084567E-07   1.00081034E+01   -6.90813884E-02   6.01458736E-02   1.05912030E-01   9.88115978E+00   -4.65981737E-02   4.14022878E-02   1.07221112E-01   9.82573891E+00   -3.60321663E-02   2.09054742E-02   1.07861072E-01   1.67949140E+00   1.79321100E+06   7.83540583E+00   1.67975819E+00   1.79647100E+06   7.84771585E+00   1.67983532E+00   1.79742962E+06   7.85133553E+00 
0 130 3.80709295E-08   1.46764694E-06   7.66262133E-07   7.66205005E-07   1.11540977E-07   9.78881642E-10   4.26307480E-07   9.99858570E+00   -7.10031688E-02   5.69980443E-02   1.06115058E-01   9.87256145E+00   -5.17861694E-02   3.82286571E-02   1.07419312E-01   9.81149387E+00   -3.31481770E-02   1.89988706E-02   1.08104572E-01   1.67890656E+00   1.78636375E+06   7.80954981E+00   1.67918825E+00   1.78961362E+06   7.82182217E+00   1.67926300E+00   1.79049062E+06   7.82513332E+00 
0 140 3.47262201E-08   1.36207871E-06   7.31970033E-07   7.37808648E-07   9.96291547E-08   9.97626648E-10   4.10843654E-07   9.97619247E+00   -7.07297251E-02   6.30867481E-02   1.06449053E-01   9.85814381E+00   -5.44457100E-02   4.47519273E-02   1.07674874E-01   9.78899288E+00   -3.34539972E-02   2.90392153E-02   1.08432867E-01   1.67795026E+00   1.77590775E+06   7.77006721E+00   1.67825079E+00   1.77910475E+06   7.78213930E+00   1.67838693E+00   1.78057912E+06   7.78770638E+00 
