RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.64998952E-08   4.39152655E-06   5.95282643E-07   6.25807616E-07   3.14740618E-07   1.25301128E-07   9.80080731E-05   9.95024204E+00   -2.58762445E-02   -5.13015827E-03   1.05611607E-01   9.93595695E+00   -3.75569426E-02   -1.07702045E-02   1.05762474E-01   9.92631817E+00   -3.66647020E-02   7.91822001E-03   1.05866045E-01   1.68640113E+00   2.15236625E+06   9.69915771E+00   1.68640125E+00   2.15235050E+06   9.69900036E+00   1.68640459E+00   2.15208300E+06   9.69631290E+00 
0 10 2.53694850E-07   3.63442086E-06   1.75155901E-06   1.23880045E-06   8.73953127E-07   1.00386865E-09   1.76178503E-06   9.56647587E+00   -1.68895125E-01   -2.90657803E-02   1.09834023E-01   9.51042652E+00   -1.58067942E-01   -3.15403379E-02   1.10533819E-01   9.47831631E+00   -1.59460619E-01   3.08530964E-02   1.10887863E-01   1.67932272E+00   2.08633700E+06   9.03627491E+00   1.67945933E+00   2.08694050E+06   9.04233265E+00   1.67863238E+00   2.08337138E+06   9.00650215E+00 
0 20 2.42023560E-07   3.31495517E-06   2.09239943E-06   1.72162231E-06   8.11641769E-07   1.34856848E-09   1.61428159E-06   9.75014114E+00   -2.76731282E-01   -3.90656851E-02   1.07740737E-01   9.79486561E+00   -2.41554171E-01   -4.88286018E-02   1.07352301E-01   9.71279621E+00   -2.80121952E-01   4.05131169E-02   1.08226664E-01   1.67565119E+00   2.07186650E+06   8.89100266E+00   1.67613733E+00   2.07362238E+06   8.90862942E+00   1.67601013E+00   2.06669425E+06   8.86810112E+00 
0 30 1.81565198E-07   2.89987702E-06   2.10289249E-06   1.68166196E-06   5.84610802E-07   1.64490077E-09   1.56700673E-06   1.00197496E+01   -3.43860924E-01   -7.51157627E-02   1.04899876E-01   1.01645927E+01   -3.20233494E-01   -9.42559466E-02   1.03484541E-01   1.00216675E+01   -3.63936514E-01   2.24938840E-02   1.04925945E-01   1.67694235E+00   2.05784700E+06   8.83469296E+00   1.67660403E+00   2.06111912E+06   8.84704876E+00   1.67753661E+00   2.05191575E+06   8.81229591E+00 
0 40 1.34685337E-07   2.50231119E-06   1.78029165E-06   1.49066875E-06   4.35964438E-07   1.20847399E-09   1.24735436E-06   1.01216154E+01   -3.74475420E-01   -1.12588331E-01   1.03924170E-01   1.02289324E+01   -3.59015048E-01   -1.01281635E-01   1.02878116E-01   1.01256609E+01   -3.69705826E-01   2.66869292E-02   1.03910893E-01   1.68069613E+00   2.01480000E+06   8.67214394E+00   1.68062782E+00   2.01574325E+06   8.67570591E+00   1.68131375E+00   2.00584912E+06   8.63834476E+00 
0 50 1.09667063E-07   2.35348944E-06   1.49372090E-06   1.32019113E-06   3.52208673E-07   9.68960800E-10   1.02885633E-06   1.01481695E+01   -3.61703992E-01   -1.22735374E-01   1.03715934E-01   1.02057581E+01   -3.43936414E-01   -7.75755122E-02   1.03165321E-01   1.01383123E+01   -3.10019255E-01   3.98220234E-02   1.03858896E-01   1.68333864E+00   1.96714412E+06   8.49219131E+00   1.68338931E+00   1.96582175E+06   8.48719788E+00   1.68374610E+00   1.95538738E+06   8.44779682E+00 
0 60 9.30770128E-08   2.34345976E-06   1.29992850E-06   1.15866703E-06   2.95767279E-07   8.95485186E-10   8.86936448E-07   1.01475534E+01   -3.08781117E-01   -1.06375188E-01   1.03797406E-01   1.01887541E+01   -2.91824341E-01   -4.86128852E-02   1.03396274E-01   1.01168537E+01   -2.28052095E-01   4.52055745E-02   1.04159169E-01   1.68434584E+00   1.92552700E+06   8.33504200E+00   1.68437696E+00   1.92177738E+06   8.32088280E+00   1.68441176E+00   1.91082725E+06   8.27953434E+00 
0 70 7.94671564E-08   2.26749239E-06   1.15412422E-06   1.03900425E-06   2.50548112E-07   8.75339745E-10   7.77585285E-07   1.01523371E+01   -2.45578125E-01   -9.95515436E-02   1.03856191E-01   1.01682491E+01   -2.21893594E-01   -4.14327271E-02   1.03684224E-01   1.00995378E+01   -1.40590698E-01   4.37395200E-02   1.04439668E-01   1.68421841E+00   1.88825425E+06   8.19429684E+00   1.68411732E+00   1.88275888E+06   8.17354584E+00   1.68380010E+00   1.86996175E+06   8.12522316E+00 
0 80 6.81524028E-08   2.10460803E-06   1.03724744E-06   9.47812566E-07   2.07681353E-07   9.03044028E-10   7.00229293E-07   1.01216249E+01   -1.95726484E-01   -1.05011865E-01   1.04292765E-01   1.01172810E+01   -1.52749985E-01   -4.26863432E-02   1.04305670E-01   1.00702085E+01   -6.45283386E-02   4.25803140E-02   1.04851350E-01   1.68328857E+00   1.85512188E+06   8.06918621E+00   1.68304050E+00   1.84917812E+06   8.04674244E+00   1.68229020E+00   1.83391738E+06   7.98911667E+00 
0 90 6.08304873E-08   1.93009964E-06   9.42343377E-07   8.77778120E-07   1.78896741E-07   9.21818288E-10   6.36042103E-07   1.00645666E+01   -1.60923064E-01   -1.08243026E-01   1.05007358E-01   1.00586462E+01   -9.84146819E-02   -3.89601402E-02   1.05022490E-01   1.00251799E+01   -3.20193693E-02   4.46590632E-02   1.05431169E-01   1.68196559E+00   1.82817325E+06   7.96742630E+00   1.68164766E+00   1.82290688E+06   7.94753981E+00   1.68052340E+00   1.80637562E+06   7.88511610E+00 
0 100 5.60547768E-08   1.78303219E-06   8.66277446E-07   8.21203059E-07   1.65555250E-07   9.25270305E-10   5.77334504E-07   1.00211592E+01   -1.43222913E-01   -1.11115687E-01   1.05585881E-01   1.00209503E+01   -6.56867027E-02   -3.45069617E-02   1.05528817E-01   9.99648952E+00   -2.40552258E-02   4.67910767E-02   1.05845168E-01   1.68077624E+00   1.80985912E+06   7.89827061E+00   1.68050134E+00   1.80607638E+06   7.88398647E+00   1.67920470E+00   1.78980662E+06   7.82255077E+00 
0 110 4.82406186E-08   1.65835365E-06   8.14193982E-07   7.78975448E-07   1.43125348E-07   9.28823907E-10   5.24746895E-07   1.00052252E+01   -1.38663366E-01   -1.18741736E-01   1.05872430E-01   1.00110979E+01   -4.89854440E-02   -3.65485772E-02   1.05741195E-01   9.99126053E+00   -2.37751044E-02   4.08047326E-02   1.06009915E-01   1.68004346E+00   1.80005950E+06   7.86126614E+00   1.67986083E+00   1.79774900E+06   7.85254192E+00   1.67857051E+00   1.78259312E+06   7.79531193E+00 
0 120 4.04811296E-08   1.53770918E-06   7.81394931E-07   7.56736597E-07   1.19288401E-07   9.41082101E-10   4.81933114E-07   1.00050392E+01   -1.40399009E-01   -1.29865780E-01   1.05983451E-01   1.00154524E+01   -4.51752916E-02   -4.37516496E-02   1.05798490E-01   9.99517441E+00   -2.53308397E-02   2.98872273E-02   1.06074773E-01   1.67961967E+00   1.79476675E+06   7.84128046E+00   1.67947662E+00   1.79303350E+06   7.83473587E+00   1.67823744E+00   1.77896075E+06   7.78159523E+00 
0 130 3.66776511E-08   1.42069553E-06   7.53403242E-07   7.37819903E-07   1.07526482E-07   9.62952273E-10   4.52842670E-07   1.00027266E+01   -1.42205343E-01   -1.36730090E-01   1.06108472E-01   1.00130825E+01   -4.87815812E-02   -4.77810316E-02   1.05921477E-01   9.98819256E+00   -2.85995025E-02   2.57097147E-02   1.06250055E-01   1.67910862E+00   1.78868600E+06   7.81831932E+00   1.67893589E+00   1.78669812E+06   7.81081247E+00   1.67765367E+00   1.77282500E+06   7.75842667E+00 
0 140 3.37958461E-08   1.31836089E-06   7.20004039E-07   7.09693438E-07   9.75207826E-08   9.81177029E-10   4.30612801E-07   9.98822689E+00   -1.41425192E-01   -1.32596537E-01   1.06356271E-01   9.99500942E+00   -5.41884117E-02   -4.25552540E-02   1.06209725E-01   9.96238613E+00   -3.32595520E-02   3.39869894E-02   1.06617935E-01   1.67823577E+00   1.77894312E+06   7.78152895E+00   1.67802024E+00   1.77664538E+06   7.77285242E+00   1.67654634E+00   1.76187388E+06   7.71707439E+00 
0 150 3.06516945E-08   1.23062125E-06   6.73190698E-07   6.75026968E-07   8.68236825E-08   9.81034920E-10   4.05582057E-07   9.96322155E+00   -1.40333429E-01   -1.17647126E-01   1.06709458E-01   9.96944427E+00   -5.73178455E-02   -3.03586964E-02   1.06581271E-01   9.92685127E+00   -3.63914557E-02   5.01529425E-02   1.07080705E-01   1.67701471E+00   1.76640488E+06   7.73418379E+00   1.67680597E+00   1.76436838E+06   7.72649384E+00   1.67599642E+00   1.74504662E+06   7.66494131E+00 
0 160 2.94143607E-08   1.14724514E-06   6.14173985E-07   6.33485911E-07   8.50543245E-08   9.64549218E-10   3.76864762E-07   9.93768406E+00   -1.41275749E-01   -9.89358276E-02   1.07057735E-01   9.95030975E+00   -5.54970913E-02   -1.79012865E-02   1.06885545E-01   9.89483547E+00   -3.49265784E-02   6.55161440E-02   1.07492320E-01   1.67569375E+00   1.75395875E+06   7.68718624E+00   1.67556322E+00   1.75278125E+06   7.68273973E+00   1.67741382E+00   1.72314962E+06   7.61710644E+00 
0 170 2.86303088E-08   1.06457662E-06   5.54527219E-07   5.82589905E-07   8.50953441E-08   9.45245326E-10   3.50072611E-07   9.92053127E+00   -1.44579500E-01   -8.49922299E-02   1.07297540E-01   9.94410801E+00   -5.02847135E-02   -1.16583556E-02   1.07043602E-01   9.87407303E+00   -2.86691599E-02   7.30886683E-02   1.07762508E-01   1.67644846E+00   1.73830888E+06   7.65022230E+00   1.67646277E+00   1.73809212E+06   7.64974880E+00   1.67833626E+00   1.70748500E+06   7.58288622E+00 
0 180 2.57678643E-08   9.86211148E-07   5.03234673E-07   5.27801092E-07   7.58574714E-08   9.29817112E-10   3.28640056E-07   9.91317081E+00   -1.48797989E-01   -8.14433843E-02   1.07406817E-01   9.94903469E+00   -4.45536673E-02   -1.45087615E-02   1.07061774E-01   9.86444855E+00   -2.11717095E-02   7.12875798E-02   1.07889213E-01   1.67715585E+00   1.72731175E+06   7.62619877E+00   1.67709076E+00   1.72834900E+06   7.62846470E+00   1.67881429E+00   1.69880900E+06   7.56393337E+00 
0 190 2.21697896E-08   9.10468771E-07   4.61144026E-07   4.77742788E-07   6.25350509E-08   9.17098286E-10   3.12598388E-07   9.91090107E+00   -1.52781218E-01   -8.80815759E-02   1.07436113E-01   9.95712757E+00   -4.02018838E-02   -2.34361179E-02   1.07017457E-01   9.86017227E+00   -1.75133795E-02   6.41670004E-02   1.07939094E-01   1.67756438E+00   1.72067812E+06   7.61170721E+00   1.67748463E+00   1.72199125E+06   7.61457586E+00   1.67903495E+00   1.69465500E+06   7.55485868E+00 
0 200 2.07979678E-08   8.33190711E-07   4.26400987E-07   4.35900887E-07   5.78674708E-08   9.05251207E-10   3.00987693E-07   9.90710926E+00   -1.55662373E-01   -9.84293818E-02   1.07464880E-01   9.95831013E+00   -3.76131274E-02   -3.08917183E-02   1.07017882E-01   9.85335827E+00   -2.09071878E-02   5.86578920E-02   1.08006030E-01   1.67784727E+00   1.71595050E+06   7.60137987E+00   1.67781770E+00   1.71644962E+06   7.60246992E+00   1.67921793E+00   1.69113075E+06   7.54715967E+00 
0 210 2.08078088E-08   7.58427802E-07   3.97069840E-07   4.01214521E-07   5.88571858E-08   8.92679930E-10   2.92056967E-07   9.89615726E+00   -1.57853961E-01   -1.04104944E-01   1.07564956E-01   9.94651508E+00   -3.70144434E-02   -3.01448032E-02   1.07134096E-01   9.83834457E+00   -2.94310749E-02   5.97415343E-02   1.08159728E-01   1.67815614E+00   1.71064788E+06   7.58979559E+00   1.67821169E+00   1.70967875E+06   7.58767891E+00   1.67951226E+00   1.68529625E+06   7.53441381E+00 
0 220 1.99114947E-08   6.94018297E-07   3.70677270E-07   3.71766902E-07   5.60700535E-08   8.78146500E-10   2.83013804E-07   9.87588024E+00   -1.60169050E-01   -1.00444853E-01   1.07767649E-01   9.92228317E+00   -3.80828194E-02   -2.01286376E-02   1.07372046E-01   9.81525517E+00   -3.78471389E-02   6.73652962E-02   1.08404331E-01   1.67857027E+00   1.70329162E+06   7.57372570E+00   1.67868638E+00   1.70117250E+06   7.56909657E+00   1.67993867E+00   1.67644538E+06   7.51507902E+00 
0 230 1.82071194E-08   6.41358270E-07   3.45495209E-07   3.44265828E-07   5.03980075E-08   8.62067973E-10   2.72202158E-07   9.84863472E+00   -1.62709191E-01   -8.91009569E-02   1.08051330E-01   9.89191341E+00   -3.98551002E-02   -5.81581285E-03   1.07675955E-01   9.78901958E+00   -4.18910533E-02   7.71355256E-02   1.08688228E-01   1.67907357E+00   1.69391700E+06   7.55324650E+00   1.67917752E+00   1.69191412E+06   7.54887104E+00   1.68041062E+00   1.66599650E+06   7.49225283E+00 
0 240 1.67357381E-08   5.95497625E-07   3.21138828E-07   3.16413747E-07   4.65005456E-08   8.46451131E-10   2.59910109E-07   9.81980419E+00   -1.64825663E-01   -7.56972805E-02   1.08358726E-01   9.86391068E+00   -4.15694006E-02   6.07395312E-03   1.07960805E-01   9.76545525E+00   -4.06724662E-02   8.40020105E-02   1.08947270E-01   1.67958260E+00   1.68386975E+06   7.53129768E+00   1.67960453E+00   1.68342412E+06   7.53032446E+00   1.68081737E+00   1.65632050E+06   7.47111559E+00 
0 250 1.54586477E-08   5.53299969E-07   2.97280792E-07   2.89414658E-07   4.37714540E-08   8.33961011E-10   2.47909156E-07   9.79511166E+00   -1.65726453E-01   -6.55909255E-02   1.08626805E-01   9.84430790E+00   -4.28489447E-02   1.19016496E-02   1.08162157E-01   9.74764919E+00   -3.63849811E-02   8.58877674E-02   1.09145597E-01   1.68000913E+00   1.67493288E+06   7.51177502E+00   1.67992759E+00   1.67668062E+06   7.51559305E+00   1.68109667E+00   1.64923825E+06   7.45564413E+00 
0 260 1.39346810E-08   5.15265185E-07   2.74056362E-07   2.65297160E-07   3.96767810E-08   8.25495117E-10   2.37410774E-07   9.77758598E+00   -1.65094048E-01   -6.07784949E-02   1.08820818E-01   9.83396626E+00   -4.36796807E-02   1.24583300E-02   1.08269103E-01   9.73522472E+00   -3.23567614E-02   8.45967606E-02   1.09285556E-01   1.68031049E+00   1.66827762E+06   7.49723625E+00   1.68015885E+00   1.67166275E+06   7.50463104E+00   1.68125367E+00   1.64507012E+06   7.44653845E+00 
0 270 1.24873409E-08   4.82191467E-07   2.52059181E-07   2.43584168E-07   3.53627954E-08   8.20194690E-10   2.28255217E-07   9.76661015E+00   -1.63101673E-01   -5.95929287E-02   1.08945988E-01   9.82938385E+00   -4.41751294E-02   1.14682494E-02   1.08318225E-01   9.72568417E+00   -3.07100937E-02   8.38786736E-02   1.09393895E-01   1.68050027E+00   1.66392288E+06   7.48772335E+00   1.68033993E+00   1.66761188E+06   7.49578190E+00   1.68133914E+00   1.64274025E+06   7.44144869E+00 
0 280 1.15152936E-08   4.54024615E-07   2.31411761E-07   2.22920207E-07   3.27069536E-08   8.16746393E-10   2.20325163E-07   9.75921535E+00   -1.60582438E-01   -5.86834364E-02   1.09033629E-01   9.82551765E+00   -4.44524623E-02   1.25696613E-02   1.08363226E-01   9.71632099E+00   -3.15180644E-02   8.65755305E-02   1.09500550E-01   1.68062627E+00   1.66095225E+06   7.48123360E+00   1.68051326E+00   1.66361925E+06   7.48706007E+00   1.68141329E+00   1.64067875E+06   7.43694544E+00 
0 290 1.07656914E-08   4.29988972E-07   2.11940687E-07   2.02915004E-07   3.08323216E-08   8.13973722E-10   2.12960558E-07   9.75197411E+00   -1.58519074E-01   -5.56756221E-02   1.09120339E-01   9.81874943E+00   -4.44541126E-02   1.68607384E-02   1.08442232E-01   9.70541286E+00   -3.34454291E-02   9.28402245E-02   1.09625004E-01   1.68074083E+00   1.65819712E+06   7.47521496E+00   1.68070304E+00   1.65911125E+06   7.47721195E+00   1.68151438E+00   1.63781038E+06   7.43067932E+00 
0 300 9.97339278E-09   4.08903134E-07   1.93668129E-07   1.83553624E-07   2.86493833E-08   8.11110679E-10   2.05437885E-07   9.74258232E+00   -1.57464236E-01   -5.07312156E-02   1.09230496E-01   9.80858231E+00   -4.41719368E-02   2.25615520E-02   1.08559296E-01   9.69268227E+00   -3.49824876E-02   1.00226067E-01   1.09770969E-01   1.68087530E+00   1.65488262E+06   7.46797419E+00   1.68090928E+00   1.65403400E+06   7.46612072E+00   1.68164372E+00   1.63402488E+06   7.42241001E+00 
