RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.54226272E-08   4.32609841E-06   5.88529531E-07   6.29508691E-07   3.10493334E-07   1.25384247E-07   9.81241901E-05   9.94323254E+00   -2.68514473E-02   6.81224279E-03   1.05685383E-01   9.96391678E+00   -1.03303762E-02   -2.06071604E-03   1.05466336E-01   9.93651772E+00   -1.22989919E-02   6.06807182E-03   1.05755992E-01   1.68640125E+00   2.15235300E+06   9.69902611E+00   1.68639946E+00   2.15248925E+06   9.70039272E+00   1.68640268E+00   2.15223900E+06   9.69788074E+00 
0 10 2.48449709E-07   3.59971500E-06   1.70959675E-06   1.21605865E-06   8.55802568E-07   1.00949649E-09   2.56070484E-06   9.54500294E+00   -1.44897640E-01   2.64369347E-03   1.10095203E-01   9.60639858E+00   -8.68462697E-02   -3.44076045E-02   1.09397531E-01   9.49931145E+00   -9.02912095E-02   2.21765731E-02   1.10616527E-01   1.67939615E+00   2.08666062E+06   9.03952312E+00   1.67970371E+00   2.08803538E+06   9.05332470E+00   1.67914855E+00   2.08557550E+06   9.02863026E+00 
0 20 2.38023702E-07   3.29273826E-06   2.04981234E-06   1.70751321E-06   7.98094447E-07   1.32915345E-09   2.17328898E-06   9.74773693E+00   -2.37174585E-01   -1.44662075E-02   1.07852638E-01   9.80842400E+00   -1.74155504E-01   -6.71812743E-02   1.07102476E-01   9.73623943E+00   -1.57958195E-01   2.87415702E-02   1.07957661E-01   1.67576981E+00   2.07229112E+06   8.89526558E+00   1.67624152E+00   2.07400400E+06   8.91246033E+00   1.67551875E+00   2.07139500E+06   8.88626862E+00 
0 30 1.79834814E-07   2.87722196E-06   2.06119012E-06   1.67593987E-06   5.78714207E-07   1.59548452E-09   1.93544861E-06   1.00707998E+01   -3.38644296E-01   -4.39602584E-02   1.04453430E-01   1.01186962E+01   -2.54804492E-01   -9.04535726E-02   1.03872709E-01   1.00771112E+01   -1.81429639E-01   2.68552806E-02   1.04379781E-01   1.67684388E+00   2.05880688E+06   8.83831787E+00   1.67649412E+00   2.06216625E+06   8.85100269E+00   1.67701292E+00   2.05715550E+06   8.83208179E+00 
0 40 1.33673140E-07   2.48737592E-06   1.75791979E-06   1.48571644E-06   4.31071015E-07   1.22152388E-09   1.56931196E-06   1.01686449E+01   -3.74836624E-01   -6.10594675E-02   1.03492200E-01   1.02308969E+01   -3.02953392E-01   -1.26883879E-01   1.02821633E-01   1.01390553E+01   -2.09596217E-01   -2.56219436E-03   1.03838816E-01   1.68065929E+00   2.01530925E+06   8.67406654E+00   1.68035150E+00   2.01947225E+06   8.68978691E+00   1.68069673E+00   2.01479250E+06   8.67211628E+00 
0 50 1.09115753E-07   2.34598429E-06   1.47459104E-06   1.31561819E-06   3.49820567E-07   9.95513894E-10   1.29758814E-06   1.01719046E+01   -3.58389974E-01   -7.65290782E-02   1.03511319E-01   1.02423544E+01   -3.07310164E-01   -1.41483709E-01   1.02749877E-01   1.01038218E+01   -2.04850346E-01   -1.45052597E-02   1.04257412E-01   1.68335962E+00   1.96660050E+06   8.49013901E+00   1.68315578E+00   1.97167588E+06   8.50930405E+00   1.68329918E+00   1.96815400E+06   8.49600506E+00 
0 60 9.23032033E-08   2.33852256E-06   1.28016336E-06   1.15805585E-06   2.93522078E-07   9.20981791E-10   1.10573001E-06   1.01686325E+01   -2.99084306E-01   -8.50442871E-02   1.03612892E-01   1.02225113E+01   -2.77104378E-01   -1.25101075E-01   1.03003025E-01   1.00605850E+01   -1.73285186E-01   -1.09069853E-03   1.04756124E-01   1.68436098E+00   1.92384750E+06   8.32870007E+00   1.68430114E+00   1.92957150E+06   8.35031414E+00   1.68433487E+00   1.92661338E+06   8.33914375E+00 
0 70 7.88109844E-08   2.25985468E-06   1.13922601E-06   1.03521859E-06   2.48964767E-07   9.08232156E-10   9.58711439E-07   1.01514978E+01   -2.36899763E-01   -9.90568995E-02   1.03885025E-01   1.02058001E+01   -2.26423725E-01   -1.22718595E-01   1.03274897E-01   1.00167065E+01   -1.27452075E-01   -5.68450475E-03   1.05307303E-01   1.68417048E+00   1.88550450E+06   8.18391323E+00   1.68428564E+00   1.89276675E+06   8.21133709E+00   1.68420875E+00   1.88767525E+06   8.19211102E+00 
0 80 6.73918166E-08   2.09638779E-06   1.02600836E-06   9.45821739E-07   2.05632460E-07   9.31130506E-10   8.45817965E-07   1.01132774E+01   -1.86429054E-01   -1.11695148E-01   1.04383819E-01   1.01595287E+01   -1.72103971E-01   -1.25114694E-01   1.03883006E-01   9.95124722E+00   -8.78036842E-02   -1.15926955E-02   1.06101640E-01   1.68313992E+00   1.85148950E+06   8.05547047E+00   1.68348992E+00   1.86044675E+06   8.08929348E+00   1.68317807E+00   1.85239875E+06   8.05890369E+00 
0 90 6.04694321E-08   1.92634889E-06   9.30010003E-07   8.76889089E-07   1.78228930E-07   9.45498568E-10   7.51888876E-07   1.00537958E+01   -1.43774748E-01   -1.18898466E-01   1.05114281E-01   1.00925798E+01   -1.29952073E-01   -1.22634463E-01   1.04706712E-01   9.87588310E+00   -5.65861687E-02   -1.17256138E-02   1.07013293E-01   1.68175590E+00   1.82466525E+06   7.95417976E+00   1.68231046E+00   1.83429000E+06   7.99052334E+00   1.68176055E+00   1.82474038E+06   7.95446348E+00 
