RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.46325960E-08   4.33721789E-06   5.87741795E-07   6.18013132E-07   3.07698315E-07   1.26454481E-07   9.89140754E-05   9.94488335E+00   -1.14893159E-02   -1.77439055E-04   1.05667084E-01   9.95886993E+00   -1.89287327E-02   -2.41812621E-03   1.05519623E-01   9.95766640E+00   -7.15263607E-03   -3.22193000E-03   1.05532400E-01   1.68640172E+00   2.15232025E+06   9.69869614E+00   1.68640316E+00   2.15220175E+06   9.69750786E+00   1.68639958E+00   2.15248175E+06   9.70031643E+00 
0 10 2.48931855E-07   3.60162539E-06   1.71290878E-06   1.21625419E-06   8.57994223E-07   1.00167830E-09   8.59535078E-07   9.55293655E+00   -9.53366905E-02   7.63174100E-03   1.09952524E-01   9.57351017E+00   -1.29558876E-01   -1.14731854E-02   1.09773807E-01   9.56436729E+00   -9.95179564E-02   -9.38865263E-03   1.09848320E-01   1.67930710E+00   2.08626838E+06   9.03558636E+00   1.67909312E+00   2.08533500E+06   9.02621555E+00   1.67940307E+00   2.08669138E+06   9.03983212E+00 
0 20 2.38205828E-07   3.29663931E-06   2.05859305E-06   1.70633552E-06   7.99010195E-07   1.28436184E-09   9.98643031E-07   9.80023575E+00   -1.85030907E-01   -7.01192650E-04   1.07148066E-01   9.71647644E+00   -2.00180709E-01   -2.59965491E-02   1.08171575E-01   9.73846245E+00   -1.58914685E-01   5.66177827E-04   1.07854173E-01   1.67576027E+00   2.07225688E+06   8.89492130E+00   1.67564797E+00   2.06999850E+06   8.88057804E+00   1.67587054E+00   2.07265362E+06   8.89890385E+00 
0 30 1.80316931E-07   2.87730290E-06   2.06834147E-06   1.67803739E-06   5.79604546E-07   1.58841573E-09   1.16744980E-06   1.01202183E+01   -2.79298067E-01   -1.49896648E-02   1.03851825E-01   1.00253420E+01   -2.45267600E-01   -4.67594676E-02   1.04873680E-01   1.00535965E+01   -2.52558112E-01   -1.84001606E-02   1.04555860E-01   1.67680621E+00   2.05917288E+06   8.83969975E+00   1.67732835E+00   2.05402250E+06   8.82025146E+00   1.67695034E+00   2.05776938E+06   8.83440018E+00 
0 40 1.33460958E-07   2.49229061E-06   1.76690423E-06   1.48259846E-06   4.30377440E-07   1.18679044E-09   9.25013296E-07   1.02175169E+01   -3.23210567E-01   -5.74763790E-02   1.02961026E-01   1.00995903E+01   -2.96812892E-01   -6.29551560E-02   1.04171284E-01   1.01380730E+01   -2.92890608E-01   -4.20566276E-02   1.03771657E-01   1.68065274E+00   2.01539962E+06   8.67440891E+00   1.68100488E+00   2.01042775E+06   8.65563393E+00   1.68105817E+00   2.00965275E+06   8.65270805E+00 
0 50 1.08530223E-07   2.34847062E-06   1.48329730E-06   1.31318723E-06   3.48055238E-07   9.40727496E-10   7.54105713E-07   1.02100182E+01   -3.16715956E-01   -8.63432139E-02   1.03106298E-01   1.00726118E+01   -2.99909681E-01   -6.20168559E-02   1.04493983E-01   1.01184206E+01   -2.86141753E-01   -3.58855575E-02   1.04019664E-01   1.68336594E+00   1.96643562E+06   8.48951626E+00   1.68354023E+00   1.96167462E+06   8.47153854E+00   1.68365359E+00   1.95831775E+06   8.45886230E+00 
0 60 9.22955650E-08   2.33729997E-06   1.28915667E-06   1.15569981E-06   2.93387160E-07   8.69891381E-10   6.59474154E-07   1.01872053E+01   -2.79669225E-01   -1.00572295E-01   1.03411846E-01   1.00543137E+01   -2.55927056E-01   -4.78448831E-02   1.04731068E-01   1.00834341E+01   -2.45990798E-01   -1.21174445E-02   1.04429469E-01   1.68436623E+00   1.92321375E+06   8.32630634E+00   1.68439913E+00   1.91783425E+06   8.30599403E+00   1.68440974E+00   1.91432588E+06   8.29274559E+00 
0 70 7.86925440E-08   2.25465487E-06   1.14344004E-06   1.03169793E-06   2.48132238E-07   8.60412408E-10   5.95332949E-07   1.01691761E+01   -2.32397735E-01   -1.17813647E-01   1.03699207E-01   1.00429821E+01   -2.04555988E-01   -5.26318327E-02   1.04931422E-01   1.00537109E+01   -1.85127512E-01   -1.59340221E-02   1.04830034E-01   1.68415141E+00   1.88448725E+06   8.18007278E+00   1.68399489E+00   1.87725125E+06   8.15274811E+00   1.68393409E+00   1.87482112E+06   8.14357281E+00 
0 80 6.72919214E-08   2.09188806E-06   1.02542265E-06   9.46203670E-07   2.04468918E-07   8.77465711E-10   5.51345465E-07   1.01250134E+01   -1.87025845E-01   -1.29725844E-01   1.04276657E-01   1.00086918E+01   -1.54900119E-01   -6.30488098E-02   1.05391711E-01   1.00094681E+01   -1.28282443E-01   -2.63207611E-02   1.05404928E-01   1.68310118E+00   1.85057800E+06   8.05202866E+00   1.68265581E+00   1.84094150E+06   8.01564026E+00   1.68262184E+00   1.84025888E+06   8.01306248E+00 
0 90 6.07158128E-08   1.92077505E-06   9.30520002E-07   8.78150672E-07   1.78857988E-07   8.88373541E-10   5.13676355E-07   1.00628729E+01   -1.56038210E-01   -1.32202119E-01   1.05047017E-01   9.96131802E+00   -1.03201330E-01   -6.43320680E-02   1.05999850E-01   9.95463467E+00   -8.54703188E-02   -2.58193612E-02   1.06098473E-01   1.68170619E+00   1.82385425E+06   7.95111752E+00   1.68100560E+00   1.81312675E+06   7.91060925E+00   1.68104386E+00   1.81368150E+06   7.91270447E+00 
