RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.22803941E-08   4.33579635E-06   5.93365428E-07   6.32822548E-07   2.98410583E-07   1.27128217E-07   9.94899456E-05   9.93441010E+00   -3.40596028E-02   -4.08771075E-03   1.05779782E-01   9.94071007E+00   -2.76098959E-02   6.83012186E-03   1.05711482E-01   9.95389938E+00   -2.64912695E-02   -1.41904235E-03   1.05571091E-01   1.68640363E+00   2.15216150E+06   9.69710255E+00   1.68639827E+00   2.15257825E+06   9.70128632E+00   1.68640327E+00   2.15219300E+06   9.69742012E+00 
0 10 2.52104797E-07   3.62550350E-06   1.72658042E-06   1.22740857E-06   8.68382358E-07   1.00939457E-09   8.66825985E-07   9.48774719E+00   -1.47707939E-01   -4.74608354E-02   1.10778473E-01   9.50188160E+00   -1.49951130E-01   6.25167266E-02   1.10533960E-01   9.58459091E+00   -9.51372012E-02   8.82693473E-03   1.09585680E-01   1.67902017E+00   2.08502025E+06   9.02305603E+00   1.67979848E+00   2.08846562E+06   9.05764484E+00   1.67926729E+00   2.08609375E+06   9.03383255E+00 
0 20 2.40101372E-07   3.31897809E-06   2.08393863E-06   1.72151397E-06   8.05743809E-07   1.33676625E-09   1.03040736E-06   9.75689983E+00   -1.99990496E-01   -7.75418207E-02   1.07750475E-01   9.73263645E+00   -2.79546142E-01   1.18503779E-01   1.07809730E-01   9.77930641E+00   -1.40351370E-01   2.60966271E-02   1.07354783E-01   1.67561710E+00   2.07027675E+06   8.88162899E+00   1.67627919E+00   2.07414262E+06   8.91385174E+00   1.67623973E+00   2.07399725E+06   8.91239262E+00 
0 30 1.81798498E-07   2.90847083E-06   2.08864185E-06   1.68979204E-06   5.86133126E-07   1.61270208E-09   1.17926857E-06   1.01303635E+01   -3.06106448E-01   -8.51286799E-02   1.03823364E-01   1.00940437E+01   -3.92607093E-01   1.10146351E-01   1.04024120E-01   1.00547972E+01   -1.89198643E-01   2.97766980E-02   1.04507633E-01   1.67713094E+00   2.05599150E+06   8.82768726E+00   1.67642629E+00   2.06280862E+06   8.85342884E+00   1.67627990E+00   2.06418650E+06   8.85863209E+00 
0 40 1.35288289E-07   2.51646270E-06   1.78242180E-06   1.49332959E-06   4.35714668E-07   1.21159427E-09   9.26869461E-07   1.02082644E+01   -3.86715144E-01   -1.22635916E-01   1.03078090E-01   1.02351246E+01   -4.08659458E-01   9.03094560E-02   1.02698967E-01   1.01495543E+01   -2.23734751E-01   6.47329772E-03   1.03671238E-01   1.68087780E+00   2.01225075E+06   8.66251755E+00   1.68030894E+00   2.02003488E+06   8.69191170E+00   1.68042982E+00   2.01842788E+06   8.68584347E+00 
0 50 1.10274819E-07   2.36595156E-06   1.49218658E-06   1.32379535E-06   3.54016123E-07   9.59935131E-10   7.46413946E-07   1.01964397E+01   -3.63169998E-01   -1.38998330E-01   1.03243902E-01   1.02026300E+01   -3.67842495E-01   1.05360776E-01   1.03088059E-01   1.01428766E+01   -2.08624870E-01   2.49047158E-03   1.03822105E-01   1.68345153E+00   1.96415312E+06   8.48089695E+00   1.68311834E+00   1.97256375E+06   8.51265621E+00   1.68327177E+00   1.96884375E+06   8.49860954E+00 
0 60 9.29375901E-08   2.35869356E-06   1.29310740E-06   1.16160186E-06   2.95335155E-07   8.80216455E-10   6.48139803E-07   1.01906061E+01   -3.06743354E-01   -1.28281713E-01   1.03363201E-01   1.01599159E+01   -2.97741026E-01   1.26434743E-01   1.03597134E-01   1.01135683E+01   -1.86043739E-01   3.19692641E-02   1.04203224E-01   1.68437994E+00   1.92135250E+06   8.31927872E+00   1.68429363E+00   1.93016475E+06   8.35255432E+00   1.68433952E+00   1.92616375E+06   8.33744621E+00 
0 70 7.90390544E-08   2.28204840E-06   1.14897591E-06   1.03691559E-06   2.48490863E-07   8.58041860E-10   5.79415200E-07   1.01805468E+01   -2.47689694E-01   -1.27788916E-01   1.03553697E-01   1.01307898E+01   -2.36236274E-01   1.14792354E-01   1.04012169E-01   1.00680542E+01   -1.61472529E-01   4.95851748E-02   1.04783565E-01   1.68409348E+00   1.88160638E+06   8.16919422E+00   1.68427455E+00   1.89195700E+06   8.20827866E+00   1.68422544E+00   1.88868250E+06   8.19591427E+00 
0 80 6.77097631E-08   2.11325187E-06   1.03381694E-06   9.46733223E-07   2.04959804E-07   8.77541151E-10   5.36077550E-07   1.01408110E+01   -1.92532226E-01   -1.30889878E-01   1.04060866E-01   1.00777702E+01   -1.71179116E-01   9.83235016E-02   1.04691148E-01   1.00110254E+01   -1.22770652E-01   5.19320741E-02   1.05500109E-01   1.68293810E+00   1.84688238E+06   8.03807354E+00   1.68342876E+00   1.85877262E+06   8.08297157E+00   1.68333828E+00   1.85638788E+06   8.07396698E+00 
0 90 6.02802928E-08   1.93608366E-06   9.38495191E-07   8.79598701E-07   1.76354206E-07   8.96559993E-10   5.02658054E-07   1.00865507E+01   -1.42931387E-01   -1.31615758E-01   1.04731545E-01   1.00157099E+01   -1.11040920E-01   9.67274383E-02   1.05474353E-01   9.95051765E+00   -9.54630226E-02   5.57659902E-02   1.06252573E-01   1.68148887E+00   1.82039112E+06   7.93804026E+00   1.68222582E+00   1.83274538E+06   7.98469114E+00   1.68213832E+00   1.83117812E+06   7.97877264E+00 
0 100 5.48806831E-08   1.78776372E-06   8.63295838E-07   8.27214137E-07   1.61517974E-07   9.03013997E-10   4.68585000E-07   1.00471706E+01   -1.11647390E-01   -1.31741822E-01   1.05258331E-01   9.97736931E+00   -7.75271729E-02   9.73843560E-02   1.06010854E-01   9.90578556E+00   -7.74765909E-02   5.79774566E-02   1.06835991E-01   1.68034279E+00   1.80395588E+06   7.87597942E+00   1.68118370E+00   1.81573975E+06   7.92047596E+00   1.68113303E+00   1.81498862E+06   7.91764021E+00 
0 110 4.71213006E-08   1.65937490E-06   8.10873246E-07   7.88867624E-07   1.39303836E-07   9.09146147E-10   4.35516370E-07   1.00258322E+01   -1.00217663E-01   -1.36581510E-01   1.05594389E-01   9.96572495E+00   -6.30749911E-02   9.08087194E-02   1.06259108E-01   9.88580704E+00   -6.16716035E-02   4.89334017E-02   1.07145622E-01   1.67970252E+00   1.79578362E+06   7.84512043E+00   1.68056166E+00   1.80689538E+06   7.88707876E+00   1.68056238E+00   1.80690525E+06   7.88711643E+00 
0 120 3.99270945E-08   1.53733390E-06   7.75024887E-07   7.64368394E-07   1.16895244E-07   9.23407628E-10   4.09796712E-07   1.00108442E+01   -1.02711789E-01   -1.42766476E-01   1.05856791E-01   9.96703339E+00   -5.71960621E-02   7.88160563E-02   1.06361322E-01   9.87683487E+00   -4.86165546E-02   3.59124206E-02   1.07325628E-01   1.67927146E+00   1.79059112E+06   7.82551289E+00   1.68015134E+00   1.80144788E+06   7.86650896E+00   1.68022656E+00   1.80242575E+06   7.87020159E+00 
0 130 3.60934997E-08   1.42329020E-06   7.44087686E-07   7.39149414E-07   1.04866416E-07   9.46707712E-10   3.96440612E-07   9.98964214E+00   -1.11293726E-01   -1.42109409E-01   1.06181808E-01   9.96332455E+00   -5.49681894E-02   7.13017285E-02   1.06508166E-01   9.86275673E+00   -4.21832167E-02   3.12354341E-02   1.07551485E-01   1.67864227E+00   1.78338825E+06   7.79831457E+00   1.67956269E+00   1.79407400E+06   7.83866453E+00   1.67976058E+00   1.79649938E+06   7.84782314E+00 
0 140 3.30709682E-08   1.32455477E-06   7.07091999E-07   7.08389166E-07   9.46432976E-08   9.63711111E-10   3.85129283E-07   9.95989227E+00   -1.20279409E-01   -1.30714610E-01   1.06598824E-01   9.94668102E+00   -5.75950965E-02   7.54950792E-02   1.06782563E-01   9.83608055E+00   -4.17201258E-02   3.77360247E-02   1.07906900E-01   1.67763460E+00   1.77262888E+06   7.75768614E+00   1.67859650E+00   1.78288025E+06   7.79639578E+00   1.67895746E+00   1.78694425E+06   7.81174183E+00 
0 150 3.03364089E-08   1.23761481E-06   6.58194779E-07   6.75822605E-07   8.56933369E-08   9.62580127E-10   3.67759583E-07   9.92851448E+00   -1.26622647E-01   -1.13530464E-01   1.07033685E-01   9.92283916E+00   -6.64430410E-02   8.83623362E-02   1.07123852E-01   9.80220604E+00   -4.52983677E-02   4.90886047E-02   1.08335264E-01   1.67634809E+00   1.75999575E+06   7.70998240E+00   1.67735052E+00   1.76974238E+06   7.74678612E+00   1.67787111E+00   1.77507900E+06   7.76693773E+00 
0 160 2.91650721E-08   1.15317505E-06   6.00474664E-07   6.36974335E-07   8.40048315E-08   9.47174339E-10   3.45984802E-07   9.90432644E+00   -1.28608003E-01   -9.88669991E-02   1.07386649E-01   9.90319443E+00   -7.74622485E-02   1.01369448E-01   1.07407153E-01   9.77296066E+00   -4.99998182E-02   5.74107990E-02   1.08706959E-01   1.67596936E+00   1.74544288E+06   7.66580677E+00   1.67611873E+00   1.75785338E+06   7.70189238E+00   1.67674243E+00   1.76375412E+06   7.72417402E+00 
0 170 2.78070633E-08   1.07030121E-06   5.43506189E-07   5.87122202E-07   8.15814829E-08   9.30731936E-10   3.26313852E-07   9.89246845E+00   -1.27684951E-01   -9.24443901E-02   1.07590452E-01   9.89432430E+00   -8.53332281E-02   1.07651867E-01   1.07556641E-01   9.75600243E+00   -5.18942960E-02   5.85514531E-02   1.08934671E-01   1.67695618E+00   1.73047612E+06   7.63311148E+00   1.67585504E+00   1.74711100E+06   7.66945076E+00   1.67581201E+00   1.75503288E+06   7.69124174E+00 
0 180 2.47172522E-08   9.91581373E-07   4.94882158E-07   5.32292518E-07   7.13438126E-08   9.18040921E-10   3.11544312E-07   9.88890934E+00   -1.27368987E-01   -9.52030122E-02   1.07675679E-01   9.89484215E+00   -8.63005668E-02   1.05012119E-01   1.07582830E-01   9.75038433E+00   -4.94644381E-02   5.33347614E-02   1.09026469E-01   1.67755902E+00   1.72076725E+06   7.61190176E+00   1.67646408E+00   1.73807188E+06   7.64970446E+00   1.67584956E+00   1.74719112E+06   7.66962624E+00 
0 190 2.17688196E-08   9.13721522E-07   4.55353785E-07   4.82134567E-07   6.06976513E-08   9.07058872E-10   3.00504212E-07   9.88648224E+00   -1.29244551E-01   -1.02581099E-01   1.07716642E-01   9.89824009E+00   -8.11585784E-02   9.59679261E-02   1.07555039E-01   9.74772358E+00   -4.59500626E-02   4.63799983E-02   1.09075844E-01   1.67794037E+00   1.71436762E+06   7.59792185E+00   1.67686641E+00   1.73188212E+06   7.63618279E+00   1.67627239E+00   1.74095850E+06   7.65601063E+00 
0 200 2.08294662E-08   8.35105823E-07   4.22377468E-07   4.40305001E-07   5.79412074E-08   8.96449859E-10   2.92487471E-07   9.87792778E+00   -1.32796139E-01   -1.07294045E-01   1.07797399E-01   9.89626408E+00   -7.46000856E-02   8.68002251E-02   1.07566752E-01   9.73964977E+00   -4.54219878E-02   4.30878215E-02   1.09178036E-01   1.67827404E+00   1.70858412E+06   7.58528757E+00   1.67727351E+00   1.72542475E+06   7.62207651E+00   1.67661321E+00   1.73579950E+06   7.64474058E+00 
0 210 2.03935606E-08   7.61148044E-07   3.93601823E-07   4.05810965E-07   5.70160879E-08   8.84335216E-10   2.85385681E-07   9.85974407E+00   -1.36988476E-01   -1.04171291E-01   1.07968390E-01   9.88472843E+00   -7.04250708E-02   8.36949795E-02   1.07672259E-01   9.72232151E+00   -4.96346951E-02   4.60786819E-02   1.09378435E-01   1.67867446E+00   1.70139138E+06   7.56957436E+00   1.67778504E+00   1.71700075E+06   7.60367393E+00   1.67699909E+00   1.72980062E+06   7.63163567E+00 
