RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.49728039E-08   4.33235755E-06   5.85559576E-07   6.18554111E-07   3.08219654E-07   1.27500641E-07   9.97934621E-05   9.95075512E+00   -2.27172896E-02   3.78194195E-03   1.05605565E-01   9.94657803E+00   -2.84244604E-02   -3.01061850E-03   1.05650015E-01   9.95230770E+00   -1.84345469E-02   5.10008074E-04   1.05589427E-01   1.68640423E+00   2.15211725E+06   9.69665813E+00   1.68640101E+00   2.15236900E+06   9.69918633E+00   1.68640351E+00   2.15217375E+06   9.69722462E+00 
0 10 2.52288146E-07   3.60676563E-06   1.72064529E-06   1.23315965E-06   8.68572215E-07   1.01333708E-09   1.77566335E-06   9.55358601E+00   -1.33260459E-01   2.19752919E-02   1.09970391E-01   9.53900337E+00   -1.40699625E-01   -1.41255220E-03   1.10163264E-01   9.53650761E+00   -1.45592242E-01   2.21827980E-02   1.10160030E-01   1.67904484E+00   2.08512638E+06   9.02412128E+00   1.67931533E+00   2.08630425E+06   9.03594589E+00   1.67908108E+00   2.08528300E+06   9.02569389E+00 
0 20 2.38544402E-07   3.29628438E-06   2.06800451E-06   1.71172474E-06   7.99450731E-07   1.37289291E-09   1.63235211E-06   9.73184490E+00   -2.07168907E-01   3.49438787E-02   1.07959844E-01   9.76127529E+00   -2.31216908E-01   7.64972530E-03   1.07659891E-01   9.72645950E+00   -2.55580544E-01   5.83337098E-02   1.07953481E-01   1.67558897E+00   2.07164438E+06   8.88877201E+00   1.67614436E+00   2.07364800E+06   8.90888691E+00   1.67560136E+00   2.07168888E+06   8.88921833E+00 
0 30 1.80158892E-07   2.87579246E-06   2.06925461E-06   1.67740734E-06   5.80157121E-07   1.62842462E-09   1.56670171E-06   1.00706348E+01   -3.09825778E-01   4.22031730E-02   1.04426749E-01   1.00714598E+01   -2.89511204E-01   -1.02546541E-02   1.04416221E-01   1.00860977E+01   -2.77897775E-01   2.51527801E-02   1.04229718E-01   1.67692089E+00   2.05805688E+06   8.83548546E+00   1.67663193E+00   2.06085225E+06   8.84604073E+00   1.67686820E+00   2.05857100E+06   8.83742714E+00 
0 40 1.33823605E-07   2.48828087E-06   1.75867353E-06   1.48537538E-06   4.31004963E-07   1.20272126E-09   1.25956115E-06   1.01652279E+01   -3.72064620E-01   4.42442298E-02   1.03522703E-01   1.01356173E+01   -2.91985214E-01   -6.07835874E-03   1.03837587E-01   1.01642294E+01   -3.04343015E-01   6.61259331E-03   1.03516929E-01   1.68072391E+00   2.01441525E+06   8.67069149E+00   1.68093216E+00   2.01147462E+06   8.65958691E+00   1.68057656E+00   2.01644550E+06   8.67835808E+00 
0 50 1.09141986E-07   2.34766731E-06   1.47491471E-06   1.31495085E-06   3.50013011E-07   9.70672653E-10   1.04689786E-06   1.01376543E+01   -3.45026881E-01   6.54535443E-02   1.03859290E-01   1.01155691E+01   -2.77308494E-01   1.16904713E-02   1.04090393E-01   1.01194925E+01   -3.03094625E-01   2.10315567E-02   1.04004726E-01   1.68337679E+00   1.96615350E+06   8.48845100E+00   1.68362963E+00   1.95904912E+06   8.46162415E+00   1.68331695E+00   1.96770275E+06   8.49430084E+00 
0 60 9.18945631E-08   2.33827018E-06   1.28110287E-06   1.15437820E-06   2.91423788E-07   8.96682617E-10   9.05276124E-07   1.01085234E+01   -2.81165332E-01   8.74385536E-02   1.04226522E-01   1.00733051E+01   -2.41577566E-01   3.89538184E-02   1.04586445E-01   1.00746946E+01   -2.79634982E-01   4.36192937E-02   1.04503922E-01   1.68436170E+00   1.92376000E+06   8.32836914E+00   1.68440783E+00   1.91524212E+06   8.29620552E+00   1.68437266E+00   1.92236938E+06   8.32311821E+00 
0 70 7.87371519E-08   2.25158510E-06   1.14073987E-06   1.03265450E-06   2.47574292E-07   8.84067819E-10   7.99950783E-07   1.00866203E+01   -2.28549883E-01   8.76032412E-02   1.04554445E-01   1.00372391E+01   -1.84395328E-01   5.13612367E-02   1.05052628E-01   1.00520573E+01   -2.29817152E-01   4.37132642E-02   1.04825847E-01   1.68416810E+00   1.88537412E+06   8.18342113E+00   1.68397963E+00   1.87662625E+06   8.15038872E+00   1.68409538E+00   1.88169512E+06   8.16952896E+00 
0 80 6.75628087E-08   2.07764197E-06   1.02247520E-06   9.46193495E-07   2.05098132E-07   9.04580522E-10   7.20838614E-07   1.00418100E+01   -1.75832093E-01   7.75873661E-02   1.05133705E-01   9.99545288E+00   -1.39805853E-01   5.97536825E-02   1.05593681E-01   1.00076942E+01   -1.66834444E-01   4.27335948E-02   1.05398335E-01   1.68312824E+00   1.85121262E+06   8.05442429E+00   1.68274879E+00   1.84284338E+06   8.02282143E+00   1.68298244E+00   1.84786575E+06   8.04178619E+00 
0 90 5.98402821E-08   1.90640628E-06   9.26214454E-07   8.79799472E-07   1.75550738E-07   9.19110954E-10   6.54098926E-07   9.98351383E+00   -1.24190651E-01   7.43970722E-02   1.05858155E-01   9.94869614E+00   -1.03329256E-01   6.96714148E-02   1.06196612E-01   9.94973755E+00   -1.17390573E-01   4.72685918E-02   1.06123902E-01   1.68172419E+00   1.82414662E+06   7.95222092E+00   1.68124187E+00   1.81660938E+06   7.92375994E+00   1.68165684E+00   1.82305475E+06   7.94809866E+00 
